Time	Left	Right	Total	Trigger
7.17999999999995	19.556	10.628	30.184	1
7.27999999999997	29.469	14.513	43.982	1
7.38	33.865	15.643	49.508	1
7.48000000000002	39.098	16.97	56.068	1
7.57999999999993	42.499	21.683	64.182	1
7.68999999999994	44.679	26.475	71.154	1
7.78999999999996	47.921	30.119	78.039	1
7.88999999999999	51.499	33.476	84.975	1
7.99000000000001	53.63	36.114	89.744	1
8.08999999999992	54.898	38.05	92.948	1
8.18999999999994	56.663	39.939	96.602	1
8.28999999999996	59.857	42.943	102.801	1
8.38999999999999	63.461	47.225	110.685	1
8.49000000000001	66.416	55.206	121.622	1
8.58999999999992	70.401	60.796	131.197	1
8.68999999999994	75.451	65.14	140.59	1
8.79999999999995	79.475	66.273	145.748	1
8.89999999999998	80.833	67.912	148.745	1
9	83.206	72.186	155.392	1
9.10000000000002	85.327	76.159	161.486	1
9.19999999999993	88.086	78.68	166.766	1
9.29999999999995	92.93	81.667	174.597	1
9.39999999999998	98.839	85.386	184.225	1
9.5	103.092	88.448	191.54	1
9.61000000000001	105.461	90.413	195.875	1
9.70999999999992	108.065	92.868	200.933	1
9.80999999999995	111.012	97.888	208.9	1
9.90999999999997	113.634	103.88	217.515	1
10.01	114.239	107.582	221.821	1
10.11	113.369	110.122	223.491	1
10.2099999999999	117.599	114.122	231.721	1
10.3099999999999	121.442	118.676	240.118	1
10.41	125.594	122.436	248.03	1
10.51	129.444	124.859	254.302	1
10.62	134.455	126.685	261.14	1
10.72	140.312	131.632	271.944	1
10.8199999999999	142.986	138.107	281.093	1
10.92	144.447	140.263	284.71	1
11.02	149.465	142.451	291.916	1
11.12	154.709	148.172	302.881	1
11.22	157.272	152.247	309.52	1
11.3199999999999	157.219	152.671	309.89	1
11.42	155.81	154.582	310.392	1
11.52	163.468	160.485	323.954	1
11.63	167.941	165.487	333.428	1
11.73	171.912	167.464	339.376	1
11.8299999999999	176.714	166.885	343.6	1
11.9299999999999	183.242	171.831	355.074	1
12.03	189.318	181.376	370.693	1
12.13	192.903	188.066	380.969	1
12.23	195.889	193.976	389.866	1
12.3299999999999	198.364	200.082	398.447	1
12.4299999999999	198.578	203.883	402.461	1
12.54	199.449	206.838	406.287	1
12.64	204.454	211.226	415.68	1
12.74	212.209	213.858	426.067	1
12.8399999999999	226.356	212.737	439.094	1
12.9399999999999	233.151	212.325	445.476	1
13.04	238.814	212.483	451.296	1
13.14	244.306	215.078	459.384	1
13.24	250.122	220.978	471.1	1
13.3399999999999	255.187	226.389	481.576	1
13.4399999999999	259.235	231.173	490.408	1
13.55	264.209	234.474	498.683	1
13.65	271.779	240.704	512.483	1
13.75	280.382	251.305	531.687	1
13.85	286.323	260.445	546.768	1
13.9499999999999	285.889	263.026	548.916	1
14.05	280.979	259.615	540.594	1
14.15	275.11	255.917	531.026	1
14.25	276.474	254.908	531.382	1
14.35	279.751	256.114	535.865	1
14.4499999999999	284.46	257.055	541.516	0
14.5599999999999	290.675	261.875	552.55	0
14.66	296.193	267.456	563.649	0
14.76	297.303	268.227	565.53	0
14.86	294.734	261.382	556.116	0
14.9599999999999	295.354	253.783	549.137	0
15.0599999999999	300.494	249.371	549.865	0
15.16	305.341	241.035	546.375	0
15.26	305.675	229.396	535.071	0
15.37	299.386	217.587	516.973	0
15.47	261.968	201.973	463.941	0
15.5699999999999	238.921	183.362	422.283	0
15.67	215.751	167.893	383.644	0
15.77	186.632	155.705	342.337	0
15.87	156.555	138.637	295.192	0
15.97	132.755	117.161	249.916	0
16.0699999999999	108.95	95.939	204.889	0
16.17	88.477	76.727	165.204	0
16.27	77.036	64.198	141.234	0
16.37	67.233	55.446	122.68	0
16.48	56.502	45.722	102.224	0
16.5799999999999	46.659	34.535	81.194	0
16.6799999999999	38.12	23.811	61.931	0
16.78	30.07	14.938	45.008	0
16.88	19.779	9.251	29.031	0
16.98	16.481	6.739	23.219	0
17.0799999999999	14.717	5.477	20.194	0
17.1799999999999	15.168	6.004	21.172	0
17.29	15.595	8.328	23.922	0
17.39	15.438	10.603	26.041	0
17.49	16.145	9.736	25.881	0
17.5899999999999	17.039	10.01	27.049	0
17.6899999999999	17.086	9.437	26.524	0
17.79	16.519	8.355	24.874	0
17.89	16.015	8.251	24.267	1
17.99	16.941	10.279	27.22	1
