time,pos_pelvis_tilt,pos_pelvis_list,pos_pelvis_rotation,pos_pelvis_tx,pos_pelvis_ty,pos_pelvis_tz,pos_hip_flexion_r,pos_hip_adduction_r,pos_hip_rotation_r,pos_knee_angle_r,pos_ankle_angle_r,pos_subtalar_angle_r,pos_mtp_angle_r,pos_hip_flexion_l,pos_hip_adduction_l,pos_hip_rotation_l,pos_knee_angle_l,pos_ankle_angle_l,pos_subtalar_angle_l,pos_mtp_angle_l,pos_lumbar_extension,pos_lumbar_bending,pos_lumbar_rotation,pos_arm_flex_r,pos_arm_add_r,pos_arm_rot_r,pos_elbow_flex_r,pos_arm_flex_l,pos_arm_add_l,pos_arm_rot_l,pos_elbow_flex_l,vel_pelvis_tilt,vel_pelvis_list,vel_pelvis_rotation,vel_pelvis_tx,vel_pelvis_ty,vel_pelvis_tz,vel_hip_flexion_r,vel_hip_adduction_r,vel_hip_rotation_r,vel_knee_angle_r,vel_ankle_angle_r,vel_subtalar_angle_r,vel_mtp_angle_r,vel_hip_flexion_l,vel_hip_adduction_l,vel_hip_rotation_l,vel_knee_angle_l,vel_ankle_angle_l,vel_subtalar_angle_l,vel_mtp_angle_l,vel_lumbar_extension,vel_lumbar_bending,vel_lumbar_rotation,vel_arm_flex_r,vel_arm_add_r,vel_arm_rot_r,vel_elbow_flex_r,vel_arm_flex_l,vel_arm_add_l,vel_arm_rot_l,vel_elbow_flex_l,tau_pelvis_tilt,tau_pelvis_list,tau_pelvis_rotation,tau_pelvis_tx,tau_pelvis_ty,tau_pelvis_tz,tau_hip_flexion_r,tau_hip_adduction_r,tau_hip_rotation_r,tau_knee_angle_r,tau_ankle_angle_r,tau_subtalar_angle_r,tau_mtp_angle_r,tau_hip_flexion_l,tau_hip_adduction_l,tau_hip_rotation_l,tau_knee_angle_l,tau_ankle_angle_l,tau_subtalar_angle_l,tau_mtp_angle_l,tau_lumbar_extension,tau_lumbar_bending,tau_lumbar_rotation,tau_arm_flex_r,tau_arm_add_r,tau_arm_rot_r,tau_elbow_flex_r,tau_arm_flex_l,tau_arm_add_l,tau_arm_rot_l,tau_elbow_flex_l,acc_pelvis_tilt,acc_pelvis_list,acc_pelvis_rotation,acc_pelvis_tx,acc_pelvis_ty,acc_pelvis_tz,acc_hip_flexion_r,acc_hip_adduction_r,acc_hip_rotation_r,acc_knee_angle_r,acc_ankle_angle_r,acc_subtalar_angle_r,acc_mtp_angle_r,acc_hip_flexion_l,acc_hip_adduction_l,acc_hip_rotation_l,acc_knee_angle_l,acc_ankle_angle_l,acc_subtalar_angle_l,acc_mtp_angle_l,acc_lumbar_extension,acc_lumbar_bending,acc_lumbar_rotation,acc_arm_flex_r,acc_arm_add_r,acc_arm_rot_r,acc_elbow_flex_r,acc_arm_flex_l,acc_arm_add_l,acc_arm_rot_l,acc_elbow_flex_l,missing_grf_data,missing_grf_reason,calcn_r_probably_contacting_ground,calcn_l_probably_contacting_ground,calcn_r_contact_cop_x,calcn_r_contact_cop_y,calcn_r_contact_cop_z,calcn_r_contact_moment_x,calcn_r_contact_moment_y,calcn_r_contact_moment_z,calcn_r_contact_force_x,calcn_r_contact_force_y,calcn_r_contact_force_z,calcn_l_contact_cop_x,calcn_l_contact_cop_y,calcn_l_contact_cop_z,calcn_l_contact_moment_x,calcn_l_contact_moment_y,calcn_l_contact_moment_z,calcn_l_contact_force_x,calcn_l_contact_force_y,calcn_l_contact_force_z,marker_error_rms,marker_error_max,residual_norm
2.91,-0.104285,0.000736341,0.120883,0.812395,1.0162,-0.311668,-0.0934367,-0.0432271,-0.186109,1.74913,-0.922218,-0.8246,0.0450268,0.635844,0.0126918,-0.56099,0.276683,-0.491399,0.124016,0.129963,-0.173165,0.0171171,-0.0515183,-0.292243,-0.430938,0.52217,1.26748,-0.801919,-0.235447,0.216626,0.569012,2.3994,1.27175,1.60421,-0.271309,-0.186486,-0.0451765,5.11304,-1.82428,0.298016,15.7346,4.03006,-1.60164,-0.00702657,-7.00015,1.16397,-0.967356,1.65309,-1.96421,0.11167,-0.00740115,-3.78735,-1.12855,-4.45682,-1.59228,0.958327,0.490636,-16.5617,10.4572,-0.128064,4.34815,-5.42875,6.54463,-316.632,-93.3959,-87.5326,-52.3273,175.375,238.884,-68.7203,14.3187,-96.1801,10.7643,-5.73973,-0.284817,-355.24,-17.7455,41.1553,137.491,1.45146,-1.76228,-0.378277,105.69,-269,-220.19,-179.404,-56.6087,46.7554,32.7317,213.109,33.0198,-9.276,111.676,-2.43061,36.1373,-29.685,3.22986,-14.3979,4.33236,58.19,-66.5164,76.833,-101.126,53.8316,35.8657,-0.000905804,-19.9813,-5.83179,402.942,167.377,429.798,2.78768,-0.000910215,16.4611,-54.2184,-12.497,-8.30641,-21.6694,15.848,67.4769,-19.0309,-14.118,-28.8533,105.603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00606444,0.297965,387.529
2.915,-0.0923483,0.00799851,0.128162,0.811119,1.01491,-0.311786,-0.0664167,-0.0540114,-0.182698,1.82527,-0.900722,-0.831712,0.0449916,0.600344,0.0183658,-0.555753,0.289133,-0.490475,0.124645,0.129926,-0.19169,0.0101189,-0.0741149,-0.300412,-0.426688,0.52502,1.18636,-0.750109,-0.23644,0.237645,0.544508,2.38725,1.45243,1.45579,-0.255159,-0.258476,-0.0235147,5.40399,-2.15686,0.682181,15.229,4.29922,-1.42231,-0.0070311,-7.10006,1.13481,1.04736,2.48997,0.184782,0.125608,-0.00740571,-3.70504,-1.39964,-4.51931,-1.63381,0.84998,0.569876,-16.2244,10.362,-0.198654,4.20388,-4.90073,-53.8254,-336.877,-78.4004,10.1657,97.9434,221.281,223.371,-69.9242,17.3055,-98.728,10.9707,-5.49612,-0.26401,-345.784,14.3701,36.9568,144.542,4.96739,-2.11866,-0.700785,78.3664,-255.133,-198.553,-179.814,-18.6482,59.0775,49.6526,220.973,72.8792,-1.28866,127.026,-16.045,31.3292,-21.572,3.44965,-15.9897,2.99742,77.1915,-68.1886,84.2334,-108.319,59.2769,62.9933,-0.000907473,7.26999,4.09698,379.913,199.71,581.362,-40.1802,-0.000884257,29.8787,-46.5917,-19.2754,-37.5798,-29.5093,14.8959,128.939,-33.938,-11.5027,-46.4734,151.151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00591614,0.296068,425.666
2.92,-0.0808132,0.0160439,0.134902,0.80993,1.01322,-0.311829,-0.037467,-0.0665004,-0.177181,1.89871,-0.877744,-0.837249,0.0449564,0.565025,0.0241423,-0.541018,0.306575,-0.475017,0.124268,0.129889,-0.209468,0.00195589,-0.0971933,-0.309521,-0.423176,0.528242,1.10846,-0.699147,-0.237721,0.257503,0.523783,2.30702,1.60908,1.34793,-0.237911,-0.338425,-0.00852757,5.78994,-2.4978,1.10335,14.6874,4.5956,-1.10734,-0.00703563,-7.06371,1.15529,2.94692,3.48852,3.09159,-0.0752933,-0.00741013,-3.55565,-1.6326,-4.61568,-1.82171,0.702434,0.644355,-15.5797,10.1923,-0.256167,3.97152,-4.14498,-129.89,-344.534,-64.7437,86.0069,323.048,257.229,206.715,-66.8636,18.604,-100.996,11.2006,-5.20971,-0.247027,-337.495,47.7292,31.908,153.43,8.03989,-2.45945,-1.00189,46.2773,-228.841,-174.626,-177.686,26.3066,71.3252,67.3993,216.922,120,8.54483,140.289,-33.6127,22.9441,-7.77549,3.09241,-17.1658,0.914742,102.24,-64.46,89.2765,-117.44,64.5601,90.9849,-0.000906615,39.1745,16.671,347.801,230.508,703.885,-107.527,-0.000861382,47.1698,-33.0705,-32.5229,-65.4132,-40.2469,14.7128,193.837,-53.1356,-3.97795,-71.5948,199.932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00576396,0.294001,563.641
2.925,-0.0701184,0.0246629,0.141447,0.808817,1.0111,-0.311848,-0.00596129,-0.0806009,-0.169433,1.96921,-0.853152,-0.840511,0.0449212,0.530686,0.0303355,-0.517589,0.329781,-0.441962,0.121203,0.129852,-0.226067,-0.00703388,-0.121085,-0.320265,-0.42067,0.531831,1.03541,-0.649514,-0.239102,0.275571,0.508057,2.13896,1.7238,1.30905,-0.222449,-0.424254,-0.00395386,6.30115,-2.8201,1.54973,14.1002,4.9184,-0.652419,-0.00704017,-6.86784,1.23865,4.68593,4.64106,6.61101,-0.61293,-0.00741443,-3.3198,-1.79795,-4.7783,-2.14877,0.501199,0.717919,-14.6105,9.92665,-0.276057,3.61354,-3.14532,-156.056,-358.368,-64.5559,210.482,513.049,281.322,187.959,-59.5727,18.3556,-102.906,11.3984,-4.86307,-0.233376,-289.273,95.2006,22.1771,143.183,2.90799,5.32306,-1.23775,16.0548,-192.252,-149.567,-172.134,75.3322,81.9094,85.2413,198.34,172.184,20.0411,149.94,-52.7328,10.6599,9.09675,2.21961,-17.5167,-1.80059,130.352,-55.037,93.5073,-129.713,67.0858,118.081,-0.000896331,69.4764,28.6627,305.624,246.944,760.333,-182.29,-0.000851159,66.4121,-13.3384,-49.1767,-90.5904,-53.1463,12.5781,258.658,-75.6126,8.72367,-103.241,247.14,0,0,0,1,0,0,0,0,0,0,0,0,0,1.09649,0,-0.391088,0.356018,-0.474681,0.0709398,-88.6316,118.173,-17.6607,0.00561302,0.291559,737.301
2.93,-0.0607419,0.0335484,0.14822,0.807761,1.00854,-0.311913,0.0288032,-0.0960774,-0.159346,2.03647,-0.826883,-0.840821,0.044886,0.498084,0.0372453,-0.486519,0.35916,-0.389898,0.113581,0.129815,-0.241006,-0.0163571,-0.146206,-0.333273,-0.419493,0.535735,0.968826,-0.601771,-0.240264,0.291057,0.498509,1.87529,1.7771,1.35453,-0.211351,-0.511837,-0.0129568,6.95291,-3.09529,2.01727,13.4516,5.25383,-0.0620159,-0.00704465,-6.52045,1.38196,6.21405,5.87578,10.4127,-1.52438,-0.00741869,-2.98774,-1.86465,-5.02418,-2.60173,0.235468,0.780809,-13.3172,9.54859,-0.232439,3.09734,-1.90961,-133.769,-307.149,-61.1486,320.76,662.256,216.35,167.625,-48.8494,16.4887,-104.573,11.5594,-4.44839,-0.225403,-195.459,91.5381,23.0253,81.3051,14.1473,42.5525,-1.3679,-7.91022,-144.564,-124.581,-162.187,124.664,89.5464,102.413,165.117,225.464,32.6991,154.954,-70.7611,-4.12375,26.3258,1.104,-16.7008,-4.80551,157.865,-41.8893,97.0491,-145.946,66.117,142.773,-0.000882797,92.5326,38.2409,254.341,237.974,719.314,-250.099,-0.00084038,85.2708,10.7109,-66.128,-111.737,-66.5553,5.54244,318.605,-99.3179,25.856,-138.747,286.939,0,0,0,1,0,0,0,0,0,0,0,0,0,0.92847,0,-0.433091,-1.16515,2.16817,0.136947,-192.374,357.979,22.6109,0.00548155,0.289128,839.197
2.935,-0.0531345,0.0423308,0.155651,0.806731,1.00556,-0.312098,0.0675144,-0.112601,-0.146834,2.10008,-0.798961,-0.837561,0.0448508,0.467795,0.0451112,-0.44909,0.394488,-0.319852,0.0997071,0.129778,-0.253813,-0.0254126,-0.17298,-0.349075,-0.419979,0.539778,0.910205,-0.556511,-0.24078,0.303075,0.496134,1.52149,1.75648,1.48616,-0.205831,-0.595341,-0.0369844,7.74223,-3.30474,2.50251,12.7219,5.58441,0.651848,-0.00704906,-6.05779,1.57316,7.48575,7.06565,14.0092,-2.77487,-0.00742289,-2.56138,-1.81109,-5.35482,-3.16041,-0.0973092,0.808522,-11.7242,9.052,-0.103159,2.4036,-0.474918,-116.168,-184.19,-51.6573,428.887,772.741,83.0122,146.014,-34.7625,12.2415,-105.861,11.6671,-3.93097,-0.227422,-111.52,19.2392,31.2424,4.11027,0.783042,52.6527,-1.3664,-21.8932,-85.8844,-101.27,-147.909,171.257,93.9715,118.411,119.249,273.164,45.5523,154.339,-85.3663,-18.6937,41.7868,-0.129904,-14.292,-7.80378,180.95,-28.04,98.3138,-166.722,61.6687,163.921,-0.000866818,104.75,44.778,198.959,198.647,570.375,-299.751,-0.000822574,101.279,35.3827,-80.838,-127.196,-77.8705,-8.68991,367.815,-120.968,45.3334,-173.665,313.512,0,0,0,1,0,0,0,0,0,0,0,0,0,0.936479,0,-0.408191,-2.49074,5.74961,0.735423,-312.149,720.564,92.1662,0.00539405,0.287363,915.453
2.94,-0.0476612,0.0506459,0.164126,0.805699,1.00223,-0.312478,0.110749,-0.129826,-0.131863,2.15952,-0.769497,-0.830204,0.0448155,0.440125,0.0540964,-0.406687,0.434782,-0.235547,0.078339,0.129741,-0.264088,-0.0335835,-0.201775,-0.368057,-0.422413,0.543603,0.86078,-0.514275,-0.240162,0.310752,0.501597,1.09466,1.66301,1.69509,-0.206481,-0.666801,-0.0760033,8.64698,-3.44494,2.99408,11.8883,5.89276,1.47145,-0.0070534,-5.53404,1.79706,8.48055,8.05888,16.8611,-4.27363,-0.007427,-2.05499,-1.63418,-5.75901,-3.79639,-0.486662,0.765072,-9.88509,8.44716,0.123508,1.53528,1.09264,-115.37,10.0193,-39.5953,505.015,862.108,-129.625,123.574,-17.4312,4.83087,-106.465,11.6777,-3.26696,-0.244308,-45.9581,-122.289,45.7589,-81.3422,-35.4197,42.3701,-1.22305,-23.6816,-19.2915,-81.0162,-129.64,212.593,95.3989,132.937,65.9788,307.709,57.2871,147.932,-94.7033,-31.0472,53.8103,-1.29029,-10.093,-10.4366,195.865,-15.0721,94.4735,-192.503,53.7439,180.869,-0.000836572,104.733,46.4119,145.534,132.615,332.626,-319.475,-0.000753733,112.524,57.1688,-90.8864,-135.693,-84.3219,-30.6099,400.69,-136.798,64.1359,-202.279,322.619,0,0,0,1,0,0,0,0,0,0,0,0,0,0.939155,0,-0.386808,-2.82794,8.2513,1.36523,-401.839,1172.48,193.994,0.00533642,0.286619,1014.92
2.945,-0.0445555,0.0581847,0.173947,0.804634,0.99864,-0.313119,0.158881,-0.147427,-0.114531,2.21415,-0.73869,-0.818325,0.0447802,0.415073,0.064242,-0.360646,0.478392,-0.142925,0.0489839,0.129704,-0.27155,-0.0403252,-0.232842,-0.390432,-0.426954,0.546663,0.821372,-0.47546,-0.237941,0.313371,0.515126,0.621141,1.50778,1.96415,-0.212932,-0.717266,-0.128186,9.62631,-3.5203,3.46645,10.9257,6.16148,2.3758,-0.00705758,-5.01038,2.02911,9.20822,8.72196,18.5243,-5.87101,-0.00743077,-1.49237,-1.34834,-6.21344,-4.47486,-0.908271,0.612023,-7.88164,7.76317,0.444187,0.523881,2.70574,-160.749,246.164,-26.1871,525.763,920.689,-388.999,101.288,2.54366,-6.01362,-106.041,11.5351,-2.44924,-0.281375,-31.2507,-310.478,58.7962,-146.24,-101.445,8.4096,-0.95411,-10.5178,52.9394,-63.5416,-107.358,247.043,94.2499,145.963,12.249,322.769,66.4352,136.407,-97.3143,-42.0858,60.3561,-2.00665,-4.40204,-12.1701,199.619,-0.197544,82.1497,-223.203,41.7312,190.304,-0.000814969,92.4401,37.1734,96.0825,50.9464,54.3079,-296.011,-0.000686172,118.574,75.6422,-92.5654,-137.586,-83.9669,-58.9939,414.134,-143.755,79.2582,-218.589,312.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0.939682,0,-0.367566,-0.60372,2.37312,0.423912,-425.829,1673.86,299.003,0.0052982,0.286537,1167.28
2.95,-0.0438826,0.0646715,0.185277,0.803519,0.994943,-0.314064,0.212003,-0.165034,-0.095145,2.2632,-0.706839,-0.801689,0.0447449,0.392332,0.0753169,-0.312203,0.523275,-0.0489463,0.0122286,0.129667,-0.276047,-0.0451758,-0.266223,-0.416245,-0.433595,0.548249,0.792317,-0.440238,-0.233739,0.310526,0.536472,0.13457,1.29735,2.26593,-0.222965,-0.739276,-0.189037,10.6244,-3.52128,3.8772,9.80973,6.37013,3.32732,-0.00706165,-4.54818,2.21498,9.68863,8.97669,18.7958,-7.35106,-0.0074342,-0.899496,-0.970124,-6.67627,-5.16279,-1.32811,0.317053,-5.81097,7.04439,0.840479,-0.569063,4.26924,-212.856,451.771,-11.3469,522.316,893.07,-615.58,80.4537,22.6259,-18.6934,-104.473,11.2177,-1.56676,-0.340114,-45.5591,-481.039,55.0418,-190.116,-189.243,-36.84,-0.602286,18.615,124.824,-46.6732,-80.7189,272.683,90.65,157.265,-35.5523,315.491,71.7528,121.099,-92.6312,-55.597,58.8735,-1.81169,1.93963,-12.3313,191.148,22.4654,58.5828,-257.367,25.0178,185.664,-0.000804204,69.1277,10.0208,49.3365,-33.6278,-206.286,-224.907,-0.000659204,120.794,92.9085,-81.1535,-134.852,-76.2871,-91.2909,408.228,-140.521,88.4021,-217.76,285.247,0,0,0,1,0,0,0,0,0,0,0,0,0,0.93179,0,-0.351729,4.18362,-22.5757,-3.62805,-408.782,2205.87,354.496,0.00530399,0.286983,1303.4
2.955,-0.0455256,0.0697683,0.198078,0.802359,0.991295,-0.315318,0.269904,-0.182078,-0.0742944,2.30581,-0.674363,-0.78041,0.0447096,0.371319,0.0866423,-0.262526,0.567318,0.0398755,-0.0301494,0.129629,-0.277525,-0.0477037,-0.301634,-0.445431,-0.442142,0.547552,0.773468,-0.408529,-0.227326,0.302236,0.56495,-0.328586,1.01936,2.56029,-0.232024,-0.729578,-0.250693,11.5801,-3.40896,4.17011,8.5229,6.49522,4.25564,-0.00706568,-4.20254,2.26509,9.93531,8.80855,17.7644,-8.47559,-0.0074375,-0.295524,-0.505582,-7.08204,-5.83705,-1.70954,-0.139401,-3.76983,6.34178,1.28249,-1.65787,5.69547,-213.763,553.907,-1.85376,550.195,769.486,-732.307,62.1101,39.5512,-30.4657,-101.757,10.7355,-0.780051,-0.415364,-42.9654,-560.97,32.3025,-224.82,-288.562,-73.2407,-0.223915,58.0179,187.91,-27.4183,-50.2561,287.913,84.8012,166.376,-74.1485,286.479,72.4106,103.25,-81.5164,-74.55,47.0789,-0.381338,7.93965,-10.5086,171.632,56.9699,22.989,-291.853,3.4096,159.824,-0.000793155,37.8925,-37.6746,3.50674,-111.145,-406.334,-114.185,-0.000641591,121.108,110.419,-53.3083,-129.942,-61.8094,-123.869,385.614,-127.861,89.9839,-197.772,244.644,0,0,0,1,0,0,0,0,0,0,0,0,0,0.913799,0,-0.340189,8.66149,-58.6452,-6.8011,-401.289,2717.04,315.096,0.00535781,0.288014,1335.52
2.96,-0.0492064,0.0730014,0.212056,0.80119,0.987846,-0.316834,0.332095,-0.197699,-0.0528692,2.34113,-0.641802,-0.755137,0.0446742,0.351254,0.0970259,-0.212762,0.608582,0.118539,-0.075382,0.129592,-0.275975,-0.0474711,-0.338376,-0.477864,-0.452235,0.543758,0.764259,-0.380016,-0.218664,0.289003,0.599543,-0.736168,0.646612,2.79569,-0.23393,-0.68988,-0.303236,12.4383,-3.12411,4.28506,7.06363,6.51227,5.05476,-0.00706964,-4.01308,2.07671,9.95285,8.25282,15.7327,-9.04652,-0.00744071,0.310017,0.046512,-7.34858,-6.48676,-2.01859,-0.758746,-1.84176,5.70248,1.73241,-2.64672,6.91869,-199.16,511.335,-11.007,605.415,609.777,-684.719,47.1513,50.6382,-38.6823,-98.1288,10.1295,-0.267487,-0.496185,-54.8683,-508.338,7.93688,-214.215,-414.686,-82.7764,0.127523,97.8172,236.113,-1.82557,-17.1103,291.134,76.7935,172.576,-103.891,240.428,68.4324,83.963,-65.8864,-98.2537,23.8304,2.3008,12.7635,-6.58103,143.908,102.584,-22.0084,-322.484,-22.6829,109.15,-0.000784932,3.56839,-101.845,-43.6862,-174.298,-529.646,17.9927,-0.000628672,120.649,126.931,-8.82025,-124.565,-41.7269,-152.422,350.412,-108.426,83.1782,-160.238,197.204,0,0,0,1,0,0,0,0,0,0,0,0,0,0.896833,0,-0.333449,10.094,-78.6234,-4.13728,-399.806,3114.15,163.871,0.00545544,0.289429,1228.19
2.965,-0.0545344,0.0737781,0.226631,0.800078,0.984716,-0.318515,0.397884,-0.210755,-0.0319941,2.36839,-0.609808,-0.727134,0.0446389,0.331278,0.104863,-0.16409,0.645489,0.183961,-0.120165,0.129555,-0.271408,-0.0440653,-0.37534,-0.513412,-0.463371,0.536154,0.76381,-0.354215,-0.207923,0.271763,0.639067,-1.0656,0.155344,2.91484,-0.222426,-0.626062,-0.336141,13.1578,-2.61119,4.17501,5.45121,6.39886,5.60051,-0.00707357,-3.99524,1.56748,9.73441,7.38133,13.0845,-8.95655,-0.00744385,0.913264,0.681166,-7.39268,-7.10958,-2.22722,-1.52085,-0.0896981,5.16035,2.1483,-3.44791,7.90471,-189.924,340.807,-40.8649,672.357,474.419,-483.12,36.1258,54.746,-42.0872,-93.6711,9.44937,-0.142656,-0.569732,-90.921,-336.76,0.618302,-155.94,-555.817,-52.6802,0.411679,128.342,264.488,33.1194,16.8527,281.248,66.722,175.089,-127.392,184.827,60.7644,64.2685,-48.1375,-122.836,-10.31,5.92276,15.9253,-0.83712,111.42,154.1,-70.6307,-345.167,-51.9263,35.5933,-0.000783341,-29.202,-172.705,-95.1303,-219.447,-582.124,149.306,-0.000619747,119.289,139.165,49.1284,-119.397,-17.8325,-172.73,307.384,-86.111,68.2671,-110.045,149.822,0,0,0,1,0,0,0,0,0,0,0,0,0,0.882999,0,-0.330969,7.85538,-65.6143,1.24588,-399.248,3334.83,-63.3214,0.00558547,0.290868,1031.71
2.97,-0.0610658,0.0714839,0.240947,0.799114,0.981983,-0.320216,0.466459,-0.219958,-0.0128848,2.38701,-0.579111,-0.698242,0.0446035,0.310571,0.108383,-0.117796,0.676909,0.234831,-0.161215,0.129518,-0.26386,-0.0371803,-0.411075,-0.551945,-0.474953,0.524231,0.771047,-0.330566,-0.195475,0.251773,0.682336,-1.30629,-0.458838,2.86329,-0.192813,-0.546436,-0.340327,13.7149,-1.84069,3.82186,3.72537,6.13922,5.77847,-0.00707748,-4.14125,0.703958,9.25876,6.28409,10.1738,-8.21003,-0.00744695,1.50971,1.37699,-7.14704,-7.70657,-2.31638,-2.3845,1.44722,4.72979,2.48964,-3.99814,8.65382,-160.98,112.245,-71.6469,738.014,380.526,-204.108,29.331,52.5328,-41.2623,-88.035,8.73557,-0.41223,-0.626084,-115.961,-110.646,14.1259,-97.4437,-666.809,9.48853,0.608577,145.355,270.226,77.7051,49.5574,258.593,54.8142,173.531,-147.224,127.59,50.8872,45.2989,-30.117,-142.737,-52.6732,9.97568,17.4116,6.02059,76.4945,203.744,-115.759,-357.18,-82.456,-54.8834,-0.000795072,-58.2611,-237.85,-154.02,-247.494,-582.439,261.297,-0.000621321,115.362,143.504,114.38,-114.098,7.67131,-181.487,261.217,-64.9409,46.8218,-53.9873,108.487,0,0,0,1,0,0,0,0,0,0,0,0,0,0.865882,0,-0.331855,2.84196,-23.8043,2.0282,-404.139,3385.08,-288.419,0.0057422,0.29265,880.211
2.975,-0.0683502,0.0656213,0.253947,0.798399,0.979687,-0.321767,0.536946,-0.224068,0.00333054,2.39671,-0.550477,-0.670722,0.0445681,0.288409,0.105957,-0.0753528,0.702142,0.271139,-0.195733,0.129481,-0.253427,-0.0267078,-0.443951,-0.593331,-0.486343,0.507771,0.784813,-0.30854,-0.181856,0.230432,0.728317,-1.45687,-1.17252,2.59992,-0.142934,-0.459378,-0.310224,14.0974,-0.821968,3.24306,1.93948,5.72694,5.50406,-0.00708146,-4.43255,-0.485294,8.48866,5.04662,7.26165,-6.90354,-0.00745006,2.08652,2.09451,-6.57514,-8.27706,-2.27803,-3.29194,2.75331,4.40509,2.72374,-4.26807,9.19625,-133.343,-83.8447,-70.7902,761.549,312.648,49.6646,26.8534,45.7766,-37.884,-80.5519,8.00986,-0.982648,-0.659553,-138.267,72.9431,34.2516,-56.0337,-727.135,67.1989,0.7174,150.904,254.502,128.85,79.2146,225.255,41.4815,168.139,-164.226,74.8525,40.2199,28.3944,-13.0369,-152.146,-98.6202,13.9329,17.639,13.0291,39.9302,242.984,-150.354,-357.732,-112.187,-152.496,-0.000816444,-83.7112,-284.753,-221.313,-262.483,-554.519,340.039,-0.000640032,106.302,137.139,178.753,-107.659,32.454,-177.075,215.992,-48.0358,21.3196,0.978261,77.186,0,0,0,1,0,0,0,0,0,0,0,0,0,0.843679,0,-0.334117,-2.5276,21.9307,-2.82604,-382.628,3319.87,-427.806,0.00591264,0.294982,842.611
2.98,-0.0759605,0.055955,0.264481,0.798033,0.977831,-0.322993,0.608432,-0.222103,0.015787,2.39747,-0.524647,-0.647014,0.0445326,0.264153,0.0964114,-0.0384423,0.720814,0.293584,-0.221749,0.129443,-0.240337,-0.0128068,-0.472358,-0.637407,-0.496922,0.486885,0.803979,-0.287716,-0.167704,0.209116,0.776228,-1.52206,-1.93326,2.10682,-0.0732699,-0.371183,-0.245078,14.2971,0.392951,2.49129,0.150816,5.16601,4.74157,-0.00708554,-4.85111,-1.90906,7.3821,3.73421,4.48906,-5.20334,-0.00745326,2.61803,2.7802,-5.68137,-8.81535,-2.11576,-4.17731,3.83327,4.16491,2.83034,-4.26318,9.58218,-113.062,-188.588,-17.3079,714.218,240.179,194.287,28.2885,36.2217,-33.5866,-70.9559,7.27497,-1.71361,-0.66778,-159.404,147.668,39.4684,-35.7672,-737.48,86.6554,0.749555,152.406,218.024,180.451,104.02,184.93,27.4455,159.505,-178.095,30.1312,29.865,14.6092,2.03916,-147.107,-142.223,17.1962,17.1362,19.1308,2.14177,264.326,-168.982,-347.815,-140.103,-245.956,-0.000818343,-105.673,-303.371,-293.706,-268.553,-521.308,376.565,-0.000646177,90.3264,118.8,233.56,-98.841,54.244,-159.648,174.649,-37.1132,-5.48517,49.1728,57.2252,0,0,0,1,0,0,0,0,0,0,0,0,0,0.814395,0,-0.334761,-4.419,45.4473,-6.20001,-311.768,3206.39,-437.421,0.0060867,0.297572,808.82
2.985,-0.0835198,0.042611,0.271459,0.798096,0.976403,-0.32374,0.67997,-0.213531,0.0240189,2.38952,-0.502319,-0.629455,0.0444972,0.237256,0.0792818,-0.00887445,0.732771,0.302997,-0.238352,0.129406,-0.224989,0.00406425,-0.494926,-0.683955,-0.506145,0.462007,0.827512,-0.267819,-0.153689,0.18903,0.825569,-1.51186,-2.66879,1.39571,0.0127109,-0.285502,-0.149425,14.3078,1.71458,1.64638,-1.58826,4.46549,3.51179,-0.00708963,-5.37947,-3.42591,5.91357,2.39144,1.88252,-3.32052,-0.00745649,3.06966,3.3742,-4.51357,-9.30956,-1.84454,-4.97555,4.70652,3.97934,2.80292,-4.01732,9.86831,-70.2274,-195.91,77.2833,601.602,141.594,209.823,32.8618,25.3543,-29.4779,-59.8597,6.55851,-2.47544,-0.652339,-157.49,120.134,20.5041,-38.2932,-709.837,65.1384,0.720171,160.213,167.463,226.211,123.055,142.488,13.6746,148.532,-188.943,-5.50698,20.5567,4.20421,13.6119,-126.23,-177.236,19.1734,16.2279,23.4043,-35.4482,262.689,-168.871,-329.528,-165.101,-323.927,-0.000809914,-122.682,-288.186,-362.872,-268.517,-499.763,367.254,-0.000647879,68.0829,89.352,271.204,-86.5718,70.9896,-130.669,138.671,-32.6028,-31.1311,86.9368,47.4709,0,0,0,1,0,0,0,0,0,0,0,0,0,0.777069,0,-0.332757,-2.41347,37.7629,-4.17526,-197.016,3082.66,-340.835,0.00625942,0.300169,689.409
