time,pos_pelvis_tilt,pos_pelvis_list,pos_pelvis_rotation,pos_pelvis_tx,pos_pelvis_ty,pos_pelvis_tz,pos_hip_flexion_r,pos_hip_adduction_r,pos_hip_rotation_r,pos_knee_angle_r,pos_ankle_angle_r,pos_subtalar_angle_r,pos_mtp_angle_r,pos_hip_flexion_l,pos_hip_adduction_l,pos_hip_rotation_l,pos_knee_angle_l,pos_ankle_angle_l,pos_subtalar_angle_l,pos_mtp_angle_l,pos_lumbar_extension,pos_lumbar_bending,pos_lumbar_rotation,pos_arm_flex_r,pos_arm_add_r,pos_arm_rot_r,pos_elbow_flex_r,pos_arm_flex_l,pos_arm_add_l,pos_arm_rot_l,pos_elbow_flex_l,vel_pelvis_tilt,vel_pelvis_list,vel_pelvis_rotation,vel_pelvis_tx,vel_pelvis_ty,vel_pelvis_tz,vel_hip_flexion_r,vel_hip_adduction_r,vel_hip_rotation_r,vel_knee_angle_r,vel_ankle_angle_r,vel_subtalar_angle_r,vel_mtp_angle_r,vel_hip_flexion_l,vel_hip_adduction_l,vel_hip_rotation_l,vel_knee_angle_l,vel_ankle_angle_l,vel_subtalar_angle_l,vel_mtp_angle_l,vel_lumbar_extension,vel_lumbar_bending,vel_lumbar_rotation,vel_arm_flex_r,vel_arm_add_r,vel_arm_rot_r,vel_elbow_flex_r,vel_arm_flex_l,vel_arm_add_l,vel_arm_rot_l,vel_elbow_flex_l,tau_pelvis_tilt,tau_pelvis_list,tau_pelvis_rotation,tau_pelvis_tx,tau_pelvis_ty,tau_pelvis_tz,tau_hip_flexion_r,tau_hip_adduction_r,tau_hip_rotation_r,tau_knee_angle_r,tau_ankle_angle_r,tau_subtalar_angle_r,tau_mtp_angle_r,tau_hip_flexion_l,tau_hip_adduction_l,tau_hip_rotation_l,tau_knee_angle_l,tau_ankle_angle_l,tau_subtalar_angle_l,tau_mtp_angle_l,tau_lumbar_extension,tau_lumbar_bending,tau_lumbar_rotation,tau_arm_flex_r,tau_arm_add_r,tau_arm_rot_r,tau_elbow_flex_r,tau_arm_flex_l,tau_arm_add_l,tau_arm_rot_l,tau_elbow_flex_l,acc_pelvis_tilt,acc_pelvis_list,acc_pelvis_rotation,acc_pelvis_tx,acc_pelvis_ty,acc_pelvis_tz,acc_hip_flexion_r,acc_hip_adduction_r,acc_hip_rotation_r,acc_knee_angle_r,acc_ankle_angle_r,acc_subtalar_angle_r,acc_mtp_angle_r,acc_hip_flexion_l,acc_hip_adduction_l,acc_hip_rotation_l,acc_knee_angle_l,acc_ankle_angle_l,acc_subtalar_angle_l,acc_mtp_angle_l,acc_lumbar_extension,acc_lumbar_bending,acc_lumbar_rotation,acc_arm_flex_r,acc_arm_add_r,acc_arm_rot_r,acc_elbow_flex_r,acc_arm_flex_l,acc_arm_add_l,acc_arm_rot_l,acc_elbow_flex_l,missing_grf_data,missing_grf_reason,calcn_r_probably_contacting_ground,calcn_l_probably_contacting_ground,calcn_r_contact_cop_x,calcn_r_contact_cop_y,calcn_r_contact_cop_z,calcn_r_contact_moment_x,calcn_r_contact_moment_y,calcn_r_contact_moment_z,calcn_r_contact_force_x,calcn_r_contact_force_y,calcn_r_contact_force_z,calcn_l_contact_cop_x,calcn_l_contact_cop_y,calcn_l_contact_cop_z,calcn_l_contact_moment_x,calcn_l_contact_moment_y,calcn_l_contact_moment_z,calcn_l_contact_force_x,calcn_l_contact_force_y,calcn_l_contact_force_z,marker_error_rms,marker_error_max,residual_norm
1.03,-0.112234,0.00652041,0.0904465,0.884075,0.995515,-0.29706,-0.2005,-0.0365148,-0.262507,0.39074,-0.0875346,0.085321,0.0853802,1.30353,-0.0351266,-0.111483,1.87726,0.0571337,-0.279651,0.0875238,-0.221027,-0.00738446,0.227006,-0.220426,-0.346319,0.204825,2.33855,-0.950856,-0.407451,-0.0215149,1.92053,-1.54776,2.43974,1.41869,0.269607,0.20335,-0.0998383,-8.31391,-2.00043,-5.28505,-6.74511,-14.9242,5.2566,0.0229393,2.65941,2.53216,-4.97835,-14.3715,-4.2384,-6.29087,0.00794652,2.8691,-4.0412,1.81089,-0.625132,-0.651687,-1.92614,7.59816,-6.52706,-2.67162,-3.24512,7.14664,33.1721,-101.975,-59.2998,19.2474,-39.1337,20.6282,86.5215,-163.756,-32.9576,18.496,-183.002,-5.52664,-0.469698,-65.4535,-53.1966,30.7264,-18.4185,-1.52151,-1.75833,0.103158,-20.5771,32.4085,-110.142,-84.632,-0.596325,36.7155,-18.6327,32.0424,-0.894262,-9.57857,17.5592,36.5282,17.5785,-80.9979,-1.38191,8.85955,4.56988,132.541,-25.9512,58.1974,216.26,11.2617,-307.879,-0.00155292,-276.219,-113.937,-15.2156,-210.666,-165.446,-13.1031,0.00102959,-70.3865,-28.4471,48.598,-24.5876,-7.05185,37.4254,-52.2426,33.0362,58.507,-51.044,-53.7285,0,0,1,0,0.560553,0,-0.18789,14.8545,30.4918,-4.46437,406.527,834.479,-122.178,0,0,0,0,0,0,0,0,0,0.00117789,0.116439,131.694
1.035,-0.11906,0.0191586,0.095515,0.885389,0.996753,-0.297445,-0.238756,-0.0471657,-0.287477,0.362421,-0.161874,0.103907,0.0854949,1.30992,-0.0253142,-0.136755,1.80014,0.0318056,-0.311433,0.0875636,-0.208441,-0.0283016,0.237275,-0.224166,-0.349754,0.19613,2.37523,-0.982665,-0.419347,-0.0390166,1.95492,-1.36512,2.52763,1.0137,0.262698,0.247648,-0.0769889,-7.6512,-2.13019,-4.99407,-5.66381,-14.8679,3.7172,0.0229315,1.27832,1.96247,-5.05442,-15.4248,-5.06563,-6.35638,0.00795167,2.51717,-4.18343,2.05388,-0.748069,-0.686947,-1.73901,7.33695,-6.36188,-2.37909,-3.50034,6.878,-14.2216,-26.2042,-42.1117,8.74971,-42.8769,13.783,97.2869,-109.242,2.7593,1.13822,-78.4656,-3.68527,-0.601146,-80.1546,-58.0338,45.4735,-22.7311,-1.00511,-1.62324,0.136507,-56.2937,56.4611,-121.316,-87.3218,-3.50865,34.3184,-37.9505,37.1574,4.43082,-4.44017,12.5309,16.7746,-7.355,-79.4821,-3.84874,4.91521,5.14572,188.138,-20.5919,98.4667,304.113,145.502,-428.476,-0.00163172,-244.328,-98.6769,32.8018,-224.915,-139.313,85.1569,0.000909215,-47.6337,6.24512,39.6836,-18.6265,-14.2384,54.4825,-79.8945,47.8131,80.5292,-35.0096,-77.0101,0,0,1,0,0.4182,0,-0.193184,3.20381,4.52889,-0.450992,374.894,529.948,-52.7728,0,0,0,0,0,0,0,0,0,0.00117448,0.115048,69.0454
1.04,-0.125466,0.0316128,0.0985965,0.886606,0.998114,-0.297701,-0.272309,-0.0583314,-0.309986,0.341705,-0.232576,0.111781,0.0856095,1.31021,-0.0179688,-0.161207,1.71739,0.00299462,-0.341086,0.0876034,-0.197046,-0.0490627,0.248537,-0.228372,-0.353545,0.188797,2.40992,-1.01328,-0.429229,-0.0573936,1.98739,-1.28125,2.49085,0.616293,0.243454,0.272224,-0.0512604,-6.71051,-2.23315,-4.50173,-4.14324,-14.1404,1.57482,0.0229234,0.0566803,1.46909,-4.89041,-16.5494,-5.76219,-5.9306,0.00795622,2.279,-4.15221,2.2523,-0.841202,-0.758139,-1.4666,6.93748,-6.12281,-1.97644,-3.67539,6.49295,-60.4314,60.3898,-33.8494,-5.27582,-32.8577,-7.59678,105.046,-44.3439,45.8063,-12.8618,12.0772,-5.33792,-0.680476,-93.1398,-60.1771,56.3047,-22.4674,-0.266912,-1.39093,0.138084,-85.4685,77.8478,-138.212,-90.8556,-6.15397,31.2094,-56.2829,43.4575,8.95978,0.245808,9.14274,1.42633,-34.5082,-75.7589,-5.96884,1.71409,5.41535,230.509,-13.052,134.278,380.902,257.666,-535.802,-0.00170432,-216.848,-81.0603,75.1572,-239.055,-104.236,188.905,0.000850186,-27.5753,42.8357,26.0785,-17.2112,-20.1844,67.8149,-107.831,63.2328,104.672,-17.32,-97.9493,0,0,1,0,0.108581,0,-0.279804,-28.0116,-24.1281,-2.03738,324.078,279.148,23.5712,0,0,0,0,0,0,0,0,0,0.00116927,0.113662,98.0298
1.045,-0.131837,0.0432044,0.099784,0.887674,0.999518,-0.297822,-0.300099,-0.0698235,-0.329138,0.330511,-0.296837,0.10626,0.0857241,1.30507,-0.0126499,-0.18378,1.62867,-0.0284222,-0.366016,0.0876432,-0.186341,-0.0687528,0.26045,-0.233008,-0.35784,0.183159,2.44191,-1.04231,-0.436494,-0.0762035,2.0174,-1.27412,2.31831,0.237498,0.21361,0.280795,-0.0241836,-5.55797,-2.29841,-3.83034,-2.23874,-12.8521,-1.10419,0.0229148,-1.02756,1.06379,-4.51463,-17.7447,-6.28337,-4.98608,0.00796047,2.14112,-3.93803,2.38269,-0.927258,-0.859061,-1.12752,6.39832,-5.80665,-1.45308,-3.76199,6.0032,-225.871,120.818,56.7203,-4.81523,-34.9367,-11.0649,-20.4913,-24.5606,177.821,94.8156,-38.7069,-58.1114,-0.707558,-103.676,-58.8493,60.847,-15.9394,0.512427,-1.08811,0.114562,-109.884,102.557,-157.408,-94.3041,-8.19504,27.477,-73.335,50.6115,12.1973,3.63796,7.02528,-3.40629,-55.6962,-73.21,-7.25302,-0.240673,5.66329,251.396,-6.37429,166.937,439.379,336.095,-612.471,-0.00171994,-202.026,-65.9878,101.034,-249.143,-65.7808,287.412,0.000772695,-18.4803,73.5448,11.1657,-18.6327,-22.4871,76.7719,-135.017,79.5101,127.986,0.0978118,-115.588,0,0,1,0,0.457276,0,-0.797618,-64.5923,-26.3197,-18.8259,258.918,105.502,75.4632,0,0,0,0,0,0,0,0,0,0.0011634,0.112583,264.949
1.05,-0.138292,0.0534035,0.0991412,0.888561,1.00092,-0.297801,-0.321604,-0.0814748,-0.344116,0.330302,-0.352695,0.0854274,0.0858386,1.29488,-0.00898065,-0.203828,1.53371,-0.0614836,-0.383761,0.087683,-0.176097,-0.0866043,0.272643,-0.23811,-0.362697,0.179441,2.47053,-1.06936,-0.44056,-0.095011,2.04453,-1.29115,2.03983,-0.128552,0.177345,0.279591,0.00413282,-4.30099,-2.33028,-2.99566,-0.0418391,-11.1716,-4.16654,0.0229062,-2.03769,0.733847,-4.00946,-18.9904,-6.61227,-3.54902,0.00796433,2.04872,-3.57031,2.43852,-1.02042,-0.971496,-0.743664,5.72324,-5.4091,-0.813151,-3.7615,5.42526,-90.9738,67.8791,-113.328,-1.26642,-41.5788,-9.53894,111.314,-11.2145,-0.569993,14.9181,6.41332,-3.05324,-0.690047,-121.459,-54.7255,59.4718,3.57153,1.07386,-0.787425,0.0821133,-105.372,94.2352,-176.561,-99.4506,-6.50909,26.9492,-88.4178,55.3598,11.45,3.79516,1.31151,4.79849,-68.1344,-72.754,-9.64906,-0.781498,5.01472,247.344,-1.64307,198.874,474.419,375.018,-643.339,-0.00171912,-202.651,-56.3601,103.177,-249.704,-29.0373,370.512,0.000839027,-24.6396,92.9674,-3.03096,-21.534,-19.5541,80.648,-160.176,96.5708,147.194,15.9025,-129.489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00115401,0.111654,165.977
1.055,-0.144628,0.0618993,0.0966796,0.889206,1.00229,-0.297655,-0.336925,-0.0931673,-0.354123,0.341953,-0.399178,0.0485113,0.0859531,1.27963,-0.00672042,-0.221296,1.43252,-0.0952709,-0.392243,0.0877228,-0.16647,-0.102132,0.28476,-0.243751,-0.368044,0.177739,2.49514,-1.09399,-0.440946,-0.113421,2.06842,-1.26716,1.69916,-0.492322,0.1291,0.275684,0.0292064,-3.06427,-2.33849,-2.00129,2.33026,-9.29653,-7.38324,0.0228976,-3.05095,0.452046,-3.49358,-20.2389,-6.75746,-1.69646,0.00796853,1.92552,-3.10547,2.42337,-1.12809,-1.06927,-0.340425,4.92236,-4.92624,-0.077182,-3.68199,4.77782,-158.711,72.7384,-155.369,-1.12527,-49.2198,-6.47204,79.6479,19.9077,-1.85828,35.4904,5.17587,-2.56145,-0.663903,-127.613,-38.6649,45.8705,27.9385,1.54747,-0.448483,0.0243701,-125.729,90.8344,-193.791,-99.4436,-5.96948,23.143,-100.779,64.4488,10.6749,3.71786,-0.138453,24.5555,-72.4436,-73.6927,-8.37338,0.29522,5.60848,221.924,4.54281,231.311,483.829,374.085,-617.943,-0.00173799,-213.758,-53.4482,80.538,-233.945,3.22832,431.461,0.00079393,-43.9479,101.716,-15.6931,-25.8601,-11.162,78.4481,-181.76,114.082,158.958,29.8535,-139.441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011436,0.110769,238.925
1.06,-0.15035,0.068584,0.0923757,0.889643,1.00368,-0.297369,-0.346698,-0.104746,-0.358346,0.365701,-0.436308,-0.00385352,0.0860675,1.25903,-0.00579639,-0.23675,1.32548,-0.128977,-0.389939,0.0877627,-0.157941,-0.115116,0.296484,-0.250038,-0.373669,0.177998,2.51521,-1.11577,-0.437358,-0.131085,2.08882,-1.14438,1.33694,-0.860786,0.0872327,0.27716,0.0572488,-1.95465,-2.31578,-0.84473,4.7494,-7.4261,-10.473,0.022889,-4.11973,0.184805,-3.09089,-21.4086,-6.74132,0.460846,0.0079725,1.70578,-2.59689,2.3449,-1.25739,-1.12508,0.0518161,4.01356,-4.35583,0.717607,-3.53272,4.08061,-205.785,60.6602,-189.266,-1.66815,-58.8045,-1.08944,61.7613,45.2173,-3.15256,49.8498,3.99235,-1.90345,-0.633322,-136.949,-16.041,27.4686,61.276,1.78704,-0.231122,-0.0345926,-140.776,78.6417,-206.109,-98.6522,-4.56507,19.9045,-111.517,73.9707,8.73467,3.0372,-2.35767,49.2263,-73.6017,-72.9332,-6.50842,1.22054,6.36149,184.526,17.6613,261.926,468.837,337.684,-532.694,-0.00174725,-224.17,-57.1152,38.3221,-194.886,30.8996,468.009,0.000767566,-69.1872,104.99,-26.5306,-32.3109,1.43911,69.7518,-198.328,131.293,160.587,42.8298,-145.318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00113807,0.110051,292.08
1.065,-0.154841,0.0734287,0.0862484,0.889916,1.0051,-0.296924,-0.351858,-0.115884,-0.356022,0.401168,-0.464996,-0.0695356,0.0861819,1.23283,-0.00630025,-0.251246,1.21356,-0.161912,-0.375935,0.0878026,-0.151141,-0.125476,0.307546,-0.257133,-0.379258,0.180001,2.53032,-1.13427,-0.429755,-0.147677,2.10559,-0.89825,0.968933,-1.22545,0.0546906,0.283263,0.0890563,-1.03202,-2.22747,0.464898,7.09359,-5.73768,-13.1364,0.0228802,-5.24058,-0.100771,-2.89928,-22.3831,-6.58682,2.80089,0.00797633,1.35985,-2.07193,2.21225,-1.41895,-1.11788,0.400575,3.02192,-3.69937,1.52054,-3.31857,3.35403,-228.593,40.8435,-206.07,-2.0432,-69.3339,3.51724,62.664,60.0836,-4.53736,55.2691,3.08628,-1.19531,-0.60791,-151.181,6.95412,10.6782,100.791,1.8545,-0.284227,-0.0898669,-148.5,63.0109,-212.554,-96.9648,-2.6885,17.3109,-119.817,83.6277,5.92473,2.30394,-4.22418,70.3376,-77.4788,-66.8814,-4.47057,1.34611,6.82604,147.513,42.3588,284.459,433.775,274.857,-392.41,-0.00175359,-220.447,-65.3625,-14.7549,-127.848,55.4361,480.406,0.000749745,-90.487,109.305,-36.3575,-41.3845,15.9901,55.4048,-208.943,147.094,150.66,55.9522,-146.984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00114009,0.109546,318.138
1.07,-0.157574,0.0763364,0.0784491,0.890078,1.00655,-0.296308,-0.353331,-0.125962,-0.346586,0.447481,-0.486813,-0.145028,0.0862963,1.20111,-0.00843816,-0.266112,1.09845,-0.19346,-0.34992,0.0878425,-0.146604,-0.133103,0.317698,-0.265262,-0.384448,0.183389,2.5402,-1.14908,-0.418386,-0.162871,2.11869,-0.546562,0.581539,-1.55986,0.0323378,0.289993,0.123186,-0.294456,-2.01568,1.88719,9.26246,-4.3634,-15.0985,0.0228715,-6.34282,-0.427583,-2.97305,-23.0223,-6.30964,5.20292,0.00798008,0.907411,-1.52541,2.03046,-1.62587,-1.03793,0.677599,1.97721,-2.9639,2.27384,-3.03881,2.61911,-222.618,20.221,-201.22,-3.06975,-74.9803,6.05903,84.9101,62.0264,-6.01794,50.2472,2.60788,-0.584465,-0.589237,-169.825,25.4488,-0.601616,141.22,1.78352,-0.631868,-0.141722,-146.229,47.9261,-213.414,-94.4295,-0.753691,15.403,-124.871,92.9993,2.48321,1.95755,-4.68801,81.4903,-85.4066,-53.317,-2.72754,0.488535,6.56848,120.209,76.9198,290.33,385.32,198.827,-209.581,-0.00175856,-194.552,-74.0778,-71.5253,-33.3631,78.7273,468.99,0.000738561,-100.996,116.422,-46.3792,-52.2819,30.2786,37.3257,-213.666,160.278,129.21,69.5621,-144.251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011432,0.109398,310.041
1.075,-0.15827,0.0771089,0.0693169,0.890171,1.00801,-0.295528,-0.351798,-0.134117,-0.329892,0.503426,-0.50366,-0.22576,0.0864106,1.16453,-0.012428,-0.282765,0.982503,-0.22304,-0.312181,0.0878824,-0.144592,-0.137819,0.326691,-0.274698,-0.388881,0.18771,2.54475,-1.1599,-0.403787,-0.176326,2.12818,-0.13911,0.154506,-1.82644,0.0187001,0.292436,0.156029,0.306587,-1.63108,3.33884,11.1891,-3.36926,-16.1464,0.0228627,-7.31558,-0.797972,-3.33068,-23.1891,-5.916,7.54787,0.00798377,0.40243,-0.943299,1.79857,-1.88728,-0.886537,0.864228,0.908875,-2.16251,2.91989,-2.691,1.89785,-190.159,5.13809,-173.008,-6.08628,-72.1883,7.64465,128.123,51.0887,-7.38858,34.7951,2.65171,-0.209576,-0.573161,-195.103,34.3382,-3.57298,177.774,1.51823,-1.25765,-0.187698,-132.972,35.8035,-209.739,-91.202,0.811617,14.0951,-126.189,101.582,-1.29397,2.32478,-3.04473,80.4976,-93.3417,-32.0655,-1.58212,-1.00417,5.39815,105.972,113.344,272.279,330.937,125.195,-3.15379,-0.00176497,-146.962,-77.8273,-127.542,81.8565,101.583,432.509,0.000729515,-99.1791,122.48,-57.7257,-62.8846,42.8623,17.9579,-213.523,169.856,97.8105,82.9118,-136.977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00115264,0.109656,267.255
1.08,-0.156953,0.0755479,0.059383,0.890225,1.00945,-0.294613,-0.347616,-0.139439,-0.30639,0.567645,-0.517376,-0.306571,0.0865249,1.12428,-0.0183636,-0.302607,0.868604,-0.25008,-0.263629,0.0879223,-0.14506,-0.139474,0.33424,-0.285707,-0.392242,0.19248,2.54395,-1.16646,-0.386742,-0.187709,2.13424,0.263378,-0.312203,-1.98677,0.0107895,0.287415,0.18302,0.836447,-1.06436,4.70024,12.8437,-2.74329,-16.1622,0.0228538,-8.05039,-1.18711,-3.96839,-22.7798,-5.40809,9.71041,0.00798742,-0.0934661,-0.330897,1.50994,-2.2017,-0.672226,0.954018,-0.158743,-1.31323,3.40894,-2.27644,1.21297,-137.663,-3.08722,-126.316,-8.9901,-61.9115,9.07876,188.728,30.789,-8.488,10.6658,3.29313,-0.153159,-0.554594,-228.164,32.8512,0.726291,206.876,0.932943,-2.04851,-0.223856,-110.351,26.6944,-202.746,-87.5455,1.75855,13.3407,-123.829,108.85,-5.17941,3.41813,0.8765,68.8055,-95.1309,-4.69186,-1.15313,-2.58797,3.31779,103.099,141.497,227.077,276.83,69.7182,204.9,-0.00177365,-84.6737,-71.7752,-178.935,206.293,122.28,369.406,0.000723246,-87.3971,121.514,-70.9775,-70.7623,53.1294,-0.316021,-209.939,175.341,59.3261,94.6922,-125.323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00117368,0.110296,197.263
1.085,-0.153916,0.0716086,0.0493319,0.89025,1.01082,-0.293614,-0.340856,-0.141224,-0.277212,0.638784,-0.52935,-0.382259,0.0866391,1.08191,-0.0260935,-0.326922,0.759862,-0.274064,-0.205842,0.0879623,-0.147712,-0.13809,0.340016,-0.298484,-0.394275,0.197242,2.53791,-1.16865,-0.368214,-0.196724,2.13717,0.607405,-0.787857,-2.01023,0.00502383,0.274475,0.199609,1.35194,-0.356876,5.83562,14.2279,-2.3947,-15.1377,0.022845,-8.47376,-1.54599,-4.86306,-21.7484,-4.79669,11.5574,0.00799104,-0.530452,0.276672,1.15505,-2.55551,-0.406579,0.952438,-1.20844,-0.436521,3.70558,-1.80298,0.586353,-75.8922,-8.72743,-72.0456,-8.69912,-55.9605,10.7904,258.937,6.73316,-9.20234,-18.524,4.56402,-0.4386,-0.529718,-267.765,25.5378,8.52884,227.147,-0.128583,-2.82943,-0.24164,-82.8781,18.8966,-193.411,-83.7916,2.04419,13.1836,-118.597,114.299,-8.96885,4.98543,6.65535,49.926,-86.483,26.0233,-1.38612,-3.95402,0.523135,107.231,153.774,156.957,226.565,44.5454,392.604,-0.00178402,-17.4721,-53.8515,-220.143,326.3,136.075,279.813,0.000728691,-69.4677,109.5,-85.9717,-73.9215,60.9994,-15.3795,-204.405,176.452,17.6101,103.503,-109.845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00120757,0.111173,119.792
1.09,-0.149631,0.0655073,0.0399313,0.890241,1.01209,-0.292603,-0.331415,-0.139164,-0.24411,0.715588,-0.54021,-0.448132,0.0867533,1.03911,-0.0351697,-0.356741,0.659278,-0.294645,-0.141059,0.0880023,-0.152101,-0.13397,0.343642,-0.31311,-0.394783,0.20162,2.52676,-1.16642,-0.349246,-0.203151,2.13736,0.857035,-1.22027,-1.88011,-0.00190678,0.254705,0.202224,1.88809,0.411997,6.6204,15.3607,-2.17197,-13.1746,0.022836,-8.56112,-1.81524,-5.96378,-20.1169,-4.11632,12.9565,0.00799468,-0.87779,0.824174,0.725192,-2.92512,-0.101582,0.87554,-2.23046,0.445738,3.79363,-1.28547,0.03713,-23.1172,-12.2955,-19.8584,-13.897,-62.9598,17.4144,327.236,-14.8975,-9.64722,-47.5991,6.36081,-1.01494,-0.496816,-314.814,15.7977,17.6252,240.44,-1.79957,-3.54114,-0.224597,-55.56,12.3177,-182.109,-80.4104,1.60932,13.6085,-111.513,116.997,-12.1809,6.88981,13.409,28.1105,-67.055,56.5653,-2.15265,-4.98752,-2.49207,113.594,147.531,69.3756,181.253,52.8969,539.533,-0.00179436,44.9233,-25.651,-243.485,428.64,136.403,166.735,0.000741475,-49.1856,86.4418,-101.637,-71.3157,66.4855,-25.8804,-198.142,173.063,-23.0083,108.366,-91.699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00125577,0.112259,74.433
1.095,-0.144643,0.0577295,0.0319449,0.890177,1.01324,-0.291655,-0.319135,-0.133415,-0.209274,0.796923,-0.549747,-0.500517,0.0868674,0.997424,-0.0448872,-0.392647,0.569409,-0.311817,-0.0721081,0.0880423,-0.157719,-0.127688,0.344727,-0.329518,-0.393629,0.205351,2.51065,-1.15986,-0.330853,-0.206869,2.13525,0.997588,-1.55555,-1.59729,-0.01267,0.229768,0.189764,2.45607,1.14965,6.96728,16.267,-1.90749,-10.477,0.0228271,-8.3365,-1.9435,-7.18121,-17.9737,-3.4343,13.7902,0.00799839,-1.12372,1.25638,0.217006,-3.2817,0.230846,0.746138,-3.22117,1.31105,3.67858,-0.743635,-0.421365,-5.18955,-17.0962,14.1044,-4.43011,-58.2719,12.7771,380.202,-25.5076,-11.3192,-69.9131,8.38084,-1.71405,-0.459839,-364.977,10.5114,25.2992,248.804,-4.11774,-4.09367,-0.158861,-39.424,4.84711,-169.442,-77.1451,0.531374,14.3592,-103.444,116.325,-14.7829,8.53627,20.8153,6.93567,-39.6771,83.2335,-3.03949,-5.46446,-5.44251,118.236,124.478,-24.737,140.682,87.4634,629.28,-0.00174772,94.2735,8.62636,-241.125,502.136,117.305,36.4204,0.000854671,-29.9378,55.4918,-116.298,-62.811,69.4171,-31.347,-191.94,165.431,-58.4099,108.981,-72.729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00131351,0.113556,64.005
1.1,-0.139481,0.0489599,0.0260393,0.890038,1.01425,-0.290842,-0.303899,-0.124555,-0.175056,0.881775,-0.557098,-0.53717,0.0869815,0.958099,-0.054389,-0.434581,0.492094,-0.326056,-0.00224672,0.0880823,-0.164086,-0.120018,0.342904,-0.347497,-0.390739,0.208298,2.48975,-1.14917,-0.31392,-0.207863,2.13133,1.03227,-1.75393,-1.18112,-0.0278675,0.202445,0.162551,3.04724,1.77204,6.8436,16.9704,-1.47017,-7.33057,0.0228183,-7.86513,-1.90037,-8.38683,-15.463,-2.84778,13.9723,0.00800266,-1.27341,1.53384,-0.364482,-3.59575,0.577931,0.589403,-4.18087,2.13821,3.38653,-0.198732,-0.78501,-11.7921,-20.7729,27.6056,-4.23773,-58.0094,18.3301,412.059,-24.083,-15.1288,-83.4313,10.3293,-2.40413,-0.42958,-410.736,14.5066,30.4468,252.857,-6.90652,-4.43074,-0.0403925,-29.4091,-0.586412,-154.912,-74.7005,-1.20267,15.5089,-95.0767,111.627,-15.7977,10.3737,26.8909,-10.0081,-8.64089,103.485,-3.92533,-5.64876,-7.79214,118.721,88.9911,-113.385,103.916,132.924,652.322,-0.00174691,125.148,43.6027,-207.659,539.385,77.0421,-100.728,0.000881517,-13.91,21.3209,-128.078,-49.0643,69.5399,-32.0057,-186.143,154.223,-85.3957,105.831,-55.2313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00137343,0.115069,71.0752
1.105,-0.13457,0.0399742,0.0227208,0.889801,1.01512,-0.290224,-0.285695,-0.11347,-0.143673,0.969225,-0.561126,-0.557515,0.0870955,0.921902,-0.0628008,-0.481707,0.428264,-0.338368,0.0650965,0.0881223,-0.170801,-0.111816,0.33788,-0.366703,-0.386111,0.210445,2.46419,-1.13462,-0.299122,-0.206211,2.12602,0.982226,-1.79714,-0.663693,-0.0474941,0.174201,0.123591,3.64085,2.217,6.27667,17.49,-0.805554,-4.06896,0.0228096,-7.2394,-1.68235,-9.42512,-12.7661,-2.46256,13.4686,0.00800707,-1.34296,1.64045,-1.00487,-3.84108,0.92563,0.429374,-5.11158,2.90932,2.95956,0.330422,-1.06117,-33.2914,-22.4083,15.8412,-12.279,-68.858,22.3061,421.539,-8.87928,-23.1336,-87.858,11.8682,-2.9059,-0.419013,-444.082,29.4116,33.1771,252.481,-9.82949,-4.48399,0.121895,-24.2493,-4.9791,-140.365,-73.2927,-3.38385,16.9548,-87.0108,103.791,-15.2568,12.2723,30.6944,-20.8645,21.4715,115.47,-4.54047,-5.73118,-9.42699,113.689,47.0363,-185.869,69.9756,171.567,608.535,-0.00166905,135.435,74.3312,-142.565,538.614,20.9325,-230.253,0.000860494,-2.50976,-11.3111,-135.62,-31.4501,66.7286,-28.7999,-180.764,140.513,-102.348,100.003,-41.2337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00143154,0.116762,85.1537
