time,pos_pelvis_tilt,pos_pelvis_list,pos_pelvis_rotation,pos_pelvis_tx,pos_pelvis_ty,pos_pelvis_tz,pos_hip_flexion_r,pos_hip_adduction_r,pos_hip_rotation_r,pos_knee_angle_r,pos_ankle_angle_r,pos_subtalar_angle_r,pos_mtp_angle_r,pos_hip_flexion_l,pos_hip_adduction_l,pos_hip_rotation_l,pos_knee_angle_l,pos_ankle_angle_l,pos_subtalar_angle_l,pos_mtp_angle_l,pos_lumbar_extension,pos_lumbar_bending,pos_lumbar_rotation,pos_arm_flex_r,pos_arm_add_r,pos_arm_rot_r,pos_elbow_flex_r,pos_arm_flex_l,pos_arm_add_l,pos_arm_rot_l,pos_elbow_flex_l,vel_pelvis_tilt,vel_pelvis_list,vel_pelvis_rotation,vel_pelvis_tx,vel_pelvis_ty,vel_pelvis_tz,vel_hip_flexion_r,vel_hip_adduction_r,vel_hip_rotation_r,vel_knee_angle_r,vel_ankle_angle_r,vel_subtalar_angle_r,vel_mtp_angle_r,vel_hip_flexion_l,vel_hip_adduction_l,vel_hip_rotation_l,vel_knee_angle_l,vel_ankle_angle_l,vel_subtalar_angle_l,vel_mtp_angle_l,vel_lumbar_extension,vel_lumbar_bending,vel_lumbar_rotation,vel_arm_flex_r,vel_arm_add_r,vel_arm_rot_r,vel_elbow_flex_r,vel_arm_flex_l,vel_arm_add_l,vel_arm_rot_l,vel_elbow_flex_l,tau_pelvis_tilt,tau_pelvis_list,tau_pelvis_rotation,tau_pelvis_tx,tau_pelvis_ty,tau_pelvis_tz,tau_hip_flexion_r,tau_hip_adduction_r,tau_hip_rotation_r,tau_knee_angle_r,tau_ankle_angle_r,tau_subtalar_angle_r,tau_mtp_angle_r,tau_hip_flexion_l,tau_hip_adduction_l,tau_hip_rotation_l,tau_knee_angle_l,tau_ankle_angle_l,tau_subtalar_angle_l,tau_mtp_angle_l,tau_lumbar_extension,tau_lumbar_bending,tau_lumbar_rotation,tau_arm_flex_r,tau_arm_add_r,tau_arm_rot_r,tau_elbow_flex_r,tau_arm_flex_l,tau_arm_add_l,tau_arm_rot_l,tau_elbow_flex_l,acc_pelvis_tilt,acc_pelvis_list,acc_pelvis_rotation,acc_pelvis_tx,acc_pelvis_ty,acc_pelvis_tz,acc_hip_flexion_r,acc_hip_adduction_r,acc_hip_rotation_r,acc_knee_angle_r,acc_ankle_angle_r,acc_subtalar_angle_r,acc_mtp_angle_r,acc_hip_flexion_l,acc_hip_adduction_l,acc_hip_rotation_l,acc_knee_angle_l,acc_ankle_angle_l,acc_subtalar_angle_l,acc_mtp_angle_l,acc_lumbar_extension,acc_lumbar_bending,acc_lumbar_rotation,acc_arm_flex_r,acc_arm_add_r,acc_arm_rot_r,acc_elbow_flex_r,acc_arm_flex_l,acc_arm_add_l,acc_arm_rot_l,acc_elbow_flex_l,missing_grf_data,missing_grf_reason,calcn_r_probably_contacting_ground,calcn_l_probably_contacting_ground,calcn_r_contact_cop_x,calcn_r_contact_cop_y,calcn_r_contact_cop_z,calcn_r_contact_moment_x,calcn_r_contact_moment_y,calcn_r_contact_moment_z,calcn_r_contact_force_x,calcn_r_contact_force_y,calcn_r_contact_force_z,calcn_l_contact_cop_x,calcn_l_contact_cop_y,calcn_l_contact_cop_z,calcn_l_contact_moment_x,calcn_l_contact_moment_y,calcn_l_contact_moment_z,calcn_l_contact_force_x,calcn_l_contact_force_y,calcn_l_contact_force_z,marker_error_rms,marker_error_max,residual_norm
0.61,-0.206822,-0.00293633,-0.0249416,0.852879,0.957698,-0.311404,0.248716,0.0509423,-0.151401,0.689071,0.406403,-0.0589993,0.0222357,0.966687,-0.121504,0.0600045,1.89642,0.0496968,-0.125811,-0.00991254,-0.0639643,0.0196655,0.0472707,-0.440077,-0.231621,-0.217315,2.00034,-0.709383,-0.242988,-0.132905,1.99343,-0.097996,2.92431,2.47129,0.0711659,0.532184,-0.0967628,-9.01132,-3.92757,-2.58726,-5.83446,-4.12801,3.67321,-0.0101186,4.26509,4.56116,-2.40575,-8.63137,0.963029,-1.35254,-0.00168236,1.1341,-4.09886,0.104491,0.61998,0.78536,0.158534,2.81199,-2.48624,-1.04351,-0.74961,1.56873,100.415,13.9848,-84.2888,18.6394,-18.409,7.04867,-15.7212,-173.689,-3.45369,-119.138,-446.253,16.4125,0.166026,17.9703,3.91315,-18.4601,15.152,1.90646,0.420166,-0.312325,125.341,23.4946,-64.9684,-58.3349,9.59017,11.7577,35.1226,19.9601,-6.76476,-8.04008,67.662,6.08295,22.1023,2.94378,10.5978,16.9835,-0.760553,-52.0557,6.66103,-92.6224,-139.31,-332.606,35.1707,0.000222771,-153.074,-7.19731,-81.3945,-157.381,-32.9732,101.177,-0.000174872,0.249736,-26.9462,-6.00279,-69.2309,7.98938,13.0034,12.7186,-14.2175,-11.5089,-21.0341,42.3776,0,0,1,0,0.689105,0,-0.309296,3.16147,25.1512,0.0674356,312.736,2487.98,6.6708,0,0,0,0,0,0,0,0,0,0.000463005,0.0584665,134.608
0.615,-0.20716,0.0122378,-0.0125116,0.8535,0.960783,-0.311907,0.202358,0.031471,-0.166653,0.656416,0.377448,-0.039754,0.0221851,0.984186,-0.0988779,0.045941,1.84933,0.0536876,-0.130044,-0.00992095,-0.0582875,-0.00150246,0.0476431,-0.438707,-0.227495,-0.216197,2.01472,-0.72217,-0.248493,-0.137179,2.00234,-0.0675813,3.03482,2.48601,0.124155,0.617102,-0.100566,-9.2716,-3.89427,-3.05037,-6.53101,-5.79104,3.84907,-0.0101175,3.49972,4.52518,-2.81272,-9.41827,0.798163,-0.846654,-0.00168323,1.13535,-4.23359,0.0744774,0.273826,0.825307,0.223551,2.87558,-2.55732,-1.10106,-0.854781,1.78062,82.702,21.8556,-69.0374,19.1447,-20.2857,7.29626,-4.75778,-148.061,-1.67575,-81.7111,-446.792,21.6336,0.184542,13.1705,4.66286,-20.4722,19.1839,1.64944,0.401001,-0.295191,103.016,29.0139,-63.3274,-56.7106,7.29008,9.81087,29.8319,19.1036,-6.75884,-8.34688,62.9607,-4.2518,11.026,-6.26478,9.1089,14.3482,-0.0791776,-24.0553,21.8675,-91.7747,-120.169,-349.638,41.6154,0.000218357,-137.647,-26.5741,-70.546,-143.506,-34.1716,97.0521,-0.000148664,6.23159,-13.7386,5.2129,-67.3009,1.09334,12.8429,11.2368,-12.9726,-7.38959,-20.9593,39.3435,0,0,1,0,0.672733,0,-0.309447,2.65574,17.2282,0.295346,358.493,2325.6,39.8682,0,0,0,0,0,0,0,0,0,0.000458427,0.0592435,113.643
0.62,-0.207604,0.0276876,-0.000238187,0.854348,0.964227,-0.312412,0.155399,0.0125463,-0.184199,0.620757,0.339752,-0.0194683,0.0221346,0.998243,-0.0769164,0.0301137,1.79865,0.0568241,-0.131851,-0.00992937,-0.052455,-0.0230139,0.0481458,-0.439021,-0.223341,-0.214758,2.02938,-0.735281,-0.254183,-0.141976,2.01222,-0.0888403,3.08995,2.45468,0.169699,0.688843,-0.100961,-9.39187,-3.78493,-3.50925,-7.13186,-7.53923,4.05714,-0.0101164,2.81149,4.3923,-3.16545,-10.1358,0.627305,-0.361394,-0.00168398,1.16651,-4.30229,0.100542,-0.0626789,0.830774,0.287765,2.93177,-2.62219,-1.13801,-0.959577,1.97734,72.3009,38.7851,-40.5047,19.9716,-22.5871,5.22254,8.78362,-111.665,13.6361,-41.8875,-445.994,33.2167,0.192936,7.57162,5.45194,-21.3649,22.2268,1.52902,0.339239,-0.284063,83.4936,33.2396,-61.8103,-54.8844,4.64993,7.20079,24.7143,17.0303,-5.92011,-7.51616,57.5381,-14.3278,0.4598,-15.607,7.44346,11.3533,0.744346,5.52252,34.5954,-85.6312,-97.3034,-358.252,44.3528,0.000215381,-121.537,-43.1682,-60.4923,-130.923,-32.188,94.4727,-0.000118381,13.6178,-1.6049,16.3291,-64.8317,-5.43644,11.4322,10.2088,-12.5819,-3.13173,-19.8574,36.178,0,0,1,0,0.659782,0,-0.309939,-0.533215,-2.96869,-0.116243,383.635,2135.9,83.6343,0,0,0,0,0,0,0,0,0,0.000455767,0.0599942,96.4813
0.625,-0.208406,0.0431488,0.011645,0.855383,0.967955,-0.312898,0.108577,-0.00551346,-0.203886,0.582665,0.293099,0.00192628,0.022084,1.00926,-0.0560341,0.0127742,1.7447,0.059156,-0.131297,-0.0099378,-0.046282,-0.0445655,0.0490567,-0.440955,-0.219323,-0.213033,2.04429,-0.748706,-0.259952,-0.147271,2.02301,-0.160479,3.09225,2.37665,0.206917,0.745609,-0.0972397,-9.36426,-3.61195,-3.9374,-7.61838,-9.33049,4.27891,-0.0101153,2.2038,4.17646,-3.46791,-10.7904,0.466366,0.11097,-0.00168457,1.2346,-4.31031,0.182187,-0.386838,0.803592,0.344926,2.98281,-2.6851,-1.15366,-1.05886,2.15823,66.952,54.9303,-8.26983,20.6781,-25.2594,1.27259,22.9185,-77.3261,36.3732,-4.898,-436.722,43.433,0.183766,1.80761,5.39854,-20.3463,24.1914,1.54171,0.223678,-0.278347,66.2586,35.7593,-60.8204,-52.9479,2.14976,4.46945,19.7332,14.1987,-4.70678,-6.026,51.2868,-23.3416,-10.0656,-25.0597,5.71828,8.12135,1.61667,35.5026,45.5641,-72.8322,-71.0184,-354.229,41.505,0.000212196,-105.739,-57.4917,-50.2015,-119.654,-27.2276,95.9733,-0.00010176,21.5239,10.2146,27.0378,-61.5356,-11.5331,9.51818,9.37268,-12.7085,1.17982,-17.9815,32.1485,0,0,1,0,0.649378,0,-0.311057,-5.58075,-27.3105,-1.74644,392.761,1922.05,122.91,0,0,0,0,0,0,0,0,0,0.000453215,0.0606447,92.9276
0.63,-0.209792,0.0583585,0.0229018,0.85656,0.971887,-0.313344,0.0626438,-0.0224341,-0.225394,0.542798,0.237591,0.0243584,0.0220334,1.01764,-0.036589,-0.00582044,1.68776,0.0608071,-0.128342,-0.00994622,-0.0395709,-0.0658617,0.0506436,-0.444428,-0.215593,-0.211071,2.05944,-0.762449,-0.26569,-0.153015,2.03461,-0.277187,3.04192,2.25135,0.235508,0.786216,-0.0891563,-9.18675,-3.38413,-4.30156,-7.97347,-11.1016,4.48643,-0.0101143,1.67511,3.88901,-3.71892,-11.3887,0.330228,0.590836,-0.00168508,1.34222,-4.25924,0.317377,-0.694516,0.745926,0.392517,3.02967,-2.74864,-1.14776,-1.14877,2.31897,58.058,59.4568,11.1706,20.1428,-25.3404,-0.373681,31.8188,-56.553,51.7481,24.004,-409.169,44.1053,0.149914,-3.05746,4.06497,-17.3308,24.6715,1.6689,0.0514465,-0.27745,49.5271,36.4207,-60.5885,-50.7647,0.116278,2.04569,14.7991,11.1918,-3.53444,-4.34657,44.2312,-30.4232,-21.2831,-33.9108,4.11234,4.78541,2.39958,64.1461,55.8831,-52.8022,-41.8322,-333.33,30.6401,0.000207794,-91.148,-69.6961,-38.3354,-109.821,-20.7271,100.486,-9.22249e-05,28.874,22.8541,36.3054,-57.1261,-17.2837,7.82561,8.37371,-13.0773,5.55432,-15.6346,26.7212,0,0,1,0,0.63785,0,-0.312355,-9.76615,-41.4421,-3.48194,397.115,1685.14,141.584,0,0,0,0,0,0,0,0,0,0.000450925,0.0608411,89.8812
0.635,-0.211939,0.073036,0.0333107,0.85784,0.975937,-0.31373,0.0183137,-0.0379577,-0.248222,0.501885,0.17375,0.0475566,0.0219829,1.02373,-0.0188864,-0.0253734,1.62807,0.0619401,-0.122876,-0.00995465,-0.032138,-0.0865865,0.0531381,-0.449328,-0.212296,-0.208913,2.0748,-0.776519,-0.27129,-0.159149,2.04687,-0.429303,2.93551,2.08179,0.25607,0.810143,-0.0771584,-8.86602,-3.10472,-4.56557,-8.18263,-12.7683,4.63963,-0.0101132,1.21937,3.54052,-3.9106,-11.9378,0.226592,1.09326,-0.00168554,1.48659,-4.14497,0.498904,-0.980146,0.659508,0.431645,3.07154,-2.81402,-1.11999,-1.22695,2.45258,42.4531,42.7808,7.90454,17.9775,-20.8768,2.0908,35.5894,-56.1578,49.2834,36.2309,-351.965,32.6522,0.0873407,-6.61336,0.763097,-12.1142,23.4354,1.88172,-0.197604,-0.280445,31.4668,34.5611,-61.2151,-48.1919,-1.22927,0.253859,9.70082,8.56607,-2.6941,-2.83523,36.385,-34.6508,-33.5361,-41.068,2.76927,1.4185,2.94927,89.3946,66.043,-26.6085,-9.97399,-292.039,10.0377,0.000203902,-78.8421,-79.2685,-24.0619,-101.766,-14.4552,104.46,-6.57188e-05,34.3456,36.8829,42.6657,-51.3536,-22.7335,6.9469,6.82597,-13.4901,9.97399,-13.1888,19.8213,0,0,1,0,0.61619,0,-0.313711,-10.7297,-37.7787,-3.40985,404.031,1422.57,128.399,0,0,0,0,0,0,0,0,0,0.000448309,0.0602248,66.7709
0.64,-0.214952,0.0868751,0.042693,0.85919,0.980023,-0.314042,-0.0237815,-0.0518302,-0.271715,0.460722,0.102607,0.0710057,0.0219323,1.02786,-0.0031655,-0.0455279,1.56584,0.0627116,-0.114798,-0.00996308,-0.0238464,-0.106389,0.0566993,-0.455513,-0.209566,-0.206581,2.09033,-0.790927,-0.276641,-0.165614,2.05963,-0.602557,2.76783,1.87645,0.269916,0.817236,-0.062412,-8.41904,-2.7745,-4.69862,-8.2325,-14.2285,4.68982,-0.0101122,0.825156,3.14418,-4.03091,-12.4466,0.154316,1.61557,-0.00168587,1.65832,-3.96055,0.712232,-1.23691,0.54584,0.46638,3.10567,-2.88147,-1.07012,-1.29289,2.55168,23.5425,7.64719,-15.8564,10.0976,-10.106,8.44369,37.5979,-72.9642,27.8132,26.2131,-260.618,14.0149,-0.00249896,-8.88897,-5.08306,-4.80109,20.5241,2.15618,-0.531162,-0.286912,12.4985,31.7107,-62.1796,-45.3175,-1.80874,-0.721008,4.15503,6.5212,-2.21411,-1.64365,27.9321,-35.1432,-46.1043,-45.6391,1.69322,-1.8798,3.16884,109.398,75.2794,2.69916,24.8825,-228.762,-20.174,0.000202109,-70.0567,-85.2938,-7.43125,-95.8789,-9.50773,104.894,-1.0944e-05,36.515,51.8874,45.0618,-44.1358,-27.7281,7.1126,4.46901,-13.6133,14.305,-10.8928,11.7857,0,0,1,0,0.570752,0,-0.314166,-6.48504,-17.7847,-1.31908,413.51,1134.02,84.1092,0,0,0,0,0,0,0,0,0,0.000451281,0.0600277,33.7571
0.645,-0.218843,0.0995617,0.0509343,0.860582,0.984063,-0.314275,-0.0631418,-0.0638208,-0.29514,0.420182,0.0257456,0.0939505,0.0218817,1.03023,0.0104231,-0.0658682,1.50121,0.0632455,-0.104098,-0.00997151,-0.0146419,-0.124895,0.061387,-0.462801,-0.20753,-0.204071,2.10597,-0.805675,-0.281634,-0.172351,2.07268,-0.778273,2.53731,1.64826,0.278382,0.807837,-0.0465678,-7.87205,-2.39811,-4.68512,-8.10809,-15.3723,4.58895,-0.0101112,0.474873,2.71771,-4.06806,-12.926,0.106777,2.14004,-0.00168592,1.84089,-3.70112,0.937541,-1.45759,0.4072,0.501943,3.12802,-2.94954,-0.998598,-1.34735,2.61061,10.2368,-30.8881,-49.1555,4.73724,-5.561,3.68201,39.1794,-92.3112,-3.81385,0.580531,-148.87,-2.23886,-0.112391,-8.18981,-13.3428,3.72305,15.4671,2.50738,-0.930063,-0.299251,-3.97237,27.8955,-63.1984,-42.1484,-1.56691,-0.80537,-1.81349,5.48928,-2.10513,-0.904437,19.1753,-31.0686,-57.4562,-47.5709,0.976321,-5.01577,2.98621,123.228,81.7705,31.4124,63.1554,-145.247,-58.8836,0.000182815,-65.6942,-86.9232,10.2363,-92.53,-6.3293,100.414,-9.81048e-05,34.5082,66.3773,43.3908,-35.721,-31.8975,8.15511,1.2249,-12.9587,18.3208,-8.81267,3.07881,0,0,1,0,0.486676,0,-0.308362,5.18143,10.2576,0.314873,420.291,832.045,25.5409,0,0,0,0,0,0,0,0,0,0.000459413,0.0601292,59.5152
0.65,-0.223511,0.110812,0.0579863,0.861998,0.987976,-0.314433,-0.0994214,-0.073767,-0.317781,0.38122,-0.054747,0.115423,0.0218312,1.03097,0.0218386,-0.0859526,1.43426,0.0636212,-0.0908875,-0.00997994,-0.00457475,-0.141741,0.0671595,-0.470982,-0.206292,-0.201357,2.12164,-0.820746,-0.286169,-0.179308,2.08581,-0.933616,2.25003,1.4104,0.283264,0.782758,-0.0316368,-7.25591,-1.98925,-4.52806,-7.79231,-16.0985,4.29453,-0.0101103,0.146402,2.2831,-4.01688,-13.3887,0.0751308,2.64211,-0.00168641,2.01343,-3.36923,1.1545,-1.6362,0.247712,0.542718,3.13414,-3.01433,-0.906994,-1.39142,2.62601,-11.6322,-61.0586,-76.4793,6.15809,-7.64031,1.91375,31.1237,-100.79,-28.9739,-20.9419,-45.8021,-8.8205,-0.229331,-7.39157,-20.0906,10.8746,10.4112,2.81363,-1.2981,-0.313538,-20.0308,22.8564,-64.2614,-38.9196,-1.10906,-0.609524,-7.87772,5.40013,-1.79939,0.00694545,10.4715,-23.2142,-66.1738,-47.5969,0.509373,-7.71274,2.81583,130.565,82.878,56.0752,104.834,-46.9729,-104.101,0.000166987,-66.2976,-83.5102,26.3895,-91.8425,-5.78388,90.6332,-0.000155014,27.8795,77.9704,38.48,-26.6365,-34.7886,9.6405,-2.83327,-11.0331,21.7854,-6.82176,-5.85743,0,0,1,0,0.34704,0,-0.282465,23.2265,30.5024,-1.23475,413.276,542.739,-21.9703,0,0,0,0,0,0,0,0,0,0.000471206,0.0601936,99.0581
0.655,-0.22876,0.120408,0.0638484,0.863427,0.991697,-0.314521,-0.132437,-0.0816413,-0.339019,0.344879,-0.136414,0.134293,0.0217806,1.03004,0.0311663,-0.105377,1.36502,0.0638522,-0.0754111,-0.00998838,0.00618941,-0.156638,0.073894,-0.479829,-0.205923,-0.198403,2.13724,-0.836094,-0.290159,-0.186435,2.0988,-1.04969,1.91916,1.17242,0.285811,0.744194,-0.0175576,-6.60309,-1.57486,-4.24768,-7.26814,-16.3334,3.77403,-0.0101095,-0.185086,1.86555,-3.88493,-13.8479,0.0462114,3.09527,-0.00168719,2.15283,-2.97938,1.3469,-1.76938,0.0737692,0.590921,3.11998,-3.0695,-0.798068,-1.42553,2.59672,-45.7962,-61.2856,-87.8731,7.04027,-12.3807,1.04063,5.03239,-86.2514,-36.9963,-15.3081,14.4957,-6.50379,-0.337988,-7.35362,-24.1671,15.6915,7.07877,3.02298,-1.59945,-0.328851,-31.2391,21.2308,-64.6835,-36.229,-0.699041,-0.436397,-13.6625,5.6189,-1.09869,1.19062,2.66482,-12.6711,-70.2931,-46.3438,0.0589578,-9.63607,2.69521,132.291,76.8799,74.0844,148.86,57.15,-152.919,0.000153267,-70.9823,-75.1383,38.3098,-93.2033,-9.00392,75.8742,-0.000198482,17.4678,84.9662,31.547,-17.5546,-36.0684,10.8874,-7.48235,-7.5218,24.5079,-4.71057,-14.5491,0,0,1,0,0.136597,0,-0.2226,35.3553,27.743,-3.80214,380.57,298.63,-40.9269,0,0,0,0,0,0,0,0,0,0.00048633,0.0601066,117.383
0.66,-0.234325,0.128246,0.0685519,0.864858,0.995177,-0.314541,-0.162145,-0.0875937,-0.358405,0.31226,-0.216652,0.14934,0.0217301,1.02734,0.0386156,-0.123844,1.29345,0.0638582,-0.0580379,-0.00999682,0.0173903,-0.169411,0.0814171,-0.489115,-0.206456,-0.195176,2.15265,-0.851629,-0.293537,-0.193681,2.11142,-1.11304,1.56769,0.940699,0.286106,0.696014,-0.00408156,-5.94163,-1.19046,-3.87726,-6.52384,-16.0476,3.00943,-0.0101087,-0.539998,1.48985,-3.69338,-14.3139,0.00119184,3.47465,-0.00168818,2.24017,-2.55455,1.50463,-1.85715,-0.106573,0.645358,3.08256,-3.10711,-0.675528,-1.44908,2.52397,-132.451,-23.1091,-108.83,4.63285,-20.4118,-0.523885,-78.4706,-34.1432,-45.7324,69.0096,-27.6189,5.34944,-0.423801,-8.31351,-23.7709,17.0272,6.83091,3.10362,-1.78764,-0.344888,-35.3496,22.3692,-64.7431,-34.4375,-0.488557,-0.577865,-18.6401,5.89165,-0.164084,2.49824,-3.70773,-1.01192,-69.3469,-44.5292,-0.551022,-10.6365,2.60614,129.904,63.7395,84.94,193.031,156.293,-201.443,0.00013358,-77.6702,-62.9817,43.5867,-94.8859,-16.5186,57.5878,-0.000247622,4.80545,86.6331,23.9623,-9.21994,-35.7141,11.0095,-12.3575,-2.31041,26.2941,-2.28861,-22.5162,0,0,1,0,0.233464,0,-0.138177,23.3607,9.40861,-2.10934,315.385,127.022,-28.4774,0,0,0,0,0,0,0,0,0,0.000502073,0.059912,174.24
0.665,-0.239915,0.134351,0.0721422,0.866275,0.998392,-0.314496,-0.188605,-0.0919525,-0.375668,0.284467,-0.292983,0.159352,0.0216796,1.0227,0.0444903,-0.141221,1.21951,0.0634512,-0.039225,-0.0100053,0.0287112,-0.180018,0.0895393,-0.498631,-0.207881,-0.191674,2.16776,-0.867223,-0.296257,-0.200983,2.12347,-1.1181,1.22096,0.718053,0.28335,0.642831,0.00894913,-5.29211,-0.871766,-3.45256,-5.55868,-15.2662,2.00222,-0.010108,-0.928349,1.17495,-3.47545,-14.7883,-0.0814014,3.76259,-0.00168942,2.2642,-2.12138,1.62444,-1.90325,-0.285143,0.700405,3.02078,-3.11866,-0.544057,-1.46052,2.41139,-134.083,17.1614,-82.3979,1.71107,-23.8411,-3.19393,-83.811,0.752964,-16.1606,91.0315,-33.3917,4.44786,-0.475898,-11.0571,-19.5416,15.393,10.639,3.04444,-1.86896,-0.360055,-36.287,26.6885,-64.4653,-33.4226,-0.533227,-1.15542,-22.8152,6.38982,0.63663,3.55263,-8.19579,9.99338,-64.0753,-42.7942,-1.35679,-10.8297,2.43656,124.855,45.6679,90.6373,234.367,240.529,-244.822,0.000139267,-83.8283,-49.5481,40.6724,-94.115,-27.7948,38.3806,-0.000251262,-8.57537,83.8763,17.1605,-2.29243,-34.0496,9.19958,-17.0241,4.53543,27.0101,0.612638,-29.3065,0,0,1,0,0.372304,0,-0.198573,2.87837,0.366269,0.0189147,223.17,28.3982,1.46653,0,0,0,0,0,0,0,0,0,0.000516656,0.059656,160.137
0.67,-0.245256,0.138854,0.0746626,0.867657,1.00134,-0.314391,-0.211945,-0.0951696,-0.390665,0.262533,-0.363301,0.163242,0.021629,1.01596,0.0491263,-0.157582,1.14322,0.0623493,-0.0194525,-0.0100137,0.0398178,-0.188528,0.0980905,-0.508204,-0.210158,-0.187942,2.18243,-0.882702,-0.298302,-0.208271,2.1348,-1.06814,0.90058,0.504082,0.276566,0.588683,0.0211319,-4.66783,-0.643427,-2.99937,-4.38685,-14.0635,0.778108,-0.0101073,-1.34749,0.927205,-3.27209,-15.2589,-0.220375,3.95449,-0.00169067,2.22132,-1.702,1.71024,-1.91472,-0.455391,0.746403,2.93566,-3.09598,-0.409007,-1.45746,2.26486,29.2898,14.133,-38.2828,0.663767,-3.62751,-4.43385,62.8586,-10.9555,-0.519532,6.18881,5.46967,-1.05941,-0.4867,-23.5712,-11.4691,11.557,22.0286,2.76641,-1.83062,-0.370036,-26.668,25.3081,-64.1239,-35.3888,0.369099,-0.913932,-26.1092,4.6424,0.554277,3.63169,-11.8176,18.4811,-56.8537,-41.637,-3.63585,-10.2847,1.85411,118.123,26.5456,95.1959,269.677,303.442,-278.152,0.000250445,-87.1723,-37.9358,29.124,-87.5789,-41.2444,21.7054,1.19039e-05,-21.4775,78.7143,12.013,2.98079,-31.4437,5.40631,-21.1987,12.6818,26.7643,3.96506,-34.6081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000529191,0.0593762,50.5615
0.675,-0.250135,0.141935,0.0761421,0.868949,1.00402,-0.314239,-0.232331,-0.0977231,-0.403282,0.24734,-0.426032,0.160179,0.0215785,1.00705,0.052814,-0.173214,1.06473,0.0602163,0.000862528,-0.0100222,0.0503875,-0.19507,0.106942,-0.517703,-0.213221,-0.184075,2.19658,-0.897865,-0.299678,-0.215459,2.14526,-0.97573,0.616312,0.295897,0.258387,0.537259,0.0304025,-4.07722,-0.510699,-2.52339,-3.03846,-12.5463,-0.612653,-0.0101061,-1.78335,0.737526,-3.12647,-15.6968,-0.426597,4.06302,-0.00169062,2.11393,-1.30843,1.77031,-1.89981,-0.61261,0.773435,2.82966,-3.03258,-0.275185,-1.43763,2.09182,-7.11098,17.3891,-49.2409,1.05283,-17.2851,-3.84769,40.9983,-1.01153,-0.0291625,17.4828,5.0029,-1.07346,-0.478221,-20.3908,-1.42839,4.89508,28.4843,2.6119,-1.71187,-0.382522,-38.5086,24.8478,-64.5217,-32.2621,0.128962,-2.05525,-28.6755,9.28151,0.0271485,3.285,-12.3947,26.1609,-50.2062,-40.9325,-3.40953,-10.0277,1.4274,111.05,10.8384,103.06,295.64,343.124,-297.613,0.000186192,-85.5342,-30.9787,9.43069,-72.5404,-54.2876,11.2575,-8.11952e-05,-32.1225,73.542,8.56931,6.74983,-28.1615,0.228503,-24.9523,21.6001,25.9257,7.55275,-38.342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000541873,0.0591706,55.6085
0.68,-0.254359,0.143762,0.0765982,0.870156,1.00646,-0.314051,-0.249941,-0.100006,-0.413323,0.239539,-0.480186,0.149675,0.021528,0.99599,0.0557271,-0.188611,0.984436,0.0567262,0.021459,-0.0100306,0.0601541,-0.199773,0.116008,-0.527034,-0.216989,-0.180202,2.21011,-0.912488,-0.300406,-0.222458,2.15476,-0.844925,0.365281,0.0912349,0.24134,0.487121,0.0375395,-3.52197,-0.456507,-2.0081,-1.56026,-10.8307,-2.10072,-0.0101052,-2.21102,0.582633,-3.07931,-16.0595,-0.698035,4.1193,-0.00169102,1.95332,-0.940719,1.81316,-1.86606,-0.753417,0.774577,2.7049,-2.92457,-0.145557,-1.39987,1.90011,-47.2437,20.5173,-62.7045,-3.61707,-33.0176,-0.368032,20.7931,11.7392,0.484209,28.2686,4.252,-0.961255,-0.450484,-20.559,10.7326,-2.34788,37.1869,2.36568,-1.52266,-0.385972,-51.3824,23.7772,-65.5174,-29.7346,-0.0229748,-3.20147,-31.7089,14.496,-0.43556,3.06044,-12.4864,31.6001,-46.2796,-40.6149,-3.31792,-10.144,1.33809,103.312,2.33529,117.289,309.999,360.968,-301.483,0.000161923,-78.7051,-30.2092,-17.1043,-46.9557,-63.7384,10.707,-0.000148845,-40.6696,70.3897,6.2041,9.38683,-24.3861,-5.45447,-28.6597,30.7433,24.9651,11.0999,-40.6606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000553397,0.0589881,87.6822
