Timestep,C7,L.ASIS,L.PSIS,L_5meta,L_Shoulder,L_ankle,L_calc,L_elbow_lat,L_elbow_med,L_forearm,L_humerus,L_knee,L_sh2,L_sh3,L_shank_antsup,L_thigh1,L_thigh2,L_thigh3,L_thigh4,L_toe,L_wrist_radius,L_wrist_ulna,R_Shoulder,R_elbow_lat,R_elbow_med,R_forearm,R_humerus,R_wrist_radius,R_wrist_ulna,Sternum,r.ASIS,r.PSIS,r_5meta,r_ankle,r_calc,r_knee,r_sh2,r_sh3,r_sh4,r_shank_antsup,r_thigh1,r_thigh2,r_thigh3,r_thigh4,r_thigh5,r_toe
123,0.0187758,0.0280239,0.0161401,0.0272268,0.024567,0.0185772,0.0195619,0.0218402,0.0239191,0.0145224,0.0149728,0.0239665,0.00532189,0.00392597,0.00685696,0.0246586,0.0231325,0.0227812,0.0208387,0.0224273,0.0155642,0.0413063,0.0328284,0.00569781,0.0156371,0.021634,0.018692,0.0307531,0.0551999,0.0497619,0.0247802,0.0363734,0.0260882,0.0295869,0.0142852,0.0440595,0.0130246,0.0146634,0.0152336,0.0136745,0.0289981,0.0292528,0.0278368,0.0217308,0.0224114,0.0219469
124,0.0190902,0.0266407,0.0173611,0.0285003,0.0247675,0.0214169,0.020656,0.0218377,0.0239565,0.0151384,0.0157815,0.0224895,0.00647261,0.00515207,0.00653511,0.0279725,0.0231603,0.0257784,0.021482,0.0219939,0.0161273,0.0413269,0.0333232,0.00613898,0.0154582,0.0223116,0.0199868,0.0312742,0.0560397,0.0495956,0.0250495,0.0375269,0.0275126,0.028711,0.0165648,0.0446522,0.0111859,0.0128976,0.0128085,0.0121581,0.0300353,0.030204,0.0291169,0.0221988,0.0229166,0.022349
125,0.0198422,0.0253893,0.0185639,0.0288968,0.024909,0.0238519,0.0213182,0.0219892,0.02379,0.0158275,0.0165139,0.0205067,0.0094652,0.00702146,0.0060717,0.032054,0.023414,0.029994,0.0213087,0.0218421,0.0166991,0.0415602,0.0336991,0.00672043,0.0152563,0.0230053,0.0214645,0.0317237,0.0568983,0.0494659,0.0253381,0.0382945,0.0292183,0.0281997,0.0189049,0.0451988,0.00990298,0.0115498,0.0114238,0.01051,0.0307971,0.030768,0.0301025,0.0226551,0.0233905,0.0220022
126,0.0209021,0.0242341,0.0197606,0.0280233,0.0246467,0.0253438,0.0212666,0.0222466,0.023572,0.016579,0.0171884,0.0184089,0.0137351,0.00927326,0.00641299,0.0367307,0.0243157,0.0347909,0.0212035,0.0223841,0.0173426,0.0419358,0.0339066,0.00736172,0.0151406,0.0237955,0.022958,0.0323576,0.0578074,0.04936,0.0257231,0.0386555,0.0308142,0.0280943,0.0211609,0.0457247,0.0101003,0.0124663,0.0129559,0.0103073,0.0311112,0.0307087,0.030466,0.0229569,0.0237435,0.021803
127,0.022166,0.0232229,0.0207122,0.0259231,0.0239326,0.0258069,0.0205441,0.0226132,0.0233544,0.017372,0.01778,0.0164177,0.0185155,0.0117016,0.00778966,0.041453,0.0256583,0.0394797,0.0214837,0.023391,0.0180013,0.0423557,0.0339731,0.00809446,0.0150928,0.0245592,0.0244111,0.0330881,0.0586708,0.0492462,0.0261604,0.0388752,0.0323097,0.0280854,0.0232572,0.0463866,0.0116918,0.0162695,0.0169599,0.0126375,0.0305581,0.0301058,0.0300639,0.0232866,0.023926,0.0211909
128,0.0234309,0.0224972,0.0213582,0.0233416,0.0234044,0.0257502,0.0197406,0.0230644,0.0231495,0.0181353,0.0182591,0.0149877,0.0233255,0.0141111,0.00962008,0.0454794,0.0264603,0.0437021,0.0222087,0.0246286,0.01854,0.0428655,0.0339358,0.00887038,0.0150134,0.0252919,0.0259696,0.0338579,0.0592641,0.0491133,0.0266512,0.0391147,0.0338066,0.0284809,0.0252528,0.047113,0.0139171,0.0216267,0.0215604,0.016199,0.0296216,0.0288523,0.0290831,0.023355,0.0238308,0.0193853
129,0.0246557,0.0220538,0.0218643,0.0213754,0.023119,0.0260069,0.019548,0.0235647,0.022945,0.018864,0.0185955,0.0146088,0.0270915,0.016307,0.0113041,0.0482957,0.0266956,0.0473781,0.022701,0.0256017,0.0190286,0.0434373,0.0338086,0.00958788,0.0149697,0.0258845,0.0274859,0.03459,0.059507,0.0489558,0.0271671,0.0393501,0.035143,0.0293096,0.0270395,0.0478103,0.0161839,0.0271098,0.0254327,0.0196719,0.02836,0.0272256,0.027781,0.0228968,0.0234432,0.0177813
130,0.0257603,0.0219795,0.0221966,0.0204372,0.0228108,0.0267886,0.0198555,0.0240554,0.0227182,0.0195564,0.0187275,0.0156566,0.0288231,0.0181095,0.0123361,0.049853,0.0266649,0.0501892,0.0228031,0.0259951,0.0193942,0.0439959,0.0336612,0.0101711,0.0148119,0.0263135,0.0288003,0.0351763,0.0598878,0.0487467,0.0276202,0.0394987,0.0362345,0.0298185,0.0285259,0.0481468,0.0181906,0.031575,0.0281521,0.0224732,0.026893,0.02555,0.0262022,0.022286,0.0228421,0.01682
131,0.0266037,0.0222443,0.0221727,0.0202074,0.0225664,0.0277117,0.0202669,0.024467,0.022546,0.0201659,0.0186845,0.0175435,0.0284427,0.0193757,0.0123546,0.0501575,0.0269735,0.0520165,0.0229714,0.0257352,0.0196846,0.0446017,0.0335096,0.0105779,0.014533,0.026597,0.029805,0.0356291,0.0603362,0.0484894,0.027954,0.0392443,0.037035,0.0298744,0.0297417,0.0480231,0.0197661,0.0343864,0.0298205,0.0244335,0.0255398,0.0239581,0.0245546,0.0217832,0.0221135,0.0165634
132,0.027131,0.0229023,0.0219894,0.0202997,0.0225729,0.0283279,0.0203258,0.024821,0.0223617,0.0206201,0.0183604,0.0194047,0.0268166,0.0200225,0.0116058,0.0490744,0.0273465,0.0534339,0.0233621,0.02521,0.0198578,0.0451637,0.033315,0.0108702,0.0141774,0.0266877,0.0305185,0.0360285,0.0606391,0.0482675,0.0281376,0.0385515,0.0375811,0.0294273,0.0305279,0.047711,0.0206728,0.0356567,0.0304883,0.0254467,0.0241567,0.0225045,0.0231214,0.0213914,0.0212431,0.0167978
133,0.0273189,0.0239475,0.0220257,0.0205032,0.0227139,0.0284656,0.0198182,0.0251365,0.0221928,0.0208567,0.017778,0.0207992,0.0248205,0.0200453,0.0108523,0.0465117,0.0263412,0.0542742,0.023677,0.0248213,0.0197787,0.0457522,0.0330777,0.010977,0.013774,0.0266261,0.0308459,0.0361497,0.0607438,0.0481253,0.028134,0.0377075,0.0378626,0.0285753,0.0307675,0.0472306,0.0207439,0.0358466,0.0303272,0.0256144,0.0227955,0.0211437,0.0216801,0.0209349,0.0202203,0.017238
134,0.027146,0.0244227,0.0218092,0.0206608,0.0229202,0.0280096,0.0188551,0.0253814,0.0220801,0.0209367,0.0169491,0.0215419,0.0229157,0.0195272,0.0100091,0.042853,0.0241337,0.053852,0.0236729,0.0245994,0.0195189,0.0462844,0.0327939,0.0108401,0.0132566,0.0264206,0.0307026,0.035981,0.0606962,0.0480374,0.0279746,0.0368809,0.0379761,0.0274687,0.030772,0.0466845,0.0198316,0.0353159,0.0295847,0.0253201,0.0214126,0.0197437,0.0201594,0.020246,0.0190995,0.0176418
135,0.0266702,0.0248453,0.020266,0.0207919,0.0232369,0.0270186,0.0177342,0.0255149,0.0219429,0.0208328,0.0158773,0.0216384,0.0212617,0.0186332,0.00915664,0.0390143,0.0225398,0.0518755,0.0232471,0.0243163,0.0190631,0.0467575,0.0324813,0.0105936,0.0126928,0.0261176,0.0301723,0.0357256,0.0604673,0.0480305,0.0276425,0.0359254,0.0379391,0.0263373,0.0309149,0.046073,0.0185683,0.0345202,0.0283135,0.0247495,0.0198662,0.0181864,0.0187533,0.0191847,0.0178245,0.0178372
136,0.0259338,0.025441,0.0183456,0.0208217,0.0235601,0.0257062,0.0165361,0.0255323,0.0217864,0.0206222,0.0146593,0.021544,0.0195922,0.0175638,0.00838289,0.035328,0.0228753,0.0483034,0.0226734,0.0236487,0.0183377,0.0471514,0.0321486,0.0102329,0.0121,0.0257278,0.0292311,0.0353342,0.0601844,0.0481308,0.0270393,0.0347491,0.0378788,0.0253721,0.0313755,0.0454856,0.0170633,0.0334983,0.026813,0.0240302,0.0178913,0.0165108,0.0172404,0.0176606,0.0162999,0.0180554
137,0.025042,0.0265438,0.0167647,0.0209837,0.0238645,0.0243922,0.0155967,0.0254399,0.0216411,0.0203721,0.0134207,0.0219404,0.0179277,0.0164842,0.00774442,0.0317937,0.0242447,0.0433642,0.0219279,0.022476,0.0174885,0.0474446,0.0319719,0.00975408,0.0114723,0.0252973,0.0278806,0.0348041,0.0598298,0.0483172,0.0262464,0.0334754,0.0377734,0.0246639,0.0313293,0.0445435,0.0154243,0.0323358,0.0253208,0.0230893,0.0155221,0.0147684,0.0154639,0.0156646,0.014393,0.0185579
138,0.0241513,0.0272903,0.0156242,0.021786,0.0241835,0.0235447,0.0152393,0.0252962,0.0214601,0.0201098,0.0122552,0.022785,0.0162398,0.015521,0.00735676,0.0283078,0.0253007,0.0374736,0.0209695,0.0208567,0.0166141,0.0474729,0.0319527,0.00914691,0.0108256,0.0248318,0.0261879,0.0342403,0.0594119,0.0485341,0.0254782,0.0322218,0.0370369,0.0243097,0.0309605,0.0435367,0.0137877,0.0310861,0.0237837,0.0219807,0.0136349,0.0129565,0.0134853,0.0134419,0.0124653,0.0189091
139,0.0232617,0.0273419,0.0145888,0.0233016,0.0248686,0.0236244,0.0157605,0.0250756,0.0213128,0.0197309,0.0111255,0.0233583,0.0146183,0.0147719,0.00687648,0.025068,0.0250024,0.0311797,0.0193659,0.0189834,0.0157153,0.0474338,0.0319728,0.00855176,0.0100994,0.0243198,0.0241948,0.0337071,0.0589778,0.0487733,0.0248178,0.0309984,0.0362654,0.0242212,0.0305643,0.0426306,0.0122052,0.0293298,0.0219864,0.020667,0.0122156,0.0111043,0.0114169,0.0111916,0.0105937,0.0190432
140,0.0222546,0.0271398,0.0135775,0.0229428,0.0257862,0.0246372,0.0171714,0.0248137,0.0211642,0.0190709,0.00992607,0.0232651,0.0129894,0.0142909,0.00621155,0.0224576,0.0231086,0.0254273,0.0170888,0.0175058,0.0149091,0.0475794,0.0320635,0.00804904,0.009322,0.0235895,0.0219085,0.0331934,0.058428,0.0489511,0.0233398,0.0298493,0.0355611,0.0242593,0.0302209,0.041816,0.0105844,0.0273984,0.020163,0.0191013,0.0105858,0.00930322,0.00931832,0.00902556,0.00874406,0.0190231
141,0.0212341,0.0269903,0.0125639,0.0186147,0.0267641,0.0251042,0.0188092,0.0245998,0.020979,0.0179901,0.00866161,0.0225672,0.0120581,0.0140975,0.00574343,0.0204447,0.0204933,0.0207504,0.0144468,0.017283,0.0141249,0.0475597,0.0323075,0.00762855,0.00854244,0.0229472,0.0194242,0.0327199,0.0577688,0.0490783,0.02062,0.0288714,0.0348135,0.0242919,0.0298732,0.0411069,0.0089857,0.0253018,0.0184412,0.0172978,0.00868912,0.00757369,0.00724996,0.00704033,0.00688043,0.0192543
142,0.0203343,0.0269174,0.0114301,0.0145447,0.0276474,0.0227662,0.01939,0.0244465,0.0207761,0.0172233,0.00752545,0.0215606,0.0125586,0.0141778,0.0068161,0.0184622,0.0172845,0.0169679,0.0114021,0.0180504,0.0134655,0.0474656,0.032653,0.00729868,0.00775763,0.022536,0.0167233,0.0321835,0.0572152,0.0492338,0.0180306,0.0281266,0.0342807,0.0242813,0.0294861,0.0403749,0.00743875,0.0230867,0.0166307,0.0153634,0.00685077,0.00614935,0.0055179,0.00554848,0.00522131,0.0195628
143,0.0195659,0.0268823,0.0103859,0.0131303,0.0284477,0.0166181,0.0157698,0.0242988,0.0208411,0.01677,0.00653915,0.0208015,0.0134999,0.0144306,0.00926068,0.0155244,0.0134026,0.0130319,0.00800704,0.0181306,0.012961,0.0473977,0.0330354,0.00710323,0.00707599,0.0224083,0.013915,0.0314353,0.0566575,0.0493545,0.0185492,0.02754,0.0339256,0.0243167,0.0290168,0.0396899,0.00589857,0.0205863,0.0148499,0.0133422,0.00673291,0.0060201,0.0050059,0.00525968,0.00422511,0.0198458
144,0.0184853,0.0268703,0.0103293,0.0125064,0.0293087,0.0111811,0.0119443,0.0241502,0.0207835,0.0164812,0.00576185,0.0209525,0.0138623,0.0146073,0.0115426,0.0110963,0.0087375,0.00916949,0.00523478,0.0187042,0.0125049,0.0471644,0.0334308,0.00698296,0.0066318,0.0221543,0.0111334,0.0308153,0.0559962,0.0494947,0.0187562,0.0270378,0.0335187,0.0244057,0.0284506,0.0389801,0.00419847,0.0178371,0.0130173,0.0113392,0.00914106,0.0076705,0.00652052,0.00648218,0.00469918,0.0201249
145,0.0170952,0.0268893,0.0121739,0.0117564,0.0303285,0.0117019,0.0133028,0.0239418,0.0206262,0.0163135,0.00544669,0.0219704,0.014603,0.014714,0.0132572,0.00597917,0.00459992,0.00537579,0.00548113,0.0196682,0.012091,0.0465719,0.0338674,0.00698887,0.00659229,0.0217683,0.00863641,0.0304544,0.0553108,0.0497069,0.0179429,0.0269205,0.0328898,0.0245948,0.0277433,0.0384028,0.00257696,0.0148399,0.0111348,0.0094621,0.0121377,0.0104327,0.0093807,0.0086299,0.00652868,0.020482
146,0.0157557,0.0269634,0.0139173,0.0112542,0.0315516,0.0130948,0.0159653,0.0237922,0.0204586,0.0161948,0.00566688,0.0235622,0.0160041,0.0157784,0.0144469,0.00246175,0.00595365,0.00289988,0.00894856,0.0198079,0.0119012,0.0462335,0.0344394,0.00704029,0.00694747,0.0211516,0.00696082,0.0300761,0.0545791,0.0498921,0.0173116,0.0275946,0.0321014,0.0248831,0.0269186,0.0379918,0.00160546,0.0119522,0.00964829,0.00764557,0.0151097,0.0135982,0.012653,0.0111188,0.00896163,0.0211358
147,0.0144297,0.0271208,0.0156109,0.0105913,0.0327584,0.0137704,0.0168855,0.0238281,0.0202077,0.0160616,0.00626456,0.025617,0.0158036,0.0177278,0.0143403,0.00501327,0.01006,0.00647051,0.0139132,0.0202102,0.0117556,0.0461952,0.0351665,0.00719993,0.00758054,0.0205921,0.00663358,0.029673,0.0538039,0.0500389,0.0170774,0.0290859,0.031215,0.0252696,0.0261153,0.0375588,0.00272569,0.0093793,0.00870782,0.00575158,0.017962,0.0166208,0.0158311,0.0136352,0.0113619,0.0213887
148,0.0130718,0.0273758,0.0173681,0.0100673,0.0336763,0.0141712,0.0171916,0.0239944,0.0196981,0.0158915,0.00699015,0.027526,0.012925,0.018593,0.0119605,0.00860432,0.0137598,0.0114416,0.019503,0.0209577,0.0115302,0.0463123,0.0356394,0.00755124,0.00843271,0.0201553,0.00755062,0.0293337,0.0530661,0.0501326,0.0169296,0.0307769,0.0302579,0.0257725,0.0253997,0.0376127,0.00457678,0.0070466,0.00797056,0.00334115,0.0204886,0.0191998,0.0185544,0.0157026,0.0134635,0.0215511
149,0.0117206,0.0277186,0.0198545,0.0104805,0.0347758,0.0146541,0.0176141,0.0242593,0.0191493,0.0156658,0.00777427,0.0288703,0.0112149,0.0177078,0.00833758,0.0130208,0.01615,0.0157997,0.0239058,0.0215013,0.0112857,0.046516,0.0358435,0.00805382,0.00941964,0.0199586,0.00856038,0.0287814,0.0523971,0.0501746,0.0165477,0.032141,0.0291979,0.026084,0.0244843,0.0379321,0.00680344,0.00519728,0.00836587,0.000728233,0.0223974,0.0208985,0.0205129,0.0171879,0.0150177,0.0218306
150,0.0106923,0.0281193,0.0231823,0.0113742,0.0363431,0.0154553,0.0174703,0.024583,0.0184774,0.0154831,0.00803857,0.0296893,0.0120677,0.0156718,0.00665917,0.0166594,0.0173417,0.0190999,0.0261712,0.0219698,0.0110532,0.0468275,0.035853,0.00872631,0.0102916,0.019564,0.00877302,0.0281965,0.0518269,0.0502982,0.0164528,0.0328357,0.0282396,0.0262264,0.0234891,0.0377245,0.00909309,0.00456478,0.00947522,0.00289905,0.0234982,0.0217031,0.0214923,0.0180776,0.0157917,0.0221718
151,0.00989791,0.0285316,0.024436,0.0123187,0.0378194,0.0163227,0.0165466,0.0246016,0.01773,0.0150166,0.00773594,0.0304729,0.0134025,0.0134515,0.00715699,0.0186523,0.0180218,0.0218993,0.026681,0.0221656,0.0107124,0.0471158,0.0357631,0.00951563,0.011066,0.0190855,0.0082199,0.0277506,0.0513415,0.0504197,0.0167535,0.0333405,0.0275885,0.0262747,0.022711,0.0372043,0.0112962,0.00611537,0.0108021,0.00623432,0.0237368,0.0216543,0.0216514,0.0184085,0.0159278,0.022206
152,0.00933853,0.0289011,0.0242466,0.0132286,0.0386327,0.0169916,0.0153153,0.0244279,0.0170026,0.0146062,0.00717497,0.0316059,0.0146903,0.012095,0.00775571,0.0192952,0.0189051,0.0241455,0.0262913,0.0224672,0.0102865,0.0473023,0.0356307,0.0103401,0.0117098,0.0186348,0.00758736,0.0274355,0.0509597,0.0495915,0.017304,0.0336784,0.0273073,0.0262546,0.0221642,0.0364126,0.0131444,0.00837975,0.0122037,0.00959376,0.0234364,0.0209515,0.0213684,0.0182017,0.0155388,0.0224991
153,0.00882165,0.0291774,0.0242865,0.0140423,0.0389378,0.0177396,0.0143399,0.0240592,0.0164842,0.0143637,0.00659654,0.0328128,0.0157229,0.0124705,0.00872409,0.0194352,0.0192538,0.0255611,0.0261026,0.0228158,0.00987102,0.0474114,0.0353777,0.0110832,0.0122373,0.018379,0.00727359,0.0272631,0.0506246,0.0482791,0.0178397,0.0338125,0.0272956,0.0260908,0.0220306,0.0352732,0.0144277,0.0102822,0.013132,0.0123729,0.0227042,0.0199651,0.0207802,0.0179123,0.0153283,0.0231901
154,0.00824571,0.0293195,0.0248764,0.0145145,0.0391425,0.0186649,0.0139562,0.0238428,0.0161269,0.0141749,0.00611027,0.033768,0.0166333,0.0144927,0.00984952,0.0194523,0.0195515,0.0265567,0.0263531,0.023334,0.0095778,0.0474854,0.0352202,0.0116072,0.0125417,0.0182836,0.00703113,0.0271818,0.0503554,0.0470534,0.0183811,0.0336061,0.0274762,0.025716,0.0220609,0.0343173,0.0152052,0.0119746,0.0135384,0.0142444,0.0216328,0.0188644,0.0199444,0.0175553,0.0153658,0.0233982
155,0.00759645,0.029311,0.0258218,0.0147199,0.0391591,0.0195418,0.0143424,0.0240722,0.0158378,0.0139328,0.00574735,0.0344571,0.0172967,0.0168032,0.0111631,0.0191403,0.0199201,0.0268904,0.0266827,0.0240664,0.00932282,0.0475168,0.0352136,0.0119706,0.0126581,0.0182969,0.0066489,0.0271774,0.0501334,0.0460601,0.0194289,0.0331081,0.0278724,0.0251235,0.0219503,0.0336553,0.0154834,0.0133536,0.0133645,0.0153772,0.0202141,0.017824,0.0190541,0.0171421,0.0150332,0.0236604
156,0.00688901,0.0291749,0.0269895,0.0148838,0.0390034,0.0200203,0.0151234,0.0239569,0.0157638,0.0136039,0.00538778,0.034928,0.0179037,0.0178386,0.0124654,0.0183205,0.0198393,0.0264841,0.0268104,0.0249264,0.00908395,0.0474322,0.0352875,0.0121532,0.0125901,0.0184984,0.00613443,0.0271756,0.0500574,0.0452634,0.0205677,0.0325366,0.0284897,0.0243048,0.0218839,0.0331303,0.0152601,0.0144761,0.0128798,0.0163516,0.0185928,0.0169009,0.0183194,0.0167327,0.014685,0.0240082
157,0.00608207,0.0289878,0.0283329,0.015118,0.0388176,0.0200844,0.0161359,0.0236156,0.0155029,0.0132369,0.00484808,0.0351592,0.017931,0.0178082,0.0133867,0.0171877,0.0194911,0.0256602,0.0266573,0.0256873,0.00947725,0.0472235,0.0353937,0.0121601,0.0120851,0.018941,0.00553313,0.0272294,0.0501683,0.0446229,0.0211053,0.031858,0.0294274,0.0234022,0.0219724,0.0325863,0.0147044,0.0153775,0.0122206,0.017131,0.0174873,0.0160039,0.0176038,0.0163312,0.0143479,0.0243664
158,0.00518081,0.0288753,0.0298263,0.0153724,0.0385343,0.0198225,0.0170628,0.0232871,0.0152684,0.0128447,0.00420291,0.0352548,0.0173011,0.0172046,0.0136098,0.0156744,0.0198443,0.0244549,0.0266111,0.0257701,0.0100501,0.0469647,0.0355496,0.0120471,0.0113524,0.0195189,0.00476597,0.0273764,0.0502484,0.0441458,0.0212878,0.0311593,0.0305575,0.0224824,0.0222651,0.0320139,0.0138747,0.0159516,0.0117882,0.0172864,0.0163772,0.0151061,0.0168519,0.0156791,0.0140614,0.0248453
159,0.00441064,0.028865,0.0314369,0.0155659,0.0383268,0.0193303,0.0176559,0.023004,0.0153057,0.012451,0.00349902,0.0353695,0.0165596,0.0162138,0.0134619,0.0138918,0.0204548,0.0229143,0.0264702,0.025515,0.0105267,0.046685,0.0360475,0.0119084,0.0105,0.0201124,0.00379837,0.0275117,0.0498585,0.0438323,0.0213961,0.030269,0.031841,0.0214511,0.022773,0.0314981,0.0128835,0.0162995,0.0118257,0.0166472,0.0151543,0.0141547,0.0159848,0.0147631,0.0136522,0.0249876
160,0.00381549,0.0287139,0.0331245,0.0156087,0.0382116,0.0187915,0.0177803,0.0227767,0.0153095,0.0120918,0.00294781,0.0353766,0.0157856,0.0150946,0.0132106,0.0120576,0.0197106,0.0212802,0.0261146,0.0254784,0.0109455,0.0463942,0.0363704,0.0118925,0.00961066,0.0206577,0.0028531,0.0275885,0.0487981,0.0436601,0.0214726,0.0293276,0.0331423,0.0199466,0.0235405,0.0312026,0.0119788,0.0166224,0.0117026,0.0155796,0.0141218,0.0129332,0.014849,0.0139693,0.0126823,0.0250988
161,0.00335992,0.0281794,0.0348448,0.0154535,0.0381539,0.018064,0.0174432,0.0225266,0.0152181,0.0117944,0.00266332,0.0350696,0.0149101,0.0142636,0.0128584,0.0105423,0.0178591,0.0195928,0.0253106,0.0256213,0.0113227,0.0461293,0.0365671,0.0120294,0.00887424,0.0210995,0.00224375,0.0276658,0.0485876,0.0435828,0.021474,0.0285261,0.0345747,0.0191735,0.024529,0.0310844,0.011288,0.0170691,0.0118252,0.0143832,0.013105,0.0114712,0.0133834,0.0133477,0.0116723,0.0253197
162,0.00312614,0.0273294,0.036551,0.0152014,0.0382086,0.0173193,0.0166014,0.0222615,0.015205,0.0115167,0.00264616,0.0342824,0.0139124,0.0135361,0.0125421,0.00939684,0.0168196,0.0178375,0.0237562,0.0257431,0.011656,0.0459131,0.0366535,0.0121315,0.00824208,0.0214339,0.00231424,0.0276562,0.0488875,0.0436177,0.0214152,0.0276736,0.0359015,0.0190697,0.0258612,0.0309804,0.0107368,0.0176448,0.0126736,0.0127184,0.0116809,0.0101832,0.011676,0.0123182,0.0106584,0.025543
163,0.00310624,0.0265333,0.0381987,0.0150271,0.0382474,0.0166881,0.0152,0.0219613,0.0153173,0.0113036,0.00276185,0.0327471,0.0127599,0.0122272,0.0122718,0.00838845,0.0165077,0.0156688,0.0212891,0.0259332,0.0120069,0.0457215,0.0366816,0.0121362,0.00768639,0.0215948,0.00291292,0.0274258,0.0491763,0.0436829,0.0214044,0.0261274,0.0372481,0.0192191,0.0274641,0.0308951,0.0102362,0.0187951,0.0141444,0.0108609,0.010341,0.00921175,0.0101717,0.0109907,0.00961173,0.0255192
164,0.00334511,0.0259107,0.0397495,0.0150391,0.0382099,0.0162471,0.0134481,0.0217093,0.0154619,0.0111002,0.00294809,0.0306571,0.0114712,0.0108679,0.0120358,0.00777965,0.016358,0.0131619,0.018023,0.026423,0.012317,0.0455864,0.0367115,0.0120592,0.00726573,0.0216953,0.00371135,0.0273259,0.0493497,0.0437562,0.0215797,0.0246363,0.0385906,0.0194371,0.0291128,0.0308295,0.00968058,0.0200114,0.0158094,0.008974,0.00940314,0.00905036,0.00910026,0.00985084,0.00881091,0.0252753
165,0.00387135,0.0255588,0.0411779,0.0153221,0.0381647,0.0160064,0.0117775,0.0214741,0.0156723,0.0108765,0.0031157,0.0284888,0.0102424,0.00982228,0.0120127,0.00836652,0.0165064,0.010407,0.0142989,0.0271601,0.0125644,0.0454866,0.0366657,0.0119951,0.00705673,0.0218295,0.00459475,0.0272598,0.0494672,0.043811,0.0220763,0.022994,0.039905,0.0197121,0.0305976,0.0307259,0.00913837,0.0208608,0.0175527,0.00758545,0.00877651,0.0094682,0.00862704,0.00863501,0.00854598,0.0248437
166,0.00441919,0.0257916,0.0424734,0.015945,0.0380823,0.0160715,0.0108017,0.0212936,0.0159295,0.01064,0.00326224,0.0266548,0.00937651,0.00933714,0.0120846,0.0104678,0.0172712,0.00745175,0.0104223,0.0280233,0.0128407,0.0453611,0.0365683,0.0118802,0.00695826,0.0219729,0.00560558,0.0272027,0.0495698,0.043795,0.0226443,0.0215321,0.0412394,0.0199037,0.0324739,0.0307398,0.00901205,0.0214229,0.0192026,0.00695033,0.00865077,0.0102494,0.00903454,0.00841706,0.00894245,0.024384
167,0.00497826,0.026621,0.0436367,0.0168906,0.0380088,0.0163008,0.0113516,0.0211729,0.0161833,0.0104667,0.00340772,0.0253581,0.0090076,0.00955386,0.0121831,0.0132901,0.0190835,0.00552222,0.00686776,0.0290011,0.0131196,0.045226,0.0363383,0.0116791,0.00696548,0.0219985,0.00677169,0.0270569,0.0495867,0.0436915,0.0231718,0.0204485,0.0424792,0.0202778,0.0341371,0.0308478,0.00902335,0.0219916,0.0204036,0.00684213,0.00886594,0.0112808,0.0100627,0.00911974,0.00998516,0.0238471
168,0.00577134,0.0275696,0.0446785,0.0181563,0.0379074,0.0166944,0.013141,0.0210158,0.016321,0.0103245,0.0036215,0.0246232,0.00917571,0.0102375,0.012323,0.0160738,0.0218833,0.00590893,0.00423555,0.0298499,0.0133939,0.045128,0.0359524,0.0115136,0.00697808,0.0219509,0.0079823,0.0267423,0.0495327,0.0435419,0.0237252,0.0197263,0.0434627,0.0205518,0.0351796,0.0315379,0.00881947,0.0227273,0.0211375,0.00688911,0.00929735,0.0123332,0.0113478,0.010168,0.0115139,0.0233682
169,0.00641954,0.0278938,0.0456068,0.0195149,0.0377856,0.0172427,0.0149988,0.020815,0.0163673,0.0102192,0.00387786,0.0245798,0.00982856,0.0109944,0.0125514,0.0184538,0.0248753,0.0076609,0.00399246,0.0306861,0.0136112,0.0450911,0.0354263,0.0115006,0.00709374,0.021889,0.00886525,0.0262721,0.049531,0.0433507,0.0244132,0.0190567,0.0441111,0.0208466,0.0359538,0.0328211,0.00863388,0.0235708,0.0215248,0.00720736,0.00963783,0.0131327,0.012542,0.0111308,0.0132969,0.0230306
170,0.00708137,0.0275271,0.0464158,0.0204531,0.0377608,0.0174988,0.0162855,0.0206261,0.0164651,0.0101912,0.00419598,0.0256001,0.0110213,0.011753,0.0131075,0.0203567,0.0264826,0.00925865,0.00521243,0.0311871,0.0134809,0.0451266,0.0347752,0.0116359,0.00733994,0.0218363,0.00912074,0.0259005,0.0495366,0.043131,0.0251412,0.0189527,0.0443682,0.0210906,0.0367098,0.0344093,0.00849291,0.0240194,0.0219954,0.00779954,0.00979851,0.0134812,0.0133321,0.0118402,0.01498,0.0229813
171,0.00796321,0.0268804,0.0470851,0.0204805,0.0378817,0.0171392,0.0167833,0.0204129,0.0166274,0.0103322,0.00457773,0.027266,0.0121508,0.0123178,0.0138942,0.0217247,0.0272598,0.0102673,0.00615027,0.0310099,0.0135597,0.0452322,0.0340208,0.0117686,0.00749346,0.021741,0.00974534,0.0255301,0.0495639,0.0429317,0.0258022,0.0193736,0.044112,0.0213249,0.037192,0.0357028,0.00843952,0.0237957,0.022329,0.00840803,0.00986396,0.0134651,0.0136187,0.012326,0.0162823,0.0231457
