Timestep,C7,L.ASIS,L.PSIS,L_5meta,L_Shoulder,L_ankle,L_calc,L_elbow_lat,L_elbow_med,L_forearm,L_humerus,L_knee,L_sh2,L_sh3,L_shank_antsup,L_thigh1,L_thigh2,L_thigh3,L_thigh4,L_toe,L_wrist_radius,L_wrist_ulna,R_Shoulder,R_elbow_lat,R_elbow_med,R_forearm,R_humerus,R_wrist_radius,R_wrist_ulna,Sternum,r.ASIS,r.PSIS,r_5meta,r_ankle,r_calc,r_knee,r_sh2,r_sh3,r_sh4,r_shank_antsup,r_thigh1,r_thigh2,r_thigh3,r_thigh4,r_thigh5,r_toe
104,0.0131441,0.029266,0.0191942,0.0280331,0.0347354,0.0177124,0.0348255,0.0184297,0.0128131,0.0343634,0.0248493,0.0327781,0.0188382,0.0134256,0.0214731,0.00666246,0.0133567,0.00275006,0.00712669,0.0371403,0.037515,0.0776261,0.0398311,0.00916579,0.0260342,0.0493952,0.0179571,0.0759274,0.100318,0.0296468,0.0248386,0.0349618,0.019419,0.0247802,0.00362974,0.0452377,0.0178935,0.0281625,0.0211181,0.0222109,0.0286856,0.0296947,0.0282936,0.0320714,0.0318205,0.0160689
105,0.0129774,0.0302867,0.0197085,0.0291441,0.0350086,0.0182489,0.0349524,0.01867,0.0133314,0.0339613,0.0257763,0.0304281,0.0195875,0.015139,0.0230978,0.00773713,0.0149105,0.00427627,0.00829577,0.0374822,0.0365331,0.076596,0.0396879,0.00947693,0.0260001,0.0486192,0.0190184,0.0755017,0.0999525,0.0300135,0.0242531,0.0340259,0.0193544,0.0260066,0.00221164,0.0454901,0.0187209,0.0286812,0.0211694,0.0234237,0.0287382,0.0297897,0.0283289,0.0323379,0.0319657,0.0156699
106,0.0121455,0.0307394,0.0207615,0.0300622,0.0355609,0.0186694,0.0349746,0.0186625,0.0135367,0.0336509,0.0271165,0.02922,0.0207901,0.0171521,0.0243569,0.00900382,0.0168291,0.00557155,0.00927124,0.0379716,0.0355594,0.0756063,0.0396084,0.0098141,0.0259783,0.0480679,0.020115,0.0751046,0.0996886,0.0303832,0.0237868,0.0344248,0.019511,0.0270739,0.00123401,0.0457673,0.0186411,0.0280683,0.0213262,0.0230926,0.0289292,0.0299314,0.0288751,0.0324187,0.0319783,0.0157665
107,0.0107403,0.0306096,0.0218597,0.0304831,0.0358029,0.0191275,0.0350106,0.0183663,0.0134896,0.0334614,0.0281389,0.0291342,0.0221106,0.0190272,0.0251874,0.0102199,0.0190355,0.0065092,0.010222,0.0385426,0.0346909,0.0746993,0.0396579,0.010222,0.0258896,0.0479137,0.0212645,0.0745793,0.0995159,0.0307573,0.0235498,0.0365691,0.0198935,0.0281034,0.00189785,0.046062,0.0176502,0.0266098,0.0214232,0.0213175,0.0293272,0.030051,0.0294228,0.0324139,0.0320065,0.0166827
108,0.0103171,0.030126,0.0229086,0.0302566,0.0351668,0.0199127,0.0350991,0.0178816,0.0133438,0.0334049,0.0283917,0.0297044,0.0229608,0.020471,0.0257376,0.0114184,0.0213691,0.00723711,0.01123,0.0392556,0.0339674,0.0739031,0.0398346,0.0107655,0.0257838,0.0477798,0.0223666,0.0740289,0.099439,0.0311383,0.0234769,0.0402167,0.0202521,0.0292015,0.00313138,0.0463394,0.016145,0.0248324,0.0210455,0.0188057,0.0298044,0.0301354,0.0299413,0.0322611,0.0319447,0.0184551
109,0.0105483,0.0293597,0.023676,0.0297859,0.0349969,0.0210299,0.0350069,0.0171872,0.0130827,0.0335396,0.0282587,0.0307697,0.0230783,0.0212992,0.0259697,0.0129273,0.0235873,0.00800896,0.0124395,0.0403577,0.0333642,0.0732867,0.0401379,0.0114824,0.0257457,0.0476566,0.0233759,0.0737142,0.0995521,0.0314568,0.023483,0.0425729,0.0210043,0.0297743,0.0035633,0.0465395,0.0147304,0.0229949,0.0200629,0.0162511,0.0305756,0.030467,0.0305113,0.0319526,0.0316914,0.0194996
110,0.0110943,0.0282867,0.0243819,0.0295229,0.0352009,0.0223829,0.0353874,0.0163452,0.0127233,0.0338866,0.027653,0.0318604,0.022233,0.0214373,0.0256962,0.014754,0.0253565,0.00904931,0.014162,0.0418598,0.0329044,0.072763,0.0405358,0.0123163,0.0256278,0.0478278,0.0243119,0.0734432,0.0999046,0.0316576,0.0235004,0.0438631,0.0226272,0.0295727,0.00378422,0.0466073,0.0137562,0.0208021,0.018677,0.0141679,0.0316612,0.0310212,0.0311095,0.0313934,0.0311048,0.0194003
111,0.0118049,0.0269324,0.0254863,0.029673,0.0353963,0.0240764,0.0363102,0.0155229,0.0122531,0.0344971,0.0265704,0.0323948,0.0217157,0.0209589,0.0251645,0.0169007,0.0266253,0.0107023,0.0164023,0.0434968,0.0325734,0.0723728,0.0410613,0.0132598,0.0253708,0.0482253,0.025312,0.0735154,0.100472,0.0317117,0.0235292,0.0448699,0.0241977,0.0289318,0.00424077,0.0465656,0.0132682,0.0182848,0.0171401,0.0128804,0.0327716,0.0315123,0.0314999,0.0307029,0.0302633,0.0193538
112,0.0124317,0.0253904,0.0270305,0.0301527,0.0355214,0.0261343,0.0375412,0.0150761,0.0117622,0.0353847,0.026364,0.0321778,0.0206781,0.019887,0.0244622,0.0192873,0.0277039,0.0133177,0.0191144,0.0449508,0.0323401,0.0719765,0.0416148,0.0142612,0.0252856,0.0488361,0.0265543,0.0737155,0.10119,0.0317325,0.0236494,0.0458192,0.0249627,0.0286999,0.00466237,0.0465233,0.0131799,0.0162241,0.0157126,0.0125396,0.0336247,0.0319111,0.0315785,0.029962,0.0292581,0.0209704
113,0.0126391,0.0237412,0.0283291,0.0308024,0.0356465,0.028385,0.0387777,0.0151049,0.011391,0.0363514,0.0268996,0.0312638,0.0176926,0.0182223,0.0230606,0.022216,0.0289855,0.0172542,0.0220817,0.0461574,0.0321383,0.071554,0.0420885,0.0153933,0.0255518,0.0496178,0.0282463,0.0743167,0.101998,0.031765,0.0238912,0.0465969,0.0252129,0.0290122,0.00539092,0.0465642,0.013251,0.0149373,0.0146731,0.0132843,0.0343334,0.032269,0.031477,0.0294023,0.0281834,0.0229854
114,0.0137946,0.0221031,0.0289297,0.0314642,0.0357811,0.0307396,0.0401103,0.0155794,0.0111336,0.0372159,0.0279258,0.0298999,0.0133592,0.0168685,0.0205381,0.0258787,0.0301775,0.0222845,0.024974,0.0470793,0.0319226,0.0710948,0.0424292,0.0165225,0.0264506,0.0505642,0.0303493,0.0753244,0.102965,0.0317823,0.024195,0.0472193,0.0258141,0.0298937,0.00677723,0.0467829,0.0141934,0.0152459,0.0145976,0.0152545,0.0348774,0.0324442,0.0313466,0.0291028,0.0272244,0.0228098
115,0.0156048,0.0205721,0.0301158,0.0320366,0.0357833,0.0330046,0.0409796,0.0166154,0.0109818,0.0378315,0.0291906,0.0281657,0.0128112,0.0176226,0.0177357,0.0299452,0.0309268,0.0277891,0.027147,0.0479949,0.0318039,0.0706124,0.0426217,0.0176616,0.0269045,0.0515778,0.0327652,0.0765925,0.104045,0.0317505,0.0245202,0.0478593,0.0274913,0.0312305,0.00875188,0.0472859,0.0158356,0.0178873,0.0162172,0.0183048,0.0351608,0.032483,0.0310723,0.0290016,0.0265062,0.0219022
116,0.0176136,0.0191946,0.0316901,0.0322616,0.0356707,0.0347431,0.0411555,0.018076,0.0109125,0.0381713,0.0305084,0.0261814,0.0174394,0.0205126,0.0165127,0.0335303,0.030922,0.0324536,0.0278153,0.0491526,0.0318569,0.0702939,0.0427879,0.0188278,0.0259537,0.0527579,0.035273,0.0780701,0.105183,0.0315925,0.0249113,0.0482993,0.0297871,0.0324415,0.011113,0.0481179,0.0178784,0.0218497,0.0191147,0.0218357,0.0351312,0.0323475,0.0305647,0.0290148,0.0260804,0.0211373
117,0.0195202,0.0181227,0.032953,0.0321792,0.0354318,0.0357514,0.0407831,0.0194448,0.010907,0.0383327,0.0317848,0.0244506,0.0229967,0.0242016,0.0173709,0.0360851,0.029834,0.0357992,0.0273186,0.0507049,0.0320347,0.070169,0.0428745,0.0199061,0.0257044,0.0537845,0.0374595,0.0796177,0.106221,0.0314312,0.0253669,0.0485951,0.0322136,0.0328562,0.0135307,0.0491656,0.0199812,0.0263595,0.0223109,0.0251986,0.0348466,0.0320116,0.0300047,0.0289928,0.0258929,0.0199641
118,0.0216124,0.0173828,0.0337521,0.0322663,0.0349795,0.0361113,0.0398592,0.0204488,0.0109652,0.0384647,0.0328905,0.0229554,0.0280359,0.0275523,0.0189266,0.0377147,0.0272717,0.038065,0.0261038,0.052648,0.0323298,0.0702054,0.0427611,0.0207692,0.025707,0.054893,0.0392992,0.0812672,0.107183,0.0312721,0.0259029,0.0487454,0.0344785,0.0322176,0.015783,0.0502794,0.0217856,0.0306008,0.0251094,0.0281662,0.034267,0.0314039,0.0294378,0.028849,0.0258099,0.0173385
119,0.0241581,0.0170727,0.0341615,0.0325876,0.0343063,0.0360128,0.038348,0.0209679,0.011301,0.0386202,0.0337153,0.0217874,0.0323251,0.0301281,0.0203744,0.038892,0.0238586,0.0396616,0.0246094,0.0545493,0.0327676,0.0703568,0.0425298,0.0212696,0.025457,0.0559153,0.0406704,0.0830036,0.108066,0.0310847,0.0265323,0.0487116,0.0363401,0.031353,0.0176204,0.0512225,0.0230366,0.0338896,0.0271802,0.0302068,0.0334713,0.0304819,0.0288597,0.0285713,0.0256321,0.0141894
120,0.0262047,0.0173142,0.0342193,0.0325139,0.0333757,0.0357056,0.0364306,0.0210215,0.0116493,0.0387615,0.0340707,0.021563,0.0347096,0.0318871,0.0214134,0.0398742,0.020857,0.0413008,0.0226673,0.0558364,0.0332014,0.0706411,0.0422773,0.0214703,0.0248404,0.0566205,0.041516,0.0847614,0.108898,0.0308717,0.0270642,0.0483617,0.0375726,0.0308092,0.0189847,0.0515772,0.0236047,0.0358882,0.0284779,0.0310931,0.0324722,0.0293352,0.0281666,0.0281281,0.0253292,0.0130205
121,0.0276037,0.0181112,0.0339283,0.0313067,0.0322065,0.0354511,0.0343899,0.0207576,0.0120613,0.0388383,0.0338022,0.0229962,0.0352097,0.0327837,0.0216148,0.040684,0.0193433,0.0430332,0.0219408,0.0560979,0.0336735,0.0709459,0.0420614,0.02142,0.0241277,0.0573473,0.0418557,0.0864831,0.109637,0.030703,0.0274173,0.0477714,0.0382133,0.0302238,0.0199396,0.0512731,0.0233694,0.0365086,0.0290383,0.0309827,0.0312911,0.0281319,0.0272309,0.027568,0.0248242,0.0141093
122,0.0285935,0.0191972,0.0332081,0.0292095,0.0308474,0.0351872,0.0325081,0.0203633,0.0123329,0.0388484,0.0327973,0.0254211,0.0341732,0.0327122,0.0207115,0.0410146,0.0194022,0.0447271,0.0225907,0.0554385,0.0340477,0.0712606,0.0419034,0.0210578,0.0233193,0.0582086,0.0415165,0.088223,0.11032,0.0306152,0.0276309,0.0469055,0.0385457,0.029286,0.0205415,0.0506314,0.0224992,0.0362817,0.0288608,0.030348,0.0296405,0.0268342,0.0261006,0.0268379,0.0240963,0.0146489
123,0.0290335,0.0203726,0.0323288,0.0269762,0.0293874,0.0340952,0.0309079,0.0197818,0.0125057,0.0387681,0.031081,0.027273,0.0322594,0.0315938,0.0188397,0.0407067,0.0204442,0.046553,0.02423,0.054406,0.034203,0.0716128,0.0418958,0.0203561,0.0223247,0.0590025,0.0406756,0.0899671,0.11083,0.0306097,0.0276522,0.0458923,0.0389118,0.0280064,0.0208593,0.0497424,0.0212351,0.0354858,0.028004,0.0293739,0.027627,0.0251646,0.0247933,0.025889,0.02315,0.0147967
124,0.0291474,0.0212633,0.031282,0.0253883,0.0279974,0.0322676,0.0295189,0.0189382,0.0124609,0.0385971,0.0287137,0.0277321,0.0296832,0.0295087,0.0165988,0.0401411,0.022321,0.0472698,0.0254657,0.0534326,0.0341545,0.0719936,0.0420858,0.0194373,0.0212195,0.0596908,0.0394835,0.0916613,0.111204,0.0306821,0.0276252,0.0446574,0.0391657,0.0264936,0.0210252,0.0488594,0.0194167,0.0344049,0.0266627,0.0282729,0.0254701,0.0232508,0.0232479,0.0246642,0.0221091,0.0148491
125,0.0284367,0.0221463,0.0300737,0.024643,0.0269482,0.0309249,0.0284137,0.0178238,0.0123401,0.0383891,0.0258787,0.0269634,0.0269048,0.0267947,0.0147565,0.0398387,0.0247352,0.0465607,0.0259062,0.0524885,0.033896,0.0723967,0.0423,0.0183644,0.0199412,0.0603981,0.0380461,0.0932552,0.111467,0.0308221,0.0274766,0.0432302,0.0390959,0.0249272,0.0210951,0.0480603,0.0173066,0.0332264,0.0250007,0.0267564,0.0232919,0.0212827,0.0214978,0.0232207,0.020979,0.014857
126,0.0272351,0.0230426,0.0288832,0.0242841,0.0263953,0.0301896,0.0279077,0.0164773,0.0122661,0.0381361,0.0227842,0.0257841,0.0244371,0.023922,0.0129766,0.0395471,0.0272194,0.0448255,0.0254567,0.051239,0.0335296,0.0728891,0.04258,0.0171634,0.0185451,0.0610923,0.0364212,0.0948286,0.111666,0.0310179,0.0272175,0.0418221,0.0385971,0.0234008,0.0210374,0.0474463,0.0151115,0.0317248,0.0231555,0.0249968,0.0211134,0.0193826,0.0196312,0.0216636,0.0197492,0.0148665
127,0.0256594,0.0240044,0.0278944,0.0233169,0.0263722,0.0298765,0.0280162,0.0151363,0.0122117,0.037912,0.0196116,0.0252429,0.0216422,0.0213091,0.0112191,0.0385566,0.0292652,0.0422252,0.0247151,0.0491629,0.033203,0.0734213,0.0430657,0.0160295,0.0171693,0.0617392,0.0346053,0.0964058,0.111836,0.0312878,0.0268856,0.040429,0.0380005,0.0220575,0.0211034,0.0470386,0.0129589,0.0295845,0.0213359,0.0231008,0.0192009,0.0177473,0.0176642,0.020018,0.0185087,0.0154273
128,0.0238234,0.0249725,0.0265366,0.0216009,0.0266668,0.0300165,0.0287304,0.0138182,0.0121246,0.0377034,0.0166917,0.0258064,0.0194266,0.0192134,0.00963434,0.0367349,0.0301246,0.0385478,0.0234357,0.0453701,0.032948,0.0739605,0.0437828,0.0151426,0.0164173,0.0623595,0.0329503,0.0979807,0.111684,0.0315558,0.0262327,0.0390964,0.0379376,0.0210042,0.0215912,0.0467227,0.0109368,0.0272113,0.0196039,0.0212307,0.0178091,0.0164667,0.0158971,0.0184181,0.0172205,0.0165422
129,0.0218699,0.0260387,0.0249929,0.0197519,0.0270155,0.0308536,0.0300712,0.0123606,0.0121322,0.0374504,0.0144532,0.0270189,0.0178532,0.0179063,0.00811792,0.0343964,0.0293067,0.0338686,0.0215016,0.039812,0.0324423,0.074459,0.0446767,0.0145082,0.0157579,0.0629677,0.0314532,0.0995064,0.111459,0.0317955,0.025438,0.0377501,0.0378797,0.0201967,0.0220452,0.0464499,0.00913831,0.0253773,0.0181309,0.0192979,0.0171575,0.0156385,0.0146541,0.017061,0.0156424,0.0180282
130,0.0198661,0.0270416,0.0235199,0.0166279,0.0280703,0.0320847,0.0322085,0.010908,0.0121808,0.0371763,0.0126981,0.0281855,0.0166531,0.0179394,0.00770628,0.031654,0.0274779,0.0288615,0.0191977,0.0342297,0.0319988,0.0748326,0.0456469,0.014263,0.0150054,0.063617,0.0300428,0.100637,0.11127,0.0319568,0.0246653,0.0360819,0.0376641,0.0197406,0.0225009,0.0456568,0.0075906,0.0236817,0.0169011,0.0172229,0.0172083,0.0154747,0.0140736,0.0160922,0.0144338,0.0196173
131,0.017939,0.0280062,0.0223117,0.0154048,0.0295846,0.0319736,0.035068,0.0097511,0.0123092,0.0369159,0.0117621,0.0289236,0.0166873,0.0194937,0.00828749,0.0279389,0.0249017,0.0243439,0.0162543,0.0316872,0.0317615,0.0751878,0.0466392,0.0145529,0.0143186,0.0644441,0.0287438,0.101745,0.111141,0.0320215,0.0240283,0.0342184,0.0373078,0.0198356,0.0229964,0.0448146,0.00657282,0.0217234,0.0158371,0.0151149,0.0179638,0.0160184,0.0143603,0.0156575,0.0138123,0.0212579
132,0.0163121,0.0289718,0.0215078,0.017804,0.0311269,0.0289738,0.0364743,0.00934011,0.0125801,0.036637,0.0116824,0.0291034,0.0178925,0.0214821,0.00943421,0.0227207,0.0219394,0.0201045,0.0126466,0.0325483,0.0317583,0.0754073,0.0476442,0.0153976,0.0140805,0.0654374,0.0273993,0.103125,0.111068,0.0320589,0.0234506,0.0324671,0.0372122,0.0202367,0.0235897,0.0440933,0.0062694,0.0195888,0.0150596,0.0132641,0.019132,0.0171972,0.0154512,0.0158345,0.0138516,0.0228955
133,0.0150004,0.0298765,0.021141,0.0186368,0.0325967,0.0219685,0.0331316,0.0101569,0.0130506,0.0362702,0.0121779,0.0288779,0.0182835,0.022238,0.010634,0.0170782,0.0189666,0.0153711,0.0100608,0.0336141,0.0318921,0.0754224,0.0486091,0.0163385,0.0143952,0.0661555,0.0259402,0.103965,0.111082,0.0320974,0.0228567,0.0320099,0.0372042,0.0208165,0.0241185,0.0437077,0.00665241,0.0176484,0.0147581,0.011628,0.0208864,0.0190365,0.0172343,0.0166336,0.0144883,0.0242683
134,0.014027,0.0307265,0.0211333,0.0174294,0.0341005,0.0144698,0.0286802,0.012332,0.0137896,0.0358062,0.0129726,0.0288257,0.0177208,0.0220701,0.00993645,0.0124272,0.0159042,0.0105453,0.0104073,0.0338062,0.0322147,0.0752625,0.0494664,0.0173711,0.0152402,0.0668489,0.0243817,0.104385,0.111263,0.032182,0.0222278,0.032385,0.0370608,0.0216763,0.0246493,0.0436501,0.00779525,0.01615,0.0150083,0.0101116,0.0238737,0.0213124,0.0194146,0.0180018,0.0156469,0.0253374
135,0.0134246,0.0314404,0.0218082,0.0151977,0.0353828,0.00985863,0.0263122,0.0155279,0.0148359,0.0352288,0.0138749,0.0293028,0.0172007,0.0194041,0.00985336,0.00987325,0.0152029,0.00703587,0.0138567,0.0334988,0.0328298,0.0747974,0.050085,0.0185654,0.0164223,0.067675,0.0228555,0.104768,0.111505,0.0322722,0.0215811,0.0330427,0.0366639,0.0227158,0.0250222,0.0437998,0.00957686,0.015116,0.0158996,0.0086911,0.0267233,0.0236678,0.0218086,0.0197067,0.0173011,0.0260573
136,0.0131221,0.0317868,0.0232186,0.0123598,0.0364629,0.00803919,0.0256701,0.0189221,0.0158052,0.0344887,0.0144765,0.0303492,0.0168692,0.0170622,0.01172,0.0101781,0.0186447,0.00813113,0.0191577,0.0332485,0.0333769,0.0741793,0.0504557,0.0198707,0.0177545,0.0681048,0.0214936,0.105115,0.111566,0.0323437,0.0209893,0.0336199,0.0359618,0.0237331,0.0250149,0.0441637,0.0116998,0.0144278,0.0172573,0.00746879,0.0287063,0.0257647,0.0241727,0.0213983,0.0191442,0.0263822
137,0.0131508,0.0314416,0.025232,0.00889076,0.0373221,0.00699999,0.024841,0.0215709,0.0159681,0.0332571,0.0141911,0.0322591,0.0144123,0.0166809,0.0124411,0.0105451,0.0230081,0.0125821,0.0249946,0.0334798,0.0336688,0.0733786,0.0506441,0.0212168,0.0191566,0.0681906,0.0205098,0.10532,0.111052,0.0324671,0.0204145,0.0346067,0.0349587,0.0246288,0.0246897,0.044537,0.0136673,0.0141312,0.0185849,0.00706043,0.0301954,0.0273132,0.026121,0.022876,0.0207216,0.0264199
138,0.0134848,0.0302583,0.0274583,0.00580097,0.0379563,0.00679293,0.0238808,0.0223484,0.0154998,0.0312684,0.0129249,0.0349892,0.0105233,0.0150902,0.0115551,0.0104494,0.0255442,0.0176622,0.0295094,0.0345967,0.0337494,0.0725396,0.0510201,0.0224775,0.0206613,0.0681586,0.0200844,0.105451,0.109837,0.032757,0.0197767,0.036315,0.033733,0.0253601,0.0242568,0.0447565,0.0150476,0.0142477,0.0197159,0.00794713,0.0310777,0.0281416,0.0273309,0.0238376,0.0214304,0.026037
139,0.0140359,0.0289543,0.0297307,0.00573759,0.0381952,0.00777238,0.0224183,0.0216795,0.0148845,0.0296007,0.0109555,0.0378981,0.0108128,0.0130177,0.0105291,0.011512,0.0260624,0.0214371,0.0313312,0.0357974,0.0335536,0.0718219,0.0514315,0.0234654,0.0220318,0.0682639,0.0201999,0.105733,0.109438,0.033215,0.0192485,0.0381604,0.032526,0.0259608,0.0239363,0.0448927,0.0160836,0.0144476,0.0205654,0.00945133,0.0311335,0.0282806,0.0276938,0.0237971,0.0213798,0.0253227
140,0.0148792,0.0291199,0.0317658,0.00743095,0.0380857,0.00897263,0.0211105,0.0208959,0.0141843,0.0284582,0.00899473,0.0399933,0.0132556,0.0124737,0.0108929,0.0134522,0.0260722,0.0236868,0.031252,0.0365762,0.0330811,0.0713098,0.0516137,0.0241387,0.023098,0.0684699,0.0206076,0.106216,0.109575,0.0336618,0.0188853,0.0395434,0.0316426,0.0263294,0.0239578,0.0449551,0.0166038,0.0145042,0.0207664,0.0107467,0.0302768,0.0277126,0.0272071,0.0226818,0.0205494,0.0245503
141,0.0156847,0.0300043,0.033264,0.009079,0.0375384,0.0100331,0.0207126,0.0205952,0.0132579,0.0277694,0.00753127,0.0410455,0.0150733,0.0124387,0.01236,0.015761,0.0263486,0.0252608,0.0309751,0.0369579,0.0322574,0.0708711,0.0511505,0.0245028,0.0238471,0.0687656,0.0208783,0.106732,0.109811,0.0333872,0.0186302,0.0399457,0.0310308,0.026514,0.024089,0.0450603,0.0163461,0.0143252,0.0200274,0.0113878,0.0286129,0.0263527,0.0261419,0.0212581,0.0192715,0.023831
142,0.0163388,0.0295031,0.0345394,0.0102987,0.0361327,0.011246,0.0207756,0.0203789,0.0123609,0.0270785,0.00652988,0.0413976,0.0161216,0.01246,0.0140086,0.0181072,0.026682,0.0273612,0.0309598,0.0374389,0.031166,0.0702266,0.0505481,0.0246155,0.0243155,0.069304,0.0208992,0.107312,0.110097,0.0327649,0.0184931,0.0394509,0.0305428,0.026533,0.0240249,0.0451813,0.0154606,0.0135702,0.0185155,0.0112422,0.0264225,0.0242862,0.0245244,0.0196987,0.018301,0.0234893
143,0.0163592,0.0284189,0.0356251,0.0110425,0.0342648,0.0123739,0.0207036,0.0202715,0.0115866,0.026311,0.00568033,0.0416014,0.0164151,0.0123188,0.0151522,0.0200776,0.0269873,0.0290336,0.0310254,0.0381426,0.0297678,0.0695338,0.0501796,0.0246216,0.0242403,0.0700876,0.0208182,0.107971,0.110573,0.0321812,0.0185476,0.0385951,0.0300907,0.0262685,0.0234231,0.0451962,0.0142398,0.0118334,0.0164214,0.0105686,0.024154,0.0219431,0.0227193,0.0181142,0.0173009,0.0232494
144,0.0162983,0.028439,0.0364949,0.0113543,0.0326008,0.0129308,0.0206076,0.0203046,0.0111118,0.0255576,0.00469165,0.041821,0.0157637,0.0124246,0.0151977,0.0213503,0.0273364,0.0300621,0.0311247,0.0383285,0.0281094,0.0687923,0.0501552,0.0245793,0.0237499,0.0709768,0.020818,0.108655,0.111278,0.0317064,0.0188137,0.0379071,0.0296033,0.0251765,0.0223697,0.0447662,0.0127702,0.0100415,0.0139266,0.00971816,0.0217931,0.0200317,0.0211068,0.0165546,0.0160443,0.0229808
145,0.0164624,0.0294492,0.0370926,0.0113626,0.0312518,0.012867,0.0205759,0.0204354,0.0106287,0.0248553,0.00375777,0.0417337,0.0147748,0.012676,0.0151015,0.0218338,0.0271853,0.030516,0.0314049,0.0381242,0.0264107,0.0678153,0.0499254,0.0243492,0.0229957,0.0717708,0.0209039,0.109385,0.1121,0.0313367,0.0190885,0.0374964,0.029093,0.0236045,0.0210401,0.0440276,0.0112238,0.00858203,0.0110327,0.0095114,0.0198911,0.018594,0.0197056,0.0149949,0.0146367,0.0229469
146,0.0168116,0.0286042,0.0374061,0.0111585,0.0301458,0.0123538,0.0204474,0.020683,0.0103471,0.0241454,0.00356076,0.0411813,0.0136812,0.0127699,0.015512,0.0214599,0.0265361,0.0302996,0.0317587,0.0382719,0.0246361,0.0665334,0.0497663,0.0240515,0.0220551,0.0724374,0.0211864,0.109905,0.112982,0.0311789,0.0191648,0.037019,0.0284916,0.0219661,0.0196165,0.0432224,0.0100497,0.00789052,0.00830109,0.00965392,0.0183199,0.0172579,0.0180955,0.013401,0.0132081,0.023181
147,0.0174108,0.0271623,0.0374054,0.0108246,0.0293413,0.0115797,0.0200983,0.020956,0.0102962,0.0234231,0.00455748,0.0401769,0.0123316,0.0122942,0.0159914,0.0202309,0.0259886,0.029123,0.031857,0.0388342,0.0228172,0.0655674,0.0500052,0.0238347,0.0209775,0.0729615,0.0216239,0.110244,0.113845,0.0312353,0.0190993,0.0363188,0.0282235,0.0204053,0.0181636,0.0422028,0.00952951,0.00828786,0.00658328,0.0103206,0.0168107,0.0155405,0.0162883,0.0116713,0.0117358,0.0226374
148,0.0177857,0.02461,0.0374079,0.0104402,0.0288694,0.0108596,0.0195476,0.0212366,0.0104396,0.0227222,0.0059761,0.0390725,0.0106335,0.0112001,0.0161147,0.0182842,0.0255194,0.0270564,0.0312761,0.0398181,0.0210844,0.0647451,0.0504522,0.0238142,0.0197873,0.0734459,0.0223348,0.110486,0.114669,0.0315376,0.0188522,0.035449,0.0283066,0.0191144,0.0169029,0.0412376,0.0097255,0.0101357,0.00653722,0.0110715,0.0150782,0.0133724,0.0143146,0.00999265,0.0101615,0.0228134
149,0.0179912,0.0226217,0.037306,0.00992846,0.0286848,0.0103886,0.0185637,0.0215731,0.010407,0.022068,0.00784182,0.038312,0.00922229,0.00976048,0.0163043,0.0162271,0.0247638,0.0243905,0.0297283,0.0411762,0.0194021,0.0638375,0.0509708,0.0238833,0.0185793,0.0736999,0.0233906,0.110584,0.11541,0.0320064,0.0186221,0.0344755,0.0287918,0.0183121,0.0162634,0.040518,0.0104749,0.012827,0.00826749,0.0115153,0.0131136,0.0112488,0.011985,0.00777027,0.00803866,0.023913
150,0.0177675,0.0213685,0.0371351,0.00979614,0.0287115,0.0103009,0.0170844,0.0220041,0.0105355,0.0213656,0.0100972,0.0378619,0.0081791,0.00834478,0.0162791,0.015065,0.0238649,0.0216579,0.0269724,0.0428357,0.0177886,0.0627817,0.0515152,0.0239461,0.0173889,0.0738458,0.0246601,0.110543,0.116064,0.0325116,0.0191289,0.0334573,0.0297566,0.0179822,0.0166433,0.0398159,0.0115134,0.0155746,0.0107663,0.0117692,0.0110081,0.00920271,0.00944249,0.005542,0.00612746,0.0252687
151,0.0174245,0.0204266,0.0368379,0.010105,0.0288463,0.0106502,0.0153622,0.0225589,0.0105372,0.0205543,0.0125827,0.0374794,0.007426,0.00757263,0.0159082,0.0153706,0.0235058,0.0189164,0.0233419,0.0448086,0.0161821,0.0616095,0.0520156,0.0240573,0.0162535,0.0738465,0.0260498,0.110237,0.116586,0.0329804,0.0201565,0.0324217,0.0312099,0.018369,0.0182149,0.038786,0.0126278,0.018149,0.0136048,0.0119032,0.00892907,0.00754669,0.00696032,0.00437098,0.0055502,0.0264708
152,0.0170139,0.0195684,0.0363924,0.010981,0.0289728,0.0111249,0.0134903,0.0232069,0.0105024,0.0201686,0.0151579,0.0370556,0.00697218,0.00721996,0.0158224,0.016799,0.0243353,0.0161701,0.0197023,0.0470397,0.0145602,0.0604819,0.05252,0.0242457,0.0152141,0.0736796,0.0276706,0.109816,0.117045,0.0333445,0.0213396,0.0312148,0.0328861,0.0195598,0.0208208,0.0382253,0.0135715,0.0207151,0.0165368,0.0125767,0.00721283,0.00701277,0.0050438,0.00479469,0.00667006,0.0276357
153,0.0164417,0.0190185,0.0359886,0.0124292,0.0290662,0.0113161,0.0115303,0.0239119,0.0106243,0.0201102,0.0177093,0.0366572,0.00665691,0.00760011,0.0161061,0.018692,0.0262125,0.0137811,0.0168011,0.049058,0.0127823,0.0592305,0.0529811,0.0244461,0.0142648,0.0734,0.0294511,0.109324,0.117427,0.0336092,0.0227859,0.0300251,0.0344606,0.021481,0.024183,0.0381352,0.0148461,0.0230977,0.0194614,0.0134797,0.00627453,0.00790071,0.00524136,0.00620285,0.00866529,0.0289664
