Timestep,C7,L.ASIS,L.PSIS,L_5meta,L_Shoulder,L_ankle,L_calc,L_elbow_lat,L_elbow_med,L_forearm,L_humerus,L_knee,L_sh2,L_sh3,L_shank_antsup,L_thigh1,L_thigh2,L_thigh3,L_thigh4,L_toe,L_wrist_radius,L_wrist_ulna,R_Shoulder,R_elbow_lat,R_elbow_med,R_forearm,R_humerus,R_wrist_radius,R_wrist_ulna,Sternum,r.ASIS,r.PSIS,r_5meta,r_ankle,r_calc,r_knee,r_sh2,r_sh3,r_sh4,r_shank_antsup,r_thigh1,r_thigh2,r_thigh3,r_thigh4,r_thigh5,r_toe
213,0.0266698,0.0185523,0.0186398,0.011939,0.0265875,0.0126166,0.00953815,0.0321272,0.0123782,0.0122571,0.0153442,0.0278406,0.00325585,0.00268024,0.00629121,0.0228974,0.0220052,0.01297,0.0137958,0.0241214,0.0195536,0.0286662,0.0255712,0.00877612,0.0053638,0.0118558,0.0112307,0.0196515,0.0347346,0.0549205,0.015668,0.0291214,0.0341489,0.0172842,0.0203407,0.0232011,0.00923781,0.0105862,0.0106753,0.00887086,0.024211,0.0200008,0.015984,0.0195465,0.0099528,0.0169158
214,0.0270524,0.0187088,0.0186505,0.0114635,0.0263274,0,0.0101774,0.0321751,0.0128048,0.0127284,0.016015,0.0280269,0.00342901,0.00261465,0.00526849,0.0220961,0.0212569,0.0127395,0.0136791,0.0249784,0.019984,0.0287475,0.0256575,0.00876553,0.0051847,0.012138,0.0114309,0.0198972,0.0351902,0.0547912,0.0153152,0.0290711,0.0325879,0.0179965,0.0195146,0.0221338,0.00912124,0.0121787,0.0121394,0.00890067,0.0252941,0.0205733,0.0147579,0.0196677,0.00786334,0.0163966
215,0.0274768,0.0188378,0.0186114,0.0110673,0.0261737,0.0109184,0.0109205,0.0322643,0.0132343,0.0129016,0.016795,0.0286298,0.00398359,0.00343006,0.00440548,0.0211423,0.0204004,0.0126879,0.0134582,0.0257451,0.0203603,0.0286171,0.0257841,0.00886771,0.00497696,0.0123947,0.011698,0.0200824,0.035587,0.0546305,0.0151787,0.0288071,0.0309702,0.0186763,0.0187047,0.0211801,0.00909498,0.0138286,0.0150755,0.00930061,0.0263255,0.0215403,0.0136515,0.0200271,0.00630488,0.0159166
216,0.0278608,0.0189175,0.0185652,0.0105758,0.0261016,0.0106758,0.0115937,0.0322339,0.0134419,0.0127916,0.0176441,0.0293965,0.00495846,0.00428291,0.00373311,0.0200276,0.0192974,0.0126468,0.0131834,0.026292,0.0208732,0.0282524,0.0260252,0.00904192,0.00471541,0.0125989,0.0119533,0.0198066,0.0360158,0.0544602,0.0152439,0.0288722,0.029584,0.0194221,0.0180548,0.020316,0.0093406,0.0153725,0.0178681,0.00977141,0.0272483,0.0228897,0.0130445,0.0206015,0.00585148,0.0156021
217,0.0281696,0.0189856,0.0185077,0.0101933,0.0261177,0.0107933,0.0122622,0.0321788,0.0134499,0.0128875,0.0184556,0.0302705,0.00611896,0.00514392,0.00351582,0.0188424,0.0182141,0.01254,0.0127585,0.0264895,0.0213822,0.0279891,0.026304,0.00905392,0.00431546,0.0127977,0.012098,0.0188616,0.0364883,0.0543077,0.0154938,0.0281458,0.0286519,0.0202246,0.0175715,0.0194785,0.0100173,0.0169004,0.0195048,0.0101143,0.0282781,0.0242996,0.0131921,0.0215571,0.00656313,0.0154133
218,0.0284427,0.019087,0.0184025,0.0100387,0.0260955,0.0109478,0.0130119,0.0321952,0.0134709,0.0131202,0.0192533,0.0312628,0.00732112,0.0058523,0.00375918,0.01756,0.0174921,0.0125033,0.012258,0.026479,0.0218623,0.0278343,0.0265147,0.00891202,0.00398749,0.0128796,0.0120905,0.0185542,0.03698,0.0541612,0.0158721,0.0276741,0.0281895,0.0210529,0.017147,0.0189038,0.0107748,0.0182783,0.0203065,0.0101286,0.0296043,0.0251203,0.0137098,0.0228127,0.0073984,0.0153486
219,0.0286809,0.0191915,0.0182996,0.0101969,0.0256733,0.0110796,0.0138335,0.0322068,0.0136279,0.0131136,0.0199622,0.0323364,0.00862806,0.00646809,0.00409861,0.0162238,0.0169147,0.0125321,0.01188,0.0265904,0.0222674,0.0277217,0.0267016,0.0087702,0.00361901,0.012819,0.0121102,0.0187425,0.0373365,0.0540322,0.0163355,0.0275764,0.0280804,0.0217187,0.0168401,0.0194551,0.0112651,0.0190284,0.0206495,0.00985855,0.0303466,0.0250729,0.0137525,0.0242182,0.00787808,0.0154099
220,0.0289053,0.0193315,0.018185,0.0107171,0.0248597,0.0111726,0.0145802,0.0322658,0.0139729,0.0130857,0.0205264,0.0333421,0.00993984,0.00703821,0.0043904,0.0149113,0.0142974,0.0126489,0.0115771,0.0266113,0.0225853,0.0276435,0.0269237,0.00870894,0.0031399,0.0127086,0.0122056,0.0190501,0.0376495,0.0539633,0.0167638,0.0275707,0.0281366,0.022113,0.0165661,0.0205483,0.0112971,0.0189131,0.0206543,0.00925543,0.0304403,0.0245302,0.0129515,0.0254918,0.0082113,0.0155059
221,0.0292836,0.0194916,0.0180865,0.011474,0.0242487,0.0109069,0.0152367,0.0322303,0.0141138,0.0129236,0.0209568,0.0341889,0.0113547,0.00767325,0.00460029,0.0135837,0.01092,0.0128201,0.0111513,0.0265506,0.022877,0.0273085,0.0271888,0.00856056,0.00256708,0.0126361,0.0123469,0.0193161,0.0378236,0.053893,0.0171148,0.0275163,0.0281565,0.0221521,0.016502,0.0215968,0.0107347,0.0182674,0.0203945,0.0082508,0.030061,0.0242489,0.0116112,0.0265708,0.0084622,0.0155542
222,0.0293881,0.0196018,0.0180782,0.0123624,0.0236673,0.0104668,0.015707,0.0320748,0.0139867,0.0127909,0.0211678,0.0349271,0.0127433,0.0084975,0.00464024,0.012311,0.00837378,0.0128895,0.0108652,0.0265007,0.0229954,0.0272081,0.0274977,0.00835448,0.00212575,0.0125812,0.0125357,0.0195241,0.0379168,0.0538328,0.0173119,0.0273135,0.028064,0.0219215,0.0165318,0.0224486,0.00980352,0.0171847,0.0196521,0.00704395,0.0294486,0.0245219,0.0103997,0.027196,0.00877529,0.0156316
223,0.0293152,0.0196282,0.0181671,0.01391,0.0236279,0.0097714,0.0159107,0.0318552,0.013868,0.0125449,0.0211014,0.0356054,0.0141017,0.00935599,0.00483527,0.0112785,0.00818011,0.0129363,0.0105389,0.0262411,0.0231636,0.0269993,0.0278962,0.00807023,0.00174986,0.012417,0.0127013,0.0197687,0.0379547,0.0537695,0.0173196,0.0270591,0.0279701,0.0214386,0.0164941,0.0231623,0.00885318,0.0159679,0.0187009,0.00596548,0.0283691,0.02483,0.00982037,0.027167,0.00910436,0.0156903
224,0.0291008,0.0195874,0.0183399,0.0148797,0.0239308,0.00892776,0.0160596,0.0317094,0.0138731,0.012152,0.0207967,0.0362264,0.0156066,0.0101379,0.00566877,0.0104159,0.00754117,0.0129266,0.0102936,0.0259862,0.0232307,0.0266801,0.0283399,0.00775741,0.00143983,0.01227,0.0128014,0.0200238,0.0378507,0.0537106,0.0171481,0.0268838,0.028079,0.0208472,0.0163734,0.0238699,0.00811285,0.0146853,0.0175771,0.00544562,0.0273146,0.0249137,0.00996644,0.0267071,0.00914702,0.0156712
225,0.0288187,0.0194463,0.0185998,0.0153479,0.0240172,0.00808148,0.0161744,0.0315584,0.0136781,0.0116678,0.0202869,0.0369036,0.0173016,0.0111884,0.00629485,0.00967456,0.00621607,0.0127615,0.0104369,0.0260669,0.0232289,0.0263621,0.0289139,0.00751082,0.00134039,0.0120498,0.0121936,0.0202347,0.0376603,0.0536538,0.0168731,0.0269504,0.0289219,0.0203763,0.0164523,0.0244639,0.0075779,0.0133437,0.01621,0.00541379,0.0259466,0.0245975,0.0104086,0.025763,0.00884422,0.015686
226,0.0285256,0.0193127,0.018808,0.0158315,0.0239596,0.00771015,0.016431,0.0313528,0.0136002,0.0111959,0.0197026,0.037392,0.0189087,0.0122789,0.00667875,0.0090935,0.00495791,0.0125791,0.0108478,0.0261093,0.0234883,0.0261223,0.0295778,0.00729352,0.00173497,0.0117892,0.0111065,0.0204193,0.0374132,0.0535872,0.0165983,0.0270197,0.0308441,0.0200407,0.0166431,0.0247979,0.00753844,0.0121057,0.0148203,0.00570003,0.0241786,0.0238488,0.0106209,0.0242249,0.0082755,0.0159451
227,0.0281498,0.0190081,0.0191239,0.0167262,0.0241036,0.00721468,0.0167122,0.0310285,0.0135018,0.0108567,0.019086,0.0384295,0.0204937,0.0133368,0.00708685,0.00874518,0.00417858,0.0123195,0.0114484,0.0260184,0.0237638,0.0259462,0.0302332,0.00719917,0.00241248,0.0114803,0.0104324,0.0205472,0.0371078,0.053521,0.0164377,0.0269098,0.0333241,0.0199138,0.0169555,0.0249235,0.00799244,0.0112953,0.0138725,0.00643633,0.022064,0.022952,0.0103318,0.022045,0.00748835,0.0166706
228,0.0277012,0.0185204,0.0195525,0.0180793,0.0244055,0.00706046,0.0171866,0.0306314,0.0132914,0.0104415,0.018202,0.0399463,0.0217814,0.014286,0.00743169,0.00859092,0.00415724,0.012079,0.0121409,0.0257277,0.0238453,0.0257952,0.0308683,0.00726616,0.00311262,0.0111385,0.0100801,0.0205862,0.0367127,0.0534623,0.0164231,0.0266119,0.0334696,0.020082,0.0171647,0.0249346,0.00896282,0.011187,0.0136396,0.00768716,0.0196935,0.0214251,0.00959823,0.0194331,0.00644761,0.0176029
229,0.0271218,0.0179501,0.0199623,0.0192988,0.0251297,0.00714687,0.0177384,0.030173,0.0129718,0.00997538,0.0170251,0.0411572,0.022798,0.015045,0.00774637,0.00853537,0.00453931,0.0122143,0.0129622,0.0252488,0.0238372,0.0256401,0.0315153,0.0074946,0.00375144,0.0107203,0.00989214,0.0205693,0.036148,0.053394,0.0165857,0.0262579,0.0290723,0.0199781,0.0168884,0.0248909,0.0104239,0.0119715,0.0142307,0.00937982,0.0173202,0.0191731,0.00855303,0.0165365,0.00513519,0.0178516
230,0.0264284,0.0173132,0.0204014,0.0203922,0.0257701,0.00715215,0.0183382,0.0296608,0.0125387,0.00948011,0.0154647,0.0421513,0.023935,0.0155966,0.00798835,0.0085901,0.00505438,0.0127832,0.014015,0.0248144,0.0238554,0.025525,0.0321888,0.00784552,0.00454382,0.0103496,0.00982901,0.0204422,0.0354303,0.053226,0.0169432,0.0259923,0.0241606,0.019238,0.0157995,0.0248975,0.0119807,0.0138633,0.0156774,0.0116153,0.015405,0.0162523,0.00757056,0.0133784,0.00385863,0.017144
231,0.0257395,0.0167226,0.020773,0.0213257,0.0261074,0.00720262,0.0189416,0.0292703,0.0120808,0.00899767,0.0138535,0.0433994,0.0252356,0.0159295,0.00816827,0.00877984,0.00602873,0.0134541,0.015345,0.0245374,0.0238351,0.0254438,0.0328286,0.00830589,0.00539284,0.010083,0.00983773,0.0202339,0.0347161,0.053038,0.0175245,0.0257863,0.0207492,0.0179399,0.0134011,0.0251112,0.0133118,0.0167282,0.0176889,0.0141561,0.0135273,0.0132752,0.00728606,0.0100016,0.00317374,0.0161681
232,0.0250131,0.0164665,0.0208109,0.0220943,0.0263117,0.00736918,0.0195381,0.0289306,0.0115418,0.00857888,0.0122489,0.0447546,0.0265656,0.0161939,0.0082559,0.00906393,0.00721818,0.0141451,0.0168832,0.0242722,0.0238423,0.0253741,0.033519,0.00892332,0.00631581,0.00984272,0.00989928,0.0199541,0.0340228,0.0529369,0.0182526,0.025534,0.0191367,0.0148587,0.0114015,0.025681,0.0147249,0.0197615,0.0193377,0.0165108,0.0113678,0.0113051,0.00820964,0.00653792,0.00424309,0.0149201
233,0.0242703,0.0163313,0.0207282,0.0226347,0.026543,0.00772158,0.0201838,0.0285669,0.0109714,0.00821884,0.0104365,0.0461285,0.0274331,0.0163182,0.00800399,0.00947834,0.00866111,0.0149235,0.018494,0.0240677,0.0238791,0.0252927,0.0342346,0.00970287,0.00728526,0.00976756,0.0101335,0.0196616,0.0332547,0.0529078,0.0190909,0.0254524,0.018829,0.0122462,0.010976,0.0264726,0.0166454,0.0217469,0.0199841,0.0183869,0.00955034,0.0111015,0.0104119,0.00343495,0.00649895,0.014446
234,0.023544,0.0159175,0.0210643,0.0231339,0.0269474,0.00791781,0.0208443,0.0281144,0.0105428,0.00794149,0.00824827,0.0474758,0.0277699,0.0163147,0.00745405,0.0107467,0.0115085,0.0161044,0.0199587,0.0239814,0.0238757,0.0251755,0.0349847,0.0105284,0.00831506,0.00974654,0.0107156,0.0193587,0.032568,0.0529395,0.019855,0.0257584,0.0193075,0.0121827,0.0112865,0.027404,0.0183355,0.021922,0.0201518,0.0197765,0.00881672,0.0126669,0.013765,0.00347018,0.00982664,0.014907
235,0.0226938,0.0157431,0.0213595,0.0235405,0.0278014,0.00796595,0.0215004,0.0275394,0.0101959,0.00773595,0.00602957,0.0487616,0.0275785,0.0161578,0.00663248,0.0125271,0.0149795,0.0176355,0.0213964,0.0239357,0.0236725,0.0250065,0.0358176,0.0114319,0.00947794,0.00965558,0.0115872,0.0190814,0.031985,0.0530605,0.0204037,0.0265463,0.0204663,0.0129813,0.0122678,0.0285224,0.0186743,0.020559,0.0195551,0.0195102,0.0099928,0.0158113,0.0182911,0.00680105,0.0144548,0.0155208
236,0.0215936,0.0159588,0.0215871,0.0237966,0.0292097,0.00808771,0.0221736,0.0271102,0.0100435,0.00760024,0.00393056,0.0498892,0.0268726,0.0157627,0.00579131,0.0142794,0.0165879,0.0191803,0.0227248,0.0238643,0.0234886,0.0247944,0.0366681,0.0123669,0.010882,0.00954303,0.0127268,0.0188708,0.0314384,0.0532647,0.020758,0.0272684,0.0220173,0.0134142,0.0133814,0.0295196,0.0165246,0.0180742,0.0180202,0.0163524,0.0129629,0.0198477,0.0233354,0.0107114,0.0195282,0.0162706
237,0.0204013,0.016562,0.0218553,0.0239551,0.0297305,0.00829489,0.0228786,0.0267265,0.0101193,0.00736724,0.00259414,0.0509097,0.0256743,0.0152631,0.00471599,0.015786,0.0169356,0.0202408,0.0235461,0.0237507,0.0234443,0.0245791,0.0375227,0.0132453,0.0124865,0.00950524,0.0141429,0.0189414,0.0309527,0.0535509,0.0210671,0.0278539,0.02378,0.0133664,0.0145046,0.0302205,0.0127573,0.0158687,0.0164688,0.0121763,0.0169028,0.0229609,0.0272077,0.0139345,0.0235875,0.017094
238,0.0193205,0.0170787,0.0221082,0.0241495,0.0298435,0.00853564,0.0236614,0.0264647,0.0102832,0.00693913,0.00338227,0.0519284,0.0241641,0.0147961,0.00354056,0.0168818,0.0178852,0.0206117,0.0237732,0.0237123,0.0234753,0.0245046,0.0383747,0.0140273,0.013953,0.0093928,0.0156947,0.01906,0.0304754,0.0538823,0.0215816,0.0283333,0.0255595,0.0127069,0.0153228,0.0306941,0.00945097,0.0155968,0.0153923,0.00988484,0.0192724,0.0239566,0.028655,0.0161731,0.0256162,0.0178331
239,0.0186203,0.0174077,0.022376,0.0242349,0.0301051,0.00871521,0.0244765,0.0263426,0.0104875,0.00691664,0.005305,0.0526574,0.0223868,0.0144064,0.00268316,0.0173762,0.0182365,0.0205583,0.0235706,0.0237066,0.0235329,0.0246737,0.0392291,0.0147088,0.0155033,0.00917839,0.0170127,0.0191733,0.0302382,0.0541548,0.0222309,0.0285122,0.0272032,0.0117289,0.0155323,0.0314154,0.00791161,0.0160431,0.0148825,0.0100627,0.0192283,0.0232777,0.0277509,0.017631,0.0256735,0.0183872
240,0.0183195,0.0177436,0.0224401,0.0236905,0.0304945,0.00904397,0.0252799,0.0264013,0.0107242,0.00727947,0.00716244,0.0530366,0.0205268,0.0138423,0.00267257,0.0174001,0.0182258,0.020363,0.0228896,0.023665,0.0235119,0.0247328,0.0401007,0.0150807,0.0171591,0.0089557,0.0177516,0.0193607,0.0301727,0.0542926,0.0228785,0.0282471,0.0285338,0.0104626,0.0155824,0.0323057,0.00822885,0.0162271,0.0147934,0.0110937,0.0180054,0.0220146,0.0259515,0.0183233,0.0247639,0.0187549
241,0.0184307,0.018195,0.0220924,0.0223467,0.0308111,0.00951781,0.0259771,0.0266822,0.01106,0.00775472,0.00837847,0.0530613,0.0190357,0.0132052,0.00317254,0.0171711,0.0173072,0.0198072,0.0219456,0.0236406,0.0233713,0.0248349,0.040986,0.0150231,0.0184909,0.00888307,0.0176963,0.0195937,0.030245,0.0542425,0.0233625,0.0278975,0.0293856,0.00921134,0.0158105,0.0330909,0.00960803,0.0167163,0.0149243,0.0122107,0.0169767,0.0207227,0.0243474,0.0184195,0.0234729,0.0188022
242,0.0185877,0.0187856,0.0214326,0.0217495,0.0305209,0.00990211,0.0264861,0.0269332,0.0113754,0.00817802,0.00870318,0.0527441,0.0181964,0.0124202,0.0036077,0.0167516,0.0163601,0.0188411,0.0211197,0.0236942,0.0230557,0.0250396,0.0419056,0.0145805,0.019267,0.00886778,0.0169194,0.0198539,0.0303581,0.0540909,0.0235896,0.0275761,0.0297462,0.00866187,0.0161143,0.0335377,0.0109396,0.0171548,0.0155322,0.0129578,0.0166556,0.0198065,0.0233077,0.0182187,0.0223333,0.0186047
243,0.018698,0.0195183,0.0204833,0.0216454,0.0299909,0.010072,0.0268288,0.0271302,0.0116598,0.00857965,0.00835935,0.0522234,0.0178752,0.0113251,0.00390172,0.0160646,0.0156917,0.0177218,0.020203,0.0237853,0.0226696,0.0253119,0.0427252,0.0139448,0.0195441,0.00894954,0.0157395,0.0200828,0.0305537,0.0541241,0.0234286,0.027366,0.0297141,0.00889438,0.0163932,0.0335762,0.0120062,0.017195,0.0163174,0.0133437,0.0165876,0.0195587,0.0229163,0.0179349,0.0217454,0.0183307
244,0.0187699,0.0202123,0.0194389,0.0215414,0.0295717,0.00997765,0.0269891,0.0271128,0.0119695,0.00899702,0.00767961,0.0516112,0.0178248,0.01031,0.00407963,0.0153412,0.0147248,0.0164577,0.0181367,0.0239629,0.0223611,0.0255442,0.0433759,0.0132979,0.0193001,0.00917198,0.0144126,0.0202997,0.0308013,0.0544583,0.0230151,0.0271548,0.0294844,0.00940709,0.0166264,0.0334801,0.0127894,0.0172707,0.0171239,0.0136068,0.01628,0.0195341,0.022992,0.0175109,0.0215115,0.017916
245,0.0183925,0.0207728,0.0184226,0.0213957,0.0292705,0.00974186,0.0271373,0.02684,0.0119826,0.00930364,0.00685341,0.0509246,0.0179521,0.00983464,0.004313,0.0146302,0.0139435,0.0151956,0.0151649,0.0243668,0.0222407,0.0256245,0.0437595,0.0127205,0.0186721,0.0093568,0.0130698,0.0205362,0.0310494,0.0544826,0.0224806,0.0270754,0.0289843,0.0100797,0.0168732,0.0334622,0.0134991,0.0175904,0.0181399,0.0142382,0.0156678,0.019539,0.0233131,0.0168257,0.0213715,0.0175
246,0.0176455,0.0212215,0.0176542,0.0215862,0.028823,0.00941986,0.0270708,0.0264278,0.0117519,0.00932324,0.00576942,0.0502061,0.0183491,0.00978499,0.00452339,0.0138622,0.0134766,0.013988,0.0127552,0.0249784,0.0223606,0.0254969,0.0439247,0.0122151,0.0178064,0.00946031,0.0117798,0.0207435,0.0313229,0.0533914,0.0218805,0.0270729,0.0281647,0.0109312,0.0170779,0.033473,0.0142392,0.017986,0.0189724,0.0141548,0.014737,0.0195908,0.0237115,0.01567,0.021353,0.0169841
247,0.0168929,0.0215751,0.0171767,0.0222716,0.0281708,0.00908826,0.0267837,0.0260482,0.0113652,0.00919485,0.00439711,0.0495391,0.0192321,0.0101082,0.00467776,0.0131398,0.0132944,0.0128888,0.0114885,0.0256394,0.0224446,0.0252897,0.0439674,0.0117774,0.016827,0.0095471,0.0106047,0.0207029,0.0315743,0.0527512,0.0212232,0.0270805,0.0273099,0.0118142,0.017273,0.0335209,0.0147077,0.0181805,0.0189565,0.0140177,0.0135242,0.0195853,0.0239709,0.0144431,0.0212893,0.0163234
248,0.0163659,0.0217356,0.0168914,0.0217832,0.0277011,0.00864395,0.0265018,0.0257364,0.0114729,0.00896527,0.00336066,0.0489987,0.019919,0.0107257,0.00480395,0.0127219,0.0132159,0.0113549,0.0108111,0.0257292,0.0225318,0.0254741,0.043967,0.0113909,0.0157823,0.0094531,0.00954282,0.0205395,0.0317742,0.0527005,0.0206168,0.0272143,0.0265798,0.012692,0.0175109,0.0333968,0.0144957,0.0178622,0.018514,0.0137195,0.0123601,0.019483,0.0239091,0.0134059,0.0210203,0.0155147
249,0.015954,0.021768,0.0166412,0.0208074,0.0276651,0.00810972,0.0261914,0.0254705,0.0113811,0.00867031,0.00259154,0.0484769,0.0203448,0.0115643,0.00492281,0.0125109,0.0131556,0.0101167,0.0116723,0.0255229,0.0227254,0.0257149,0.043886,0.0109568,0.0147914,0.00916119,0.00854353,0.0203221,0.0321107,0.052831,0.0200052,0.0275047,0.0259904,0.0134451,0.0177473,0.0331667,0.0135892,0.017287,0.0177934,0.0131758,0.0114626,0.0192141,0.0234313,0.0127011,0.0205722,0.0146096
250,0.0156352,0.0217314,0.0165994,0.0200103,0.0271067,0.00747785,0.0255544,0.0253211,0.0110435,0.00833631,0.002137,0.0478639,0.0205183,0.0124286,0.00502033,0.0122938,0.0130572,0.00935615,0.013135,0.0257181,0.0229392,0.0256401,0.0436725,0.0104933,0.0138875,0.00925339,0.00752575,0.0202765,0.0325943,0.0530193,0.0191161,0.027767,0.0254387,0.01405,0.0178985,0.0330352,0.0123144,0.0166208,0.016813,0.0125096,0.0107486,0.0184247,0.0226146,0.0123564,0.0199778,0.013679
251,0.0156586,0.0215813,0.0168397,0.0193471,0.0265138,0.00681947,0.0249185,0.0252544,0.0106349,0.00807817,0.00229315,0.0468552,0.020465,0.0130843,0.00508297,0.0121193,0.0128369,0.00886777,0.013512,0.026855,0.0232069,0.0253713,0.0433332,0.0100724,0.0130124,0.00962317,0.00649274,0.020229,0.0326955,0.0532912,0.0182833,0.0280667,0.0249624,0.014526,0.0179403,0.0330188,0.0110816,0.01578,0.0155065,0.011678,0.0101081,0.0174283,0.021718,0.0122628,0.0193834,0.0126435
252,0.0161636,0.0215449,0.0168251,0.0188213,0.0260998,0.00620623,0.0243365,0.0252534,0.0102409,0.00800192,0.00294158,0.0457361,0.0206959,0.0135101,0.00529066,0.0118828,0.0125211,0.00850799,0.0129156,0.0291401,0.0235996,0.0252814,0.0429505,0.00971511,0.0121649,0.0100507,0.00554519,0.0202841,0.0322172,0.0535783,0.0180112,0.0283832,0.0246708,0.0149341,0.0178951,0.0331449,0.00994189,0.0147469,0.0140718,0.0106816,0.00952543,0.0165416,0.0209442,0.0122589,0.0190684,0.011216
253,0.017157,0.0218884,0.016108,0.0183449,0.0258042,0.00562367,0.0237813,0.0253341,0.010157,0.00816018,0.00375069,0.0447132,0.0211452,0.0138247,0.00579047,0.0116523,0.0122558,0.00814901,0.0122862,0.0297804,0.0240726,0.0253566,0.042545,0.00942535,0.0114522,0.0104775,0.00474441,0.0203893,0.0322777,0.0536659,0.0187007,0.0287115,0.0244121,0.0152947,0.0177778,0.0333889,0.0086868,0.0133713,0.0126711,0.00971318,0.00912688,0.0157637,0.0202818,0.0123717,0.0189155,0.00990177
254,0.0182061,0.0223388,0.0156755,0.0179564,0.0256772,0.00531291,0.0233351,0.0253611,0.0102826,0.00824607,0.00462807,0.0437281,0.0217462,0.0137636,0.00608332,0.0117735,0.0119555,0.0078697,0.0119432,0.0284602,0.0245952,0.0254882,0.0421542,0.00920719,0.0108536,0.0108904,0.00422617,0.0204944,0.0328088,0.0535795,0.0183274,0.0289117,0.0241301,0.0156035,0.0176202,0.0336776,0.0072557,0.0118874,0.0111784,0.00865574,0.00855561,0.0151001,0.019488,0.0125559,0.0187781,0.00878214
255,0.0193065,0.0227401,0.0155042,0.0176682,0.0257059,0.00521263,0.0229256,0.0253782,0.0104985,0.00833008,0.00549378,0.0426673,0.0222358,0.0137094,0.00598252,0.0119896,0.0117032,0.00790886,0.0117823,0.027957,0.0250617,0.0255574,0.041732,0.00902305,0.0104233,0.0112149,0.00404234,0.0205961,0.0334265,0.0541097,0.0176126,0.0290072,0.0236923,0.0158764,0.0174945,0.0338601,0.00573968,0.0104603,0.00978418,0.00752819,0.00781689,0.0144983,0.0184374,0.0128215,0.018483,0.00778263
256,0.0203492,0.023167,0.0152895,0.0174633,0.0258771,0.00556086,0.0224612,0.0255025,0.010787,0.00852202,0.00626335,0.0415286,0.02245,0.0138373,0.00601683,0.0121691,0.0115896,0.00818517,0.0116199,0.0282494,0.0253661,0.0255254,0.0412713,0.00891267,0.0101296,0.0115336,0.00413731,0.020707,0.0339334,0.0547858,0.017172,0.0289298,0.0232116,0.0162091,0.0172973,0.0339346,0.00444571,0.00901766,0.00877677,0.00646158,0.00711775,0.0138208,0.01721,0.0131583,0.0180483,0.00664336
257,0.0213004,0.0235875,0.0150652,0.0174824,0.0261568,0.00588895,0.0219785,0.0257463,0.0111679,0.00875184,0.00693639,0.0403792,0.022561,0.0140257,0.0061954,0.0124607,0.011633,0.00889908,0.0111295,0.0285977,0.0255749,0.0254317,0.0408355,0.00888476,0.00991767,0.0118762,0.00443991,0.0208309,0.0343593,0.0552802,0.0168301,0.0287134,0.0229324,0.0166163,0.0170236,0.0339408,0.0038292,0.00807881,0.00845502,0.00568849,0.00684595,0.013051,0.0164064,0.0135211,0.0174324,0.00531766
258,0.0222631,0.0239172,0.0148772,0.0179061,0.0263622,0.00641503,0.0215283,0.0260227,0.0116114,0.00890999,0.00755674,0.0392289,0.0226207,0.0142968,0.00634998,0.0129225,0.0118586,0.00964861,0.0109556,0.0288669,0.025738,0.0253766,0.0404674,0.00893124,0.0097815,0.0122056,0.0048747,0.0210408,0.034689,0.0556997,0.0164947,0.0282753,0.0228332,0.0172142,0.0165618,0.0339466,0.00382711,0.00768063,0.00880778,0.00546886,0.00732472,0.0124063,0.0166165,0.0140303,0.0167633,0.00448777
259,0.0231648,0.0242554,0.014591,0.018235,0.0265106,0.00699614,0.0213778,0.0262194,0.0121649,0.00900072,0.00810569,0.0381606,0.0225659,0.0143455,0.00594559,0.0136411,0.0122555,0.010433,0.0111252,0.0290721,0.0259084,0.0252099,0.0401938,0.0090099,0.00974737,0.0125042,0.00535435,0.0212981,0.0349364,0.0561921,0.015828,0.0277615,0.0229792,0.018044,0.0160473,0.0340252,0.00462081,0.00793489,0.00962617,0.00591845,0.00855322,0.0121718,0.0159867,0.0147674,0.0164397,0.00417165
260,0.0238033,0.0245645,0.0143648,0.0185351,0.0266537,0.0073885,0.0213821,0.0264157,0.0126949,0.00907741,0.00853902,0.0372976,0.022587,0.0141165,0.00516018,0.0146699,0.0129931,0.011454,0.0115762,0.0294051,0.0260345,0.0249143,0.0400856,0.00909729,0.00969534,0.0127578,0.00586117,0.0214987,0.0351924,0.0562948,0.0154484,0.0272098,0.0233987,0.0190265,0.0154785,0.0341748,0.00593696,0.00903101,0.010856,0.00671972,0.0102933,0.0124572,0.0149071,0.0157505,0.0165146,0.00422829
261,0.0242261,0.0248247,0.0141543,0.0189116,0.02678,0.00740889,0.0213128,0.0265927,0.0131462,0.00909938,0.00896834,0.0364993,0.0232766,0.0138418,0.00437338,0.0160136,0.014023,0.0128581,0.0123352,0.0297113,0.0261069,0.024557,0.0398946,0.00919037,0.00955993,0.0129534,0.00638226,0.0216881,0.0354837,0.0556539,0.0152543,0.0268142,0.023995,0.020144,0.0151997,0.0343072,0.00753755,0.0107165,0.0122548,0.00770967,0.0121581,0.0131869,0.0142297,0.0169625,0.016997,0.00438168
