Timestep,C7,L.ASIS,L.PSIS,L_5meta,L_Shoulder,L_ankle,L_calc,L_elbow_lat,L_elbow_med,L_forearm,L_humerus,L_knee,L_sh2,L_sh3,L_shank_antsup,L_thigh1,L_thigh2,L_thigh3,L_thigh4,L_toe,L_wrist_radius,L_wrist_ulna,R_Shoulder,R_elbow_lat,R_elbow_med,R_forearm,R_humerus,R_wrist_radius,R_wrist_ulna,Sternum,r.ASIS,r.PSIS,r_5meta,r_ankle,r_calc,r_knee,r_sh2,r_sh3,r_sh4,r_shank_antsup,r_thigh1,r_thigh2,r_thigh3,r_thigh4,r_thigh5,r_toe
227,0.0121583,0.015286,0.0311625,0.0522854,0.0363665,0.0234635,0.0260181,0.100452,0.0665646,0.231738,0.0825721,0.0264881,0.0207639,0.0258767,0.0176657,0.0248582,0.012413,0.0282883,0.0160258,0.083707,0.31961,0.325833,0.0332637,0.0696024,0.0407952,0.116076,0.0554249,0.146296,0.157196,0.0465011,0.0227744,0.0340629,0.0552457,0.0310972,0.0148173,0.0373605,0.0290983,0.0339674,0.031567,0.0286705,0.0226688,0.0237702,0.0196832,0.0154034,0.00689592,0.0211734
228,0.0102943,0.015452,0.0314833,0.0564388,0.0364037,0.0258716,0.0268571,0.0989317,0.0672407,0.22886,0.080868,0.0273402,0.0215521,0.0259716,0.0182448,0.0268712,0.0139624,0.0310357,0.0180396,0.0890936,0.317579,0.323198,0.0331282,0.0694536,0.0417071,0.115444,0.0542651,0.145908,0.156236,0.0456118,0.0227535,0.0342203,0.0548592,0.0271714,0.0111521,0.0373884,0.026223,0.0297061,0.0254287,0.0265141,0.0204228,0.023004,0.0190508,0.0117306,0.00833099,0.020677
229,0.00896418,0.0157448,0.0313446,0.0600499,0.0362934,0.0287062,0.0273668,0.0970234,0.0675117,0.225852,0.0792862,0.0288487,0.0221479,0.0262482,0.0179473,0.0289432,0.0156659,0.0338382,0.0203405,0.0934584,0.316094,0.320736,0.0328554,0.0689309,0.0415652,0.114877,0.0529433,0.145168,0.155578,0.0447217,0.0228781,0.0346022,0.0537294,0.0228854,0.0073541,0.0371254,0.0228855,0.02492,0.0195861,0.0236861,0.0182127,0.0218274,0.0185527,0.00889245,0.009799,0.0205288
230,0.00836902,0.0161404,0.0312749,0.0636119,0.0360505,0.031516,0.0276927,0.0952669,0.0672875,0.222545,0.077879,0.0309708,0.0226383,0.026734,0.0174159,0.0311071,0.0173773,0.0367037,0.0227479,0.0969024,0.314826,0.318313,0.0324952,0.067895,0.0404451,0.114304,0.0516252,0.14417,0.154851,0.0438758,0.0231045,0.0351327,0.0511668,0.0195181,0.00555243,0.036051,0.0192063,0.0199137,0.0152882,0.020353,0.0157784,0.0202759,0.0176153,0.0069552,0.01066,0.0210993
231,0.00860167,0.0166104,0.0313793,0.0665102,0.0357583,0.034015,0.0279903,0.0936201,0.0670266,0.219241,0.0766288,0.0334619,0.0229319,0.0274998,0.0174824,0.0332402,0.0191949,0.0394314,0.0251218,0.0994338,0.313633,0.315747,0.0322132,0.0664986,0.0389321,0.113475,0.0502222,0.143331,0.153819,0.0430919,0.0234225,0.0356502,0.0473655,0.0180925,0.00892857,0.033658,0.0156863,0.0159009,0.0125324,0.0169345,0.0130458,0.0181673,0.0150945,0.00594812,0.0106276,0.0224667
232,0.00979309,0.0172213,0.0315542,0.0677945,0.0354496,0.0358053,0.0287095,0.0921221,0.0667464,0.215892,0.0755322,0.0361268,0.0230525,0.0283382,0.0177692,0.0351325,0.0211111,0.0418301,0.0274703,0.100628,0.31213,0.312905,0.0320441,0.0648643,0.0372703,0.112038,0.0487154,0.142495,0.152478,0.0423665,0.0236593,0.0363107,0.0432702,0.0183883,0.0139257,0.0306003,0.0128628,0.0146797,0.0111678,0.013569,0.010076,0.0153323,0.0117146,0.00572878,0.0101335,0.0243394
233,0.0114846,0.0178966,0.0317283,0.0675489,0.03568,0.036703,0.0299334,0.0905954,0.0665508,0.211924,0.0746715,0.0387224,0.0231176,0.0289319,0.0183414,0.0367573,0.0230788,0.043966,0.0294861,0.100685,0.310023,0.309746,0.0320067,0.0630304,0.0356086,0.109668,0.0472174,0.141332,0.151007,0.0417514,0.0235632,0.0370599,0.0399135,0.0189689,0.0181938,0.0276724,0.0101491,0.0159757,0.0121357,0.010706,0.00743649,0.0122917,0.0106261,0.00585835,0.00920694,0.0263468
234,0.0128924,0.018439,0.0320807,0.0672181,0.0365293,0.0366746,0.0304735,0.0892027,0.0661433,0.207297,0.0741392,0.0410366,0.0229473,0.0291238,0.0192334,0.0381778,0.024924,0.0456839,0.0311085,0.100488,0.307261,0.306292,0.0321617,0.0610709,0.033997,0.10752,0.0457301,0.139972,0.149457,0.0412985,0.0228723,0.0377803,0.038044,0.0188636,0.0208548,0.0253077,0.00771048,0.0195676,0.0153329,0.00915011,0.0060263,0.00909356,0.00854137,0.00622757,0.00789977,0.0280987
235,0.0142339,0.0187362,0.0324565,0.0664744,0.0374824,0.0358978,0.0302853,0.0878129,0.0660013,0.202053,0.0739597,0.0428683,0.0227478,0.0289073,0.0199725,0.0391589,0.0262808,0.0468384,0.032368,0.100652,0.303661,0.302293,0.0325617,0.0590561,0.0323891,0.105678,0.0441722,0.138452,0.147779,0.0411162,0.0215511,0.038314,0.0376314,0.0181828,0.0216765,0.0236285,0.0065162,0.0223834,0.0187527,0.00918715,0.00673089,0.00705201,0.00582167,0.00698419,0.00662455,0.0296225
236,0.0154581,0.018818,0.032709,0.0652047,0.0384211,0.0345366,0.0297787,0.0866008,0.0660859,0.196266,0.0740251,0.044229,0.0226421,0.0286905,0.0203628,0.0395695,0.0271333,0.0475305,0.0331667,0.100309,0.29921,0.297698,0.0332175,0.0571619,0.0306394,0.103819,0.0424341,0.136725,0.146012,0.0412846,0.0199949,0.0384997,0.0380845,0.0169303,0.0212818,0.023033,0.00737756,0.0229806,0.0203733,0.009798,0.008953,0.00800794,0.00356952,0.00813899,0.00593262,0.031254
237,0.0163934,0.01876,0.032839,0.0637486,0.0394065,0.0335086,0.0292375,0.0856796,0.0660899,0.189914,0.074289,0.0453877,0.0224973,0.0286198,0.0204192,0.0395514,0.0276399,0.0479327,0.0336753,0.099399,0.294019,0.292731,0.0340622,0.0553356,0.0286636,0.10175,0.0405792,0.134855,0.144141,0.0418644,0.0191648,0.0384239,0.0387394,0.0153978,0.0205482,0.0237451,0.00808644,0.0222818,0.0201748,0.00960185,0.0116983,0.0105048,0.00330927,0.00985293,0.00617294,0.0331887
238,0.0170045,0.0184252,0.0327523,0.0622614,0.0403652,0.0326501,0.028768,0.0847976,0.0662884,0.183075,0.0747121,0.0466881,0.0223121,0.0287634,0.0202182,0.0394415,0.0283501,0.0476127,0.0339857,0.0981199,0.288115,0.286722,0.0350788,0.0535969,0.0265421,0.0996567,0.0385978,0.132725,0.14207,0.042714,0.0195016,0.0385004,0.0396132,0.0134136,0.0201682,0.0254015,0.00737044,0.0212065,0.0186521,0.00879815,0.0135313,0.012653,0.00416121,0.0117108,0.00712003,0.035229
239,0.0173061,0.0177117,0.032592,0.0607555,0.0413852,0.0318109,0.0284728,0.0840319,0.0667455,0.17593,0.0752572,0.0482244,0.0218312,0.0289121,0.0198193,0.0393746,0.0295641,0.047089,0.0341909,0.0963411,0.281607,0.27968,0.0362896,0.0520032,0.0242689,0.0973732,0.0364615,0.13037,0.139899,0.043644,0.0206691,0.0386489,0.0416666,0.0115843,0.0201068,0.0270795,0.00572178,0.0199973,0.0163557,0.00861624,0.0149909,0.0135424,0.00439633,0.0131162,0.00839412,0.036535
240,0.0172239,0.0165613,0.0320651,0.0592837,0.042497,0.0309322,0.0284903,0.0832852,0.0672229,0.168516,0.0758835,0.0498911,0.0212097,0.0288461,0.019262,0.0392515,0.0297967,0.0466831,0.0344144,0.0956928,0.274593,0.271983,0.0377499,0.0504435,0.0218154,0.094797,0.0343752,0.127789,0.137491,0.0446734,0.0220712,0.038495,0.0451773,0.0105672,0.0195925,0.02789,0.00485048,0.0196158,0.0139191,0.00941576,0.0149215,0.0130557,0.00390758,0.0142207,0.00965804,0.0364928
241,0.016669,0.0152126,0.0311841,0.0579347,0.0435413,0.0300395,0.0288519,0.0826431,0.0675131,0.160411,0.0765322,0.0514991,0.0205371,0.0286888,0.0185573,0.0390549,0.0301378,0.0462763,0.0344879,0.0948696,0.26737,0.263497,0.0393636,0.0488894,0.019321,0.091904,0.0322233,0.125172,0.134707,0.0457115,0.0233805,0.0380017,0.0471898,0.0115167,0.0177303,0.0276726,0.00659867,0.0194484,0.0123858,0.0111874,0.013241,0.0123021,0.00304869,0.0145598,0.0103887,0.0355089
242,0.0157259,0.0137076,0.0302067,0.0567636,0.0443724,0.0291965,0.0294611,0.0819694,0.0677529,0.151935,0.0770542,0.0529917,0.0196839,0.0282987,0.0179614,0.0387227,0.0305827,0.0457841,0.034147,0.0931777,0.260176,0.254409,0.04096,0.0472829,0.0169317,0.0888116,0.0294347,0.122577,0.131512,0.0465451,0.0246682,0.0371403,0.0416673,0.0148326,0.0146923,0.0270866,0.0100403,0.0195994,0.0128302,0.0140236,0.0110259,0.0116195,0.00244665,0.013602,0.0105654,0.0363795
243,0.0146584,0.0121357,0.0295132,0.0556815,0.045156,0.0283521,0.0302402,0.0813467,0.0679131,0.143662,0.0772814,0.0543509,0.0185086,0.0276078,0.0177419,0.0382784,0.030859,0.0449289,0.0336925,0.0910808,0.25287,0.245443,0.0424713,0.0455853,0.0147767,0.0855336,0.0265474,0.120038,0.127933,0.0470265,0.0259751,0.0359785,0.0309276,0.0171372,0.0131722,0.0264843,0.0139226,0.0213252,0.0154677,0.0178855,0.00842691,0.0107227,0.00331027,0.0117186,0.0107208,0.0399397
244,0.0136572,0.0106151,0.0292457,0.0546151,0.0459481,0.0274055,0.0310567,0.0809135,0.0678839,0.136047,0.0770204,0.0556638,0.0172679,0.0269093,0.0176392,0.0377968,0.0309121,0.0435976,0.033547,0.089426,0.246092,0.236945,0.0438793,0.0438246,0.0132324,0.0823071,0.0238556,0.11735,0.124066,0.0471934,0.0274106,0.0353957,0.0228979,0.0173296,0.0151364,0.026212,0.0166377,0.0238925,0.0189825,0.0212775,0.00522915,0.00913615,0.00363669,0.0096648,0.0108296,0.0429536
245,0.0127294,0.00927567,0.029256,0.0534824,0.0468542,0.0264773,0.0317264,0.0806015,0.067708,0.129495,0.0762357,0.0570358,0.016586,0.0266161,0.0171592,0.0377299,0.0308273,0.0423214,0.0335055,0.0880297,0.240932,0.229299,0.0452781,0.0420937,0.0126891,0.0790123,0.021513,0.114546,0.120002,0.0472317,0.0292954,0.0355039,0.0191688,0.0178491,0.0180019,0.0263948,0.0163365,0.025846,0.0207325,0.0212331,0.000859153,0.00753666,0.00438864,0.0085638,0.0109416,0.0439549
246,0.0119111,0.00819915,0.0297338,0.0521192,0.0472279,0.0256146,0.0321936,0.0801969,0.0675923,0.124054,0.0749591,0.058376,0.0166271,0.0268612,0.0169133,0.0377928,0.0309573,0.0413781,0.0333148,0.0866535,0.237478,0.222284,0.046836,0.0406,0.0133451,0.0755459,0.019767,0.111696,0.116181,0.0474334,0.0312137,0.0356441,0.0179725,0.018593,0.0184497,0.0265677,0.014035,0.0269132,0.0195642,0.0179779,0.00499193,0.0102016,0.010864,0.00938939,0.0126974,0.0437503
247,0.0113677,0.00734874,0.0306431,0.0505432,0.0471568,0.0245556,0.0325648,0.0799804,0.067638,0.1196,0.0734447,0.0595543,0.0175779,0.0273534,0.0175037,0.0374204,0.0311976,0.040978,0.0328742,0.08509,0.234348,0.216836,0.0485876,0.0393319,0.0150438,0.0719449,0.0191912,0.108892,0.112807,0.0476919,0.0330925,0.0356566,0.0180407,0.0196089,0.0170357,0.0268109,0.0135011,0.0256795,0.0171152,0.015526,0.0116144,0.0168791,0.0189394,0.0126764,0.0172715,0.0429839
248,0.0109356,0.00689634,0.0318165,0.0489553,0.0467151,0.0232804,0.0328733,0.0800952,0.0676766,0.115764,0.0722217,0.0605496,0.0194122,0.0277489,0.0186635,0.0372217,0.0315131,0.0406309,0.0320742,0.0831815,0.231627,0.212929,0.0507052,0.0383954,0.0179059,0.0683968,0.0196007,0.106195,0.109822,0.0478807,0.0349091,0.0359769,0.0196871,0.0207436,0.0153365,0.0273154,0.0134035,0.0213468,0.0153532,0.014343,0.0177239,0.022768,0.025456,0.0177619,0.0226907,0.0420957
249,0.0102425,0.00694647,0.0331706,0.0476276,0.0455086,0.021966,0.0330608,0.0805645,0.0676912,0.112883,0.0716551,0.0612566,0.0211406,0.0280973,0.019897,0.0373198,0.031833,0.0399646,0.0309532,0.0813115,0.229619,0.20998,0.0530723,0.0377516,0.0216593,0.064902,0.0200285,0.103558,0.107307,0.0482455,0.0359414,0.0366004,0.0226661,0.0208401,0.0134667,0.0282228,0.0116237,0.0147363,0.0143201,0.0101426,0.0219245,0.0251918,0.0286286,0.0224807,0.0263432,0.0412004
250,0.0104903,0.00770379,0.0344375,0.0467169,0.0440631,0.0210054,0.0331641,0.080629,0.0677066,0.110917,0.0715916,0.0615863,0.022104,0.0289024,0.0209337,0.0370809,0.0317411,0.0387047,0.0298822,0.0794883,0.228504,0.207778,0.0550958,0.0370894,0.0258931,0.0615417,0.0197032,0.101169,0.105488,0.0487682,0.0351182,0.0371072,0.0260258,0.0197607,0.0116688,0.0298925,0.00970392,0.0091169,0.0132221,0.00496668,0.02415,0.0250603,0.028597,0.0260251,0.0273581,0.0399997
251,0.0121181,0.00931664,0.0353711,0.0459206,0.0428584,0.0202971,0.033654,0.0803785,0.0673557,0.109856,0.0715847,0.0616117,0.0223384,0.0294358,0.0205757,0.03618,0.0309038,0.037003,0.0287975,0.0777128,0.228239,0.206523,0.0562374,0.0365119,0.0298106,0.0584203,0.0187892,0.0992377,0.10427,0.0492603,0.0338066,0.0374094,0.0291517,0.0181897,0.0109194,0.0318737,0.00661824,0.00833144,0.0115699,0.00418023,0.0255788,0.0250376,0.0277061,0.0284577,0.0271948,0.038579
252,0.0145002,0.0118095,0.0359446,0.0449077,0.0416893,0.0195507,0.0341952,0.0799268,0.0667332,0.109822,0.0711297,0.0615413,0.0222378,0.0287911,0.0187865,0.0346002,0.0296182,0.0351065,0.0276673,0.0763524,0.228644,0.206291,0.056447,0.0364067,0.0327707,0.055491,0.017862,0.0972062,0.103483,0.0493824,0.0324193,0.0376596,0.032112,0.0166125,0.0108379,0.0335645,0.00392494,0.0111956,0.0105622,0.00664363,0.0265893,0.025181,0.0270631,0.0300398,0.026939,0.036524
253,0.0166338,0.0146976,0.0360734,0.0435181,0.0401258,0.0191103,0.0343951,0.0794234,0.0658517,0.110922,0.0701186,0.0615181,0.0219338,0.0273532,0.0178669,0.0330727,0.0281355,0.0332639,0.026317,0.0750859,0.229381,0.206975,0.0561041,0.0367951,0.0351221,0.0528433,0.0169356,0.0947464,0.102871,0.0491827,0.0310555,0.0379948,0.0346904,0.0155763,0.0115242,0.0341406,0.0065152,0.0144262,0.0116952,0.0102212,0.0271407,0.0250485,0.0265765,0.0308754,0.0266005,0.0340597
254,0.0178919,0.0173561,0.0358949,0.0423287,0.0380895,0.0185661,0.0339832,0.0787083,0.0648578,0.112984,0.0689438,0.0613547,0.0212556,0.0251415,0.0170121,0.0316834,0.0266273,0.0318817,0.0247172,0.0740374,0.230273,0.208466,0.0556615,0.0377538,0.0372986,0.0507768,0.0159585,0.0923743,0.102243,0.0487869,0.0299023,0.0384716,0.036572,0.0153197,0.0132478,0.0331825,0.0098917,0.0163404,0.0136849,0.0127947,0.0269973,0.0245274,0.0258614,0.0306513,0.025881,0.0321118
255,0.0180838,0.0193718,0.0353733,0.0422098,0.0356794,0.0175287,0.0333252,0.0776748,0.0633403,0.115797,0.0680093,0.0608285,0.0197487,0.0223335,0.0157087,0.0303003,0.0249996,0.0307654,0.0230841,0.0734228,0.232414,0.210697,0.0553889,0.0389161,0.0394154,0.0493091,0.0150302,0.0905523,0.101522,0.0485212,0.0289358,0.0389854,0.0375327,0.0155529,0.0156544,0.0309101,0.0117789,0.0170398,0.0151432,0.0141177,0.0259402,0.0234731,0.0245391,0.0292742,0.0244732,0.0301268
256,0.0173062,0.0205996,0.0348534,0.0419545,0.0331988,0.015843,0.0320022,0.076238,0.0612484,0.119068,0.0674084,0.0599376,0.0173529,0.0196555,0.0136956,0.0288646,0.0232117,0.0296331,0.0216837,0.0732582,0.235845,0.213523,0.0553249,0.0399497,0.0412242,0.047388,0.0143604,0.0888331,0.100435,0.0485065,0.0281428,0.0393859,0.0375753,0.0159625,0.0185254,0.0279078,0.0135344,0.0177775,0.0162257,0.0149053,0.0238964,0.0217479,0.0222914,0.026854,0.0221703,0.028136
257,0.0160776,0.0210166,0.0343816,0.0417149,0.0311603,0.0138353,0.0299486,0.0746027,0.0589467,0.122608,0.0670089,0.0589679,0.0144328,0.0162811,0.0116876,0.0271211,0.0210393,0.0283373,0.0206041,0.0732642,0.240753,0.216821,0.0556543,0.0409003,0.042915,0.045461,0.01401,0.0872114,0.0986811,0.0481608,0.0275652,0.0396523,0.0368901,0.0163842,0.0217061,0.0248603,0.0152037,0.0191758,0.0173919,0.0159705,0.0209271,0.0193719,0.019098,0.023461,0.0190127,0.0264983
258,0.0149329,0.0207995,0.0335216,0.041702,0.0298666,0.0116428,0.0273618,0.0726793,0.0565853,0.126474,0.0665808,0.0581423,0.0109758,0.0127862,0.0112516,0.0248863,0.0186497,0.0269309,0.0199351,0.073423,0.245334,0.220616,0.0558591,0.0418994,0.0440803,0.0440285,0.0137344,0.0855141,0.0964214,0.047265,0.026836,0.0398491,0.0356378,0.0168685,0.0246821,0.0218926,0.016193,0.0205438,0.0181202,0.0175212,0.017194,0.0164342,0.0152071,0.0192984,0.0153712,0.025594
259,0.0144572,0.0205193,0.0321448,0.0421842,0.0292657,0.00996862,0.024349,0.0704458,0.0542845,0.130594,0.0660553,0.0573319,0.00798222,0.0107025,0.0119905,0.0225449,0.0162225,0.0256184,0.0197428,0.0737097,0.249166,0.224827,0.0555569,0.0427254,0.045001,0.0428554,0.0132619,0.0836496,0.0948755,0.0469199,0.0253876,0.0399348,0.0342234,0.0172557,0.0269103,0.0193284,0.0165261,0.021559,0.0185827,0.0188248,0.0131179,0.0127046,0.0115098,0.014676,0.0118203,0.0253801
260,0.0145248,0.0203961,0.0307907,0.0431769,0.0290092,0.00920836,0.0212163,0.0679348,0.0519169,0.134942,0.06548,0.0565613,0.00776217,0.0108274,0.0133491,0.0201586,0.0139621,0.0245311,0.0198341,0.0742882,0.252448,0.2293,0.0546592,0.0431437,0.0458965,0.0415198,0.0123394,0.0814948,0.0942239,0.0470085,0.0238017,0.0394675,0.0331191,0.0171309,0.0280663,0.0177908,0.0168504,0.0229453,0.0190068,0.019431,0.00927405,0.00908589,0.00865681,0.0102148,0.00884301,0.0260464
261,0.0150534,0.0203558,0.029841,0.0444459,0.0288094,0.00913529,0.0188956,0.0655912,0.0495651,0.139516,0.0650008,0.0557526,0.0110547,0.0127042,0.0151873,0.0180218,0.0123797,0.0234655,0.020592,0.0753125,0.256537,0.233936,0.0534044,0.0433318,0.0462494,0.0399435,0.011137,0.0789247,0.0942554,0.0472502,0.02284,0.0390782,0.0328505,0.0161889,0.0287807,0.0177876,0.0173003,0.0246298,0.0191403,0.019812,0.00734101,0.00703395,0.00559601,0.00678214,0.00722432,0.0274573
262,0.0160031,0.020133,0.0294306,0.0458575,0.0285608,0.0100223,0.016865,0.0633199,0.0472612,0.14423,0.0646658,0.0546541,0.0160474,0.0153433,0.0166054,0.0163936,0.0116735,0.0229671,0.0226937,0.0765041,0.260983,0.23874,0.0519658,0.0433159,0.0463746,0.0379447,0.00978172,0.0762063,0.0935004,0.0475113,0.0229322,0.0390553,0.0339288,0.0146628,0.0295483,0.0188864,0.0174531,0.0255055,0.0185701,0.0207448,0.00788008,0.00738909,0.00423065,0.00512865,0.00779334,0.029477
263,0.0171135,0.0195802,0.0292989,0.0472408,0.0283683,0.0117551,0.0146628,0.0611274,0.0449424,0.148924,0.0644438,0.0533684,0.0222588,0.018801,0.0170263,0.0153495,0.0110934,0.0229891,0.0250288,0.0779372,0.265245,0.243572,0.0503509,0.0429889,0.046748,0.0358926,0.00833526,0.0735512,0.0922721,0.0477275,0.0235396,0.0394507,0.0365859,0.0130678,0.0308212,0.019859,0.0174283,0.0256353,0.017519,0.021653,0.00907873,0.00896669,0.00627749,0.00523673,0.00925687,0.0324347
264,0.0184519,0.0187899,0.0287857,0.0483183,0.0282184,0.0138979,0.0124664,0.0590579,0.0428702,0.15347,0.0641716,0.0519296,0.0288044,0.0229583,0.0166219,0.0145293,0.0096695,0.0230224,0.0252987,0.0792973,0.269333,0.248193,0.0484432,0.042463,0.0473452,0.033848,0.00729599,0.071064,0.0911291,0.0478666,0.0236259,0.040102,0.0404383,0.0122297,0.03255,0.0204447,0.0176555,0.0252321,0.0162485,0.0215382,0.0104425,0.0107666,0.00942814,0.00680256,0.0105866,0.035883
265,0.0200106,0.0179536,0.0277678,0.0496549,0.0282431,0.0167198,0.01033,0.0573255,0.0412513,0.157816,0.0636836,0.0503451,0.0351379,0.027477,0.0161421,0.0135555,0.0077374,0.0227807,0.0238952,0.0806858,0.272999,0.252539,0.0463135,0.0420289,0.048002,0.0318522,0.00731737,0.0684572,0.0901686,0.0479809,0.0231666,0.0404351,0.0444542,0.0127276,0.0340856,0.0208843,0.017686,0.024292,0.0151504,0.0202758,0.0121336,0.0130841,0.0121097,0.00881045,0.0114945,0.0389404
266,0.0217255,0.0172795,0.0264752,0.0516243,0.0284838,0.0200874,0.00953417,0.0560374,0.0399236,0.161899,0.0628652,0.0485173,0.0405133,0.0318984,0.0165739,0.0125337,0.00562914,0.0222418,0.0210444,0.0816695,0.276221,0.256519,0.0440094,0.0416594,0.0486052,0.030133,0.00850388,0.0660056,0.0892192,0.048107,0.0228164,0.0404454,0.0475762,0.0140418,0.0346562,0.021279,0.0172233,0.0227848,0.014446,0.0185001,0.0134036,0.0159364,0.013291,0.0102644,0.0119068,0.0412977
267,0.0228826,0.0170428,0.0256212,0.0538841,0.0286768,0.0236372,0.0117837,0.0553297,0.0389659,0.165586,0.0617916,0.0466749,0.0444635,0.0357677,0.0184423,0.011802,0.00347675,0.0216575,0.0183834,0.0819293,0.279057,0.260098,0.0416355,0.0411613,0.0489397,0.0286261,0.00990964,0.0638603,0.088229,0.048257,0.022849,0.0402781,0.0494557,0.0156601,0.0336562,0.0218278,0.01629,0.0208905,0.0140145,0.0168884,0.0136472,0.0177893,0.014156,0.0106967,0.0117489,0.042682
268,0.0232052,0.0172923,0.0253227,0.056146,0.0283428,0.0270539,0.0150362,0.0548507,0.0384142,0.168967,0.0607318,0.0450155,0.0471394,0.0397169,0.0213206,0.0108375,0.00166681,0.0213307,0.0171581,0.0822657,0.28165,0.263317,0.0392535,0.0404821,0.0489341,0.0271481,0.0105461,0.0618305,0.0873546,0.0483665,0.0228952,0.0402548,0.0502958,0.0174339,0.0313261,0.0226185,0.0151662,0.0191575,0.0135875,0.0157628,0.0129513,0.0177341,0.0148438,0.0101225,0.0109923,0.0430664
269,0.0237584,0.0180763,0.0252666,0.0572497,0.0284334,0.029959,0.0178845,0.0547499,0.0380811,0.172132,0.0601524,0.0439551,0.0486525,0.0436749,0.023995,0.0103663,0.00261315,0.0216021,0.0172867,0.0831558,0.284019,0.266212,0.0371501,0.0397241,0.0486715,0.0260122,0.0113903,0.0599684,0.0866909,0.0482911,0.0228737,0.0405653,0.0508514,0.0191623,0.0291586,0.0236036,0.0143003,0.0178686,0.0131161,0.0153037,0.0114813,0.015876,0.0149171,0.00890264,0.00972376,0.0431851
270,0.0249408,0.0191066,0.0254201,0.0571425,0.0287915,0.032331,0.0200226,0.0552223,0.0377838,0.17512,0.060271,0.0439123,0.0489361,0.0458922,0.0254373,0.0115817,0.0054229,0.0227244,0.0184592,0.0845338,0.285939,0.26876,0.0356526,0.0389858,0.0483189,0.0253354,0.0118948,0.0585903,0.0863558,0.0480782,0.022966,0.040987,0.0515789,0.0199425,0.0282375,0.024627,0.0138981,0.0174052,0.0127826,0.015657,0.010088,0.0139467,0.0142485,0.00725664,0.00835146,0.0425228
271,0.0255777,0.0199504,0.0258632,0.0560195,0.028855,0.0337581,0.0212979,0.0562095,0.0375669,0.177979,0.0608135,0.0446883,0.0476292,0.0454897,0.0250008,0.0146652,0.00834357,0.0251202,0.0203047,0.0860429,0.287666,0.271123,0.0348274,0.0383847,0.0481755,0.0250374,0.0115447,0.0581531,0.0864923,0.0479353,0.0231351,0.0413804,0.0515984,0.0196371,0.0277148,0.0256349,0.0141654,0.0177878,0.0129346,0.0165217,0.00926156,0.0124488,0.0132897,0.0052192,0.0072485,0.0391589
272,0.0249353,0.0204396,0.0264064,0.0543621,0.0286231,0.033568,0.0214672,0.0574591,0.0373768,0.18058,0.0614977,0.0454079,0.0442923,0.0427727,0.0234602,0.0182492,0.0107006,0.0279771,0.0222119,0.0869643,0.289379,0.27345,0.0347835,0.0379779,0.048288,0.0250996,0.0103946,0.0587718,0.087302,0.0476635,0.0235389,0.04169,0.0516884,0.0183255,0.027569,0.0264773,0.0148368,0.0185953,0.0134805,0.0175938,0.00898137,0.0113746,0.0126527,0.0030457,0.00663911,0.0348906
273,0.0240162,0.0207208,0.0270181,0.0524999,0.0287657,0.0316551,0.0204296,0.0585377,0.0375138,0.182711,0.0622996,0.0454792,0.0391194,0.038282,0.0214419,0.0205056,0.0116864,0.029802,0.023344,0.0867277,0.29101,0.275662,0.0352605,0.0375467,0.0480372,0.0262211,0.00853466,0.0603603,0.0887587,0.0472356,0.0241598,0.041956,0.0523114,0.0171861,0.0275611,0.026935,0.0153261,0.0192751,0.013391,0.0185886,0.00900437,0.0105828,0.0125101,0.00215991,0.00672519,0.031711
274,0.0233791,0.0208394,0.027912,0.0505898,0.0291362,0.0283027,0.0183625,0.0593619,0.0379959,0.184179,0.0633369,0.0443172,0.0328936,0.0325611,0.0190122,0.0201187,0.0109449,0.0289804,0.022598,0.0854947,0.292418,0.277495,0.0359452,0.0368781,0.0474804,0.0282381,0.00676068,0.0626298,0.0907613,0.046644,0.0249539,0.0421206,0.0534557,0.0168457,0.0269222,0.026915,0.0151369,0.0189506,0.0117385,0.0189333,0.0090054,0.0110254,0.0126807,0.00395079,0.007264,0.0305118
275,0.0225222,0.0207493,0.0287494,0.0488696,0.0294643,0.0242771,0.0160105,0.0598306,0.0384993,0.184934,0.0646235,0.0414322,0.0250475,0.0260149,0.0164784,0.0168969,0.00927499,0.0250141,0.0196737,0.0840831,0.293641,0.278775,0.0365882,0.0358761,0.0467673,0.0307836,0.00697515,0.0653899,0.0933177,0.0458739,0.0260249,0.0422709,0.0552986,0.0175612,0.0250791,0.026483,0.0139039,0.0168945,0.00898669,0.0179882,0.00868883,0.013876,0.012835,0.00614301,0.00794409,0.0294517
276,0.0212552,0.0204643,0.0296848,0.0475842,0.0295984,0.0204723,0.0148252,0.0600487,0.0389311,0.185103,0.0660035,0.0372283,0.0157313,0.0183258,0.0142554,0.011599,0.00751087,0.0188167,0.0155824,0.0830858,0.294593,0.2795,0.037037,0.0346573,0.045659,0.0336304,0.00867264,0.0692162,0.0962606,0.0448871,0.0272594,0.0423029,0.0573297,0.0186887,0.022381,0.0257684,0.0122195,0.0132597,0.00656004,0.0158082,0.00790086,0.0149167,0.0125292,0.00811039,0.00866772,0.0272733
