Timestep,C7,L.ASIS,L.PSIS,L_5meta,L_Shoulder,L_ankle,L_calc,L_elbow_lat,L_elbow_med,L_forearm,L_humerus,L_knee,L_sh2,L_sh3,L_shank_antsup,L_thigh1,L_thigh2,L_thigh3,L_thigh4,L_toe,L_wrist_radius,L_wrist_ulna,R_Shoulder,R_elbow_lat,R_elbow_med,R_forearm,R_humerus,R_wrist_radius,R_wrist_ulna,Sternum,r.ASIS,r.PSIS,r_5meta,r_ankle,r_calc,r_knee,r_sh2,r_sh3,r_sh4,r_shank_antsup,r_thigh1,r_thigh2,r_thigh3,r_thigh4,r_thigh5,r_toe
397,0.0231002,0.0302271,0.00889191,0.0242874,0.0270223,0.0176236,0.0188488,0.0261874,0.025232,0.0110691,0.0163724,0.0183142,0.010723,0.00832702,0.00932292,0.0262838,0.0260722,0.0243516,0.0219899,0.0253078,0.0207422,0.0347585,0.0335166,0.00765435,0.0119148,0.0175032,0.0164708,0.0283382,0.0453016,0.0497539,0.0222906,0.0277085,0.0276323,0.0347985,0.00990463,0.0415316,0.0166012,0.0146079,0.0178202,0.0123654,0.0243747,0.0243695,0.0233826,0.022133,0.0217787,0.0194145
398,0.0230556,0.0294102,0.00973778,0.0246446,0.026719,0.0186688,0.0190102,0.0257231,0.0255692,0.0114712,0.0177044,0.0185234,0.0104231,0.00870569,0.0090323,0.0273374,0.0259608,0.0255679,0.0229164,0.0246697,0.0213181,0.0345915,0.0336421,0.00784884,0.0118918,0.0178831,0.0177921,0.0282158,0.0457116,0.0495773,0.0223459,0.0285918,0.0283422,0.032886,0.00951523,0.0420965,0.0164924,0.0148208,0.017761,0.012728,0.0253559,0.0252211,0.0240988,0.0220589,0.0218056,0.0187005
399,0.0230094,0.0283297,0.0107986,0.0250929,0.0265711,0.0199978,0.0192224,0.0252925,0.0256988,0.0120439,0.0190463,0.0186264,0.00987325,0.00902842,0.00874202,0.0286547,0.0258562,0.0268883,0.0234666,0.0240021,0.0218086,0.0346636,0.0338285,0.00799085,0.0116595,0.0181295,0.0190388,0.0280891,0.0461196,0.0494258,0.0224368,0.0296491,0.0284856,0.0313333,0.0101278,0.0424956,0.0160043,0.0146249,0.0170786,0.0127609,0.0262716,0.0260348,0.0247788,0.0219627,0.021804,0.0192461
400,0.0230292,0.0271086,0.011922,0.0253025,0.0267539,0.0215584,0.0193713,0.024963,0.0256653,0.0128183,0.0202992,0.0185537,0.0091796,0.00921986,0.00856231,0.0304875,0.0259855,0.0284061,0.0234555,0.0233916,0.0222477,0.0349286,0.0340648,0.00808679,0.0112251,0.0183438,0.0203207,0.0280009,0.0464476,0.0493207,0.0225311,0.030774,0.0285761,0.0300698,0.0112797,0.0428625,0.0148639,0.0137644,0.015446,0.0123043,0.0271468,0.0267951,0.0255524,0.0219557,0.0219345,0.0199234
401,0.0231944,0.0259043,0.0130285,0.0249491,0.0270129,0.0229808,0.0193028,0.0247492,0.0255534,0.0137094,0.0214347,0.0182476,0.00953349,0.00930706,0.00879739,0.0328881,0.0260472,0.0301814,0.0231292,0.0229579,0.0226708,0.035308,0.0343195,0.00817717,0.0107909,0.0185134,0.0217112,0.0278537,0.0468202,0.0492277,0.0226383,0.0317338,0.0287818,0.0292859,0.0128634,0.0432585,0.0130872,0.0125297,0.0132544,0.0114862,0.0280333,0.0274862,0.0264645,0.0221036,0.0222547,0.0198367
402,0.0235135,0.0248336,0.0140847,0.0238976,0.0268843,0.0239677,0.0190913,0.0246481,0.0253228,0.0146698,0.0225031,0.0174311,0.0113918,0.00941348,0.00951438,0.0357152,0.0261174,0.0322219,0.0219704,0.0227826,0.0231344,0.0358608,0.0345188,0.00831174,0.0103974,0.018672,0.0230494,0.0278425,0.0471918,0.0491328,0.022813,0.0324091,0.0293889,0.028774,0.0147626,0.0437126,0.0118368,0.0117331,0.011677,0.0110278,0.0288294,0.0279954,0.0274493,0.022498,0.0226388,0.0190616
403,0.0238888,0.0239091,0.0150269,0.0223369,0.0263381,0.0244666,0.0187177,0.0246397,0.0249238,0.0156569,0.0234817,0.0161015,0.0141427,0.0097096,0.0104129,0.0386968,0.0263033,0.034298,0.0198085,0.0229804,0.0234978,0.0365438,0.034672,0.00853159,0.0099787,0.0187888,0.0243464,0.0279308,0.047643,0.0490768,0.0230243,0.0328461,0.0303822,0.0283438,0.0169,0.0441729,0.0117725,0.0124201,0.0122,0.0117112,0.0294317,0.0283259,0.0280722,0.0230763,0.0230091,0.0182949
404,0.0243138,0.0229731,0.0158526,0.0206864,0.0257037,0.0246566,0.0182347,0.0246946,0.0244898,0.016636,0.0242648,0.0145437,0.0174629,0.010323,0.0110374,0.0413965,0.0267337,0.0360708,0.0174674,0.0235429,0.0237192,0.0372903,0.0348166,0.00880104,0.00958956,0.0188841,0.0256107,0.0279874,0.0480789,0.0490657,0.0232205,0.0332036,0.0318102,0.027822,0.0191087,0.0447389,0.0129054,0.0148624,0.0149302,0.0136429,0.0297102,0.0283103,0.0282766,0.0236891,0.023357,0.0178273
405,0.024787,0.0222811,0.0166718,0.0193578,0.0253735,0.0248251,0.0177962,0.0248361,0.0241014,0.0176034,0.0248513,0.0130039,0.0205154,0.0112554,0.0113673,0.0435544,0.0272555,0.0372932,0.0152346,0.0240112,0.0238914,0.0380843,0.034866,0.00913601,0.00926967,0.0189168,0.0268462,0.0281226,0.0484054,0.0490984,0.0234059,0.0335628,0.0334915,0.0272232,0.0213049,0.0453615,0.0146213,0.0185962,0.0185689,0.0162117,0.0294731,0.0279615,0.0280803,0.0241221,0.0235372,0.0170579
406,0.0252219,0.0218987,0.0174773,0.0184493,0.0253548,0.0251105,0.0174751,0.0249892,0.0237079,0.0184604,0.0252606,0.0119668,0.0227593,0.012378,0.0115491,0.0448198,0.0274748,0.0380101,0.0137853,0.0241999,0.0241744,0.0389523,0.0347608,0.00950889,0.00881855,0.0190442,0.0280969,0.0283086,0.0486411,0.0491152,0.023521,0.0339055,0.0353355,0.0267024,0.0233975,0.0458935,0.0163301,0.0227891,0.0219455,0.0187257,0.0286734,0.0273972,0.0274843,0.0243195,0.0235037,0.0157973
407,0.025637,0.0218675,0.0178068,0.0178903,0.0254049,0.025452,0.0172243,0.0252056,0.0233371,0.0191764,0.0255217,0.0122044,0.0239609,0.0135033,0.0115667,0.0450666,0.0276343,0.0386345,0.0129902,0.0242164,0.0243333,0.0397355,0.0346127,0.00985799,0.00816316,0.0192943,0.0290131,0.0284045,0.0488689,0.0491037,0.0235792,0.034151,0.0372287,0.0263151,0.0252607,0.0462849,0.0177615,0.0266885,0.0245215,0.0210248,0.0275461,0.0265447,0.0265549,0.0241106,0.0232339,0.0149668
408,0.025916,0.0221709,0.0173601,0.017419,0.0254162,0.0257681,0.0169832,0.0254398,0.0229963,0.0198011,0.0255313,0.0137174,0.0239977,0.0144577,0.0113012,0.0444394,0.0279154,0.0398517,0.0126617,0.0240933,0.024336,0.0405191,0.0344356,0.0102183,0.00758398,0.0195984,0.0295823,0.0284569,0.0491095,0.0490582,0.0235641,0.0342298,0.0389087,0.0258096,0.0268785,0.046499,0.0187646,0.0296795,0.0262098,0.0228233,0.0262385,0.0255404,0.0254268,0.0235946,0.0227234,0.0145223
409,0.0260945,0.0228658,0.0166845,0.0169837,0.0253705,0.0259331,0.0166795,0.0256344,0.022754,0.0202467,0.025322,0.0156604,0.0232568,0.0151231,0.0106781,0.0429823,0.0277865,0.0412642,0.0128194,0.0239063,0.0242634,0.0412736,0.0342053,0.0105265,0.00760453,0.0196793,0.0298968,0.0285157,0.0491201,0.0489775,0.0234894,0.0339884,0.0402952,0.024766,0.0285228,0.0464684,0.0192727,0.031442,0.0271858,0.0239338,0.0250764,0.0244683,0.0241832,0.0230979,0.0220336,0.0143542
410,0.0261462,0.0237903,0.0160546,0.0165907,0.0253238,0.0258666,0.016209,0.0258732,0.0224424,0.0204961,0.0248303,0.0172874,0.0217175,0.015452,0.00975385,0.0405493,0.026417,0.0424268,0.0134435,0.0237666,0.0241015,0.0419239,0.033906,0.0107181,0.00747258,0.0194955,0.0299136,0.0285756,0.0490325,0.0489058,0.0233914,0.0334165,0.0414482,0.0236265,0.0297015,0.0460504,0.01929,0.0321074,0.0274695,0.0244494,0.0238909,0.0232947,0.0228262,0.0225478,0.0211139,0.0146108
411,0.0260619,0.0243998,0.0154884,0.0162164,0.0253736,0.0254571,0.0155954,0.0261568,0.0221471,0.0205465,0.0240686,0.0184115,0.0200679,0.0154698,0.00887806,0.0372469,0.0239748,0.0434136,0.0144191,0.0236309,0.0238986,0.0424172,0.03363,0.0107713,0.00703341,0.0192941,0.0295801,0.0285941,0.0488925,0.0488311,0.0232564,0.0327958,0.0423223,0.0239665,0.0303096,0.0452057,0.0188366,0.0320661,0.0271281,0.0245156,0.0227085,0.0220127,0.0214469,0.0219408,0.0199858,0.0152739
412,0.0258475,0.0250213,0.0148444,0.0158182,0.0255468,0.0247733,0.0150022,0.0263926,0.0218681,0.0204503,0.0230065,0.018989,0.0185115,0.0152617,0.00833978,0.0339282,0.0216941,0.0437286,0.0152539,0.0234782,0.0234258,0.0429372,0.0334037,0.0107562,0.00648261,0.019095,0.0290211,0.0283631,0.0486197,0.0487761,0.0229667,0.0320317,0.0429006,0.0236689,0.0305212,0.0443553,0.0178248,0.0315825,0.026263,0.0242145,0.0214513,0.0205812,0.0202755,0.021098,0.0187353,0.0160427
413,0.0255148,0.0254381,0.0143882,0.0154776,0.0258726,0.0238984,0.0144105,0.0265431,0.0215884,0.0201923,0.0217552,0.0192203,0.0170434,0.0149416,0.00831429,0.0312313,0.0210419,0.042813,0.0158928,0.0231853,0.0227823,0.0432727,0.0331845,0.0107578,0.00586722,0.0188269,0.0281692,0.0280142,0.048318,0.0487533,0.0225724,0.0310958,0.0431583,0.0226991,0.0305569,0.0435946,0.0163769,0.030872,0.0249555,0.0235213,0.0198677,0.0186939,0.0191151,0.0200219,0.0173712,0.0168148
414,0.0251082,0.0256507,0.0134597,0.0154204,0.0262207,0.0230606,0.0139371,0.0266052,0.0212672,0.019819,0.0204216,0.0195373,0.0155895,0.0146131,0.00862732,0.0290462,0.0220498,0.0407082,0.0162559,0.0226304,0.0221698,0.0434538,0.0330494,0.0106887,0.00526275,0.0183897,0.0270049,0.0276356,0.0480285,0.0487705,0.022111,0.0303542,0.0431169,0.0217317,0.0303657,0.0429405,0.0148558,0.0300702,0.0233884,0.0227635,0.0179523,0.0168939,0.0177342,0.0185993,0.0158147,0.0176996
415,0.0246229,0.0261163,0.0125387,0.0162008,0.0265885,0.0226056,0.0138242,0.0265424,0.0210115,0.0193743,0.0190517,0.0200554,0.0142245,0.0143585,0.00885256,0.0270633,0.0235761,0.0374699,0.016354,0.0218145,0.0216185,0.0437389,0.0330205,0.0106235,0.00470312,0.0178839,0.0255048,0.0271367,0.0477765,0.0488242,0.0215165,0.0297317,0.0428505,0.020983,0.0300029,0.0424703,0.0133629,0.0290889,0.0219261,0.0220137,0.0159611,0.0154006,0.0160893,0.0166671,0.0141182,0.0184742
416,0.0240861,0.0265965,0.0117516,0.0179832,0.0269885,0.0228647,0.0141089,0.0264088,0.0207408,0.0188344,0.017611,0.0205792,0.0129611,0.0142345,0.00888913,0.0252292,0.0245829,0.0330541,0.0160265,0.0207419,0.0209923,0.0439037,0.0330315,0.0104928,0.00420722,0.0173411,0.0237565,0.0265176,0.0472705,0.0488908,0.0207336,0.0290956,0.0424215,0.0202373,0.0299501,0.0421792,0.0119788,0.0279194,0.0206766,0.0211165,0.0147215,0.0140126,0.0145496,0.0146232,0.0124678,0.018752
417,0.0235609,0.0269655,0.0109868,0.0185749,0.0274222,0.0237282,0.0145165,0.0262628,0.0204628,0.0180944,0.0161399,0.0207188,0.0118094,0.0142732,0.00875553,0.0235604,0.0244617,0.0282536,0.0149233,0.0199505,0.020383,0.0439584,0.0331124,0.0104707,0.00370496,0.0166627,0.02187,0.0258675,0.0466304,0.048934,0.0199425,0.0283888,0.0419127,0.0198755,0.0303305,0.0419111,0.0108072,0.0266204,0.0195202,0.020201,0.0138676,0.0127321,0.0130354,0.0127332,0.0109053,0.0188077
418,0.0230382,0.0272908,0.010367,0.0150931,0.0279139,0.023867,0.0145566,0.0259866,0.0202603,0.017081,0.0146535,0.020433,0.0114057,0.014492,0.00854976,0.0220911,0.0230927,0.0239621,0.0129365,0.0204082,0.0198154,0.0439802,0.0333887,0.0105707,0.00320081,0.0160382,0.019754,0.0252757,0.0461208,0.0489673,0.0191656,0.0277902,0.0415796,0.01984,0.0302621,0.0414707,0.00980052,0.0256373,0.018388,0.0194025,0.0128688,0.0118203,0.0117429,0.0112031,0.00964787,0.019498
419,0.0224417,0.0274713,0.0100341,0.0106059,0.0283513,0.0214184,0.0144964,0.0256181,0.0200072,0.0162838,0.0131781,0.0200572,0.0121317,0.0148644,0.00895625,0.0205541,0.0208884,0.0205771,0.0103994,0.0217311,0.0192638,0.0439718,0.0339388,0.0107409,0.0029125,0.0156858,0.0175439,0.0246149,0.0456642,0.0490577,0.0183548,0.0275126,0.041692,0.0200146,0.0298336,0.0413534,0.00894895,0.0244541,0.0172215,0.0185962,0.0122494,0.0113015,0.0109919,0.0101701,0.00881065,0.0209385
420,0.0217668,0.0271441,0.0103566,0.00840328,0.0287612,0.0164661,0.0120816,0.0251412,0.0196166,0.0156888,0.0116998,0.0201667,0.0135852,0.0152572,0.0105271,0.0185406,0.0178514,0.0175937,0.00722685,0.0220717,0.0188073,0.0439736,0.0344138,0.0109136,0.00310032,0.0152823,0.015164,0.0238465,0.0450962,0.0492022,0.0175121,0.0272457,0.0421617,0.0202581,0.0293811,0.0413657,0.00810004,0.0229659,0.0160109,0.0176222,0.0123026,0.0113946,0.0109304,0.00966312,0.00850267,0.0211826
421,0.0210016,0.0265762,0.0107456,0.0077163,0.0293121,0.0133447,0.00997849,0.0246647,0.0189664,0.015138,0.0101184,0.0210632,0.0141987,0.0154049,0.0123926,0.0158203,0.0142702,0.0142507,0.00366277,0.0223721,0.0184496,0.0440477,0.0347738,0.0110629,0.00364893,0.0147356,0.0126034,0.0230852,0.0444818,0.0494188,0.0170879,0.0267287,0.0415533,0.0205928,0.0290427,0.041459,0.00719578,0.02119,0.0147979,0.0164286,0.0129393,0.0121044,0.0115648,0.00967049,0.00871294,0.0211709
422,0.0201335,0.0260719,0.0110353,0.00667128,0.0300167,0.0147868,0.0105643,0.0241543,0.0185027,0.0146949,0.00848987,0.0225408,0.014894,0.0157038,0.0142248,0.0128444,0.0103577,0.0103945,0.00145532,0.0240031,0.0179889,0.04422,0.0351552,0.0112815,0.00442878,0.0142018,0.00986113,0.0224245,0.0437435,0.049726,0.0178674,0.0262158,0.0409986,0.0211136,0.0287467,0.0414588,0.00636795,0.0190292,0.0135789,0.014956,0.0140995,0.0135173,0.0129039,0.0102143,0.00946288,0.0210931
423,0.0190719,0.0257098,0.0129936,0.00635999,0.0309128,0.0160584,0.012493,0.0236227,0.0180678,0.01443,0.00691669,0.0239914,0.0165449,0.017278,0.0163669,0.00991904,0.00777651,0.0060964,0.00502363,0.0241762,0.0174819,0.0445418,0.0355761,0.0115544,0.00541234,0.0136819,0.00717581,0.0218837,0.0429594,0.050092,0.0185556,0.0260779,0.0405493,0.0218299,0.0284046,0.0413251,0.00565617,0.0165773,0.0121774,0.0130774,0.0158046,0.0155439,0.0148599,0.0111464,0.0108317,0.0210458
424,0.0178145,0.0254952,0.0197708,0.00715598,0.03186,0.0165699,0.0135924,0.0232133,0.0176326,0.0143633,0.00543436,0.0251094,0.0175297,0.0189371,0.0171197,0.00781533,0.00913597,0.00183814,0.00935766,0.0240372,0.0169893,0.0449812,0.0361165,0.0116395,0.00655258,0.0131996,0.00492109,0.0214881,0.0422186,0.0505015,0.0178583,0.0269751,0.0397208,0.022664,0.0279497,0.0411341,0.00512149,0.0141112,0.0106752,0.0106458,0.0179226,0.0178941,0.0172349,0.0123289,0.0125439,0.0217288
425,0.0164487,0.0254416,0.0234762,0.00821277,0.0328266,0.0171144,0.01373,0.0228501,0.0171448,0.014474,0.0044305,0.0260047,0.0161786,0.0191087,0.0154175,0.00780028,0.0119456,0.00557638,0.013967,0.0245859,0.0164865,0.0452618,0.0367651,0.0116602,0.00766292,0.0126494,0.00350658,0.0212898,0.0415902,0.0509006,0.0168559,0.0290011,0.0384323,0.0236536,0.0273372,0.0410642,0.00495722,0.0118583,0.00960118,0.00753029,0.0202858,0.0202719,0.0196558,0.0137011,0.0143193,0.0228293
426,0.0152725,0.0255608,0.0235921,0.0098707,0.0336967,0.0178198,0.0136317,0.0225907,0.0167204,0.0146187,0.0042814,0.0265415,0.0144076,0.018599,0.0120923,0.00990355,0.0141688,0.0103137,0.0185805,0.0251242,0.0159908,0.0452193,0.0374144,0.0118334,0.00868804,0.0121197,0.00336149,0.021061,0.0410292,0.051205,0.0168063,0.0300313,0.0369408,0.0247726,0.0265895,0.0410567,0.00578229,0.00989719,0.00934421,0.00459338,0.0225423,0.0223736,0.0217899,0.0151826,0.015885,0.0234832
427,0.014433,0.0258405,0.0229951,0.0117746,0.0342812,0.0188627,0.0132807,0.0226267,0.016346,0.0146163,0.00447554,0.0266988,0.01441,0.0183403,0.0092765,0.0138924,0.0153577,0.0140967,0.0221871,0.0256341,0.0157142,0.0454259,0.0376045,0.0121671,0.0095429,0.012089,0.00396671,0.0208612,0.0405454,0.0514147,0.0170675,0.0296145,0.0354937,0.0259237,0.0257732,0.0408628,0.00772065,0.00817476,0.0101095,0.00306087,0.0244,0.0238957,0.0232924,0.0166475,0.0171307,0.0239013
428,0.0138244,0.0262393,0.022905,0.0134457,0.0347321,0.0199743,0.0126562,0.0229432,0.0159786,0.0144232,0.00419142,0.0270047,0.0152071,0.0185011,0.00885918,0.0167678,0.0162089,0.0168736,0.0242555,0.0260104,0.0152841,0.0458385,0.0374836,0.0125989,0.0102602,0.0125806,0.00462293,0.0207013,0.0401749,0.0516589,0.0169554,0.0295072,0.0339336,0.0270767,0.0250424,0.0402586,0.00999601,0.00701714,0.011735,0.00296753,0.0256106,0.0246174,0.0240797,0.017944,0.0179131,0.0241248
429,0.0133697,0.0266952,0.0228144,0.0146175,0.0351899,0.0210737,0.0125301,0.0235291,0.0155217,0.0142907,0.00362741,0.0278693,0.0157869,0.0189389,0.00991698,0.0178883,0.0166688,0.0191421,0.0252632,0.0264181,0.0146534,0.0462736,0.0372739,0.0129557,0.010899,0.0127891,0.00507245,0.020638,0.0399643,0.0518741,0.017084,0.0298843,0.0324149,0.0281116,0.0244771,0.0392206,0.0122661,0.00729731,0.0137014,0.00512126,0.0261674,0.0246709,0.0244577,0.0189735,0.0183089,0.0242144
430,0.0131779,0.0271413,0.0226008,0.015337,0.0353976,0.0218438,0.012641,0.0242864,0.0150271,0.0146268,0.00340354,0.0290489,0.0164941,0.0194962,0.0113875,0.0176592,0.0169723,0.0207399,0.02589,0.0268839,0.013989,0.0466604,0.0370672,0.0131651,0.0115169,0.0125822,0.00531798,0.0206011,0.0399543,0.0515529,0.0173762,0.0302352,0.0312363,0.0290065,0.023976,0.0382654,0.0143538,0.00895847,0.0154636,0.00825269,0.0262245,0.0242524,0.0245578,0.0196511,0.0185111,0.024393
431,0.0130905,0.0275141,0.0226164,0.0156569,0.0353383,0.0222967,0.0129252,0.0246958,0.0147325,0.0145941,0.00335644,0.030374,0.0176809,0.0200922,0.0129691,0.0168669,0.0166756,0.0214191,0.0258039,0.0271899,0.0133782,0.0469082,0.036828,0.0132755,0.0121125,0.0122712,0.00540235,0.0206456,0.0400603,0.0510024,0.0172005,0.0303847,0.0304659,0.0296671,0.0236534,0.0373615,0.0160416,0.0111315,0.0168011,0.0112312,0.0257626,0.0237536,0.0244202,0.0199645,0.0185497,0.0246804
432,0.0128094,0.0277638,0.0226941,0.0156892,0.0349618,0.0224988,0.0133862,0.0246575,0.0144821,0.0144887,0.00349565,0.0316802,0.0188967,0.0207372,0.0138615,0.0159382,0.0163217,0.0217576,0.0253915,0.0275301,0.0127601,0.0470072,0.03656,0.0133708,0.0125109,0.0120802,0.00543562,0.0207349,0.0402198,0.0503702,0.0168441,0.0302645,0.0301408,0.0300538,0.0236281,0.036547,0.0172784,0.0130277,0.0175453,0.0134161,0.0251178,0.0233916,0.0241414,0.0197295,0.0183086,0.0250839
433,0.0121911,0.0278663,0.0223677,0.0155709,0.0345962,0.0223656,0.0138527,0.0246593,0.0138644,0.0144719,0.00378254,0.0328015,0.0198693,0.021406,0.0146373,0.0147515,0.0165296,0.0213173,0.0250792,0.0280365,0.0122666,0.0470252,0.0363841,0.0134734,0.0127172,0.0120134,0.00561846,0.0207305,0.0404124,0.0497095,0.0172176,0.0299612,0.0301548,0.030095,0.0239142,0.035878,0.0181448,0.0142409,0.0179371,0.0148145,0.0243162,0.0229392,0.0238073,0.0193185,0.0181538,0.025328
434,0.0113485,0.0278357,0.0220924,0.0151958,0.0342464,0.0217974,0.0143121,0.0245514,0.0134323,0.0144798,0.00412064,0.0337027,0.0203721,0.0217943,0.0153008,0.0132762,0.0173923,0.0204361,0.0250743,0.028437,0.0120424,0.0469203,0.0363988,0.0135436,0.0127666,0.0120942,0.00589294,0.0207187,0.0405228,0.0491218,0.0176387,0.0296054,0.0304961,0.0297567,0.0242262,0.0352769,0.0182991,0.0146406,0.0177115,0.0156131,0.0232708,0.0223384,0.0233877,0.0187574,0.0180375,0.0255158
435,0.0103653,0.0277267,0.0219139,0.0146885,0.0340009,0.0209837,0.0148727,0.0242244,0.013177,0.0144185,0.00439515,0.0343986,0.0201244,0.0214721,0.0157475,0.0117258,0.0177889,0.0195771,0.0252447,0.0282737,0.0120484,0.046687,0.0364572,0.0135515,0.0126915,0.0123081,0.00598287,0.020677,0.0405498,0.0486894,0.0179045,0.029301,0.0311537,0.0290959,0.0244854,0.0346764,0.0173982,0.0145281,0.0168211,0.0156308,0.021766,0.0216909,0.022778,0.0180595,0.0177886,0.0257562
436,0.00944578,0.0275985,0.021787,0.0142097,0.0338553,0.0200639,0.0155094,0.0238819,0.0129536,0.0143735,0.00457598,0.0349399,0.0192126,0.0205309,0.0155936,0.0107751,0.0178633,0.0192041,0.02524,0.0278195,0.0122167,0.0463883,0.0364974,0.0135188,0.0122873,0.012618,0.00572252,0.0206217,0.0404305,0.0483978,0.0180518,0.0289136,0.0318998,0.0281889,0.0245322,0.03415,0.0160718,0.0143535,0.0155298,0.0151289,0.020616,0.0210001,0.0220575,0.017283,0.0172844,0.0259855
437,0.00882381,0.027446,0.0217494,0.0138589,0.0335351,0.0191188,0.0159837,0.0235609,0.0130095,0.0143214,0.00463772,0.0353865,0.0180729,0.0190844,0.0153704,0.0101067,0.0180588,0.0189387,0.0251058,0.0278454,0.0124246,0.0460356,0.0366395,0.013517,0.0118202,0.0129918,0.00529112,0.020641,0.0402274,0.0482604,0.018133,0.0284866,0.0329832,0.0270978,0.0245676,0.0335473,0.0146983,0.0142843,0.0141273,0.0148448,0.0196306,0.0201651,0.0213385,0.0164556,0.0166251,0.0262349
438,0.0084465,0.0272025,0.0217926,0.0136314,0.0330486,0.0182063,0.0162937,0.0234336,0.0131977,0.0143174,0.00459478,0.0356143,0.0168991,0.0176591,0.0149524,0.00955093,0.0183226,0.0185495,0.025313,0.0279625,0.0126288,0.0456935,0.0372847,0.0134647,0.0113429,0.0134036,0.00482996,0.0206165,0.0400706,0.04829,0.0181955,0.0280968,0.0340736,0.0259303,0.0247125,0.0328593,0.0134094,0.014169,0.0128587,0.0146999,0.0189618,0.0191118,0.0205182,0.01557,0.0164119,0.0268966
439,0.0082861,0.0268121,0.0217832,0.0135217,0.0326282,0.0174077,0.0165179,0.0233314,0.0133699,0.0143345,0.00456555,0.0355051,0.0157846,0.0166307,0.0147106,0.00907009,0.0182411,0.0182156,0.0252218,0.0278707,0.0129538,0.0454352,0.0376644,0.0134299,0.0109808,0.0139045,0.00435077,0.0205173,0.0398856,0.0484426,0.0183002,0.0278783,0.0353203,0.0247408,0.0250057,0.0323312,0.0122545,0.0139275,0.0120492,0.0144419,0.0187696,0.0178712,0.0195401,0.0146402,0.0166408,0.0275582
440,0.00842954,0.0260523,0.0217239,0.0134063,0.032445,0.0167143,0.0165463,0.0233794,0.0135206,0.0142974,0.00464415,0.0349771,0.0146253,0.0155132,0.0142459,0.00859573,0.0176601,0.0179874,0.0245398,0.0276426,0.0132996,0.0452058,0.0377778,0.0133328,0.0105812,0.0143104,0.00391635,0.0203969,0.0392455,0.0486667,0.0185922,0.0278582,0.0365814,0.0236042,0.0254587,0.0319009,0.0112971,0.0136365,0.011314,0.0135793,0.0179152,0.0166339,0.0182972,0.0137578,0.0170534,0.0279265
441,0.00878146,0.0249154,0.0218025,0.0132789,0.0325866,0.0161616,0.0163486,0.0233495,0.0136664,0.0142368,0.00475822,0.03405,0.0133225,0.0141935,0.0139191,0.00792897,0.0176003,0.0172139,0.0233126,0.027441,0.0135714,0.044939,0.0377928,0.0132165,0.0101523,0.0145601,0.00356102,0.0203267,0.0379782,0.0489453,0.0190762,0.0277151,0.0377433,0.0225223,0.0261071,0.0315958,0.0105138,0.0132376,0.0107063,0.0123114,0.0160486,0.0153144,0.0167247,0.0130581,0.0161393,0.0283721
442,0.0091404,0.0238089,0.0218884,0.0129722,0.0328166,0.0157692,0.0159251,0.0233488,0.0139232,0.0141489,0.00481484,0.032796,0.0119413,0.0130541,0.0136627,0.00700772,0.017705,0.0155824,0.0214556,0.0272895,0.0137028,0.0446146,0.0376878,0.0130824,0.00968137,0.0147545,0.0033748,0.0203871,0.0375416,0.0492557,0.0196265,0.0265053,0.0391047,0.0214955,0.0270977,0.0314214,0.00990965,0.0128661,0.010455,0.010912,0.0141506,0.0138981,0.0151148,0.0123434,0.0141831,0.0289047
443,0.00950465,0.0228575,0.0217442,0.0125518,0.0331784,0.0154735,0.0151726,0.0235025,0.0142741,0.0140313,0.00488728,0.0312034,0.0106562,0.0119787,0.0132975,0.00607342,0.0178033,0.0133039,0.0189008,0.0266434,0.0137122,0.044314,0.0374831,0.0128549,0.00920958,0.0148972,0.00336085,0.0204046,0.0376846,0.0495875,0.0201728,0.0253598,0.0405233,0.0208637,0.0284303,0.0312311,0.00931014,0.013521,0.0106839,0.00934961,0.0126208,0.0125136,0.0135564,0.0111397,0.0119006,0.0292724
444,0.00991077,0.0219026,0.0215478,0.0121905,0.0336479,0.015131,0.0141988,0.0238952,0.0146257,0.0139445,0.00506338,0.0292871,0.00952828,0.0109667,0.0128591,0.00606829,0.0178462,0.0105244,0.0158598,0.0255279,0.013624,0.0441205,0.0372711,0.0124046,0.0086713,0.014969,0.00340966,0.0203601,0.0378671,0.0499132,0.0206953,0.0243473,0.0419153,0.0205112,0.0298434,0.0310486,0.00863519,0.0149793,0.0114902,0.00752964,0.0112799,0.0109864,0.0118881,0.00966226,0.0104374,0.0294869
445,0.0104969,0.0211006,0.0212426,0.0119139,0.0339301,0.0147476,0.0131224,0.0243107,0.0149915,0.0138432,0.00519086,0.0271199,0.00869219,0.0103672,0.0119469,0.00768159,0.0180504,0.0077897,0.0126243,0.0245207,0.013503,0.0440281,0.0369806,0.0119249,0.00816453,0.0148938,0.00371917,0.0204418,0.0379635,0.0502101,0.021204,0.0233298,0.0432798,0.0201719,0.0311365,0.0309679,0.00793149,0.0166922,0.012742,0.00589605,0.010062,0.00979617,0.0103,0.00848364,0.00939755,0.0294933
