Timestep,C7,L.ASIS,L.PSIS,L_5meta,L_Shoulder,L_ankle,L_calc,L_elbow_lat,L_elbow_med,L_forearm,L_humerus,L_knee,L_sh2,L_sh3,L_shank_antsup,L_thigh1,L_thigh2,L_thigh3,L_thigh4,L_toe,L_wrist_radius,L_wrist_ulna,R_Shoulder,R_elbow_lat,R_elbow_med,R_forearm,R_humerus,R_wrist_radius,R_wrist_ulna,Sternum,r.ASIS,r.PSIS,r_5meta,r_ankle,r_calc,r_knee,r_sh2,r_sh3,r_sh4,r_shank_antsup,r_thigh1,r_thigh2,r_thigh3,r_thigh4,r_thigh5,r_toe
316,0.00632832,0.0260349,0.0241253,0.0243844,0.0209727,0.0167882,0.027098,0.0234032,0.0158624,0.0274615,0.0257978,0.0307812,0.00850632,0.00636595,0.0109882,0.0239844,0.0252018,0.0209567,0.0232213,0.0371255,0.022057,0.0490978,0.0427146,0.0129297,0.0269819,0.0468726,0.0248437,0.0733732,0.104459,0.0369069,0.0193561,0.0431041,0.0274112,0.0304818,0.00920729,0.0460599,0.0119725,0.0131066,0.0135007,0.0115485,0.0317973,0.0312364,0.0294115,0.0243679,0.0236366,0.0243214
317,0.00760528,0.0248183,0.0255153,0.0257814,0.021262,0.020462,0.0281034,0.0246939,0.0161522,0.0282593,0.0271126,0.0286381,0.00401454,0.00779155,0.00787124,0.0275461,0.0256299,0.0255866,0.0240297,0.0372593,0.022479,0.0492623,0.0428651,0.0132159,0.0264078,0.0477349,0.0263464,0.0749727,0.105844,0.0369142,0.0199024,0.0433163,0.0297502,0.0309971,0.0117636,0.046723,0.0123039,0.0136482,0.0141202,0.0124171,0.0320856,0.0312954,0.0297364,0.0246495,0.0236557,0.0238795
318,0.00928264,0.0236663,0.0265212,0.026742,0.021446,0.0238992,0.0290988,0.0258843,0.0164525,0.0288584,0.0285695,0.0262006,0.00921287,0.0129141,0.00718713,0.0311844,0.0255823,0.0302651,0.0240484,0.0369868,0.0228953,0.0496459,0.0428417,0.0136777,0.0258605,0.0487346,0.0278825,0.0769522,0.107389,0.0369623,0.0205448,0.0433085,0.0321755,0.0317394,0.014484,0.0475563,0.0134559,0.0167311,0.0169729,0.0150614,0.0319726,0.0310792,0.0296988,0.0249058,0.0238198,0.0231874
319,0.0111168,0.0225098,0.0272486,0.0272328,0.0214488,0.0268882,0.0299334,0.0268083,0.016734,0.0293946,0.0300164,0.0238135,0.0150704,0.0182892,0.0096874,0.0343796,0.0252815,0.0342115,0.0228923,0.0366443,0.0233195,0.0502075,0.0428261,0.0142748,0.0253188,0.0499575,0.0294939,0.0793176,0.109034,0.0369779,0.021323,0.0432549,0.0345402,0.0322413,0.0170365,0.0484364,0.0152604,0.0213364,0.0206564,0.0187106,0.0314596,0.0305758,0.0291445,0.0250479,0.0238554,0.0220506
320,0.0128638,0.0216256,0.0278379,0.0272564,0.0211707,0.0291777,0.030441,0.0274589,0.0169492,0.0299064,0.031315,0.0215963,0.0196434,0.0222295,0.0120743,0.0369815,0.0247797,0.0370935,0.0212901,0.036613,0.0236922,0.0508311,0.0426185,0.0149204,0.0248481,0.0512088,0.0309955,0.081858,0.110658,0.0369049,0.0222084,0.0431919,0.0367477,0.0326238,0.0193334,0.0491768,0.0172508,0.0261535,0.0238369,0.0223795,0.0306171,0.0296294,0.0281327,0.0250413,0.0237239,0.0201012
321,0.0145521,0.0210301,0.0280758,0.0269072,0.0206791,0.0305983,0.0304235,0.0278035,0.0171459,0.0303038,0.0323084,0.0196199,0.0234247,0.0246011,0.0138888,0.0390955,0.0239507,0.0392668,0.0199146,0.0371375,0.0239037,0.0514911,0.0421961,0.0155661,0.0243933,0.0525223,0.0321805,0.0843263,0.112217,0.0367648,0.0230786,0.0432767,0.0384312,0.0328806,0.0212526,0.0495693,0.0189722,0.0302973,0.0260225,0.0248313,0.0293922,0.0283795,0.0268997,0.0248024,0.023346,0.0184721
322,0.0160767,0.0208392,0.0279462,0.026283,0.0200809,0.0311811,0.0298577,0.0280693,0.0174166,0.0305322,0.0328471,0.0181686,0.0260127,0.0257375,0.0151005,0.0408298,0.023217,0.0409646,0.0191435,0.03795,0.0241283,0.0521423,0.041658,0.0161239,0.0239521,0.0538774,0.0328872,0.0867499,0.113547,0.0366282,0.023892,0.0434022,0.0393384,0.0320489,0.0226355,0.0494807,0.0201447,0.0330961,0.0273791,0.0262819,0.0281703,0.0267418,0.0254844,0.0243663,0.0227062,0.0175896
323,0.0172771,0.0211406,0.0276044,0.0254043,0.019351,0.0312617,0.0291963,0.0282961,0.0176103,0.0305221,0.0327823,0.0178628,0.0271497,0.0259042,0.015573,0.0421072,0.0232668,0.0426858,0.0189616,0.038424,0.0241014,0.0526538,0.041114,0.0165306,0.0235293,0.0552501,0.0333022,0.0891404,0.114535,0.0365517,0.0245778,0.0433418,0.039357,0.0309498,0.0233303,0.0487544,0.0206681,0.0343225,0.0278879,0.0267982,0.0267395,0.0246478,0.0239325,0.023716,0.0218562,0.0172654
324,0.0181317,0.0219007,0.0268922,0.0247363,0.0179396,0.0311941,0.028812,0.0283689,0.0176059,0.030352,0.0320923,0.0191018,0.0268326,0.0253126,0.015185,0.0426171,0.0238478,0.0450069,0.0193525,0.0381937,0.0238787,0.0530387,0.0406261,0.0167964,0.0230321,0.0566143,0.0332429,0.0914562,0.115706,0.0365092,0.0250689,0.0427403,0.0387181,0.0299093,0.0235312,0.0477637,0.0204492,0.0341818,0.02739,0.026502,0.0249369,0.0227768,0.0224748,0.0228275,0.0207724,0.0172794
325,0.0186546,0.0224746,0.0258941,0.0244625,0.0165437,0.0314135,0.0286013,0.0280493,0.0174516,0.0300525,0.0307401,0.020708,0.0253945,0.0242156,0.0138653,0.0419019,0.0238148,0.0469135,0.0200514,0.0374031,0.02352,0.0533879,0.0401448,0.0169779,0.0224981,0.0580058,0.0327258,0.093735,0.116984,0.0364828,0.0254208,0.0415379,0.0377607,0.0288412,0.0237953,0.0467908,0.0192824,0.0330359,0.0260145,0.0255969,0.0228773,0.0212494,0.0211295,0.0217201,0.0194253,0.0175472
326,0.0188675,0.0233513,0.0247004,0.0244443,0.0158173,0.0316266,0.0281633,0.0274583,0.0172282,0.0296146,0.0287451,0.0215928,0.0233195,0.0228639,0.0120612,0.040082,0.0230913,0.04753,0.0210761,0.0362035,0.0229489,0.0536961,0.039658,0.0170169,0.0220925,0.0593657,0.031713,0.0958554,0.118126,0.0365392,0.0256654,0.0400163,0.0368149,0.0276584,0.0237105,0.0457447,0.0174411,0.0312539,0.0240194,0.0243346,0.0207924,0.0194606,0.0196908,0.0203534,0.0178335,0.0182919
327,0.0187602,0.0244979,0.0234345,0.0246222,0.0155208,0.0314467,0.0273246,0.0267792,0.0168769,0.0291094,0.0262082,0.021525,0.0214072,0.0212903,0.010339,0.0379238,0.0228209,0.0464759,0.0217425,0.0349925,0.0222761,0.0539942,0.039237,0.0169678,0.0217138,0.0602452,0.0303348,0.0978105,0.118881,0.0367027,0.0257772,0.0384543,0.0360514,0.0265175,0.0233716,0.0443713,0.0151803,0.0291869,0.0215663,0.0227701,0.0185629,0.0173835,0.0181009,0.0185925,0.0161454,0.0195691
328,0.0183327,0.0258336,0.0220095,0.0247561,0.0155216,0.0308471,0.0260435,0.0260648,0.0164221,0.0285826,0.0233011,0.0208733,0.0198513,0.0192803,0.00892845,0.0359634,0.0235196,0.0438963,0.0214813,0.0339665,0.0215346,0.0540793,0.0389599,0.0170156,0.0213909,0.0610842,0.0286826,0.0995425,0.119222,0.0369151,0.0257296,0.0367817,0.0353172,0.0256471,0.0230482,0.043176,0.012703,0.0270223,0.0187939,0.0210251,0.0164041,0.0152204,0.0160525,0.0164908,0.0143837,0.0202177
329,0.0175445,0.0272648,0.0202406,0.0245192,0.0159174,0.0299041,0.0245011,0.0251815,0.0159781,0.0280943,0.0201774,0.0204862,0.0183668,0.01708,0.0077902,0.0337337,0.0247752,0.0399822,0.0206436,0.0330214,0.0207846,0.0540831,0.0388832,0.0172354,0.021198,0.0619589,0.0268764,0.101013,0.119284,0.0372109,0.0254781,0.0350378,0.034642,0.025128,0.0229247,0.0423275,0.0101959,0.0245105,0.0156983,0.0190962,0.0140969,0.0130298,0.0136165,0.0142603,0.0125727,0.0198295
330,0.0165587,0.0283591,0.0183734,0.0238602,0.0168504,0.0287218,0.0229338,0.0241726,0.0156201,0.0276462,0.0169654,0.0210087,0.0170304,0.0153947,0.00682935,0.03095,0.0259386,0.0352461,0.0193089,0.0318004,0.0201897,0.0540526,0.0390459,0.0173567,0.0210951,0.0627735,0.0248898,0.102236,0.119095,0.0376101,0.0250507,0.0333665,0.0338902,0.0249139,0.0230136,0.0417272,0.00772262,0.0217678,0.0126643,0.0167232,0.012016,0.01086,0.0110139,0.0120392,0.0106288,0.0194377
331,0.0155061,0.0289115,0.0166731,0.02292,0.0182196,0.0275394,0.0215891,0.0232,0.0152156,0.0269398,0.0138884,0.0222359,0.0159721,0.0143252,0.0060454,0.0277552,0.0261472,0.0300395,0.0176412,0.0300337,0.0197796,0.0540371,0.0394049,0.0174302,0.0210172,0.0634802,0.0228158,0.10325,0.118691,0.0380658,0.0243752,0.0318243,0.0330074,0.0250514,0.0233013,0.0411556,0.00541667,0.0187808,0.0101329,0.0139604,0.0101486,0.00892598,0.00857865,0.01003,0.00837057,0.0199146
332,0.014402,0.0295983,0.0151888,0.0224571,0.0198471,0.0267425,0.0206596,0.0222508,0.0146495,0.025719,0.0111663,0.0233517,0.0150662,0.013683,0.00552429,0.0243637,0.0249434,0.0246585,0.0154029,0.0277284,0.0193321,0.0541083,0.0399121,0.0176303,0.0210317,0.0641287,0.0208173,0.104249,0.118116,0.0385495,0.0233082,0.0303421,0.0322358,0.0254419,0.0237026,0.0402681,0.00340398,0.0158309,0.00801273,0.0112882,0.00833595,0.00739564,0.00656917,0.00835643,0.0063633,0.0209101
333,0.0134096,0.0304064,0.0139551,0.0234617,0.0209699,0.0268279,0.0206183,0.0214149,0.0141753,0.0248569,0.00922885,0.0237884,0.0143347,0.0134267,0.0053496,0.0210073,0.0227072,0.0193606,0.0126985,0.0250006,0.0185053,0.0540914,0.0405405,0.0180158,0.0211796,0.0647604,0.0189927,0.105239,0.117357,0.0390106,0.0221408,0.0291456,0.031637,0.0259953,0.0240393,0.0388428,0.00224847,0.0129568,0.00647161,0.00893607,0.0073599,0.00680478,0.00549084,0.00739227,0.00506573,0.0218647
334,0.0127156,0.0311938,0.0131059,0.0250311,0.0212202,0.0283351,0.0219443,0.020748,0.0144496,0.0242898,0.00835347,0.0235286,0.0138578,0.0136682,0.00562284,0.0178584,0.0203161,0.0149262,0.0102273,0.0224701,0.0175004,0.0539399,0.0413819,0.0185855,0.0214678,0.065058,0.0173928,0.106141,0.116477,0.0394122,0.0216828,0.0280886,0.0311033,0.0266709,0.0242837,0.0375678,0.00261315,0.0102224,0.00585464,0.00671705,0.00796597,0.00746338,0.00602876,0.00762391,0.00495936,0.0227722
335,0.0123752,0.0319568,0.0125876,0.0230149,0.0230164,0.0311308,0.0243232,0.0204335,0.0147552,0.0237215,0.00840252,0.0230199,0.0140699,0.0146799,0.00636807,0.0146161,0.017906,0.0116592,0.00772835,0.021374,0.0164917,0.0537294,0.0423313,0.0192966,0.0218906,0.0650406,0.0160917,0.106412,0.115537,0.0397189,0.0210236,0.0272487,0.0304457,0.0274304,0.0244505,0.0366621,0.00406046,0.00789234,0.00596307,0.00476651,0.00977413,0.00920359,0.00809023,0.00900912,0.00621289,0.0237206
336,0.0120502,0.0325893,0.012381,0.0172542,0.025524,0.0330499,0.0268811,0.0205802,0.0151447,0.0229933,0.00904113,0.0226113,0.0153832,0.0168884,0.0078594,0.0103483,0.0156831,0.00861001,0.00533997,0.0218371,0.0155809,0.053491,0.043279,0.0201697,0.0222918,0.0650737,0.0149678,0.106238,0.114461,0.039859,0.0201658,0.0267247,0.0295541,0.0282917,0.0246069,0.0364241,0.00601577,0.00612904,0.00706873,0.0032483,0.0121535,0.0115942,0.010838,0.0110749,0.00846166,0.0243643
337,0.0116511,0.032932,0.0127834,0.0148408,0.0271647,0.0311601,0.0275134,0.0213237,0.0157115,0.022072,0.00988727,0.0224821,0.0176521,0.0202893,0.0102146,0.00521806,0.0133219,0.00549657,0.00512393,0.0214444,0.0145684,0.0533008,0.0441276,0.0210051,0.0227493,0.0652382,0.0139383,0.106018,0.113157,0.0398629,0.0193396,0.0266957,0.0289799,0.0292436,0.0247759,0.0365271,0.00821679,0.00516212,0.00910145,0.00219258,0.0147454,0.0142113,0.0135667,0.0133899,0.0111083,0.0247598
338,0.0113097,0.0331293,0.0140249,0.014218,0.0275468,0.0246764,0.0224176,0.0226158,0.0162933,0.0209442,0.0110438,0.0231078,0.0197623,0.0235867,0.0132665,0.00258319,0.011252,0.0062886,0.00860548,0.0196435,0.0136015,0.0530889,0.0448199,0.0218362,0.0232106,0.0648798,0.0129205,0.105756,0.111749,0.0397225,0.0186564,0.0272332,0.0287221,0.0301267,0.0248905,0.0368642,0.0104849,0.00601273,0.0115284,0.0022803,0.0173595,0.0166561,0.0161804,0.0158551,0.0137909,0.0251187
339,0.0110067,0.0331874,0.0162718,0.0134377,0.0283966,0.0193858,0.0168327,0.0239821,0.0164756,0.0196472,0.0126735,0.0246106,0.0206884,0.0248514,0.0156936,0.0079761,0.0118169,0.0110199,0,0.0191744,0.0127435,0.0528614,0.0453885,0.022635,0.0237208,0.064136,0.0119374,0.105412,0.11025,0.0394913,0.0181179,0.0283613,0.0285918,0.0308898,0.0247869,0.0374642,0.0126385,0.00846723,0.014198,0.00458672,0.0197323,0.018814,0.0186364,0.0183592,0.016442,0.0253596
340,0.0105821,0.0324033,0.0182286,0.0125897,0.0301213,0.0182801,0.0151974,0.0244341,0.0160657,0.0183764,0.0141602,0.0264629,0.0210568,0.0236722,0.0173284,0.0121665,0.0149443,0.0159017,0.0187222,0.0199105,0.0120289,0.0527983,0.0457139,0.0233647,0.0242105,0.0632175,0.0114084,0.104792,0.108642,0.0392235,0.0177133,0.0299705,0.0286536,0.0314476,0.0246196,0.0382222,0.0148147,0.0111656,0.0172771,0.0076396,0.0215305,0.0206885,0.0209327,0.0206774,0.0187507,0.0249748
341,0.00994683,0.0314459,0.0200306,0.0119067,0.0324575,0.0183185,0.01498,0.0243505,0.0155347,0.0173565,0.0150076,0.0282435,0.0217219,0.0224357,0.0184351,0.0145703,0.019026,0.019628,0.0238015,0.0207469,0.0115626,0.0526526,0.0457339,0.0240236,0.0246029,0.0622817,0.0113787,0.103982,0.106973,0.0390053,0.01736,0.0317827,0.0284025,0.0316214,0.0244735,0.0389821,0.0170589,0.0139151,0.0205195,0.0104326,0.023004,0.0224054,0.0230453,0.022422,0.0205885,0.0241365
342,0.00892178,0.0304765,0.0219236,0.0114729,0.0339393,0.0179663,0.0151084,0.0243721,0.0152564,0.0165992,0.0149449,0.0301042,0.0207421,0.022274,0.0176033,0.0173191,0.0235624,0.0224039,0.0285343,0.0220951,0.0113325,0.0525194,0.0457187,0.0246955,0.0248833,0.0615446,0.0117003,0.102715,0.105384,0.0388901,0.0170218,0.0335099,0.0278728,0.0313357,0.0242263,0.0399337,0.0190461,0.0161724,0.0230957,0.0127557,0.0245638,0.0239178,0.0248414,0.0233055,0.0217511,0.0232425
343,0.00782057,0.0297298,0.0241367,0.0115825,0.0347913,0.0176438,0.0152052,0.0237142,0.01507,0.0160833,0.014263,0.0323726,0.0175589,0.0211206,0.0150892,0.0208851,0.0266484,0.0255483,0.0326521,0.0236614,0.0113538,0.0524286,0.0460046,0.0254871,0.0250892,0.0610668,0.0122719,0.100969,0.103918,0.0387706,0.0166225,0.0348639,0.0276695,0.0309263,0.0235231,0.0410764,0.0202661,0.017487,0.024544,0.0142547,0.0258217,0.025132,0.0260309,0.0236739,0.022112,0.0224203
344,0.00656329,0.0293714,0.0265332,0.0124596,0.0354936,0.0174961,0.0154404,0.0225866,0.0148348,0.015799,0.0134153,0.0350048,0.0163501,0.0191841,0.0126412,0.0237655,0.0277803,0.0293983,0.0352626,0.0249356,0.011573,0.0523101,0.0462553,0.0262753,0.0253002,0.0608264,0.0128768,0.0998025,0.102569,0.0385259,0.0164116,0.0360682,0.0278225,0.0301503,0.0224972,0.0421898,0.0204349,0.0179594,0.0247568,0.0151198,0.0262957,0.0258332,0.0264013,0.0236263,0.0217842,0.0216448
345,0.00541051,0.0294267,0.0288785,0.0137362,0.0361476,0.0174766,0.0156376,0.0214452,0.0142864,0.0156569,0.0125299,0.0372832,0.0171855,0.0186618,0.0116681,0.0259717,0.0280832,0.0329029,0.0361216,0.0255572,0.0116844,0.0520963,0.0464511,0.0270397,0.0255201,0.0607573,0.0135139,0.0997613,0.10149,0.0381619,0.0167234,0.0370959,0.0281863,0.0290093,0.0217948,0.0429274,0.01967,0.0176892,0.0238017,0.0154162,0.0260377,0.0258455,0.0262274,0.0229117,0.0208302,0.0208572
346,0.00470183,0.0298401,0.0305922,0.0149828,0.0364663,0.0176635,0.0154492,0.0205231,0.0138324,0.0155529,0.0114701,0.0387124,0.018169,0.018717,0.0119856,0.0279454,0.0281932,0.0356262,0.0363659,0.025579,0.011714,0.0516549,0.0465752,0.0277686,0.0256191,0.060768,0.0140866,0.100883,0.100694,0.0377516,0.0171349,0.0377562,0.0285406,0.0276576,0.0212738,0.0431469,0.0183226,0.0167252,0.0218963,0.0152335,0.0253824,0.0249463,0.0255591,0.021851,0.0200014,0.0200759
347,0.00476191,0.0305928,0.0316225,0.0159768,0.036146,0.0180464,0.0148394,0.0198645,0.0133145,0.0154288,0.0101293,0.0393425,0.0190768,0.0182138,0.0126748,0.0295979,0.0281573,0.037833,0.0363578,0.0253628,0.0118353,0.0509349,0.0465758,0.0284641,0.0254786,0.0609796,0.0143428,0.101249,0.100178,0.0367997,0.0176233,0.0380568,0.0288613,0.0260687,0.0204311,0.0430999,0.0168233,0.0152696,0.0196924,0.0146681,0.0242651,0.0232482,0.0244716,0.0205041,0.0191682,0.01964
348,0.0054119,0.0315576,0.0318697,0.0166156,0.0352786,0.0183274,0.0143861,0.0194254,0.0131622,0.0150506,0.00879364,0.0392849,0.0195668,0.0180455,0.0129962,0.0305568,0.0279026,0.0391132,0.0361783,0.0251495,0.0120036,0.0499587,0.0463862,0.0290639,0.02501,0.0613321,0.0142579,0.100808,0.0999025,0.035697,0.0181848,0.0380821,0.0290859,0.0242125,0.0191957,0.0428889,0.0152392,0.0134924,0.0171536,0.013862,0.0227449,0.0215231,0.0229975,0.0190968,0.0180269,0.0192333
349,0.00639357,0.0318827,0.0318928,0.016962,0.0343131,0.0181869,0.0144018,0.0191142,0.0132571,0.0144014,0.00756975,0.038755,0.0192706,0.0180282,0.0130054,0.030707,0.0274627,0.0391315,0.0357645,0.0248097,0.0120728,0.0487117,0.0461533,0.0294076,0.0241651,0.0617707,0.0139706,0.100073,0.099865,0.0347985,0.0187818,0.0379379,0.0291429,0.0222184,0.0177264,0.0424908,0.0136255,0.0114739,0.0142686,0.0129082,0.0211383,0.0198571,0.0212426,0.0177277,0.0164613,0.0187102
350,0.00755854,0.0311393,0.0319665,0.0171054,0.033431,0.0177712,0.0146639,0.0187745,0.0133138,0.0135683,0.00668814,0.037855,0.0182128,0.0174635,0.0127976,0.0296781,0.0268711,0.0379991,0.0348704,0.0239695,0.0116229,0.0473161,0.0459044,0.0295267,0.0229907,0.0622134,0.0137413,0.100237,0.100098,0.0340493,0.0193175,0.037595,0.0292695,0.0201169,0.0162501,0.0419198,0.011746,0.00977167,0.0111716,0.0119615,0.0196046,0.0179727,0.0192603,0.0161457,0.0146869,0.0178395
351,0.00868704,0.03018,0.0316753,0.0171193,0.0324998,0.0174273,0.0150446,0.0183371,0.0131449,0.012673,0.00637104,0.0366502,0.0165747,0.0164599,0.0124257,0.0271605,0.02593,0.0355919,0.0331846,0.0227431,0.0109835,0.0463792,0.0456348,0.0294567,0.0216139,0.0626856,0.0137227,0.100874,0.100651,0.0334491,0.0194282,0.0369769,0.0296083,0.0181703,0.0149097,0.0414014,0.00990451,0.00841437,0.00822351,0.0112045,0.0177526,0.0156751,0.0171568,0.0143491,0.012974,0.0167909
352,0.00931251,0.0287921,0.03132,0.0170049,0.0313101,0.0171503,0.0154384,0.0178976,0.0125949,0.0118516,0.00669503,0.0351249,0.0147927,0.0154908,0.0117482,0.0232764,0.0244475,0.0320449,0.0307866,0.0215016,0.0105249,0.0458234,0.0453931,0.0294825,0.0202155,0.0633468,0.0141454,0.101584,0.101381,0.0330931,0.0188181,0.036086,0.029982,0.0166248,0.0137679,0.0411349,0.00841268,0.00814804,0.00575752,0.0105972,0.0156623,0.0129353,0.0150177,0.0123137,0.011338,0.0159352
353,0.00934593,0.0268089,0.0310815,0.0165148,0.0305167,0.0167687,0.0155261,0.017447,0.0124917,0.0110771,0.00748874,0.0334014,0.0132367,0.0147621,0.0110808,0.0193976,0.0225482,0.0279521,0.0276541,0.0205617,0.00987608,0.0454713,0.0451745,0.0295414,0.0189436,0.0640717,0.0149443,0.102181,0.102207,0.0329218,0.0177026,0.0350429,0.0305208,0.0153808,0.0129829,0.0412475,0.00718035,0.00942154,0.00451113,0.00990346,0.0133645,0.0104613,0.0128178,0.0101006,0.00957412,0.0153954
354,0.00891521,0.0247392,0.0309401,0.0160544,0.0301034,0.0164857,0.0152096,0.0169923,0.0128578,0.0103189,0.00848743,0.0315622,0.0122739,0.0143792,0.0107332,0.0162808,0.0203967,0.0237544,0.0234659,0.0201799,0.00908419,0.0451019,0.0450311,0.0296411,0.0178876,0.0647063,0.0159692,0.102776,0.103139,0.0328937,0.0170341,0.0337645,0.0314933,0.0145008,0.0127361,0.0411406,0.0060153,0.0117462,0.0052316,0.00890442,0.011005,0.00816285,0.0103277,0.00781296,0.00752094,0.0150691
355,0.00851486,0.0231802,0.0309617,0.0156565,0.0299315,0.0164112,0.0146847,0.0164393,0.0130997,0.0095526,0.00953598,0.029753,0.0120943,0.0140436,0.0106864,0.0146081,0.0185953,0.019029,0.018546,0.0203857,0.00840496,0.044734,0.0451623,0.0296906,0.0170918,0.0651974,0.0169511,0.103072,0.104174,0.0329358,0.0169334,0.0324613,0.0326122,0.0136018,0.0129547,0.0405926,0.005361,0.0147665,0.00724205,0.00776338,0.00867626,0.00609905,0.00764517,0.00604071,0.0053887,0.0147298
356,0.00811204,0.0223545,0.0311107,0.015376,0.0300448,0.0167698,0.0144009,0.0156567,0.0132274,0.00892627,0.0104955,0.0280477,0.012037,0.0135618,0.0107012,0.0141506,0.0179591,0.0142103,0.0138506,0.0211749,0.00805652,0.0445416,0.0452839,0.0296086,0.0165968,0.0655515,0.0179375,0.103164,0.105241,0.0329963,0.0173694,0.031049,0.0340905,0.0130385,0.013652,0.0399542,0.00527778,0.0179741,0.00976439,0.00767898,0.00649748,0.00501053,0.00490754,0.00517961,0.00406013,0.014571
357,0.00736502,0.0223616,0.0313603,0.0154731,0.0301122,0.0178228,0.0150225,0.0150668,0.0131831,0.00841117,0.0113549,0.0266989,0.0118998,0.0129297,0.0107007,0.0145762,0.0188783,0.0101093,0.0100924,0.0222898,0.0080646,0.0445214,0.0451087,0.0294541,0.0162288,0.0657675,0.0190476,0.103153,0.105864,0.0331192,0.0179614,0.02967,0.0359474,0.013046,0.0147831,0.0400185,0.00614459,0.0209329,0.0125502,0.00867256,0.00474599,0.00511759,0.00279163,0.00565156,0.0046517,0.0143802
358,0.00627932,0.0229165,0.0317646,0.0160096,0.0300975,0.0196181,0.0164279,0.0145985,0.0131954,0.00803855,0.0120665,0.0260102,0.0118337,0.0119574,0.0106853,0.0153137,0.0206514,0.00713969,0.00753829,0.0234083,0.00846128,0.0446069,0.0449031,0.0292445,0.0160757,0.0659446,0.0202093,0.103101,0.106723,0.0333361,0.0186859,0.028463,0.0377059,0.0133338,0.0162434,0.0406165,0.00769311,0.0234723,0.0153919,0.0104711,0.00420398,0.00579418,0.00367192,0.00708721,0.00647527,0.0144653
359,0.00540517,0.0234082,0.0323802,0.0163738,0.0302593,0.0217442,0.0176796,0.0143144,0.0133343,0.00789789,0.0124403,0.0262052,0.0121837,0.0110964,0.0107997,0.0160368,0.022482,0.00557978,0.00640431,0.0245392,0.00909867,0.0447723,0.0446607,0.0289388,0.0159674,0.0661814,0.0213528,0.102941,0.107416,0.0336244,0.0200048,0.0277299,0.039117,0.0139197,0.0180698,0.0417805,0.00928165,0.0257543,0.017948,0.0127041,0.00458663,0.00688299,0.00544923,0.00890198,0.00878116,0.0143772
360,0.00444495,0.0233706,0.0331194,0.0163274,0.030507,0.0233112,0.0182736,0.0142938,0.013487,0.0079281,0.0123873,0.0272587,0.0131396,0.0110132,0.0112123,0.0166792,0.0237983,0.0054671,0.00623623,0.0259341,0.0098549,0.0449174,0.0442767,0.0286571,0.0158452,0.0667718,0.0222415,0.102741,0.107815,0.0339959,0.0219449,0.0275887,0.0399947,0.0148717,0.0196911,0.0435397,0.0108533,0.0278527,0.019844,0.0147051,0.0051026,0.00802931,0.00673435,0.010925,0.011253,0.0140743
361,0.00429554,0.022751,0.0331093,0.0156212,0.0306486,0.023689,0.0180367,0.014213,0.0135227,0.00765063,0.0119108,0.0286108,0.013688,0.0112423,0.0117027,0.01716,0.0244485,0.00599226,0.00636273,0.0266538,0.0106479,0.0450422,0.0438302,0.0284914,0.0156683,0.0673015,0.0226553,0.102551,0.10796,0.0343948,0.0238748,0.0278136,0.0401149,0.0160175,0.0210153,0.0453617,0.0124694,0.0297522,0.0211039,0.0163219,0.00590391,0.00891461,0.00746114,0.0133917,0.013712,0.0141263
362,0.00422759,0.0219296,0.0315488,0.014227,0.0307813,0.0229869,0.0171266,0.0142145,0.0134493,0.00746629,0.0110471,0.0296448,0.0129814,0.0110013,0.011587,0.0174184,0.0245684,0.00670148,0.00675646,0.0265472,0.0115647,0.0451797,0.0433563,0.0284159,0.0153722,0.0669362,0.0231662,0.102376,0.108238,0.0348766,0.0253462,0.0281638,0.0395406,0.0173258,0.0224994,0.0463083,0.0139122,0.031161,0.0221824,0.0176839,0.00639234,0.00936509,0.00789071,0.0152575,0.0158525,0.0145231
363,0.00369543,0.0212627,0.0310455,0.0132145,0.0309924,0.0220513,0.0158882,0.0143359,0.013531,0.00755857,0.0100352,0.0300667,0.0111845,0.00970336,0.0110722,0.017669,0.0242998,0.0073294,0.00710173,0.0263304,0.0125772,0.0453191,0.0428784,0.0284092,0.0149575,0.0668132,0.0236427,0.102262,0.108564,0.0354365,0.0263786,0.0287196,0.0385012,0.0185283,0.0232938,0.0465708,0.0149408,0.0318229,0.0231793,0.0189548,0.00660118,0.00961754,0.00820661,0.0162203,0.0173074,0.0152566
364,0.0035867,0.0208415,0.0314179,0.0137235,0.0311915,0.022035,0.0151985,0.0144487,0.013703,0.00770133,0.00910807,0.0299958,0.00931587,0.00799252,0.0106031,0.0179681,0.023673,0.00777397,0.00775107,0.0261441,0.013038,0.0454902,0.0424659,0.0284663,0.0144123,0.067018,0.0236406,0.102161,0.108735,0.0360119,0.0270411,0.0295778,0.0373894,0.0193746,0.0228295,0.0463899,0.0155109,0.0316482,0.023899,0.0197657,0.00643533,0.00997684,0.00853592,0.0166724,0.0180357,0.0158122
365,0.00393651,0.0207507,0.0325333,0.0151158,0.0312707,0.0228323,0.0151231,0.014562,0.0139766,0.00781126,0.00839671,0.0296721,0.00811611,0.00714203,0.0101071,0.0183391,0.0227478,0.0084028,0.00836402,0.0266267,0.0135007,0.0456822,0.0421936,0.0285137,0.0137145,0.0672092,0.0230279,0.102162,0.108765,0.0365788,0.0274314,0.030549,0.0364973,0.0197683,0.022426,0.0459993,0.0157144,0.0304404,0.024072,0.0198748,0.00599598,0.010605,0.00894331,0.0165444,0.0182293,0.01641
