/forceset/addlong_r/activation	/forceset/recfem_r/activation	/forceset/vaslat_r/activation	/forceset/vasmed_r/activation	/forceset/tibant_r/activation	/forceset/bflh_r/activation	/forceset/semiten_r/activation	/forceset/gaslat_r/activation	/forceset/gasmed_r/activation	/forceset/soleus_r/activation
0.353014	0.169011	0.081590	0.098535	0.069708	0.292550	0.219585	0.426757	0.726520	0.941575
0.371915	0.167651	0.078000	0.094427	0.068418	0.296287	0.221138	0.431119	0.722104	0.918790
0.391464	0.166584	0.074492	0.090456	0.067129	0.299948	0.222797	0.436076	0.717873	0.896065
0.411664	0.165808	0.071074	0.086623	0.065846	0.303553	0.224578	0.441604	0.713823	0.873517
0.432520	0.165321	0.067751	0.082930	0.064571	0.307119	0.226496	0.447675	0.709945	0.851255
0.454032	0.165120	0.064529	0.079379	0.063309	0.310665	0.228562	0.454256	0.706225	0.829380
0.476201	0.165198	0.061412	0.075971	0.062066	0.314207	0.230786	0.461310	0.702640	0.807980
0.499022	0.165546	0.058405	0.072705	0.060843	0.317757	0.233176	0.468796	0.699160	0.787132
0.522486	0.166157	0.055510	0.069583	0.059646	0.321325	0.235738	0.476667	0.695750	0.766906
0.546575	0.167021	0.052730	0.066605	0.058478	0.324917	0.238473	0.484874	0.692373	0.747358
0.571266	0.168130	0.050066	0.063770	0.057342	0.328533	0.241381	0.493363	0.689001	0.728539
0.596527	0.169477	0.047521	0.061081	0.056239	0.332171	0.244457	0.502079	0.685606	0.710492
0.622323	0.171051	0.045093	0.058535	0.055172	0.335822	0.247696	0.510967	0.682165	0.693252
0.648609	0.172843	0.042783	0.056133	0.054143	0.339476	0.251086	0.519970	0.678650	0.676844
0.675341	0.174841	0.040591	0.053873	0.053150	0.343116	0.254616	0.529039	0.675031	0.661285
0.702468	0.177034	0.038515	0.051754	0.052194	0.346726	0.258273	0.538121	0.671272	0.646584
0.729939	0.179409	0.036554	0.049773	0.051276	0.350289	0.262041	0.547162	0.667338	0.632740
0.757699	0.181954	0.034704	0.047926	0.050396	0.353787	0.265906	0.556109	0.663194	0.619744
0.785691	0.184654	0.032964	0.046212	0.049554	0.357205	0.269853	0.564907	0.658804	0.607576
0.813855	0.187499	0.031331	0.044626	0.048750	0.360525	0.273867	0.573510	0.654129	0.596208
0.842127	0.190474	0.029801	0.043166	0.047985	0.363733	0.277930	0.581868	0.649133	0.585604
0.870439	0.193570	0.028371	0.041827	0.047258	0.366813	0.282028	0.589932	0.643788	0.575722
0.898718	0.196774	0.027037	0.040605	0.046572	0.369749	0.286144	0.597645	0.638085	0.566509
0.926890	0.200076	0.025797	0.039496	0.045926	0.372524	0.290260	0.604946	0.632023	0.557909
0.954875	0.203466	0.024645	0.038494	0.045321	0.375122	0.294358	0.611766	0.625609	0.549856
0.982588	0.206933	0.023579	0.037595	0.044756	0.377529	0.298421	0.618034	0.618847	0.542285
1.009940	0.210464	0.022594	0.036791	0.044229	0.379734	0.302431	0.623686	0.611739	0.535132
1.036837	0.214045	0.021686	0.036076	0.043740	0.381730	0.306372	0.628663	0.604289	0.528333
1.063175	0.217657	0.020851	0.035444	0.043288	0.383512	0.310226	0.632922	0.596506	0.521832
1.088840	0.221281	0.020084	0.034887	0.042869	0.385077	0.313978	0.636429	0.588401	0.515569
1.113709	0.224895	0.019382	0.034398	0.042483	0.386423	0.317612	0.639157	0.579994	0.509487
1.137647	0.228476	0.018738	0.033970	0.042130	0.387542	0.321109	0.641078	0.571307	0.503519
1.160523	0.232001	0.018149	0.033596	0.041807	0.388429	0.324447	0.642164	0.562366	0.497596
1.182212	0.235445	0.017609	0.033267	0.041514	0.389071	0.327602	0.642388	0.553194	0.491644
1.202608	0.238788	0.017114	0.032977	0.041249	0.389457	0.330551	0.641736	0.543817	0.485591
1.221626	0.242009	0.016660	0.032721	0.041012	0.389574	0.333271	0.640209	0.534258	0.479371
1.239203	0.245091	0.016243	0.032493	0.040799	0.389418	0.335742	0.637830	0.524542	0.472928
1.255294	0.248017	0.015859	0.032289	0.040609	0.388985	0.337950	0.634638	0.514695	0.466220
1.269861	0.250771	0.015506	0.032105	0.040440	0.388273	0.339880	0.630685	0.504739	0.459214
1.282871	0.253342	0.015181	0.031937	0.040289	0.387282	0.341521	0.626024	0.494696	0.451887
1.294278	0.255717	0.014881	0.031784	0.040152	0.386009	0.342858	0.620707	0.484579	0.444226
1.304036	0.257886	0.014604	0.031640	0.040027	0.384449	0.343874	0.614774	0.474398	0.436223
1.312104	0.259842	0.014347	0.031503	0.039908	0.382601	0.344550	0.608259	0.464161	0.427873
1.318460	0.261577	0.014108	0.031370	0.039793	0.380461	0.344862	0.601187	0.453870	0.419182
1.323104	0.263081	0.013886	0.031239	0.039677	0.378026	0.344782	0.593575	0.443525	0.410170
1.326063	0.264344	0.013679	0.031106	0.039554	0.375292	0.344283	0.585439	0.433122	0.400868
1.327388	0.265353	0.013486	0.030969	0.039420	0.372251	0.343340	0.576794	0.422662	0.391315
1.327146	0.266097	0.013304	0.030825	0.039271	0.368898	0.341933	0.567656	0.412149	0.381553
1.325416	0.266564	0.013132	0.030671	0.039101	0.365232	0.340054	0.558040	0.401585	0.371620
1.322271	0.266747	0.012968	0.030505	0.038908	0.361260	0.337702	0.547957	0.390976	0.361552
1.317776	0.266642	0.012811	0.030326	0.038687	0.356994	0.334884	0.537409	0.380327	0.351384
1.311985	0.266249	0.012659	0.030132	0.038434	0.352447	0.331605	0.526400	0.369644	0.341145
1.304951	0.265574	0.012512	0.029923	0.038147	0.347633	0.327877	0.514936	0.358935	0.330866
1.296726	0.264626	0.012369	0.029699	0.037820	0.342563	0.323719	0.503032	0.348203	0.320576
1.287372	0.263419	0.012229	0.029461	0.037451	0.337248	0.319155	0.490712	0.337452	0.310303
1.276962	0.261966	0.012092	0.029210	0.037036	0.331702	0.314217	0.478006	0.326688	0.300077
1.265579	0.260281	0.011959	0.028949	0.036573	0.325937	0.308934	0.464947	0.315919	0.289923
1.253313	0.258376	0.011829	0.028679	0.036059	0.319968	0.303336	0.451572	0.305158	0.279865
1.240264	0.256258	0.011704	0.028402	0.035492	0.313808	0.297448	0.437926	0.294421	0.269923
1.226536	0.253937	0.011583	0.028120	0.034871	0.307473	0.291303	0.424058	0.283728	0.260115
1.212235	0.251420	0.011467	0.027833	0.034192	0.300980	0.284933	0.410023	0.273098	0.250453
1.197467	0.248714	0.011357	0.027541	0.033456	0.294348	0.278375	0.395871	0.262550	0.240948
1.182326	0.245831	0.011253	0.027246	0.032661	0.287600	0.271666	0.381652	0.252103	0.231609
1.166898	0.242783	0.011157	0.026947	0.031810	0.280761	0.264842	0.367411	0.241776	0.222444
1.151255	0.239583	0.011067	0.026645	0.030903	0.273859	0.257937	0.353188	0.231584	0.213461
1.135461	0.236248	0.010985	0.026339	0.029945	0.266920	0.250984	0.339019	0.221542	0.204666
1.119571	0.232795	0.010911	0.026030	0.028940	0.259972	0.244015	0.324939	0.211661	0.196067
1.103630	0.229242	0.010844	0.025717	0.027891	0.253041	0.237057	0.310981	0.201954	0.187672
1.087672	0.225607	0.010784	0.025402	0.026806	0.246152	0.230136	0.297178	0.192428	0.179488
1.071719	0.221904	0.010732	0.025084	0.025688	0.239328	0.223276	0.283565	0.183095	0.171522
1.055784	0.218148	0.010688	0.024766	0.024546	0.232588	0.216496	0.270174	0.173965	0.163779
1.039875	0.214348	0.010651	0.024447	0.023385	0.225949	0.209812	0.257034	0.165050	0.156264
1.024000	0.210514	0.010621	0.024130	0.022210	0.219423	0.203241	0.244173	0.156361	0.148983
1.008170	0.206650	0.010599	0.023814	0.021028	0.213022	0.196794	0.231615	0.147911	0.141939
0.992403	0.202761	0.010582	0.023501	0.019843	0.206752	0.190482	0.219380	0.139708	0.135133
0.976725	0.198851	0.010573	0.023192	0.018662	0.200620	0.184313	0.207487	0.131761	0.128567
0.961168	0.194928	0.010569	0.022886	0.017490	0.194629	0.178292	0.195949	0.124075	0.122241
0.945770	0.190997	0.010570	0.022585	0.016332	0.188782	0.172423	0.184782	0.116655	0.116152
0.930565	0.187070	0.010576	0.022289	0.015195	0.183079	0.166706	0.173995	0.109503	0.110301
0.915588	0.183159	0.010587	0.021997	0.014085	0.177519	0.161142	0.163598	0.102622	0.104687
0.900862	0.179279	0.010602	0.021713	0.013009	0.172101	0.155729	0.153596	0.096011	0.099308
0.886403	0.175446	0.010621	0.021435	0.011973	0.166820	0.150465	0.143992	0.089670	0.094164
0.872214	0.171677	0.010643	0.021167	0.010986	0.161673	0.145345	0.134789	0.083597	0.089256
0.858291	0.167986	0.010669	0.020909	0.010056	0.156655	0.140364	0.125986	0.077791	0.084582
0.844622	0.164386	0.010696	0.020663	0.009192	0.151761	0.135519	0.117580	0.072248	0.080143
0.831197	0.160891	0.010726	0.020431	0.008403	0.146989	0.130805	0.109568	0.066965	0.075936
0.818001	0.157511	0.010758	0.020213	0.007697	0.142335	0.126219	0.101943	0.061937	0.071961
0.805022	0.154258	0.010791	0.020011	0.007086	0.137797	0.121760	0.094697	0.057160	0.068212
0.792247	0.151144	0.010825	0.019825	0.006577	0.133375	0.117427	0.087823	0.052630	0.064687
0.779658	0.148181	0.010860	0.019655	0.006182	0.129069	0.113222	0.081311	0.048340	0.061380
0.767231	0.145381	0.010896	0.019503	0.005910	0.124882	0.109146	0.075153	0.044286	0.058285
0.754932	0.142757	0.010933	0.019368	0.005770	0.120814	0.105199	0.069339	0.040463	0.055395
0.742715	0.140319	0.010971	0.019251	0.005773	0.116871	0.101385	0.063859	0.036866	0.052703
0.730535	0.138077	0.011009	0.019150	0.005929	0.113052	0.097703	0.058704	0.033488	0.050200
0.718343	0.136041	0.011048	0.019066	0.006248	0.109361	0.094154	0.053862	0.030325	0.047878
0.706105	0.134218	0.011086	0.018999	0.006743	0.105797	0.090737	0.049323	0.027372	0.045727
0.693793	0.132615	0.011124	0.018948	0.007424	0.102360	0.087451	0.045077	0.024621	0.043740
0.681395	0.131241	0.011160	0.018912	0.008302	0.099046	0.084291	0.041111	0.022068	0.041906
0.668905	0.130102	0.011194	0.018890	0.009391	0.095852	0.081257	0.037414	0.019706	0.040218
0.656323	0.129207	0.011225	0.018881	0.010701	0.092772	0.078343	0.033974	0.017527	0.038672
0.643647	0.128562	0.011253	0.018884	0.012245	0.089802	0.075549	0.030780	0.015526	0.037260
0.630872	0.128177	0.011276	0.018897	0.014035	0.086935	0.072870	0.027820	0.013695	0.035979
0.617985	0.128061	0.011296	0.018919	0.016084	0.084164	0.070304	0.025080	0.012027	0.034825
0.604971	0.128224	0.011310	0.018950	0.018405	0.081483	0.067848	0.022552	0.010516	0.033794
0.591819	0.128674	0.011319	0.018987	0.021010	0.078885	0.065498	0.020223	0.009154	0.032884
0.578527	0.129419	0.011323	0.019032	0.023911	0.076365	0.063250	0.018084	0.007935	0.032091
0.565111	0.130469	0.011321	0.019084	0.027122	0.073917	0.061100	0.016125	0.006852	0.031412
0.551602	0.131833	0.011312	0.019143	0.030656	0.071536	0.059044	0.014336	0.005898	0.030844
0.538047	0.133522	0.011297	0.019207	0.034525	0.069220	0.057076	0.012706	0.005067	0.030384
0.524504	0.135552	0.011275	0.019278	0.038741	0.066966	0.055193	0.011227	0.004353	0.030029
0.511034	0.137936	0.011246	0.019353	0.043317	0.064772	0.053393	0.009890	0.003750	0.029775
0.497697	0.140693	0.011211	0.019433	0.048264	0.062638	0.051672	0.008686	0.003255	0.029619
0.484547	0.143838	0.011171	0.019518	0.053593	0.060564	0.050031	0.007608	0.002860	0.029559
0.471632	0.147388	0.011125	0.019607	0.059316	0.058554	0.048467	0.006647	0.002563	0.029590
0.458997	0.151358	0.011075	0.019702	0.065443	0.056607	0.046981	0.005798	0.002359	0.029710
0.446683	0.155761	0.011022	0.019801	0.071985	0.054725	0.045570	0.005054	0.002243	0.029915
0.434728	0.160613	0.010966	0.019905	0.078952	0.052910	0.044234	0.004410	0.002212	0.030203
0.423170	0.165926	0.010908	0.020014	0.086355	0.051163	0.042971	0.003862	0.002262	0.030569
0.412040	0.171716	0.010849	0.020129	0.094201	0.049482	0.041779	0.003403	0.002389	0.031009
0.401368	0.178001	0.010790	0.020248	0.102502	0.047869	0.040658	0.003030	0.002589	0.031521
0.391176	0.184797	0.010731	0.020372	0.111265	0.046322	0.039606	0.002738	0.002858	0.032098
0.381481	0.192123	0.010672	0.020499	0.120498	0.044839	0.038624	0.002523	0.003193	0.032736
0.372297	0.199993	0.010614	0.020629	0.130208	0.043419	0.037711	0.002380	0.003589	0.033431
0.363634	0.208421	0.010557	0.020759	0.140400	0.042058	0.036869	0.002307	0.004043	0.034178
0.355498	0.217419	0.010503	0.020890	0.151078	0.040755	0.036096	0.002297	0.004550	0.034971
0.347890	0.226993	0.010450	0.021020	0.162243	0.039508	0.035393	0.002348	0.005108	0.035806
0.340811	0.237152	0.010400	0.021147	0.173896	0.038313	0.034757	0.002455	0.005711	0.036679
0.334257	0.247900	0.010352	0.021271	0.186033	0.037168	0.034189	0.002614	0.006357	0.037585
0.328228	0.259243	0.010307	0.021390	0.198649	0.036073	0.033685	0.002821	0.007040	0.038521
0.322723	0.271187	0.010265	0.021502	0.211738	0.035025	0.033243	0.003072	0.007758	0.039481
0.317743	0.283737	0.010225	0.021606	0.225289	0.034024	0.032862	0.003363	0.008506	0.040464
0.313290	0.296897	0.010188	0.021701	0.239289	0.033068	0.032538	0.003690	0.009279	0.041464
0.309364	0.310664	0.010153	0.021787	0.253722	0.032156	0.032269	0.004049	0.010075	0.042480
0.305961	0.325033	0.010121	0.021861	0.268568	0.031288	0.032053	0.004436	0.010888	0.043506
0.303076	0.339995	0.010092	0.021924	0.283805	0.030463	0.031888	0.004847	0.011714	0.044540
0.300699	0.355535	0.010065	0.021976	0.299405	0.029682	0.031769	0.005279	0.012550	0.045579
0.298821	0.371637	0.010042	0.022015	0.315337	0.028944	0.031696	0.005728	0.013392	0.046620
0.297428	0.388282	0.010022	0.022040	0.331566	0.028251	0.031664	0.006192	0.014236	0.047660
0.296506	0.405449	0.010005	0.022054	0.348053	0.027602	0.031672	0.006667	0.015081	0.048696
0.296040	0.423115	0.009991	0.022054	0.364755	0.026999	0.031718	0.007151	0.015923	0.049724
0.296010	0.441255	0.009980	0.022044	0.381627	0.026441	0.031800	0.007643	0.016761	0.050741
0.296398	0.459842	0.009972	0.022022	0.398623	0.025928	0.031916	0.008140	0.017592	0.051741
0.297185	0.478844	0.009966	0.021992	0.415704	0.025460	0.032066	0.008641	0.018414	0.052721
0.298352	0.498225	0.009962	0.021953	0.432830	0.025035	0.032246	0.009142	0.019226	0.053674
0.299882	0.517944	0.009959	0.021907	0.449965	0.024653	0.032455	0.009644	0.020025	0.054594
0.301756	0.537956	0.009957	0.021853	0.467069	0.024313	0.032692	0.010142	0.020810	0.055475
0.303955	0.558216	0.009956	0.021792	0.484102	0.024013	0.032954	0.010637	0.021578	0.056311
0.306461	0.578672	0.009956	0.021725	0.501025	0.023752	0.033241	0.011126	0.022327	0.057098
0.309249	0.599268	0.009956	0.021653	0.517799	0.023528	0.033552	0.011606	0.023054	0.057831
0.312293	0.619951	0.009957	0.021575	0.534386	0.023339	0.033885	0.012076	0.023758	0.058507
0.315564	0.640666	0.009957	0.021493	0.550748	0.023184	0.034239	0.012534	0.024434	0.059125
0.319033	0.661365	0.009957	0.021407	0.566844	0.023060	0.034614	0.012976	0.025082	0.059684
0.322672	0.682002	0.009956	0.021317	0.582637	0.022967	0.035007	0.013402	0.025697	0.060185
0.326459	0.702527	0.009954	0.021224	0.598095	0.022903	0.035416	0.013807	0.026279	0.060629
0.330378	0.722886	0.009951	0.021127	0.613196	0.022866	0.035840	0.014191	0.026823	0.061018
0.334417	0.743023	0.009946	0.021029	0.627919	0.022856	0.036275	0.014550	0.027329	0.061356
0.338575	0.762881	0.009940	0.020929	0.642251	0.022871	0.036718	0.014885	0.027794	0.061645
0.342852	0.782413	0.009933	0.020828	0.656183	0.022911	0.037168	0.015193	0.028218	0.061886
0.347251	0.801578	0.009923	0.020728	0.669725	0.022974	0.037621	0.015476	0.028601	0.062080
0.351771	0.820348	0.009912	0.020629	0.682896	0.023061	0.038075	0.015732	0.028942	0.062228
0.356413	0.838699	0.009900	0.020531	0.695721	0.023172	0.038528	0.015963	0.029241	0.062329
0.361172	0.856611	0.009885	0.020437	0.708224	0.023306	0.038978	0.016169	0.029500	0.062382
0.366048	0.874066	0.009869	0.020345	0.720431	0.023463	0.039424	0.016351	0.029717	0.062385
0.371043	0.891042	0.009852	0.020257	0.732370	0.023644	0.039864	0.016510	0.029894	0.062336
0.376167	0.907520	0.009833	0.020174	0.744072	0.023849	0.040297	0.016647	0.030030	0.062237
0.381430	0.923479	0.009813	0.020096	0.755569	0.024077	0.040721	0.016761	0.030125	0.062085
0.386849	0.938897	0.009793	0.020024	0.766888	0.024328	0.041135	0.016855	0.030180	0.061885
0.392439	0.953754	0.009771	0.019959	0.778055	0.024601	0.041538	0.016929	0.030196	0.061638
0.398212	0.968023	0.009748	0.019903	0.789092	0.024894	0.041928	0.016983	0.030175	0.061350
0.404177	0.981674	0.009724	0.019856	0.800019	0.025207	0.042302	0.017018	0.030119	0.061027
0.410341	0.994669	0.009699	0.019820	0.810853	0.025537	0.042659	0.017036	0.030030	0.060677
0.416703	1.006976	0.009672	0.019797	0.821615	0.025884	0.042995	0.017037	0.029911	0.060307
0.423263	1.018577	0.009642	0.019790	0.832334	0.026246	0.043311	0.017023	0.029766	0.059924
0.430014	1.029474	0.009609	0.019799	0.843034	0.026622	0.043604	0.016996	0.029597	0.059534
0.436946	1.039694	0.009572	0.019827	0.853741	0.027012	0.043875	0.016956	0.029408	0.059143
0.444045	1.049280	0.009533	0.019876	0.864475	0.027417	0.044126	0.016906	0.029202	0.058756
0.451297	1.058288	0.009489	0.019946	0.875256	0.027839	0.044357	0.016847	0.028981	0.058379
0.458687	1.066776	0.009443	0.020041	0.886105	0.028277	0.044572	0.016781	0.028748	0.058014
0.466204	1.074806	0.009393	0.020160	0.897041	0.028733	0.044774	0.016709	0.028504	0.057666
0.473835	1.082431	0.009342	0.020307	0.908078	0.029209	0.044965	0.016633	0.028251	0.057338
0.481568	1.089697	0.009289	0.020482	0.919223	0.029705	0.045149	0.016553	0.027991	0.057032
0.489391	1.096645	0.009235	0.020686	0.930484	0.030221	0.045329	0.016471	0.027727	0.056753
0.497288	1.103304	0.009181	0.020922	0.941864	0.030759	0.045507	0.016389	0.027460	0.056502
0.505242	1.109699	0.009128	0.021189	0.953359	0.031318	0.045686	0.016306	0.027192	0.056284
0.513228	1.115845	0.009076	0.021488	0.964952	0.031900	0.045866	0.016225	0.026926	0.056101
0.521222	1.121746	0.009026	0.021820	0.976620	0.032504	0.046049	0.016145	0.026664	0.055956
0.529197	1.127392	0.008978	0.022185	0.988324	0.033131	0.046237	0.016068	0.026407	0.055851
0.537132	1.132757	0.008934	0.022583	1.000019	0.033781	0.046431	0.015994	0.026157	0.055787
0.545008	1.137803	0.008893	0.023015	1.011651	0.034456	0.046633	0.015923	0.025916	0.055766
0.552812	1.142481	0.008856	0.023479	1.023159	0.035157	0.046845	0.015856	0.025684	0.055789
0.560540	1.146736	0.008824	0.023977	1.034474	0.035884	0.047069	0.015794	0.025462	0.055855
0.568187	1.150514	0.008797	0.024506	1.045517	0.036640	0.047306	0.015737	0.025251	0.055965
0.575753	1.153765	0.008776	0.025066	1.056199	0.037427	0.047558	0.015685	0.025051	0.056117
0.583231	1.156445	0.008761	0.025656	1.066423	0.038246	0.047828	0.015639	0.024863	0.056310
0.590610	1.158517	0.008752	0.026275	1.076092	0.039097	0.048118	0.015599	0.024686	0.056542
0.597874	1.159952	0.008749	0.026920	1.085113	0.039981	0.048432	0.015566	0.024523	0.056810
0.604999	1.160728	0.008753	0.027589	1.093392	0.040900	0.048772	0.015541	0.024374	0.057111
0.611962	1.160830	0.008764	0.028280	1.100833	0.041852	0.049142	0.015524	0.024238	0.057442
0.618736	1.160254	0.008782	0.028990	1.107341	0.042838	0.049545	0.015517	0.024117	0.057799
0.625296	1.159003	0.008806	0.029716	1.112819	0.043857	0.049983	0.015519	0.024010	0.058179
0.631621	1.157085	0.008838	0.030454	1.117178	0.044911	0.050459	0.015532	0.023918	0.058580
0.637697	1.154510	0.008876	0.031201	1.120329	0.045998	0.050976	0.015555	0.023840	0.058999
0.643519	1.151286	0.008922	0.031952	1.122191	0.047119	0.051533	0.015590	0.023777	0.059436
0.649087	1.147410	0.008974	0.032705	1.122693	0.048274	0.052134	0.015636	0.023728	0.059890
0.654408	1.142871	0.009034	0.033455	1.121801	0.049463	0.052778	0.015693	0.023693	0.060360
0.659490	1.137647	0.009099	0.034199	1.119518	0.050687	0.053467	0.015762	0.023673	0.060848
0.664337	1.131706	0.009171	0.034932	1.115881	0.051947	0.054203	0.015843	0.023667	0.061352
0.668947	1.125012	0.009249	0.035654	1.110940	0.053243	0.054989	0.015935	0.023675	0.061874
0.673312	1.117535	0.009334	0.036362	1.104747	0.054577	0.055827	0.016039	0.023698	0.062415
0.677416	1.109256	0.009424	0.037054	1.097350	0.055948	0.056723	0.016153	0.023735	0.062973
0.681234	1.100175	0.009520	0.037729	1.088805	0.057358	0.057679	0.016277	0.023786	0.063548
0.684734	1.090305	0.009621	0.038385	1.079176	0.058806	0.058700	0.016412	0.023850	0.064138
0.687876	1.079678	0.009728	0.039021	1.068538	0.060294	0.059788	0.016558	0.023929	0.064741
0.690616	1.068343	0.009840	0.039636	1.056980	0.061819	0.060948	0.016714	0.024021	0.065352
0.692908	1.056362	0.009958	0.040226	1.044595	0.063383	0.062182	0.016883	0.024129	0.065970
0.694713	1.043810	0.010080	0.040791	1.031476	0.064984	0.063491	0.017064	0.024250	0.066590
0.695999	1.030768	0.010209	0.041330	1.017712	0.066626	0.064878	0.017259	0.024384	0.067209
0.696748	1.017314	0.010342	0.041844	1.003378	0.068308	0.066346	0.017466	0.024531	0.067826
0.696955	1.003524	0.010482	0.042333	0.988540	0.070033	0.067897	0.017688	0.024690	0.068437
0.696625	0.989460	0.010628	0.042799	0.973254	0.071803	0.069532	0.017923	0.024859	0.069042
0.695773	0.975176	0.010779	0.043246	0.957571	0.073621	0.071253	0.018172	0.025037	0.069641
0.694415	0.960714	0.010936	0.043677	0.941544	0.075489	0.073061	0.018435	0.025224	0.070234
0.692564	0.946113	0.011099	0.044096	0.925239	0.077409	0.074956	0.018712	0.025419	0.070822
0.690231	0.931404	0.011267	0.044507	0.908734	0.079383	0.076938	0.019003	0.025620	0.071408
0.687418	0.916615	0.011439	0.044914	0.892115	0.081410	0.079005	0.019308	0.025827	0.071992
0.684129	0.901773	0.011616	0.045318	0.875465	0.083492	0.081155	0.019626	0.026039	0.072578
0.680370	0.886903	0.011796	0.045724	0.858864	0.085626	0.083383	0.019959	0.026257	0.073166
0.676153	0.872030	0.011980	0.046134	0.842390	0.087812	0.085687	0.020307	0.026479	0.073757
0.671498	0.857187	0.012166	0.046550	0.826118	0.090047	0.088061	0.020669	0.026706	0.074353
0.666426	0.842410	0.012353	0.046972	0.810118	0.092327	0.090497	0.021046	0.026937	0.074953
0.660961	0.827740	0.012542	0.047401	0.794461	0.094649	0.092989	0.021439	0.027174	0.075556
0.655123	0.813220	0.012732	0.047837	0.779211	0.097008	0.095527	0.021848	0.027414	0.076161
0.648926	0.798891	0.012923	0.048281	0.764431	0.099400	0.098101	0.022273	0.027660	0.076766
0.642376	0.784788	0.013115	0.048731	0.750177	0.101822	0.100700	0.022716	0.027910	0.077368
0.635476	0.770938	0.013307	0.049187	0.736496	0.104270	0.103315	0.023175	0.028163	0.077962
0.628224	0.757367	0.013500	0.049649	0.723428	0.106742	0.105935	0.023652	0.028421	0.078544
0.620620	0.744093	0.013695	0.050118	0.711006	0.109236	0.108550	0.024146	0.028680	0.079110
0.612666	0.731130	0.013891	0.050593	0.699256	0.111750	0.111153	0.024658	0.028942	0.079653
0.604363	0.718487	0.014088	0.051075	0.688199	0.114284	0.113736	0.025186	0.029205	0.080170
0.595714	0.706165	0.014286	0.051564	0.677847	0.116836	0.116291	0.025730	0.029467	0.080655
0.586719	0.694170	0.014484	0.052060	0.668213	0.119402	0.118811	0.026289	0.029727	0.081103
0.577373	0.682521	0.014683	0.052563	0.659305	0.121978	0.121288	0.026863	0.029984	0.081512
0.567666	0.671248	0.014881	0.053070	0.651130	0.124560	0.123709	0.027449	0.030237	0.081877
0.557590	0.660394	0.015077	0.053581	0.643690	0.127140	0.126065	0.028047	0.030482	0.082195
0.547141	0.650004	0.015271	0.054095	0.636982	0.129711	0.128343	0.028653	0.030719	0.082467
0.536324	0.640121	0.015462	0.054610	0.630998	0.132265	0.130532	0.029267	0.030944	0.082689
0.525149	0.630783	0.015650	0.055124	0.625722	0.134794	0.132619	0.029885	0.031157	0.082862
0.513636	0.622022	0.015833	0.055635	0.621134	0.137290	0.134594	0.030505	0.031355	0.082985
0.501812	0.613869	0.016011	0.056140	0.617204	0.139747	0.136449	0.031126	0.031537	0.083059
0.489707	0.606352	0.016185	0.056635	0.613900	0.142158	0.138175	0.031744	0.031703	0.083085
0.477351	0.599498	0.016354	0.057116	0.611191	0.144520	0.139767	0.032360	0.031853	0.083062
0.464773	0.593333	0.016518	0.057581	0.609051	0.146827	0.141218	0.032973	0.031987	0.082993
0.451998	0.587878	0.016678	0.058025	0.607466	0.149077	0.142526	0.033580	0.032107	0.082875
0.439047	0.583147	0.016833	0.058444	0.606428	0.151263	0.143688	0.034183	0.032212	0.082708
0.425940	0.579148	0.016984	0.058837	0.605933	0.153384	0.144703	0.034778	0.032304	0.082492
0.412697	0.575880	0.017129	0.059201	0.605979	0.155436	0.145571	0.035367	0.032383	0.082227
0.399342	0.573337	0.017269	0.059534	0.606568	0.157413	0.146291	0.035945	0.032449	0.081913
0.385901	0.571506	0.017402	0.059835	0.607701	0.159312	0.146861	0.036513	0.032503	0.081554
0.372404	0.570365	0.017529	0.060102	0.609381	0.161125	0.147277	0.037068	0.032546	0.081154
0.358884	0.569891	0.017648	0.060336	0.611611	0.162843	0.147536	0.037609	0.032578	0.080718
0.345372	0.570059	0.017758	0.060535	0.614393	0.164461	0.147630	0.038134	0.032602	0.080254
0.331902	0.570846	0.017860	0.060700	0.617726	0.165969	0.147555	0.038642	0.032620	0.079768
0.318509	0.572231	0.017951	0.060827	0.621604	0.167363	0.147305	0.039133	0.032634	0.079270
0.305227	0.574195	0.018033	0.060915	0.626020	0.168637	0.146876	0.039607	0.032646	0.078768
0.292088	0.576720	0.018105	0.060963	0.630960	0.169792	0.146269	0.040064	0.032660	0.078269
0.279124	0.579786	0.018166	0.060969	0.636403	0.170828	0.145488	0.040504	0.032678	0.077781
0.266364	0.583372	0.018218	0.060930	0.642320	0.171751	0.144538	0.040929	0.032703	0.077310
0.253836	0.587452	0.018261	0.060847	0.648675	0.172566	0.143429	0.041338	0.032738	0.076863
0.241565	0.592007	0.018294	0.060719	0.655424	0.173279	0.142172	0.041731	0.032785	0.076448
0.229571	0.597027	0.018320	0.060546	0.662518	0.173899	0.140778	0.042109	0.032847	0.076071
0.217875	0.602512	0.018336	0.060329	0.669901	0.174431	0.139256	0.042470	0.032925	0.075739
0.206491	0.608467	0.018343	0.060069	0.677515	0.174882	0.137619	0.042813	0.033020	0.075458
0.195431	0.614897	0.018342	0.059768	0.685300	0.175253	0.135874	0.043136	0.033133	0.075233
0.184706	0.621805	0.018332	0.059428	0.693192	0.175548	0.134029	0.043438	0.033265	0.075067
0.174324	0.629189	0.018313	0.059050	0.701128	0.175765	0.132092	0.043717	0.033417	0.074966
0.164292	0.637051	0.018286	0.058636	0.709046	0.175903	0.130066	0.043972	0.033588	0.074931
0.154614	0.645387	0.018249	0.058189	0.716889	0.175961	0.127957	0.044201	0.033780	0.074967
