/forceset/addlong_r/activation	/forceset/recfem_r/activation	/forceset/vaslat_r/activation	/forceset/vasmed_r/activation	/forceset/tibant_r/activation	/forceset/bflh_r/activation	/forceset/semiten_r/activation	/forceset/gaslat_r/activation	/forceset/gasmed_r/activation	/forceset/soleus_r/activation
0.163231	0.237184	0.245954	0.271393	0.563068	0.463213	0.627010	0.159842	0.352486	0.101862
0.163864	0.239749	0.246739	0.278378	0.552551	0.461887	0.615492	0.157574	0.356092	0.101282
0.164586	0.242284	0.247325	0.285544	0.542164	0.460340	0.604037	0.155441	0.359612	0.100776
0.165394	0.244799	0.247729	0.292881	0.531939	0.458558	0.592659	0.153461	0.363036	0.100342
0.166288	0.247306	0.247965	0.300375	0.521905	0.456531	0.581367	0.151654	0.366356	0.099977
0.167264	0.249821	0.248045	0.308009	0.512083	0.454254	0.570160	0.150041	0.369561	0.099676
0.168317	0.252359	0.247980	0.315768	0.502492	0.451725	0.559036	0.148638	0.372640	0.099438
0.169440	0.254936	0.247777	0.323633	0.493146	0.448948	0.547984	0.147462	0.375582	0.099260
0.170627	0.257567	0.247444	0.331591	0.484058	0.445928	0.536991	0.146528	0.378381	0.099143
0.171869	0.260267	0.246989	0.339623	0.475239	0.442669	0.526045	0.145847	0.381036	0.099087
0.173157	0.263053	0.246417	0.347712	0.466697	0.439180	0.515137	0.145431	0.383549	0.099092
0.174479	0.265939	0.245735	0.355837	0.458437	0.435472	0.504260	0.145291	0.385926	0.099160
0.175822	0.268942	0.244951	0.363973	0.450461	0.431568	0.493410	0.145435	0.388177	0.099291
0.177171	0.272076	0.244072	0.372096	0.442770	0.427494	0.482580	0.145876	0.390307	0.099489
0.178512	0.275358	0.243106	0.380180	0.435365	0.423280	0.471762	0.146621	0.392323	0.099754
0.179828	0.278806	0.242063	0.388206	0.428243	0.418950	0.460955	0.147680	0.394229	0.100089
0.181104	0.282437	0.240954	0.396155	0.421397	0.414527	0.450160	0.149060	0.396028	0.100495
0.182321	0.286266	0.239792	0.404010	0.414815	0.410028	0.439390	0.150766	0.397721	0.100973
0.183465	0.290307	0.238590	0.411753	0.408484	0.405467	0.428659	0.152801	0.399301	0.101524
0.184520	0.294572	0.237364	0.419361	0.402385	0.400855	0.417984	0.155166	0.400764	0.102146
0.185476	0.299068	0.236129	0.426810	0.396495	0.396199	0.407381	0.157858	0.402103	0.102841
0.186323	0.303798	0.234901	0.434071	0.390788	0.391501	0.396865	0.160875	0.403317	0.103610
0.187057	0.308762	0.233694	0.441111	0.385232	0.386762	0.386453	0.164209	0.404405	0.104455
0.187674	0.313954	0.232522	0.447894	0.379792	0.381979	0.376162	0.167853	0.405368	0.105379
0.188169	0.319368	0.231396	0.454377	0.374429	0.377150	0.366007	0.171795	0.406203	0.106385
0.188539	0.324994	0.230330	0.460517	0.369107	0.372277	0.355998	0.176022	0.406908	0.107474
0.188777	0.330818	0.229335	0.466268	0.363790	0.367363	0.346145	0.180517	0.407481	0.108646
0.188881	0.336823	0.228422	0.471584	0.358446	0.362413	0.336455	0.185263	0.407920	0.109899
0.188847	0.342990	0.227599	0.476419	0.353038	0.357434	0.326932	0.190239	0.408219	0.111234
0.188673	0.349291	0.226871	0.480729	0.347533	0.352432	0.317582	0.195424	0.408375	0.112646
0.188359	0.355701	0.226245	0.484483	0.341898	0.347410	0.308402	0.200795	0.408381	0.114133
0.187904	0.362190	0.225728	0.487660	0.336113	0.342371	0.299392	0.206327	0.408228	0.115690
0.187307	0.368726	0.225325	0.490262	0.330166	0.337322	0.290544	0.211996	0.407907	0.117310
0.186567	0.375276	0.225046	0.492299	0.324056	0.332272	0.281855	0.217773	0.407406	0.118987
0.185682	0.381803	0.224894	0.493793	0.317784	0.327234	0.273320	0.223630	0.406714	0.120716
0.184651	0.388268	0.224875	0.494767	0.311358	0.322223	0.264936	0.229536	0.405818	0.122491
0.183473	0.394630	0.224990	0.495241	0.304788	0.317259	0.256701	0.235459	0.404704	0.124311
0.182146	0.400842	0.225236	0.495235	0.298089	0.312357	0.248610	0.241369	0.403352	0.126175
0.180668	0.406858	0.225612	0.494769	0.291275	0.307538	0.240659	0.247240	0.401744	0.128081
0.179036	0.412632	0.226116	0.493866	0.284362	0.302817	0.232845	0.253051	0.399866	0.130028
0.177249	0.418122	0.226745	0.492555	0.277362	0.298210	0.225169	0.258787	0.397711	0.132012
0.175307	0.423289	0.227502	0.490866	0.270287	0.293728	0.217635	0.264441	0.395282	0.134029
0.173213	0.428104	0.228388	0.488836	0.263147	0.289378	0.210249	0.270006	0.392587	0.136072
0.170972	0.432549	0.229408	0.486507	0.255957	0.285164	0.203016	0.275478	0.389636	0.138135
0.168595	0.436612	0.230571	0.483924	0.248727	0.281087	0.195941	0.280851	0.386440	0.140212
0.166093	0.440290	0.231885	0.481131	0.241470	0.277145	0.189028	0.286122	0.383004	0.142297
0.163479	0.443584	0.233361	0.478171	0.234195	0.273332	0.182278	0.291286	0.379331	0.144382
0.160763	0.446494	0.235011	0.475085	0.226909	0.269640	0.175691	0.296336	0.375418	0.146466
0.157957	0.449019	0.236847	0.471909	0.219623	0.266058	0.169268	0.301264	0.371268	0.148543
0.155068	0.451152	0.238880	0.468672	0.212351	0.262576	0.163010	0.306059	0.366890	0.150611
0.152104	0.452888	0.241118	0.465399	0.205112	0.259183	0.156917	0.310710	0.362308	0.152669
0.149070	0.454221	0.243566	0.462113	0.197927	0.255866	0.150991	0.315209	0.357557	0.154715
0.145971	0.455153	0.246228	0.458838	0.190815	0.252612	0.145231	0.319551	0.352675	0.156756
0.142807	0.455689	0.249111	0.455600	0.183797	0.249408	0.139636	0.323739	0.347705	0.158795
0.139583	0.455842	0.252217	0.452432	0.176889	0.246241	0.134206	0.327780	0.342685	0.160839
0.136299	0.455631	0.255550	0.449365	0.170105	0.243095	0.128942	0.331693	0.337652	0.162895
0.132957	0.455084	0.259115	0.446429	0.163459	0.239956	0.123848	0.335501	0.332641	0.164969
0.129562	0.454232	0.262914	0.443648	0.156960	0.236811	0.118927	0.339232	0.327683	0.167068
0.126117	0.453112	0.266950	0.441043	0.150617	0.233649	0.114184	0.342917	0.322807	0.169200
0.122627	0.451765	0.271223	0.438631	0.144437	0.230461	0.109622	0.346586	0.318041	0.171369
0.119101	0.450230	0.275728	0.436425	0.138429	0.227241	0.105243	0.350267	0.313414	0.173580
0.115544	0.448549	0.280461	0.434435	0.132599	0.223984	0.101049	0.353985	0.308956	0.175838
0.111967	0.446760	0.285414	0.432669	0.126955	0.220682	0.097040	0.357762	0.304693	0.178148
0.108379	0.444900	0.290577	0.431134	0.121504	0.217332	0.093215	0.361615	0.300648	0.180521
0.104791	0.443008	0.295940	0.429835	0.116248	0.213925	0.089570	0.365557	0.296843	0.182965
0.101214	0.441118	0.301493	0.428776	0.111191	0.210453	0.086101	0.369600	0.293298	0.185491
0.097659	0.439264	0.307224	0.427957	0.106335	0.206911	0.082805	0.373750	0.290031	0.188106
0.094137	0.437475	0.313117	0.427373	0.101680	0.203295	0.079674	0.378007	0.287057	0.190815
0.090657	0.435777	0.319155	0.427016	0.097229	0.199608	0.076704	0.382368	0.284389	0.193621
0.087229	0.434187	0.325316	0.426875	0.092980	0.195859	0.073888	0.386824	0.282034	0.196528
0.083860	0.432720	0.331575	0.426936	0.088935	0.192060	0.071218	0.391361	0.279997	0.199540
0.080556	0.431383	0.337905	0.427186	0.085093	0.188225	0.068685	0.395961	0.278279	0.202660
0.077325	0.430182	0.344280	0.427615	0.081454	0.184370	0.066281	0.400599	0.276875	0.205890
0.074170	0.429114	0.350674	0.428217	0.078017	0.180510	0.063998	0.405248	0.275780	0.209232
0.071098	0.428171	0.357062	0.428987	0.074778	0.176659	0.061825	0.409872	0.274982	0.212689
0.068113	0.427340	0.363425	0.429919	0.071735	0.172827	0.059756	0.414432	0.274468	0.216264
0.065217	0.426602	0.369739	0.431009	0.068883	0.169026	0.057783	0.418884	0.274222	0.219957
0.062415	0.425936	0.375982	0.432248	0.066217	0.165265	0.055899	0.423180	0.274227	0.223769
0.059707	0.425320	0.382130	0.433623	0.063732	0.161552	0.054099	0.427267	0.274467	0.227696
0.057097	0.424729	0.388154	0.435118	0.061423	0.157896	0.052381	0.431089	0.274924	0.231732
0.054585	0.424142	0.394022	0.436719	0.059282	0.154304	0.050742	0.434596	0.275579	0.235870
0.052172	0.423538	0.399702	0.438413	0.057303	0.150785	0.049179	0.437740	0.276411	0.240098
0.049858	0.422904	0.405160	0.440197	0.055479	0.147346	0.047693	0.440487	0.277393	0.244402
0.047643	0.422237	0.410363	0.442070	0.053805	0.143994	0.046282	0.442814	0.278497	0.248765
0.045526	0.421543	0.415276	0.444034	0.052274	0.140734	0.044945	0.444716	0.279697	0.253166
0.043506	0.420844	0.419864	0.446090	0.050880	0.137569	0.043681	0.446198	0.280972	0.257581
0.041580	0.420168	0.424091	0.448234	0.049620	0.134501	0.042488	0.447271	0.282310	0.261987
0.039748	0.419548	0.427920	0.450459	0.048489	0.131530	0.041368	0.447949	0.283704	0.266358
0.038007	0.419021	0.431317	0.452757	0.047482	0.128656	0.040322	0.448245	0.285151	0.270669
0.036356	0.418619	0.434261	0.455128	0.046597	0.125874	0.039351	0.448181	0.286649	0.274894
0.034795	0.418370	0.436737	0.457580	0.045829	0.123182	0.038458	0.447793	0.288197	0.279008
0.033323	0.418304	0.438740	0.460133	0.045174	0.120574	0.037648	0.447127	0.289796	0.282985
0.031938	0.418445	0.440269	0.462819	0.044628	0.118043	0.036922	0.446246	0.291448	0.286805
0.030640	0.418816	0.441321	0.465673	0.044187	0.115583	0.036283	0.445210	0.293155	0.290458
0.029427	0.419432	0.441894	0.468728	0.043847	0.113186	0.035736	0.444083	0.294921	0.293938
0.028297	0.420308	0.441987	0.472013	0.043603	0.110846	0.035281	0.442922	0.296746	0.297248
0.027247	0.421451	0.441606	0.475552	0.043452	0.108556	0.034921	0.441783	0.298630	0.300393
0.026276	0.422862	0.440770	0.479363	0.043387	0.106313	0.034658	0.440722	0.300572	0.303375
0.025380	0.424538	0.439508	0.483463	0.043405	0.104112	0.034495	0.439792	0.302567	0.306199
0.024556	0.426471	0.437865	0.487864	0.043501	0.101949	0.034434	0.439043	0.304612	0.308873
0.023801	0.428646	0.435892	0.492575	0.043669	0.099822	0.034476	0.438523	0.306703	0.311409
0.023113	0.431045	0.433647	0.497599	0.043905	0.097727	0.034623	0.438271	0.308838	0.313824
0.022489	0.433651	0.431192	0.502933	0.044204	0.095661	0.034877	0.438329	0.311011	0.316135
0.021927	0.436445	0.428583	0.508570	0.044561	0.093619	0.035240	0.438733	0.313212	0.318358
0.021425	0.439413	0.425875	0.514505	0.044972	0.091597	0.035712	0.439523	0.315429	0.320510
0.020979	0.442546	0.423119	0.520732	0.045431	0.089594	0.036297	0.440733	0.317646	0.322606
0.020588	0.445839	0.420358	0.527255	0.045935	0.087612	0.036997	0.442401	0.319847	0.324666
0.020248	0.449294	0.417635	0.534084	0.046481	0.085652	0.037813	0.444563	0.322026	0.326709
0.019957	0.452916	0.414987	0.541239	0.047065	0.083721	0.038747	0.447256	0.324184	0.328759
0.019712	0.456715	0.412453	0.548745	0.047687	0.081827	0.039801	0.450518	0.326332	0.330841
0.019511	0.460702	0.410071	0.556625	0.048344	0.079976	0.040974	0.454385	0.328482	0.332987
0.019353	0.464890	0.407875	0.564903	0.049038	0.078179	0.042268	0.458888	0.330650	0.335236
0.019235	0.469291	0.405904	0.573591	0.049768	0.076444	0.043683	0.464052	0.332856	0.337630
0.019154	0.473918	0.404191	0.582699	0.050534	0.074778	0.045218	0.469897	0.335117	0.340209
0.019110	0.478783	0.402769	0.592231	0.051337	0.073187	0.046875	0.476434	0.337447	0.343010
0.019099	0.483893	0.401666	0.602186	0.052175	0.071679	0.048653	0.483672	0.339859	0.346069
0.019119	0.489252	0.400907	0.612556	0.053048	0.070256	0.050551	0.491609	0.342363	0.349418
0.019168	0.494854	0.400512	0.623331	0.053954	0.068923	0.052568	0.500242	0.344971	0.353091
0.019243	0.500690	0.400494	0.634489	0.054893	0.067684	0.054704	0.509559	0.347694	0.357122
0.019342	0.506744	0.400864	0.646006	0.055863	0.066542	0.056957	0.519543	0.350546	0.361542
0.019464	0.512991	0.401624	0.657850	0.056863	0.065499	0.059326	0.530175	0.353548	0.366379
0.019606	0.519401	0.402773	0.669984	0.057891	0.064559	0.061810	0.541428	0.356725	0.371655
0.019766	0.525939	0.404305	0.682369	0.058946	0.063725	0.064410	0.553270	0.360107	0.377389
0.019943	0.532563	0.406207	0.694961	0.060026	0.063001	0.067125	0.565663	0.363719	0.383593
0.020134	0.539228	0.408465	0.707716	0.061128	0.062389	0.069957	0.578560	0.367584	0.390275
0.020338	0.545880	0.411058	0.720586	0.062253	0.061894	0.072907	0.591907	0.371721	0.397441
0.020554	0.552464	0.413959	0.733518	0.063397	0.061519	0.075975	0.605640	0.376147	0.405091
0.020780	0.558922	0.417134	0.746461	0.064557	0.061269	0.079164	0.619689	0.380875	0.413225
0.021015	0.565199	0.420547	0.759362	0.065731	0.061147	0.082473	0.633969	0.385913	0.421841
0.021255	0.571243	0.424155	0.772179	0.066913	0.061156	0.085905	0.648392	0.391265	0.430937
0.021500	0.577008	0.427911	0.784877	0.068100	0.061300	0.089459	0.662857	0.396930	0.440508
0.021749	0.582454	0.431767	0.797422	0.069286	0.061580	0.093135	0.677254	0.402903	0.450551
0.021998	0.587543	0.435674	0.809776	0.070466	0.061998	0.096930	0.691466	0.409174	0.461064
0.022248	0.592239	0.439579	0.821898	0.071637	0.062556	0.100842	0.705365	0.415731	0.472041
0.022494	0.596511	0.443432	0.833745	0.072793	0.063254	0.104866	0.718811	0.422561	0.483478
0.022736	0.600335	0.447180	0.845275	0.073932	0.064093	0.108997	0.731660	0.429647	0.495370
0.022971	0.603691	0.450777	0.856450	0.075050	0.065072	0.113229	0.743756	0.436971	0.507707
0.023198	0.606568	0.454179	0.867235	0.076143	0.066189	0.117555	0.754940	0.444515	0.520479
0.023414	0.608960	0.457350	0.877594	0.077207	0.067445	0.121966	0.765059	0.452257	0.533668
0.023619	0.610871	0.460254	0.887496	0.078239	0.068836	0.126453	0.773974	0.460170	0.547255
0.023812	0.612304	0.462857	0.896915	0.079238	0.070362	0.131007	0.781576	0.468223	0.561213
0.023993	0.613258	0.465122	0.905826	0.080205	0.072023	0.135618	0.787791	0.476379	0.575506
0.024160	0.613732	0.467016	0.914205	0.081139	0.073819	0.140275	0.792574	0.484597	0.590095
0.024315	0.613720	0.468516	0.922024	0.082044	0.075749	0.144968	0.795896	0.492828	0.604934
0.024457	0.613222	0.469606	0.929259	0.082922	0.077814	0.149687	0.797740	0.501019	0.619974
0.024586	0.612245	0.470285	0.935894	0.083776	0.080013	0.154421	0.798110	0.509108	0.635165
0.024701	0.610804	0.470563	0.941934	0.084607	0.082343	0.159160	0.797042	0.517031	0.650459
0.024803	0.608927	0.470460	0.947397	0.085418	0.084802	0.163897	0.794614	0.524716	0.665812
0.024890	0.606646	0.470002	0.952308	0.086212	0.087387	0.168623	0.790935	0.532090	0.681188
0.024963	0.604001	0.469220	0.956696	0.086992	0.090096	0.173334	0.786138	0.539084	0.696554
0.025020	0.601037	0.468147	0.960584	0.087763	0.092923	0.178022	0.780357	0.545637	0.711880
0.025061	0.597800	0.466815	0.963990	0.088527	0.095863	0.182680	0.773731	0.551693	0.727136
0.025085	0.594336	0.465251	0.966935	0.089289	0.098912	0.187300	0.766386	0.557204	0.742288
0.025092	0.590695	0.463479	0.969447	0.090051	0.102061	0.191872	0.758441	0.562121	0.757298
0.025080	0.586920	0.461522	0.971564	0.090814	0.105304	0.196383	0.750003	0.566404	0.772119
0.025048	0.583055	0.459399	0.973333	0.091580	0.108634	0.200822	0.741169	0.570024	0.786696
0.024994	0.579134	0.457133	0.974807	0.092350	0.112041	0.205178	0.732028	0.572966	0.800969
0.024916	0.575181	0.454751	0.976034	0.093122	0.115517	0.209437	0.722658	0.575222	0.814875
0.024812	0.571217	0.452282	0.977057	0.093898	0.119052	0.213588	0.713131	0.576789	0.828347
0.024680	0.567254	0.449760	0.977903	0.094679	0.122638	0.217614	0.703515	0.577666	0.841315
0.024520	0.563299	0.447220	0.978593	0.095464	0.126266	0.221504	0.693873	0.577862	0.853701
0.024330	0.559360	0.444698	0.979139	0.096252	0.129931	0.225243	0.684266	0.577402	0.865432
0.024110	0.555445	0.442228	0.979553	0.097041	0.133626	0.228823	0.674745	0.576324	0.876447
0.023859	0.551565	0.439839	0.979845	0.097829	0.137343	0.232239	0.665358	0.574671	0.886708
0.023577	0.547733	0.437555	0.980032	0.098612	0.141075	0.235490	0.656143	0.572487	0.896201
0.023265	0.543963	0.435394	0.980130	0.099385	0.144814	0.238580	0.647134	0.569820	0.904932
0.022923	0.540270	0.433366	0.980159	0.100143	0.148553	0.241516	0.638360	0.566725	0.912918
0.022553	0.536665	0.431479	0.980135	0.100878	0.152282	0.244301	0.629846	0.563265	0.920180
0.022155	0.533155	0.429734	0.980070	0.101585	0.155994	0.246940	0.621608	0.559505	0.926739
0.021732	0.529747	0.428127	0.979975	0.102256	0.159675	0.249435	0.613660	0.555506	0.932609
0.021284	0.526444	0.426654	0.979854	0.102886	0.163315	0.251788	0.606014	0.551323	0.937795
0.020812	0.523256	0.425305	0.979703	0.103469	0.166900	0.254002	0.598684	0.547001	0.942296
0.020316	0.520195	0.424071	0.979515	0.103999	0.170417	0.256078	0.591681	0.542585	0.946104
0.019797	0.517280	0.422942	0.979271	0.104472	0.173856	0.258015	0.585011	0.538113	0.949212
0.019256	0.514531	0.421910	0.978941	0.104880	0.177206	0.259815	0.578676	0.533628	0.951614
0.018693	0.511966	0.420968	0.978483	0.105221	0.180458	0.261480	0.572669	0.529173	0.953313
0.018109	0.509602	0.420111	0.977844	0.105487	0.183605	0.263011	0.566977	0.524788	0.954321
0.017505	0.507451	0.419330	0.976959	0.105674	0.186640	0.264414	0.561578	0.520512	0.954665
0.016881	0.505517	0.418613	0.975755	0.105775	0.189557	0.265694	0.556444	0.516376	0.954378
0.016237	0.503800	0.417947	0.974161	0.105783	0.192351	0.266857	0.551540	0.512405	0.953499
0.015574	0.502291	0.417313	0.972108	0.105692	0.195019	0.267910	0.546827	0.508617	0.952069
0.014893	0.500974	0.416692	0.969540	0.105495	0.197557	0.268860	0.542265	0.505021	0.950120
0.014195	0.499825	0.416065	0.966413	0.105190	0.199963	0.269715	0.537822	0.501622	0.947685
0.013480	0.498813	0.415418	0.962694	0.104773	0.202235	0.270482	0.533469	0.498417	0.944789
0.012751	0.497903	0.414739	0.958354	0.104245	0.204370	0.271169	0.529187	0.495400	0.941456
0.012007	0.497055	0.414020	0.953360	0.103605	0.206363	0.271782	0.524962	0.492563	0.937709
0.011251	0.496228	0.413259	0.947675	0.102856	0.208209	0.272324	0.520781	0.489891	0.933565
0.010482	0.495383	0.412451	0.941254	0.102002	0.209899	0.272798	0.516629	0.487371	0.929034
0.009703	0.494483	0.411597	0.934055	0.101048	0.211423	0.273203	0.512489	0.484986	0.924123
0.008914	0.493497	0.410692	0.926046	0.099998	0.212772	0.273533	0.508348	0.482723	0.918842
0.008116	0.492403	0.409732	0.917205	0.098859	0.213938	0.273781	0.504200	0.480574	0.913202
0.007310	0.491187	0.408710	0.907517	0.097635	0.214915	0.273937	0.500045	0.478533	0.907220
0.006496	0.489843	0.407619	0.896975	0.096330	0.215698	0.273990	0.495891	0.476592	0.900909
0.005675	0.488370	0.406452	0.885582	0.094948	0.216285	0.273931	0.491747	0.474743	0.894281
0.004848	0.486769	0.405201	0.873357	0.093494	0.216679	0.273753	0.487621	0.472975	0.887342
0.004015	0.485039	0.403857	0.860335	0.091971	0.216884	0.273449	0.483517	0.471280	0.880096
0.003179	0.483171	0.402406	0.846556	0.090387	0.216909	0.273015	0.479431	0.469651	0.872547
0.002338	0.481152	0.400835	0.832062	0.088746	0.216768	0.272453	0.475354	0.468079	0.864700
0.001494	0.478966	0.399130	0.816902	0.087057	0.216475	0.271768	0.471271	0.466557	0.856566
0.000649	0.476593	0.397279	0.801127	0.085327	0.216046	0.270971	0.467158	0.465079	0.848163
-0.000198	0.474012	0.395273	0.784789	0.083563	0.215496	0.270075	0.462988	0.463644	0.839515
-0.001044	0.471202	0.393108	0.767943	0.081775	0.214840	0.269098	0.458733	0.462247	0.830645
-0.001888	0.468136	0.390780	0.750646	0.079969	0.214089	0.268055	0.454365	0.460884	0.821573
-0.002730	0.464790	0.388288	0.732957	0.078154	0.213252	0.266963	0.449862	0.459553	0.812308
-0.003567	0.461141	0.385631	0.714939	0.076335	0.212338	0.265833	0.445206	0.458249	0.802858
-0.004399	0.457179	0.382809	0.696651	0.074518	0.211355	0.264675	0.440378	0.456967	0.793227
-0.005223	0.452904	0.379823	0.678152	0.072709	0.210311	0.263498	0.435363	0.455698	0.783410
-0.006037	0.448327	0.376673	0.659490	0.070913	0.209219	0.262309	0.430154	0.454434	0.773397
-0.006841	0.443472	0.373358	0.640712	0.069133	0.208094	0.261115	0.424751	0.453170	0.763171
-0.007631	0.438369	0.369877	0.621860	0.067375	0.206954	0.259922	0.419162	0.451905	0.752705
-0.008406	0.433055	0.366229	0.602975	0.065641	0.205820	0.258736	0.413401	0.450640	0.741969
-0.009163	0.427572	0.362413	0.584096	0.063934	0.204715	0.257563	0.407487	0.449378	0.730932
-0.009900	0.421960	0.358426	0.565262	0.062259	0.203661	0.256409	0.401438	0.448122	0.719573
-0.010613	0.416258	0.354269	0.546508	0.060618	0.202680	0.255277	0.395274	0.446883	0.707880
-0.011299	0.410501	0.349939	0.527869	0.059015	0.201793	0.254175	0.389010	0.445672	0.695857
-0.011955	0.404717	0.345436	0.509380	0.057455	0.201019	0.253106	0.382657	0.444503	0.683523
-0.012576	0.398932	0.340757	0.491075	0.055942	0.200376	0.252074	0.376225	0.443392	0.670909
-0.013159	0.393167	0.335899	0.472990	0.054479	0.199880	0.251083	0.369724	0.442355	0.658060
-0.013700	0.387439	0.330853	0.455156	0.053069	0.199544	0.250134	0.363165	0.441413	0.645019
-0.014193	0.381760	0.325612	0.437607	0.051713	0.199380	0.249229	0.356565	0.440597	0.631835
-0.014634	0.376141	0.320172	0.420373	0.050413	0.199394	0.248367	0.349945	0.439939	0.618553
-0.015019	0.370583	0.314530	0.403484	0.049169	0.199593	0.247549	0.343332	0.439475	0.605222
-0.015341	0.365088	0.308692	0.386967	0.047981	0.199982	0.246771	0.336758	0.439241	0.591894
-0.015595	0.359650	0.302665	0.370847	0.046850	0.200562	0.246032	0.330256	0.439269	0.578620
-0.015774	0.354262	0.296464	0.355145	0.045774	0.201331	0.245329	0.323865	0.439589	0.565451
-0.015873	0.348914	0.290109	0.339881	0.044754	0.202286	0.244658	0.317622	0.440226	0.552435
-0.015884	0.343592	0.283620	0.325068	0.043788	0.203423	0.244017	0.311567	0.441197	0.539615
-0.015801	0.338284	0.277023	0.310719	0.042876	0.204733	0.243402	0.305736	0.442514	0.527027
-0.015616	0.332975	0.270342	0.296839	0.042018	0.206209	0.242809	0.300161	0.444183	0.514703
-0.015320	0.327653	0.263602	0.283433	0.041213	0.207841	0.242232	0.294871	0.446204	0.502677
-0.014905	0.322307	0.256827	0.270499	0.040461	0.209621	0.241661	0.289891	0.448578	0.490980
-0.014361	0.316931	0.250041	0.258034	0.039761	0.211535	0.241087	0.285246	0.451302	0.479645
-0.013679	0.311521	0.243265	0.246030	0.039111	0.213572	0.240495	0.280956	0.454376	0.468701
-0.012849	0.306077	0.236517	0.234475	0.038511	0.215718	0.239875	0.277042	0.457792	0.458178
-0.011860	0.300605	0.229813	0.223360	0.037959	0.217957	0.239217	0.273526	0.461542	0.448101
-0.010701	0.295113	0.223164	0.212670	0.037452	0.220274	0.238517	0.270425	0.465609	0.438492
-0.009360	0.289614	0.216581	0.202392	0.036989	0.222654	0.237776	0.267754	0.469971	0.429371
-0.007824	0.284125	0.210069	0.192515	0.036565	0.225077	0.237004	0.265527	0.474604	0.420750
-0.006081	0.278662	0.203635	0.183026	0.036179	0.227522	0.236216	0.263756	0.479484	0.412644
-0.004117	0.273240	0.197281	0.173914	0.035826	0.229970	0.235431	0.262448	0.484588	0.405064
-0.001918	0.267873	0.191011	0.165169	0.035505	0.232402	0.234672	0.261609	0.489899	0.398018
0.000531	0.262570	0.184825	0.156783	0.035211	0.234807	0.233962	0.261243	0.495400	0.391513
0.003245	0.257339	0.178728	0.148748	0.034942	0.237184	0.233324	0.261350	0.501073	0.385554
0.006239	0.252185	0.172720	0.141057	0.034694	0.239542	0.232776	0.261930	0.506899	0.380143
0.009529	0.247111	0.166803	0.133705	0.034464	0.241892	0.232338	0.262983	0.512853	0.375281
0.013130	0.242119	0.160982	0.126688	0.034250	0.244249	0.232023	0.264506	0.518909	0.370967
0.017058	0.237210	0.155259	0.120001	0.034049	0.246624	0.231846	0.266496	0.525047	0.367196
0.021329	0.232387	0.149637	0.113640	0.033859	0.249029	0.231818	0.268948	0.531247	0.363967
0.025957	0.227651	0.144123	0.107597	0.033679	0.251474	0.231954	0.271858	0.537497	0.361277
0.030958	0.223006	0.138720	0.101868	0.033509	0.253969	0.232266	0.275218	0.543789	0.359129
0.036347	0.218455	0.133433	0.096442	0.033346	0.256524	0.232767	0.279018	0.550113	0.357524
0.042139	0.214003	0.128270	0.091310	0.033191	0.259153	0.233468	0.283244	0.556457	0.356462
0.048348	0.209657	0.123234	0.086463	0.033041	0.261866	0.234381	0.287883	0.562803	0.355939
0.054989	0.205423	0.118332	0.081888	0.032897	0.264677	0.235514	0.292918	0.569132	0.355952
0.062077	0.201307	0.113568	0.077576	0.032757	0.267599	0.236876	0.298330	0.575416	0.356495
0.069626	0.197317	0.108946	0.073515	0.032619	0.270648	0.238473	0.304102	0.581628	0.357566
0.077650	0.193461	0.104469	0.069694	0.032482	0.273834	0.240309	0.310210	0.587737	0.359163
0.086163	0.189748	0.100141	0.066102	0.032344	0.277170	0.242386	0.316631	0.593712	0.361284
0.095179	0.186188	0.095961	0.062729	0.032203	0.280662	0.244703	0.323338	0.599520	0.363926
0.104712	0.182788	0.091931	0.059564	0.032058	0.284316	0.247258	0.330303	0.605126	0.367081
0.114775	0.179557	0.088049	0.056598	0.031906	0.288133	0.250044	0.337493	0.610492	0.370737
0.125381	0.176502	0.084311	0.053821	0.031745	0.292112	0.253052	0.344873	0.615586	0.374882
0.136544	0.173627	0.080716	0.051224	0.031573	0.296245	0.256270	0.352404	0.620378	0.379496
0.148274	0.170938	0.077259	0.048799	0.031387	0.300525	0.259680	0.360042	0.624843	0.384561
0.160586	0.168437	0.073936	0.046535	0.031183	0.304938	0.263263	0.367740	0.628956	0.390055
0.173488	0.166125	0.070743	0.044426	0.030958	0.309471	0.266997	0.375447	0.632695	0.395957
0.186992	0.164003	0.067676	0.042462	0.030708	0.314108	0.270855	0.383112	0.636033	0.402241
0.201107	0.162068	0.064730	0.040637	0.030430	0.318831	0.274810	0.390678	0.638944	0.408882
0.215840	0.160318	0.061901	0.038942	0.030120	0.323623	0.278834	0.398088	0.641400	0.415853
0.231196	0.158748	0.059183	0.037371	0.029777	0.328466	0.282899	0.405281	0.643370	0.423128
0.247178	0.157351	0.056573	0.035915	0.029398	0.333345	0.286978	0.412193	0.644817	0.430679
0.263787	0.156118	0.054068	0.034569	0.028982	0.338243	0.291043	0.418756	0.645706	0.438471
0.281020	0.155039	0.051662	0.033325	0.028527	0.343143	0.295071	0.424912	0.645994	0.446468
0.298873	0.154102	0.049354	0.032176	0.028034	0.348031	0.299036	0.430611	0.645637	0.454624
0.317336	0.153294	0.047140	0.031116	0.027502	0.352886	0.302913	0.435817	0.644595	0.462890
0.336396	0.152602	0.045017	0.030137	0.026932	0.357687	0.306677	0.440508	0.642836	0.471212
