/forceset/addlong_r/activation	/forceset/recfem_r/activation	/forceset/vaslat_r/activation	/forceset/vasmed_r/activation	/forceset/tibant_r/activation	/forceset/bflh_r/activation	/forceset/semiten_r/activation	/forceset/gaslat_r/activation	/forceset/gasmed_r/activation	/forceset/soleus_r/activation
0.064444	0.183209	0.006108	0.015441	0.229068	0.034560	0.006728	0.007582	0.009167	0.023098
0.061916	0.183541	0.006144	0.015203	0.225025	0.034409	0.006584	0.007495	0.009165	0.023255
0.059420	0.183899	0.006181	0.014961	0.221496	0.034356	0.006448	0.007409	0.009172	0.023420
0.056968	0.184279	0.006221	0.014717	0.218479	0.034401	0.006322	0.007325	0.009187	0.023593
0.054572	0.184676	0.006262	0.014472	0.215968	0.034546	0.006204	0.007243	0.009210	0.023773
0.052242	0.185084	0.006304	0.014228	0.213956	0.034790	0.006096	0.007163	0.009240	0.023956
0.049987	0.185497	0.006347	0.013986	0.212432	0.035135	0.005997	0.007085	0.009278	0.024143
0.047817	0.185907	0.006390	0.013746	0.211384	0.035580	0.005910	0.007008	0.009321	0.024332
0.045741	0.186306	0.006433	0.013511	0.210797	0.036123	0.005833	0.006934	0.009369	0.024521
0.043766	0.186685	0.006475	0.013280	0.210656	0.036766	0.005767	0.006862	0.009422	0.024709
0.041902	0.187037	0.006515	0.013056	0.210944	0.037507	0.005713	0.006792	0.009480	0.024895
0.040156	0.187354	0.006555	0.012837	0.211642	0.038345	0.005672	0.006723	0.009540	0.025078
0.038535	0.187628	0.006592	0.012626	0.212732	0.039281	0.005645	0.006657	0.009603	0.025257
0.037048	0.187853	0.006626	0.012421	0.214194	0.040315	0.005630	0.006593	0.009668	0.025430
0.035699	0.188019	0.006658	0.012223	0.216010	0.041445	0.005630	0.006530	0.009734	0.025597
0.034498	0.188117	0.006687	0.012033	0.218161	0.042674	0.005644	0.006468	0.009800	0.025756
0.033449	0.188141	0.006713	0.011850	0.220630	0.044000	0.005673	0.006408	0.009865	0.025907
0.032558	0.188084	0.006736	0.011675	0.223394	0.045424	0.005718	0.006350	0.009929	0.026048
0.031831	0.187943	0.006755	0.011507	0.226434	0.046945	0.005779	0.006292	0.009992	0.026180
0.031272	0.187713	0.006772	0.011347	0.229727	0.048560	0.005856	0.006235	0.010052	0.026302
0.030887	0.187395	0.006785	0.011195	0.233248	0.050270	0.005950	0.006179	0.010109	0.026413
0.030678	0.186986	0.006796	0.011050	0.236968	0.052071	0.006061	0.006125	0.010163	0.026511
0.030650	0.186487	0.006802	0.010913	0.240860	0.053961	0.006191	0.006072	0.010212	0.026596
0.030806	0.185896	0.006805	0.010783	0.244898	0.055936	0.006339	0.006020	0.010257	0.026667
0.031150	0.185213	0.006805	0.010661	0.249057	0.057992	0.006508	0.005969	0.010296	0.026721
0.031683	0.184433	0.006800	0.010546	0.253317	0.060125	0.006699	0.005919	0.010330	0.026760
0.032408	0.183553	0.006792	0.010437	0.257661	0.062329	0.006911	0.005871	0.010358	0.026782
0.033328	0.182574	0.006779	0.010334	0.262069	0.064598	0.007148	0.005824	0.010381	0.026787
0.034444	0.181496	0.006762	0.010237	0.266528	0.066928	0.007409	0.005779	0.010399	0.026774
0.035757	0.180324	0.006741	0.010146	0.271023	0.069309	0.007695	0.005735	0.010412	0.026745
0.037270	0.179066	0.006716	0.010060	0.275545	0.071734	0.008009	0.005693	0.010420	0.026697
0.038983	0.177728	0.006687	0.009978	0.280080	0.074195	0.008351	0.005653	0.010423	0.026632
0.040897	0.176320	0.006654	0.009902	0.284614	0.076680	0.008723	0.005614	0.010423	0.026549
0.043012	0.174850	0.006617	0.009830	0.289131	0.079180	0.009125	0.005577	0.010418	0.026448
0.045329	0.173324	0.006578	0.009764	0.293608	0.081686	0.009559	0.005541	0.010409	0.026330
0.047848	0.171749	0.006536	0.009702	0.298020	0.084187	0.010028	0.005506	0.010396	0.026195
0.050567	0.170132	0.006491	0.009644	0.302338	0.086676	0.010533	0.005472	0.010378	0.026041
0.053487	0.168478	0.006443	0.009591	0.306528	0.089148	0.011077	0.005439	0.010355	0.025869
0.056606	0.166794	0.006394	0.009542	0.310553	0.091596	0.011662	0.005407	0.010327	0.025678
0.059924	0.165082	0.006341	0.009495	0.314374	0.094012	0.012291	0.005376	0.010294	0.025466
0.063438	0.163344	0.006286	0.009451	0.317950	0.096389	0.012968	0.005345	0.010256	0.025234
0.067146	0.161582	0.006229	0.009409	0.321239	0.098721	0.013696	0.005315	0.010212	0.024980
0.071044	0.159792	0.006169	0.009369	0.324205	0.101001	0.014476	0.005286	0.010162	0.024706
0.075130	0.157972	0.006106	0.009330	0.326819	0.103223	0.015314	0.005258	0.010108	0.024411
0.079397	0.156117	0.006041	0.009291	0.329061	0.105385	0.016210	0.005231	0.010050	0.024098
0.083841	0.154224	0.005973	0.009253	0.330916	0.107480	0.017170	0.005204	0.009988	0.023766
0.088454	0.152285	0.005903	0.009215	0.332372	0.109504	0.018195	0.005177	0.009923	0.023419
0.093228	0.150293	0.005830	0.009178	0.333428	0.111452	0.019288	0.005151	0.009855	0.023056
0.098155	0.148241	0.005755	0.009141	0.334084	0.113315	0.020453	0.005125	0.009784	0.022679
0.103225	0.146121	0.005678	0.009105	0.334341	0.115086	0.021691	0.005098	0.009712	0.022289
0.108425	0.143929	0.005599	0.009071	0.334202	0.116755	0.023004	0.005071	0.009638	0.021888
0.113742	0.141664	0.005520	0.009039	0.333670	0.118316	0.024396	0.005044	0.009563	0.021477
0.119164	0.139328	0.005440	0.009009	0.332749	0.119762	0.025868	0.005017	0.009487	0.021057
0.124678	0.136928	0.005359	0.008981	0.331448	0.121087	0.027424	0.004990	0.009411	0.020631
0.130270	0.134472	0.005278	0.008957	0.329785	0.122288	0.029064	0.004962	0.009333	0.020201
0.135928	0.131972	0.005197	0.008935	0.327784	0.123361	0.030792	0.004936	0.009255	0.019768
0.141640	0.129439	0.005116	0.008916	0.325473	0.124300	0.032609	0.004909	0.009176	0.019333
0.147395	0.126886	0.005035	0.008900	0.322879	0.125101	0.034517	0.004883	0.009097	0.018900
0.153180	0.124323	0.004954	0.008887	0.320027	0.125762	0.036516	0.004858	0.009017	0.018468
0.158985	0.121759	0.004873	0.008877	0.316944	0.126282	0.038609	0.004834	0.008937	0.018040
0.164799	0.119201	0.004793	0.008870	0.313652	0.126663	0.040794	0.004810	0.008855	0.017616
0.170608	0.116657	0.004713	0.008866	0.310173	0.126909	0.043071	0.004788	0.008772	0.017197
0.176399	0.114131	0.004632	0.008866	0.306528	0.127025	0.045439	0.004766	0.008689	0.016785
0.182155	0.111627	0.004553	0.008871	0.302738	0.127019	0.047897	0.004746	0.008605	0.016381
0.187860	0.109149	0.004473	0.008880	0.298821	0.126895	0.050444	0.004727	0.008521	0.015985
0.193496	0.106701	0.004394	0.008895	0.294796	0.126658	0.053078	0.004710	0.008436	0.015599
0.199046	0.104287	0.004314	0.008917	0.290676	0.126311	0.055798	0.004693	0.008351	0.015222
0.204495	0.101912	0.004235	0.008945	0.286477	0.125858	0.058601	0.004678	0.008265	0.014855
0.209829	0.099579	0.004156	0.008981	0.282211	0.125303	0.061487	0.004664	0.008179	0.014498
0.215035	0.097295	0.004077	0.009024	0.277887	0.124653	0.064453	0.004650	0.008092	0.014152
0.220101	0.095064	0.003998	0.009076	0.273512	0.123916	0.067496	0.004637	0.008004	0.013816
0.225019	0.092890	0.003918	0.009136	0.269090	0.123103	0.070614	0.004625	0.007915	0.013491
0.229779	0.090776	0.003838	0.009205	0.264623	0.122224	0.073804	0.004612	0.007825	0.013177
0.234374	0.088725	0.003758	0.009282	0.260110	0.121289	0.077062	0.004600	0.007734	0.012872
0.238793	0.086736	0.003678	0.009368	0.255549	0.120306	0.080383	0.004589	0.007641	0.012578
0.243024	0.084810	0.003598	0.009463	0.250936	0.119286	0.083763	0.004576	0.007546	0.012294
0.247052	0.082945	0.003518	0.009567	0.246266	0.118234	0.087195	0.004564	0.007449	0.012019
0.250861	0.081139	0.003439	0.009680	0.241539	0.117159	0.090675	0.004550	0.007349	0.011756
0.254431	0.079388	0.003361	0.009800	0.236755	0.116068	0.094198	0.004536	0.007247	0.011503
0.257741	0.077690	0.003284	0.009928	0.231917	0.114969	0.097756	0.004520	0.007143	0.011260
0.260769	0.076042	0.003208	0.010064	0.227029	0.113866	0.101343	0.004502	0.007037	0.011029
0.263494	0.074440	0.003133	0.010206	0.222097	0.112766	0.104950	0.004483	0.006928	0.010809
0.265894	0.072881	0.003061	0.010355	0.217135	0.111672	0.108568	0.004460	0.006817	0.010601
0.267954	0.071364	0.002989	0.010511	0.212160	0.110585	0.112187	0.004434	0.006703	0.010403
0.269659	0.069884	0.002920	0.010672	0.207193	0.109509	0.115798	0.004405	0.006587	0.010217
0.271000	0.068440	0.002853	0.010837	0.202257	0.108444	0.119389	0.004373	0.006469	0.010043
0.271973	0.067030	0.002788	0.011008	0.197371	0.107393	0.122950	0.004338	0.006350	0.009879
0.272576	0.065651	0.002725	0.011181	0.192551	0.106357	0.126470	0.004299	0.006230	0.009727
0.272806	0.064302	0.002665	0.011357	0.187812	0.105334	0.129934	0.004258	0.006109	0.009587
0.272663	0.062979	0.002608	0.011533	0.183166	0.104326	0.133331	0.004214	0.005988	0.009458
0.272142	0.061681	0.002554	0.011710	0.178620	0.103331	0.136646	0.004168	0.005867	0.009340
0.271240	0.060406	0.002503	0.011887	0.174181	0.102351	0.139866	0.004119	0.005747	0.009234
0.269951	0.059149	0.002457	0.012061	0.169855	0.101387	0.142972	0.004069	0.005629	0.009139
0.268277	0.057910	0.002415	0.012233	0.165644	0.100442	0.145947	0.004017	0.005511	0.009055
0.266224	0.056685	0.002378	0.012402	0.161550	0.099516	0.148773	0.003963	0.005396	0.008981
0.263804	0.055472	0.002345	0.012566	0.157572	0.098610	0.151433	0.003909	0.005282	0.008917
0.261036	0.054269	0.002318	0.012726	0.153708	0.097724	0.153912	0.003853	0.005171	0.008862
0.257944	0.053075	0.002297	0.012882	0.149953	0.096855	0.156198	0.003798	0.005062	0.008815
0.254557	0.051889	0.002283	0.013034	0.146301	0.096002	0.158283	0.003742	0.004956	0.008776
0.250902	0.050711	0.002275	0.013181	0.142744	0.095159	0.160160	0.003685	0.004854	0.008744
0.247006	0.049543	0.002275	0.013324	0.139271	0.094324	0.161824	0.003629	0.004755	0.008717
0.242894	0.048386	0.002283	0.013463	0.135872	0.093494	0.163272	0.003573	0.004659	0.008695
0.238585	0.047242	0.002300	0.013596	0.132534	0.092669	0.164498	0.003517	0.004567	0.008677
0.234101	0.046111	0.002326	0.013724	0.129247	0.091853	0.165499	0.003462	0.004480	0.008661
0.229458	0.044997	0.002361	0.013846	0.126001	0.091052	0.166275	0.003406	0.004396	0.008648
0.224672	0.043900	0.002407	0.013961	0.122786	0.090271	0.166832	0.003351	0.004318	0.008637
0.219761	0.042821	0.002464	0.014070	0.119595	0.089518	0.167181	0.003296	0.004244	0.008627
0.214741	0.041762	0.002531	0.014171	0.116419	0.088800	0.167336	0.003242	0.004175	0.008618
0.209628	0.040724	0.002611	0.014266	0.113253	0.088123	0.167313	0.003188	0.004111	0.008609
0.204437	0.039706	0.002702	0.014353	0.110090	0.087494	0.167126	0.003133	0.004052	0.008601
0.199188	0.038708	0.002807	0.014433	0.106922	0.086918	0.166790	0.003079	0.003998	0.008594
0.193895	0.037731	0.002925	0.014507	0.103744	0.086401	0.166320	0.003025	0.003950	0.008588
0.188579	0.036773	0.003057	0.014575	0.100551	0.085948	0.165730	0.002972	0.003907	0.008583
0.183256	0.035833	0.003203	0.014639	0.097342	0.085563	0.165033	0.002918	0.003869	0.008580
0.177945	0.034911	0.003365	0.014698	0.094117	0.085251	0.164242	0.002865	0.003836	0.008578
0.172661	0.034006	0.003542	0.014754	0.090883	0.085014	0.163369	0.002812	0.003809	0.008579
0.167419	0.033119	0.003735	0.014806	0.087645	0.084856	0.162426	0.002759	0.003786	0.008581
0.162233	0.032249	0.003945	0.014855	0.084409	0.084776	0.161424	0.002707	0.003769	0.008584
0.157114	0.031399	0.004171	0.014901	0.081181	0.084776	0.160373	0.002654	0.003756	0.008590
0.152073	0.030569	0.004415	0.014944	0.077969	0.084855	0.159285	0.002603	0.003747	0.008597
0.147117	0.029762	0.004677	0.014984	0.074780	0.085012	0.158168	0.002552	0.003744	0.008606
0.142253	0.028978	0.004958	0.015021	0.071620	0.085243	0.157030	0.002501	0.003744	0.008616
0.137486	0.028219	0.005258	0.015055	0.068497	0.085545	0.155879	0.002451	0.003747	0.008629
0.132819	0.027486	0.005578	0.015086	0.065416	0.085913	0.154723	0.002402	0.003754	0.008642
0.128254	0.026780	0.005918	0.015113	0.062383	0.086341	0.153568	0.002353	0.003765	0.008658
0.123795	0.026100	0.006279	0.015136	0.059403	0.086821	0.152422	0.002305	0.003777	0.008675
0.119447	0.025447	0.006661	0.015155	0.056479	0.087346	0.151290	0.002258	0.003793	0.008694
0.115213	0.024823	0.007065	0.015171	0.053615	0.087904	0.150175	0.002211	0.003809	0.008715
0.111101	0.024228	0.007491	0.015183	0.050815	0.088486	0.149080	0.002164	0.003828	0.008737
0.107116	0.023662	0.007939	0.015193	0.048082	0.089080	0.148005	0.002119	0.003848	0.008760
0.103265	0.023127	0.008410	0.015201	0.045417	0.089673	0.146950	0.002074	0.003869	0.008784
0.099553	0.022623	0.008904	0.015207	0.042824	0.090252	0.145916	0.002029	0.003890	0.008809
0.095984	0.022150	0.009420	0.015211	0.040307	0.090804	0.144902	0.001986	0.003913	0.008835
0.092562	0.021708	0.009959	0.015215	0.037867	0.091313	0.143905	0.001943	0.003935	0.008862
0.089290	0.021299	0.010520	0.015217	0.035507	0.091770	0.142922	0.001901	0.003958	0.008889
0.086169	0.020921	0.011104	0.015218	0.033232	0.092166	0.141949	0.001859	0.003982	0.008916
0.083201	0.020575	0.011709	0.015219	0.031043	0.092495	0.140984	0.001818	0.004006	0.008943
0.080386	0.020260	0.012336	0.015219	0.028943	0.092750	0.140023	0.001778	0.004029	0.008969
0.077724	0.019976	0.012983	0.015220	0.026933	0.092930	0.139065	0.001739	0.004053	0.008995
0.075214	0.019723	0.013650	0.015221	0.025016	0.093030	0.138106	0.001700	0.004076	0.009019
0.072856	0.019499	0.014337	0.015223	0.023192	0.093053	0.137146	0.001662	0.004098	0.009041
0.070646	0.019305	0.015042	0.015226	0.021462	0.092997	0.136178	0.001626	0.004120	0.009061
0.068582	0.019141	0.015763	0.015232	0.019828	0.092864	0.135198	0.001591	0.004141	0.009080
0.066660	0.019006	0.016501	0.015239	0.018289	0.092655	0.134199	0.001557	0.004160	0.009096
0.064873	0.018900	0.017252	0.015249	0.016845	0.092375	0.133174	0.001525	0.004178	0.009110
0.063218	0.018824	0.018017	0.015261	0.015496	0.092028	0.132117	0.001496	0.004195	0.009122
0.061687	0.018777	0.018793	0.015274	0.014242	0.091621	0.131028	0.001469	0.004210	0.009132
0.060274	0.018760	0.019580	0.015290	0.013082	0.091159	0.129905	0.001446	0.004223	0.009140
0.058974	0.018772	0.020374	0.015308	0.012016	0.090650	0.128750	0.001426	0.004233	0.009146
0.057780	0.018815	0.021176	0.015327	0.011043	0.090103	0.127563	0.001410	0.004242	0.009149
0.056686	0.018889	0.021982	0.015348	0.010162	0.089527	0.126341	0.001398	0.004248	0.009152
0.055688	0.018996	0.022791	0.015369	0.009372	0.088934	0.125084	0.001392	0.004251	0.009153
0.054780	0.019136	0.023601	0.015390	0.008674	0.088332	0.123792	0.001392	0.004252	0.009154
0.053959	0.019310	0.024409	0.015411	0.008065	0.087730	0.122465	0.001398	0.004251	0.009154
0.053222	0.019518	0.025212	0.015431	0.007546	0.087134	0.121105	0.001412	0.004247	0.009153
0.052565	0.019761	0.026008	0.015449	0.007115	0.086552	0.119710	0.001434	0.004241	0.009153
0.051987	0.020040	0.026793	0.015464	0.006772	0.085987	0.118282	0.001464	0.004233	0.009151
0.051487	0.020352	0.027563	0.015477	0.006514	0.085446	0.116824	0.001504	0.004222	0.009149
0.051063	0.020700	0.028314	0.015486	0.006341	0.084931	0.115342	0.001554	0.004210	0.009147
0.050716	0.021080	0.029042	0.015492	0.006252	0.084446	0.113843	0.001615	0.004195	0.009144
0.050441	0.021494	0.029741	0.015494	0.006246	0.083995	0.112334	0.001687	0.004179	0.009140
0.050239	0.021940	0.030408	0.015492	0.006323	0.083581	0.110824	0.001771	0.004161	0.009134
0.050105	0.022417	0.031036	0.015486	0.006482	0.083209	0.109321	0.001868	0.004141	0.009128
0.050039	0.022923	0.031622	0.015475	0.006724	0.082885	0.107836	0.001979	0.004119	0.009120
0.050038	0.023458	0.032160	0.015460	0.007047	0.082615	0.106376	0.002104	0.004096	0.009111
0.050100	0.024020	0.032647	0.015441	0.007452	0.082402	0.104952	0.002244	0.004071	0.009100
0.050227	0.024606	0.033079	0.015419	0.007939	0.082253	0.103569	0.002399	0.004045	0.009088
0.050417	0.025214	0.033452	0.015396	0.008507	0.082172	0.102235	0.002570	0.004017	0.009075
0.050670	0.025842	0.033764	0.015372	0.009157	0.082163	0.100954	0.002759	0.003986	0.009061
0.050988	0.026488	0.034012	0.015350	0.009888	0.082232	0.099730	0.002965	0.003955	0.009047
0.051371	0.027149	0.034196	0.015330	0.010703	0.082384	0.098569	0.003190	0.003921	0.009033
0.051819	0.027825	0.034314	0.015313	0.011602	0.082622	0.097475	0.003434	0.003886	0.009020
0.052333	0.028515	0.034364	0.015300	0.012585	0.082951	0.096455	0.003698	0.003849	0.009007
0.052912	0.029220	0.034346	0.015292	0.013655	0.083377	0.095515	0.003982	0.003810	0.008996
0.053556	0.029938	0.034260	0.015291	0.014812	0.083903	0.094663	0.004288	0.003769	0.008987
0.054266	0.030669	0.034105	0.015297	0.016058	0.084534	0.093905	0.004616	0.003727	0.008980
0.055040	0.031414	0.033884	0.015313	0.017394	0.085271	0.093249	0.004967	0.003683	0.008975
0.055878	0.032170	0.033601	0.015338	0.018821	0.086116	0.092702	0.005342	0.003637	0.008974
0.056780	0.032936	0.033259	0.015376	0.020341	0.087069	0.092268	0.005742	0.003589	0.008975
0.057742	0.033712	0.032863	0.015428	0.021955	0.088131	0.091955	0.006167	0.003539	0.008980
0.058764	0.034496	0.032419	0.015496	0.023665	0.089299	0.091767	0.006618	0.003487	0.008990
0.059842	0.035284	0.031932	0.015581	0.025471	0.090573	0.091710	0.007095	0.003433	0.009003
0.060973	0.036076	0.031405	0.015686	0.027375	0.091950	0.091789	0.007598	0.003377	0.009022
0.062153	0.036867	0.030844	0.015811	0.029378	0.093428	0.092010	0.008129	0.003319	0.009046
0.063376	0.037654	0.030254	0.015958	0.031480	0.095004	0.092379	0.008687	0.003258	0.009075
0.064635	0.038433	0.029636	0.016129	0.033682	0.096676	0.092901	0.009272	0.003196	0.009110
0.065926	0.039200	0.028997	0.016324	0.035984	0.098439	0.093580	0.009887	0.003131	0.009151
0.067241	0.039951	0.028338	0.016545	0.038386	0.100290	0.094423	0.010530	0.003063	0.009200
0.068575	0.040681	0.027664	0.016792	0.040885	0.102223	0.095433	0.011202	0.002994	0.009255
0.069922	0.041388	0.026978	0.017067	0.043482	0.104231	0.096618	0.011904	0.002922	0.009318
0.071278	0.042067	0.026284	0.017370	0.046173	0.106307	0.097984	0.012635	0.002847	0.009389
0.072639	0.042717	0.025584	0.017703	0.048956	0.108443	0.099539	0.013396	0.002770	0.009468
0.074001	0.043335	0.024884	0.018065	0.051828	0.110631	0.101289	0.014187	0.002691	0.009556
0.075362	0.043919	0.024185	0.018458	0.054785	0.112862	0.103242	0.015008	0.002608	0.009653
0.076719	0.044466	0.023491	0.018882	0.057822	0.115127	0.105402	0.015857	0.002524	0.009758
0.078069	0.044977	0.022806	0.019336	0.060932	0.117416	0.107774	0.016735	0.002436	0.009874
0.079409	0.045448	0.022132	0.019820	0.064111	0.119720	0.110364	0.017640	0.002347	0.009999
0.080737	0.045879	0.021472	0.020333	0.067350	0.122026	0.113175	0.018571	0.002254	0.010134
0.082048	0.046266	0.020829	0.020875	0.070641	0.124323	0.116211	0.019528	0.002160	0.010279
0.083339	0.046608	0.020206	0.021445	0.073976	0.126595	0.119474	0.020508	0.002063	0.010433
0.084606	0.046902	0.019606	0.022042	0.077345	0.128831	0.122968	0.021510	0.001963	0.010598
0.085847	0.047146	0.019029	0.022666	0.080736	0.131015	0.126693	0.022532	0.001862	0.010772
0.087060	0.047341	0.018480	0.023317	0.084138	0.133135	0.130653	0.023572	0.001760	0.010956
0.088244	0.047486	0.017959	0.023994	0.087537	0.135173	0.134848	0.024626	0.001656	0.011149
0.089397	0.047586	0.017468	0.024698	0.090919	0.137115	0.139280	0.025693	0.001553	0.011351
0.090516	0.047643	0.017010	0.025430	0.094270	0.138946	0.143947	0.026769	0.001449	0.011561
0.091598	0.047662	0.016584	0.026189	0.097573	0.140654	0.148847	0.027851	0.001347	0.011779
0.092640	0.047648	0.016193	0.026976	0.100813	0.142229	0.153973	0.028934	0.001248	0.012003
0.093637	0.047604	0.015837	0.027790	0.103975	0.143663	0.159318	0.030014	0.001152	0.012233
0.094583	0.047534	0.015517	0.028630	0.107044	0.144946	0.164873	0.031088	0.001062	0.012469
0.095474	0.047440	0.015234	0.029498	0.110007	0.146074	0.170626	0.032149	0.000979	0.012708
0.096307	0.047325	0.014988	0.030391	0.112850	0.147044	0.176562	0.033194	0.000904	0.012951
0.097079	0.047192	0.014779	0.031308	0.115559	0.147855	0.182668	0.034219	0.000841	0.013196
0.097790	0.047043	0.014608	0.032249	0.118125	0.148505	0.188926	0.035222	0.000791	0.013441
0.098439	0.046881	0.014475	0.033209	0.120535	0.148993	0.195320	0.036200	0.000759	0.013686
0.099025	0.046706	0.014381	0.034188	0.122780	0.149317	0.201831	0.037151	0.000746	0.013929
0.099548	0.046523	0.014323	0.035182	0.124847	0.149474	0.208440	0.038073	0.000758	0.014169
0.100003	0.046334	0.014304	0.036187	0.126723	0.149464	0.215128	0.038968	0.000797	0.014403
0.100390	0.046141	0.014322	0.037200	0.128399	0.149289	0.221877	0.039834	0.000868	0.014632
0.100704	0.045949	0.014376	0.038216	0.129865	0.148949	0.228672	0.040673	0.000973	0.014854
0.100944	0.045760	0.014466	0.039230	0.131117	0.148445	0.235501	0.041488	0.001118	0.015068
0.101106	0.045576	0.014591	0.040238	0.132150	0.147775	0.242356	0.042278	0.001307	0.015274
0.101190	0.045399	0.014749	0.041238	0.132961	0.146935	0.249231	0.043046	0.001543	0.015471
0.101194	0.045229	0.014940	0.042224	0.133551	0.145923	0.256122	0.043792	0.001831	0.015659
0.101115	0.045069	0.015162	0.043197	0.133925	0.144732	0.263027	0.044515	0.002175	0.015837
0.100952	0.044917	0.015415	0.044152	0.134088	0.143358	0.269953	0.045216	0.002581	0.016005
0.100705	0.044774	0.015695	0.045090	0.134049	0.141801	0.276914	0.045892	0.003053	0.016162
0.100375	0.044639	0.016003	0.046007	0.133820	0.140063	0.283927	0.046545	0.003595	0.016308
0.099962	0.044513	0.016338	0.046901	0.133412	0.138157	0.291014	0.047172	0.004212	0.016442
0.099471	0.044394	0.016697	0.047770	0.132837	0.136100	0.298196	0.047774	0.004908	0.016562
0.098906	0.044280	0.017080	0.048611	0.132112	0.133912	0.305494	0.048350	0.005689	0.016669
0.098270	0.044172	0.017486	0.049422	0.131256	0.131610	0.312928	0.048900	0.006558	0.016762
0.097566	0.044065	0.017913	0.050201	0.130289	0.129214	0.320515	0.049424	0.007521	0.016842
0.096800	0.043959	0.018360	0.050947	0.129233	0.126739	0.328267	0.049921	0.008581	0.016909
0.095977	0.043849	0.018826	0.051659	0.128108	0.124203	0.336195	0.050392	0.009745	0.016964
0.095104	0.043734	0.019310	0.052337	0.126933	0.121621	0.344306	0.050836	0.011017	0.017009
0.094191	0.043610	0.019809	0.052978	0.125725	0.119013	0.352606	0.051253	0.012402	0.017043
0.093246	0.043475	0.020323	0.053582	0.124500	0.116396	0.361100	0.051645	0.013905	0.017069
0.092279	0.043326	0.020850	0.054146	0.123273	0.113787	0.369794	0.052016	0.015532	0.017087
0.091298	0.043162	0.021389	0.054669	0.122055	0.111204	0.378690	0.052368	0.017288	0.017098
0.090308	0.042979	0.021938	0.055147	0.120858	0.108662	0.387785	0.052707	0.019179	0.017101
0.089316	0.042778	0.022496	0.055579	0.119690	0.106178	0.397074	0.053033	0.021209	0.017099
0.088328	0.042557	0.023060	0.055961	0.118559	0.103764	0.406548	0.053353	0.023383	0.017091
0.087347	0.042318	0.023628	0.056292	0.117470	0.101435	0.416195	0.053668	0.025707	0.017077
0.086378	0.042062	0.024198	0.056569	0.116428	0.099201	0.425996	0.053986	0.028184	0.017060
0.085424	0.041794	0.024767	0.056789	0.115436	0.097072	0.435930	0.054309	0.030818	0.017038
0.084488	0.041517	0.025332	0.056948	0.114495	0.095058	0.445970	0.054645	0.033615	0.017012
0.083576	0.041235	0.025890	0.057045	0.113608	0.093167	0.456087	0.054998	0.036575	0.016983
0.082690	0.040950	0.026438	0.057076	0.112772	0.091405	0.466253	0.055373	0.039704	0.016951
0.081836	0.040666	0.026974	0.057039	0.111988	0.089779	0.476442	0.055775	0.043003	0.016917
0.081015	0.040386	0.027497	0.056935	0.111253	0.088292	0.486626	0.056208	0.046474	0.016882
0.080232	0.040113	0.028005	0.056764	0.110566	0.086948	0.496774	0.056674	0.050119	0.016845
0.079487	0.039851	0.028499	0.056527	0.109927	0.085750	0.506856	0.057177	0.053939	0.016809
0.078785	0.039600	0.028976	0.056226	0.109338	0.084699	0.516842	0.057718	0.057936	0.016772
0.078124	0.039364	0.029439	0.055863	0.108803	0.083797	0.526702	0.058299	0.062110	0.016736
0.077508	0.039145	0.029886	0.055439	0.108324	0.083044	0.536411	0.058918	0.066461	0.016702
0.076937	0.038945	0.030316	0.054957	0.107911	0.082440	0.545940	0.059577	0.070988	0.016668
0.076411	0.038764	0.030728	0.054417	0.107573	0.081988	0.555263	0.060273	0.075689	0.016636
0.075932	0.038606	0.031122	0.053822	0.107324	0.081691	0.564352	0.061004	0.080563	0.016607
0.075500	0.038470	0.031496	0.053175	0.107177	0.081552	0.573173	0.061768	0.085605	0.016579
0.075116	0.038358	0.031850	0.052480	0.107148	0.081576	0.581695	0.062562	0.090812	0.016553
0.074782	0.038270	0.032181	0.051741	0.107251	0.081767	0.589893	0.063381	0.096177	0.016530
0.074496	0.038207	0.032489	0.050963	0.107498	0.082131	0.597743	0.064223	0.101693	0.016510
0.074260	0.038166	0.032771	0.050151	0.107905	0.082675	0.605229	0.065080	0.107354	0.016494
0.074074	0.038148	0.033027	0.049310	0.108481	0.083405	0.612335	0.065950	0.113150	0.016481
0.073938	0.038150	0.033255	0.048446	0.109240	0.084328	0.619041	0.066825	0.119069	0.016472
0.073852	0.038172	0.033453	0.047565	0.110192	0.085450	0.625320	0.067699	0.125101	0.016467
0.073816	0.038210	0.033620	0.046671	0.111350	0.086777	0.631141	0.068565	0.131231	0.016466
0.073830	0.038263	0.033753	0.045770	0.112727	0.088317	0.636469	0.069416	0.137443	0.016468
0.073892	0.038330	0.033851	0.044866	0.114333	0.090080	0.641267	0.070243	0.143722	0.016473
0.074002	0.038408	0.033910	0.043962	0.116183	0.092072	0.645498	0.071037	0.150048	0.016481
0.074156	0.038496	0.033930	0.043062	0.118285	0.094302	0.649123	0.071791	0.156401	0.016492
0.074353	0.038590	0.033908	0.042169	0.120650	0.096777	0.652100	0.072498	0.162760	0.016505
0.074590	0.038688	0.033845	0.041286	0.123285	0.099501	0.654390	0.073151	0.169099	0.016522
0.074864	0.038788	0.033739	0.040414	0.126197	0.102480	0.655961	0.073743	0.175392	0.016542
0.075170	0.038886	0.033592	0.039556	0.129391	0.105716	0.656788	0.074268	0.181611	0.016564
0.075508	0.038979	0.033404	0.038713	0.132871	0.109212	0.656847	0.074722	0.187726	0.016589
