/forceset/addlong_r/activation	/forceset/recfem_r/activation	/forceset/vaslat_r/activation	/forceset/vasmed_r/activation	/forceset/tibant_r/activation	/forceset/bflh_r/activation	/forceset/semiten_r/activation	/forceset/gaslat_r/activation	/forceset/gasmed_r/activation	/forceset/soleus_r/activation
0.349683	0.090392	0.003908	0.010215	0.011101	0.030445	0.021831	0.117391	0.010319	0.007604
0.343035	0.088926	0.003923	0.010151	0.011592	0.030541	0.021719	0.117083	0.009748	0.007514
0.336405	0.087386	0.003938	0.010085	0.012117	0.030614	0.021620	0.116679	0.009214	0.007428
0.329824	0.085779	0.003953	0.010018	0.012676	0.030661	0.021533	0.116163	0.008715	0.007347
0.323321	0.084116	0.003967	0.009950	0.013272	0.030681	0.021454	0.115521	0.008249	0.007269
0.316928	0.082407	0.003980	0.009882	0.013906	0.030673	0.021382	0.114740	0.007816	0.007195
0.310670	0.080663	0.003993	0.009813	0.014580	0.030635	0.021315	0.113812	0.007414	0.007126
0.304573	0.078897	0.004006	0.009743	0.015295	0.030570	0.021253	0.112733	0.007042	0.007061
0.298658	0.077119	0.004017	0.009674	0.016053	0.030479	0.021194	0.111500	0.006698	0.007000
0.292941	0.075341	0.004028	0.009604	0.016858	0.030362	0.021138	0.110112	0.006382	0.006945
0.287439	0.073574	0.004038	0.009535	0.017712	0.030223	0.021084	0.108565	0.006091	0.006896
0.282168	0.071828	0.004048	0.009465	0.018617	0.030062	0.021032	0.106860	0.005824	0.006852
0.277140	0.070111	0.004057	0.009397	0.019576	0.029881	0.020982	0.104999	0.005581	0.006814
0.272371	0.068433	0.004066	0.009329	0.020592	0.029680	0.020932	0.102987	0.005360	0.006783
0.267872	0.066799	0.004074	0.009261	0.021666	0.029460	0.020882	0.100836	0.005160	0.006758
0.263657	0.065215	0.004080	0.009195	0.022802	0.029221	0.020830	0.098558	0.004979	0.006740
0.259736	0.063688	0.004086	0.009131	0.024000	0.028961	0.020775	0.096171	0.004815	0.006729
0.256119	0.062220	0.004091	0.009067	0.025261	0.028682	0.020716	0.093688	0.004668	0.006725
0.252811	0.060816	0.004094	0.009006	0.026589	0.028382	0.020653	0.091125	0.004537	0.006728
0.249819	0.059478	0.004096	0.008946	0.027982	0.028061	0.020583	0.088495	0.004419	0.006738
0.247148	0.058209	0.004098	0.008889	0.029442	0.027721	0.020508	0.085812	0.004314	0.006755
0.244803	0.057012	0.004098	0.008834	0.030968	0.027362	0.020426	0.083088	0.004220	0.006779
0.242793	0.055888	0.004097	0.008782	0.032561	0.026985	0.020339	0.080335	0.004138	0.006809
0.241125	0.054841	0.004096	0.008733	0.034221	0.026593	0.020246	0.077564	0.004065	0.006847
0.239808	0.053871	0.004094	0.008688	0.035945	0.026185	0.020149	0.074785	0.004001	0.006892
0.238849	0.052979	0.004091	0.008647	0.037734	0.025763	0.020047	0.072007	0.003945	0.006945
0.238256	0.052164	0.004089	0.008610	0.039585	0.025328	0.019943	0.069237	0.003896	0.007004
0.238033	0.051427	0.004086	0.008579	0.041498	0.024882	0.019836	0.066482	0.003853	0.007071
0.238182	0.050767	0.004083	0.008553	0.043472	0.024428	0.019729	0.063750	0.003817	0.007145
0.238701	0.050183	0.004081	0.008533	0.045508	0.023967	0.019621	0.061047	0.003786	0.007226
0.239587	0.049673	0.004078	0.008519	0.047606	0.023503	0.019515	0.058379	0.003760	0.007313
0.240833	0.049234	0.004075	0.008513	0.049770	0.023037	0.019409	0.055751	0.003739	0.007407
0.242431	0.048865	0.004072	0.008513	0.052001	0.022572	0.019306	0.053168	0.003722	0.007506
0.244367	0.048562	0.004069	0.008521	0.054304	0.022109	0.019205	0.050635	0.003710	0.007611
0.246629	0.048321	0.004067	0.008536	0.056679	0.021651	0.019106	0.048156	0.003702	0.007720
0.249204	0.048139	0.004065	0.008559	0.059130	0.021198	0.019009	0.045735	0.003698	0.007833
0.252079	0.048011	0.004063	0.008590	0.061659	0.020751	0.018913	0.043377	0.003698	0.007950
0.255242	0.047932	0.004062	0.008628	0.064269	0.020312	0.018818	0.041083	0.003700	0.008069
0.258683	0.047897	0.004061	0.008674	0.066962	0.019881	0.018724	0.038857	0.003706	0.008191
0.262388	0.047903	0.004062	0.008728	0.069741	0.019458	0.018631	0.036702	0.003714	0.008315
0.266348	0.047946	0.004063	0.008789	0.072607	0.019044	0.018538	0.034621	0.003724	0.008441
0.270552	0.048025	0.004066	0.008858	0.075559	0.018638	0.018446	0.032615	0.003736	0.008569
0.274990	0.048139	0.004070	0.008933	0.078598	0.018242	0.018355	0.030687	0.003749	0.008698
0.279652	0.048290	0.004074	0.009016	0.081721	0.017853	0.018267	0.028837	0.003764	0.008830
0.284525	0.048480	0.004080	0.009106	0.084926	0.017474	0.018182	0.027067	0.003780	0.008962
0.289596	0.048712	0.004087	0.009203	0.088210	0.017103	0.018100	0.025377	0.003798	0.009094
0.294851	0.048991	0.004096	0.009306	0.091570	0.016742	0.018023	0.023767	0.003817	0.009227
0.300277	0.049318	0.004105	0.009416	0.095005	0.016389	0.017951	0.022236	0.003838	0.009359
0.305856	0.049698	0.004115	0.009532	0.098516	0.016047	0.017886	0.020785	0.003860	0.009491
0.311570	0.050132	0.004126	0.009653	0.102102	0.015716	0.017827	0.019411	0.003883	0.009620
0.317396	0.050623	0.004138	0.009779	0.105765	0.015395	0.017775	0.018115	0.003908	0.009747
0.323311	0.051171	0.004150	0.009911	0.109504	0.015087	0.017729	0.016894	0.003934	0.009870
0.329288	0.051779	0.004164	0.010047	0.113318	0.014790	0.017691	0.015749	0.003961	0.009989
0.335302	0.052445	0.004178	0.010187	0.117206	0.014507	0.017659	0.014677	0.003990	0.010103
0.341326	0.053171	0.004192	0.010331	0.121168	0.014238	0.017635	0.013679	0.004021	0.010211
0.347335	0.053957	0.004207	0.010480	0.125201	0.013983	0.017616	0.012752	0.004052	0.010315
0.353306	0.054802	0.004222	0.010632	0.129303	0.013743	0.017604	0.011895	0.004085	0.010412
0.359215	0.055706	0.004239	0.010788	0.133472	0.013518	0.017597	0.011108	0.004119	0.010503
0.365044	0.056671	0.004255	0.010948	0.137701	0.013309	0.017596	0.010388	0.004154	0.010588
0.370774	0.057695	0.004272	0.011110	0.141986	0.013114	0.017598	0.009733	0.004190	0.010667
0.376391	0.058780	0.004290	0.011275	0.146317	0.012935	0.017604	0.009143	0.004227	0.010740
0.381882	0.059926	0.004309	0.011442	0.150686	0.012770	0.017612	0.008616	0.004264	0.010807
0.387235	0.061136	0.004328	0.011611	0.155083	0.012619	0.017622	0.008148	0.004302	0.010868
0.392435	0.062412	0.004348	0.011780	0.159497	0.012482	0.017632	0.007740	0.004341	0.010925
0.397467	0.063758	0.004369	0.011950	0.163912	0.012358	0.017642	0.007387	0.004379	0.010976
0.402312	0.065180	0.004389	0.012120	0.168314	0.012245	0.017652	0.007089	0.004419	0.011023
0.406947	0.066684	0.004410	0.012290	0.172688	0.012145	0.017661	0.006844	0.004458	0.011065
0.411354	0.068278	0.004432	0.012458	0.177015	0.012054	0.017668	0.006649	0.004496	0.011103
0.415518	0.069970	0.004453	0.012627	0.181277	0.011973	0.017674	0.006501	0.004535	0.011136
0.419429	0.071768	0.004474	0.012796	0.185455	0.011901	0.017679	0.006400	0.004573	0.011165
0.423086	0.073681	0.004496	0.012965	0.189528	0.011838	0.017684	0.006342	0.004610	0.011191
0.426494	0.075717	0.004516	0.013135	0.193479	0.011781	0.017687	0.006325	0.004646	0.011214
0.429661	0.077889	0.004537	0.013307	0.197288	0.011731	0.017690	0.006348	0.004681	0.011233
0.432599	0.080207	0.004557	0.013481	0.200943	0.011688	0.017692	0.006409	0.004714	0.011250
0.435320	0.082686	0.004577	0.013658	0.204432	0.011649	0.017695	0.006504	0.004746	0.011264
0.437831	0.085338	0.004598	0.013839	0.207743	0.011614	0.017698	0.006633	0.004776	0.011277
0.440136	0.088177	0.004618	0.014024	0.210867	0.011584	0.017702	0.006792	0.004803	0.011289
0.442238	0.091213	0.004638	0.014214	0.213796	0.011558	0.017709	0.006980	0.004828	0.011300
0.444137	0.094457	0.004659	0.014409	0.216523	0.011536	0.017718	0.007195	0.004850	0.011311
0.445837	0.097919	0.004680	0.014610	0.219050	0.011518	0.017730	0.007434	0.004869	0.011324
0.447340	0.101609	0.004701	0.014817	0.221385	0.011505	0.017745	0.007695	0.004886	0.011338
0.448654	0.105533	0.004722	0.015032	0.223534	0.011496	0.017765	0.007977	0.004900	0.011354
0.449788	0.109699	0.004744	0.015255	0.225508	0.011492	0.017788	0.008278	0.004911	0.011374
0.450756	0.114113	0.004766	0.015486	0.227311	0.011492	0.017816	0.008595	0.004920	0.011397
0.451575	0.118779	0.004788	0.015725	0.228951	0.011497	0.017847	0.008928	0.004926	0.011424
0.452264	0.123705	0.004810	0.015972	0.230436	0.011505	0.017883	0.009273	0.004930	0.011456
0.452843	0.128897	0.004833	0.016227	0.231776	0.011517	0.017922	0.009629	0.004932	0.011492
0.453329	0.134361	0.004856	0.016490	0.232981	0.011533	0.017964	0.009995	0.004933	0.011532
0.453733	0.140106	0.004879	0.016761	0.234060	0.011551	0.018010	0.010368	0.004932	0.011577
0.454064	0.146138	0.004903	0.017038	0.235021	0.011571	0.018060	0.010748	0.004930	0.011628
0.454325	0.152464	0.004929	0.017321	0.235869	0.011593	0.018114	0.011133	0.004927	0.011683
0.454516	0.159089	0.004955	0.017610	0.236610	0.011616	0.018171	0.011522	0.004923	0.011742
0.454637	0.166016	0.004983	0.017902	0.237243	0.011639	0.018233	0.011914	0.004919	0.011806
0.454689	0.173246	0.005014	0.018198	0.237769	0.011663	0.018298	0.012307	0.004914	0.011873
0.454672	0.180779	0.005046	0.018496	0.238184	0.011686	0.018367	0.012700	0.004910	0.011944
0.454588	0.188611	0.005081	0.018794	0.238486	0.011708	0.018439	0.013091	0.004905	0.012018
0.454439	0.196740	0.005118	0.019091	0.238674	0.011730	0.018512	0.013480	0.004902	0.012095
0.454229	0.205161	0.005157	0.019387	0.238751	0.011750	0.018587	0.013864	0.004899	0.012175
0.453961	0.213868	0.005199	0.019679	0.238727	0.011769	0.018660	0.014242	0.004897	0.012256
0.453640	0.222855	0.005243	0.019967	0.238618	0.011785	0.018732	0.014614	0.004897	0.012340
0.453271	0.232118	0.005289	0.020250	0.238442	0.011799	0.018801	0.014978	0.004900	0.012424
0.452859	0.241653	0.005336	0.020527	0.238216	0.011811	0.018864	0.015332	0.004905	0.012509
0.452407	0.251458	0.005385	0.020797	0.237955	0.011819	0.018920	0.015676	0.004913	0.012595
0.451916	0.261534	0.005436	0.021061	0.237671	0.011825	0.018970	0.016007	0.004925	0.012681
0.451384	0.271881	0.005489	0.021319	0.237373	0.011826	0.019011	0.016324	0.004941	0.012769
0.450805	0.282502	0.005542	0.021571	0.237071	0.011824	0.019044	0.016626	0.004962	0.012857
0.450167	0.293399	0.005597	0.021819	0.236776	0.011818	0.019068	0.016912	0.004987	0.012948
0.449454	0.304572	0.005654	0.022062	0.236498	0.011807	0.019085	0.017178	0.005018	0.013041
0.448644	0.316020	0.005711	0.022302	0.236251	0.011791	0.019094	0.017426	0.005055	0.013137
0.447714	0.327736	0.005769	0.022540	0.236043	0.011770	0.019095	0.017653	0.005098	0.013237
0.446639	0.339709	0.005828	0.022775	0.235884	0.011744	0.019088	0.017859	0.005147	0.013341
0.445394	0.351926	0.005887	0.023008	0.235782	0.011712	0.019073	0.018045	0.005204	0.013450
0.443957	0.364369	0.005946	0.023239	0.235745	0.011674	0.019050	0.018211	0.005268	0.013564
0.442308	0.377018	0.006005	0.023468	0.235777	0.011631	0.019016	0.018357	0.005341	0.013684
0.440428	0.389851	0.006063	0.023695	0.235882	0.011583	0.018972	0.018485	0.005421	0.013809
0.438306	0.402839	0.006120	0.023917	0.236058	0.011529	0.018917	0.018598	0.005509	0.013940
0.435932	0.415952	0.006176	0.024136	0.236303	0.011471	0.018850	0.018697	0.005606	0.014078
0.433302	0.429156	0.006230	0.024348	0.236610	0.011409	0.018770	0.018787	0.005711	0.014224
0.430415	0.442414	0.006281	0.024554	0.236973	0.011342	0.018677	0.018872	0.005825	0.014378
0.427274	0.455689	0.006331	0.024750	0.237381	0.011272	0.018572	0.018954	0.005948	0.014541
0.423881	0.468943	0.006378	0.024937	0.237827	0.011197	0.018454	0.019036	0.006078	0.014715
0.420234	0.482144	0.006422	0.025112	0.238301	0.011120	0.018324	0.019123	0.006218	0.014901
0.416330	0.495257	0.006464	0.025273	0.238791	0.011038	0.018182	0.019216	0.006365	0.015100
0.412160	0.508253	0.006503	0.025417	0.239286	0.010954	0.018028	0.019319	0.006521	0.015313
0.407712	0.521104	0.006538	0.025544	0.239773	0.010866	0.017864	0.019435	0.006684	0.015541
0.402972	0.533787	0.006569	0.025650	0.240241	0.010775	0.017689	0.019566	0.006855	0.015785
0.397926	0.546276	0.006597	0.025733	0.240680	0.010682	0.017504	0.019717	0.007034	0.016045
0.392564	0.558545	0.006620	0.025793	0.241087	0.010586	0.017311	0.019889	0.007220	0.016322
0.386876	0.570562	0.006638	0.025827	0.241458	0.010488	0.017108	0.020084	0.007413	0.016616
0.380858	0.582292	0.006650	0.025834	0.241794	0.010386	0.016897	0.020305	0.007613	0.016929
0.374512	0.593694	0.006657	0.025814	0.242091	0.010283	0.016677	0.020555	0.007821	0.017261
0.367844	0.604724	0.006658	0.025766	0.242350	0.010176	0.016448	0.020835	0.008037	0.017611
0.360865	0.615336	0.006654	0.025688	0.242574	0.010068	0.016212	0.021148	0.008259	0.017981
0.353591	0.625478	0.006644	0.025581	0.242767	0.009957	0.015968	0.021496	0.008490	0.018370
0.346042	0.635095	0.006628	0.025444	0.242938	0.009844	0.015717	0.021881	0.008727	0.018779
0.338239	0.644132	0.006607	0.025275	0.243092	0.009728	0.015460	0.022305	0.008972	0.019208
0.330203	0.652539	0.006580	0.025076	0.243235	0.009610	0.015199	0.022768	0.009223	0.019656
0.321954	0.660278	0.006549	0.024846	0.243367	0.009490	0.014934	0.023272	0.009481	0.020125
0.313508	0.667316	0.006513	0.024587	0.243490	0.009367	0.014667	0.023818	0.009744	0.020614
0.304880	0.673631	0.006472	0.024301	0.243605	0.009242	0.014398	0.024407	0.010013	0.021124
0.296082	0.679207	0.006426	0.023989	0.243712	0.009114	0.014128	0.025039	0.010287	0.021654
0.287131	0.684040	0.006376	0.023655	0.243818	0.008985	0.013859	0.025713	0.010565	0.022206
0.278045	0.688133	0.006321	0.023299	0.243928	0.008855	0.013590	0.026430	0.010847	0.022779
0.268846	0.691500	0.006262	0.022925	0.244049	0.008724	0.013322	0.027189	0.011135	0.023374
0.259561	0.694162	0.006200	0.022535	0.244186	0.008592	0.013056	0.027989	0.011427	0.023991
0.250219	0.696139	0.006134	0.022132	0.244344	0.008460	0.012792	0.028830	0.011723	0.024630
0.240850	0.697452	0.006065	0.021716	0.244527	0.008329	0.012531	0.029711	0.012023	0.025293
0.231485	0.698112	0.005994	0.021289	0.244743	0.008198	0.012272	0.030629	0.012327	0.025979
0.222156	0.698130	0.005920	0.020854	0.245005	0.008068	0.012018	0.031585	0.012635	0.026687
0.212892	0.697513	0.005845	0.020411	0.245326	0.007940	0.011768	0.032574	0.012945	0.027416
0.203719	0.696277	0.005769	0.019963	0.245724	0.007812	0.011523	0.033595	0.013257	0.028166
0.194661	0.694441	0.005692	0.019511	0.246212	0.007686	0.011283	0.034644	0.013569	0.028934
0.185739	0.692033	0.005615	0.019057	0.246802	0.007563	0.011050	0.035719	0.013882	0.029719
0.176972	0.689087	0.005539	0.018603	0.247504	0.007441	0.010824	0.036816	0.014195	0.030518
0.168377	0.685636	0.005463	0.018151	0.248325	0.007321	0.010606	0.037931	0.014506	0.031329
0.159967	0.681710	0.005388	0.017703	0.249269	0.007203	0.010396	0.039060	0.014815	0.032148
0.151755	0.677331	0.005313	0.017260	0.250340	0.007086	0.010194	0.040200	0.015121	0.032972
0.143751	0.672515	0.005240	0.016823	0.251541	0.006972	0.010001	0.041346	0.015423	0.033799
0.135964	0.667271	0.005168	0.016395	0.252873	0.006859	0.009816	0.042492	0.015720	0.034626
0.128401	0.661605	0.005096	0.015977	0.254334	0.006748	0.009640	0.043634	0.016011	0.035449
0.121066	0.655519	0.005026	0.015569	0.255923	0.006638	0.009474	0.044767	0.016294	0.036265
0.113965	0.649018	0.004957	0.015174	0.257634	0.006529	0.009316	0.045887	0.016568	0.037072
0.107100	0.642111	0.004889	0.014792	0.259467	0.006421	0.009167	0.046989	0.016833	0.037868
0.100473	0.634808	0.004822	0.014423	0.261422	0.006315	0.009028	0.048071	0.017087	0.038648
0.094084	0.627127	0.004757	0.014068	0.263504	0.006210	0.008898	0.049128	0.017329	0.039411
0.087934	0.619082	0.004694	0.013727	0.265721	0.006107	0.008778	0.050156	0.017560	0.040154
0.082023	0.610689	0.004633	0.013400	0.268084	0.006006	0.008667	0.051151	0.017777	0.040875
0.076348	0.601959	0.004574	0.013088	0.270605	0.005907	0.008565	0.052108	0.017981	0.041571
0.070909	0.592900	0.004518	0.012791	0.273295	0.005810	0.008474	0.053020	0.018171	0.042241
0.065704	0.583513	0.004464	0.012508	0.276168	0.005716	0.008391	0.053883	0.018347	0.042883
0.060730	0.573801	0.004412	0.012240	0.279238	0.005625	0.008317	0.054690	0.018510	0.043492
0.055985	0.563770	0.004363	0.011986	0.282522	0.005538	0.008253	0.055436	0.018658	0.044067
0.051466	0.553433	0.004316	0.011747	0.286034	0.005455	0.008196	0.056116	0.018792	0.044604
0.047169	0.542819	0.004272	0.011523	0.289791	0.005377	0.008148	0.056724	0.018911	0.045099
0.043090	0.531966	0.004230	0.011314	0.293806	0.005304	0.008107	0.057255	0.019014	0.045549
0.039225	0.520924	0.004190	0.011119	0.298092	0.005237	0.008075	0.057706	0.019101	0.045953
0.035570	0.509752	0.004152	0.010939	0.302660	0.005175	0.008049	0.058074	0.019171	0.046308
0.032118	0.498517	0.004116	0.010773	0.307519	0.005120	0.008030	0.058356	0.019225	0.046613
0.028867	0.487284	0.004082	0.010622	0.312675	0.005070	0.008019	0.058550	0.019261	0.046868
0.025809	0.476118	0.004050	0.010484	0.318135	0.005028	0.008014	0.058656	0.019279	0.047074
0.022939	0.465081	0.004020	0.010358	0.323905	0.004993	0.008016	0.058671	0.019280	0.047232
0.020252	0.454229	0.003991	0.010246	0.329987	0.004965	0.008025	0.058594	0.019265	0.047343
0.017740	0.443620	0.003963	0.010146	0.336381	0.004945	0.008041	0.058424	0.019233	0.047409
0.015399	0.433308	0.003936	0.010058	0.343081	0.004934	0.008063	0.058162	0.019185	0.047431
0.013220	0.423343	0.003910	0.009982	0.350077	0.004931	0.008093	0.057808	0.019123	0.047412
0.011199	0.413774	0.003885	0.009919	0.357356	0.004936	0.008130	0.057362	0.019048	0.047353
0.009327	0.404641	0.003861	0.009869	0.364900	0.004951	0.008173	0.056827	0.018960	0.047253
0.007599	0.395979	0.003837	0.009830	0.372690	0.004975	0.008222	0.056206	0.018860	0.047113
0.006008	0.387819	0.003815	0.009804	0.380701	0.005008	0.008278	0.055505	0.018749	0.046932
0.004547	0.380182	0.003792	0.009789	0.388909	0.005051	0.008339	0.054729	0.018626	0.046711
0.003210	0.373088	0.003770	0.009785	0.397283	0.005104	0.008405	0.053885	0.018493	0.046449
0.001990	0.366548	0.003748	0.009791	0.405790	0.005167	0.008476	0.052978	0.018349	0.046146
0.000881	0.360571	0.003726	0.009806	0.414396	0.005240	0.008552	0.052015	0.018196	0.045804
-0.000121	0.355163	0.003703	0.009830	0.423066	0.005324	0.008631	0.050999	0.018032	0.045422
-0.001024	0.350328	0.003681	0.009862	0.431769	0.005418	0.008715	0.049936	0.017860	0.045003
-0.001831	0.346072	0.003658	0.009900	0.440474	0.005524	0.008803	0.048828	0.017679	0.044549
-0.002548	0.342399	0.003635	0.009945	0.449149	0.005642	0.008893	0.047682	0.017489	0.044062
-0.003179	0.339314	0.003611	0.009995	0.457760	0.005771	0.008986	0.046500	0.017293	0.043545
-0.003730	0.336820	0.003587	0.010050	0.466273	0.005911	0.009081	0.045288	0.017089	0.043002
-0.004204	0.334916	0.003563	0.010110	0.474648	0.006064	0.009179	0.044050	0.016879	0.042436
-0.004605	0.333598	0.003540	0.010175	0.482848	0.006228	0.009279	0.042792	0.016663	0.041848
-0.004939	0.332860	0.003516	0.010243	0.490837	0.006404	0.009381	0.041517	0.016443	0.041243
-0.005209	0.332688	0.003493	0.010316	0.498582	0.006593	0.009484	0.040231	0.016218	0.040621
-0.005417	0.333068	0.003471	0.010392	0.506050	0.006794	0.009589	0.038938	0.015989	0.039984
-0.005569	0.333980	0.003449	0.010470	0.513209	0.007008	0.009696	0.037643	0.015757	0.039333
-0.005666	0.335401	0.003428	0.010551	0.520029	0.007234	0.009804	0.036351	0.015521	0.038670
-0.005712	0.337308	0.003408	0.010634	0.526481	0.007473	0.009912	0.035064	0.015281	0.037995
-0.005711	0.339676	0.003388	0.010718	0.532533	0.007724	0.010021	0.033787	0.015038	0.037311
-0.005664	0.342480	0.003370	0.010802	0.538150	0.007988	0.010131	0.032523	0.014792	0.036620
-0.005575	0.345693	0.003352	0.010886	0.543299	0.008263	0.010242	0.031274	0.014541	0.035923
-0.005445	0.349287	0.003335	0.010968	0.547948	0.008550	0.010353	0.030044	0.014288	0.035222
-0.005278	0.353235	0.003318	0.011048	0.552067	0.008848	0.010464	0.028835	0.014031	0.034521
-0.005076	0.357502	0.003303	0.011126	0.555636	0.009157	0.010576	0.027648	0.013772	0.033822
-0.004839	0.362054	0.003288	0.011202	0.558644	0.009477	0.010687	0.026486	0.013510	0.033126
-0.004572	0.366851	0.003274	0.011274	0.561089	0.009805	0.010798	0.025351	0.013247	0.032435
-0.004274	0.371860	0.003260	0.011345	0.562975	0.010143	0.010908	0.024244	0.012983	0.031751
-0.003948	0.377047	0.003247	0.011413	0.564306	0.010489	0.011018	0.023167	0.012719	0.031075
-0.003595	0.382389	0.003234	0.011479	0.565083	0.010841	0.011126	0.022122	0.012454	0.030408
-0.003216	0.387866	0.003222	0.011542	0.565308	0.011200	0.011232	0.021109	0.012189	0.029751
-0.002811	0.393466	0.003210	0.011604	0.564984	0.011564	0.011336	0.020130	0.011925	0.029106
-0.002381	0.399181	0.003199	0.011664	0.564119	0.011932	0.011438	0.019185	0.011661	0.028472
-0.001927	0.405005	0.003189	0.011720	0.562727	0.012302	0.011536	0.018276	0.011398	0.027850
-0.001448	0.410932	0.003178	0.011774	0.560830	0.012674	0.011632	0.017401	0.011137	0.027242
-0.000946	0.416954	0.003169	0.011825	0.558455	0.013046	0.011723	0.016563	0.010877	0.026648
-0.000419	0.423059	0.003161	0.011873	0.555640	0.013417	0.011810	0.015760	0.010619	0.026069
0.000132	0.429230	0.003153	0.011916	0.552431	0.013785	0.011891	0.014993	0.010365	0.025503
0.000708	0.435450	0.003147	0.011954	0.548874	0.014150	0.011967	0.014262	0.010114	0.024953
0.001307	0.441697	0.003142	0.011988	0.545016	0.014511	0.012035	0.013567	0.009867	0.024418
0.001932	0.447949	0.003138	0.012018	0.540898	0.014867	0.012097	0.012908	0.009626	0.023899
0.002581	0.454178	0.003136	0.012042	0.536558	0.015218	0.012152	0.012283	0.009389	0.023397
0.003256	0.460355	0.003135	0.012063	0.532027	0.015564	0.012199	0.011693	0.009158	0.022910
0.003957	0.466447	0.003136	0.012081	0.527334	0.015904	0.012239	0.011137	0.008933	0.022441
0.004685	0.472419	0.003138	0.012095	0.522501	0.016241	0.012273	0.010613	0.008714	0.021989
0.005441	0.478240	0.003143	0.012108	0.517546	0.016573	0.012299	0.010123	0.008502	0.021556
0.006224	0.483882	0.003149	0.012119	0.512486	0.016901	0.012318	0.009664	0.008297	0.021145
0.007037	0.489328	0.003157	0.012129	0.507333	0.017226	0.012331	0.009236	0.008100	0.020755
0.007879	0.494569	0.003167	0.012139	0.502103	0.017546	0.012336	0.008839	0.007911	0.020390
0.008752	0.499598	0.003179	0.012147	0.496811	0.017863	0.012334	0.008471	0.007731	0.020050
0.009655	0.504409	0.003193	0.012156	0.491479	0.018177	0.012326	0.008131	0.007560	0.019736
0.010589	0.508989	0.003209	0.012164	0.486128	0.018487	0.012312	0.007820	0.007397	0.019448
0.011555	0.513326	0.003229	0.012173	0.480781	0.018796	0.012292	0.007536	0.007244	0.019188
0.012553	0.517405	0.003251	0.012182	0.475458	0.019103	0.012266	0.007279	0.007101	0.018956
0.013583	0.521218	0.003276	0.012192	0.470182	0.019411	0.012236	0.007046	0.006967	0.018750
0.014646	0.524764	0.003305	0.012205	0.464974	0.019719	0.012203	0.006839	0.006842	0.018571
0.015742	0.528049	0.003337	0.012220	0.459857	0.020028	0.012166	0.006654	0.006725	0.018419
0.016871	0.531081	0.003373	0.012237	0.454851	0.020341	0.012127	0.006493	0.006618	0.018292
0.018035	0.533871	0.003413	0.012258	0.449985	0.020656	0.012087	0.006353	0.006519	0.018191
0.019232	0.536427	0.003456	0.012282	0.445286	0.020974	0.012047	0.006234	0.006428	0.018113
0.020462	0.538752	0.003503	0.012309	0.440786	0.021297	0.012006	0.006135	0.006344	0.018059
0.021726	0.540845	0.003555	0.012340	0.436510	0.021625	0.011967	0.006055	0.006267	0.018027
0.023022	0.542705	0.003610	0.012374	0.432488	0.021957	0.011929	0.005994	0.006197	0.018016
0.024349	0.544332	0.003668	0.012410	0.428748	0.022295	0.011893	0.005951	0.006133	0.018026
0.025706	0.545730	0.003731	0.012450	0.425318	0.022639	0.011859	0.005924	0.006074	0.018056
0.027092	0.546906	0.003797	0.012491	0.422227	0.022988	0.011827	0.005914	0.006021	0.018103
0.028503	0.547868	0.003867	0.012534	0.419501	0.023341	0.011798	0.005919	0.005973	0.018168
0.029939	0.548623	0.003941	0.012578	0.417159	0.023699	0.011772	0.005939	0.005930	0.018247
0.031397	0.549175	0.004018	0.012622	0.415221	0.024059	0.011748	0.005973	0.005891	0.018340
0.032873	0.549523	0.004099	0.012666	0.413700	0.024422	0.011726	0.006020	0.005856	0.018444
0.034366	0.549659	0.004183	0.012707	0.412607	0.024785	0.011707	0.006080	0.005825	0.018557
0.035872	0.549566	0.004270	0.012746	0.411950	0.025147	0.011690	0.006150	0.005797	0.018678
0.037389	0.549221	0.004359	0.012782	0.411733	0.025506	0.011675	0.006232	0.005772	0.018805
0.038912	0.548598	0.004452	0.012813	0.411960	0.025862	0.011661	0.006323	0.005751	0.018935
0.040440	0.547665	0.004547	0.012838	0.412630	0.026213	0.011648	0.006423	0.005731	0.019068
0.041969	0.546396	0.004644	0.012857	0.413736	0.026559	0.011634	0.006531	0.005715	0.019202
0.043495	0.544769	0.004743	0.012870	0.415270	0.026901	0.011620	0.006646	0.005701	0.019333
0.045015	0.542766	0.004845	0.012877	0.417222	0.027236	0.011605	0.006767	0.005691	0.019463
0.046526	0.540379	0.004949	0.012876	0.419582	0.027566	0.011588	0.006894	0.005683	0.019588
0.048024	0.537603	0.005054	0.012869	0.422343	0.027888	0.011569	0.007026	0.005678	0.019709
0.049503	0.534435	0.005161	0.012855	0.425500	0.028203	0.011547	0.007162	0.005676	0.019826
0.050960	0.530872	0.005268	0.012834	0.429049	0.028510	0.011522	0.007301	0.005676	0.019937
0.052390	0.526912	0.005376	0.012805	0.432981	0.028807	0.011495	0.007441	0.005680	0.020044
0.053789	0.522553	0.005485	0.012768	0.437285	0.029094	0.011466	0.007583	0.005686	0.020144
0.055155	0.517793	0.005594	0.012725	0.441942	0.029372	0.011435	0.007726	0.005694	0.020237
0.056484	0.512628	0.005703	0.012675	0.446930	0.029641	0.011402	0.007867	0.005704	0.020323
0.057776	0.507050	0.005812	0.012619	0.452221	0.029903	0.011368	0.008006	0.005716	0.020401
0.059030	0.501055	0.005920	0.012556	0.457783	0.030159	0.011332	0.008143	0.005730	0.020470
