/forceset/addlong_r/activation	/forceset/recfem_r/activation	/forceset/vaslat_r/activation	/forceset/vasmed_r/activation	/forceset/tibant_r/activation	/forceset/bflh_r/activation	/forceset/semiten_r/activation	/forceset/gaslat_r/activation	/forceset/gasmed_r/activation	/forceset/soleus_r/activation
0.268951	0.147282	0.190879	0.111348	0.297980	0.257146	0.336516	0.179301	0.356917	0.030377
0.271648	0.149188	0.192230	0.111684	0.291479	0.255160	0.337226	0.176479	0.358776	0.030505
0.274143	0.151021	0.193434	0.112079	0.285235	0.253292	0.338021	0.173574	0.360499	0.030659
0.276451	0.152773	0.194493	0.112539	0.279275	0.251556	0.338893	0.170603	0.362059	0.030841
0.278584	0.154436	0.195411	0.113067	0.273624	0.249967	0.339831	0.167580	0.363426	0.031055
0.280554	0.156005	0.196191	0.113665	0.268303	0.248532	0.340820	0.164522	0.364575	0.031302
0.282370	0.157475	0.196838	0.114334	0.263329	0.247260	0.341846	0.161441	0.365480	0.031588
0.284041	0.158845	0.197359	0.115072	0.258718	0.246156	0.342887	0.158351	0.366122	0.031914
0.285575	0.160116	0.197756	0.115880	0.254483	0.245221	0.343921	0.155264	0.366483	0.032283
0.286979	0.161291	0.198036	0.116754	0.250632	0.244456	0.344924	0.152192	0.366546	0.032699
0.288261	0.162373	0.198200	0.117691	0.247176	0.243858	0.345867	0.149142	0.366303	0.033164
0.289427	0.163367	0.198253	0.118688	0.244119	0.243423	0.346721	0.146124	0.365752	0.033679
0.290484	0.164277	0.198202	0.119737	0.241466	0.243145	0.347460	0.143143	0.364905	0.034246
0.291434	0.165106	0.198059	0.120832	0.239218	0.243016	0.348061	0.140207	0.363776	0.034867
0.292281	0.165858	0.197836	0.121968	0.237376	0.243025	0.348505	0.137324	0.362382	0.035544
0.293026	0.166537	0.197551	0.123135	0.235942	0.243160	0.348781	0.134505	0.360736	0.036277
0.293670	0.167149	0.197222	0.124325	0.234914	0.243406	0.348884	0.131759	0.358848	0.037070
0.294213	0.167700	0.196866	0.125527	0.234291	0.243747	0.348806	0.129096	0.356730	0.037923
0.294651	0.168196	0.196502	0.126732	0.234068	0.244165	0.348543	0.126526	0.354389	0.038838
0.294980	0.168645	0.196146	0.127930	0.234238	0.244638	0.348089	0.124055	0.351832	0.039818
0.295188	0.169053	0.195811	0.129116	0.234792	0.245143	0.347447	0.121689	0.349061	0.040862
0.295265	0.169427	0.195509	0.130285	0.235715	0.245657	0.346621	0.119433	0.346076	0.041972
0.295195	0.169772	0.195251	0.131437	0.236991	0.246151	0.345622	0.117293	0.342877	0.043151
0.294960	0.170094	0.195045	0.132570	0.238599	0.246597	0.344464	0.115271	0.339465	0.044401
0.294544	0.170398	0.194901	0.133684	0.240518	0.246964	0.343161	0.113371	0.335842	0.045723
0.293933	0.170692	0.194827	0.134780	0.242719	0.247217	0.341727	0.111595	0.332009	0.047121
0.293119	0.170981	0.194833	0.135861	0.245175	0.247324	0.340175	0.109948	0.327968	0.048600
0.292096	0.171275	0.194927	0.136934	0.247856	0.247256	0.338510	0.108432	0.323721	0.050164
0.290864	0.171584	0.195119	0.138005	0.250730	0.246992	0.336737	0.107053	0.319271	0.051817
0.289424	0.171917	0.195417	0.139084	0.253768	0.246525	0.334854	0.105817	0.314623	0.053564
0.287777	0.172288	0.195832	0.140177	0.256940	0.245855	0.332858	0.104728	0.309783	0.055409
0.285923	0.172707	0.196370	0.141292	0.260223	0.244985	0.330743	0.103794	0.304756	0.057355
0.283859	0.173184	0.197040	0.142433	0.263593	0.243921	0.328504	0.103018	0.299553	0.059406
0.281584	0.173728	0.197844	0.143606	0.267028	0.242676	0.326135	0.102408	0.294182	0.061567
0.279097	0.174345	0.198786	0.144817	0.270507	0.241266	0.323629	0.101969	0.288655	0.063840
0.276399	0.175043	0.199865	0.146072	0.274005	0.239711	0.320981	0.101710	0.282986	0.066230
0.273493	0.175826	0.201080	0.147379	0.277498	0.238030	0.318184	0.101642	0.277189	0.068740
0.270384	0.176703	0.202427	0.148747	0.280959	0.236240	0.315232	0.101777	0.271281	0.071373
0.267079	0.177677	0.203901	0.150183	0.284362	0.234355	0.312119	0.102129	0.265285	0.074131
0.263589	0.178753	0.205496	0.151695	0.287673	0.232386	0.308841	0.102708	0.259229	0.077012
0.259928	0.179934	0.207204	0.153290	0.290860	0.230342	0.305391	0.103530	0.253144	0.080018
0.256111	0.181220	0.209020	0.154981	0.293888	0.228225	0.301760	0.104606	0.247057	0.083148
0.252156	0.182609	0.210940	0.156779	0.296721	0.226039	0.297941	0.105952	0.240997	0.086400
0.248079	0.184098	0.212961	0.158701	0.299329	0.223782	0.293928	0.107581	0.234986	0.089774
0.243900	0.185683	0.215083	0.160765	0.301684	0.221453	0.289719	0.109506	0.229044	0.093271
0.239633	0.187357	0.217305	0.162985	0.303767	0.219046	0.285321	0.111739	0.223193	0.096891
0.235297	0.189114	0.219626	0.165377	0.305561	0.216558	0.280746	0.114294	0.217449	0.100631
0.230907	0.190949	0.222042	0.167953	0.307053	0.213981	0.276014	0.117183	0.211828	0.104489
0.226474	0.192856	0.224552	0.170722	0.308228	0.211310	0.271145	0.120416	0.206347	0.108464
0.222013	0.194830	0.227155	0.173694	0.309069	0.208538	0.266163	0.124003	0.201016	0.112550
0.217534	0.196869	0.229856	0.176874	0.309556	0.205656	0.261086	0.127953	0.195847	0.116744
0.213046	0.198970	0.232662	0.180268	0.309667	0.202655	0.255933	0.132273	0.190845	0.121039
0.208555	0.201133	0.235584	0.183879	0.309383	0.199530	0.250722	0.136966	0.186015	0.125428
0.204065	0.203360	0.238633	0.187711	0.308696	0.196278	0.245471	0.142037	0.181361	0.129903
0.199580	0.205654	0.241822	0.191767	0.307608	0.192906	0.240200	0.147485	0.176882	0.134456
0.195104	0.208020	0.245162	0.196049	0.306131	0.189425	0.234927	0.153311	0.172580	0.139079
0.190639	0.210461	0.248663	0.200556	0.304280	0.185849	0.229670	0.159511	0.168453	0.143763
0.186188	0.212981	0.252332	0.205286	0.302072	0.182192	0.224442	0.166082	0.164496	0.148498
0.181753	0.215582	0.256174	0.210235	0.299518	0.178468	0.219256	0.173018	0.160705	0.153275
0.177335	0.218263	0.260191	0.215394	0.296628	0.174687	0.214120	0.180312	0.157075	0.158085
0.172935	0.221020	0.264386	0.220755	0.293409	0.170862	0.209041	0.187957	0.153601	0.162917
0.168553	0.223849	0.268758	0.226304	0.289869	0.167004	0.204024	0.195941	0.150277	0.167762
0.164191	0.226742	0.273303	0.232026	0.286015	0.163125	0.199073	0.204253	0.147099	0.172608
0.159852	0.229694	0.278015	0.237908	0.281864	0.159234	0.194195	0.212879	0.144065	0.177444
0.155538	0.232695	0.282883	0.243933	0.277442	0.155341	0.189398	0.221803	0.141171	0.182256
0.151254	0.235741	0.287899	0.250088	0.272777	0.151452	0.184689	0.231006	0.138420	0.187030
0.147005	0.238825	0.293050	0.256358	0.267903	0.147574	0.180079	0.240467	0.135821	0.191753
0.142800	0.241943	0.298325	0.262727	0.262853	0.143714	0.175577	0.250164	0.133384	0.196415
0.138645	0.245092	0.303712	0.269172	0.257659	0.139882	0.171190	0.260072	0.131124	0.201015
0.134548	0.248273	0.309199	0.275671	0.252354	0.136087	0.166927	0.270163	0.129055	0.205554
0.130516	0.251486	0.314770	0.282199	0.246970	0.132339	0.162791	0.280406	0.127187	0.210034
0.126556	0.254737	0.320407	0.288728	0.241535	0.128647	0.158784	0.290771	0.125533	0.214461
0.122674	0.258031	0.326087	0.295230	0.236074	0.125017	0.154908	0.301221	0.124103	0.218838
0.118875	0.261377	0.331785	0.301679	0.230611	0.121459	0.151162	0.311720	0.122905	0.223169
0.115162	0.264785	0.337472	0.308051	0.225165	0.117976	0.147542	0.322226	0.121949	0.227460
0.111536	0.268264	0.343115	0.314330	0.219752	0.114575	0.144044	0.332696	0.121240	0.231725
0.107997	0.271821	0.348683	0.320505	0.214386	0.111259	0.140661	0.343086	0.120784	0.235981
0.104544	0.275461	0.354143	0.326571	0.209076	0.108029	0.137387	0.353351	0.120585	0.240246
0.101175	0.279186	0.359463	0.332527	0.203829	0.104886	0.134213	0.363451	0.120649	0.244543
0.097886	0.282998	0.364613	0.338374	0.198650	0.101829	0.131132	0.373348	0.120977	0.248888
0.094672	0.286896	0.369566	0.344113	0.193540	0.098857	0.128133	0.383007	0.121573	0.253297
0.091531	0.290879	0.374294	0.349746	0.188501	0.095970	0.125208	0.392394	0.122437	0.257785
0.088458	0.294939	0.378769	0.355272	0.183533	0.093168	0.122349	0.401477	0.123569	0.262363
0.085450	0.299071	0.382966	0.360693	0.178635	0.090454	0.119547	0.410223	0.124970	0.267043
0.082503	0.303262	0.386862	0.366004	0.173806	0.087830	0.116799	0.418601	0.126635	0.271835
0.079616	0.307503	0.390433	0.371201	0.169042	0.085297	0.114099	0.426575	0.128562	0.276746
0.076789	0.311781	0.393660	0.376279	0.164340	0.082857	0.111446	0.434112	0.130745	0.281778
0.074019	0.316087	0.396519	0.381239	0.159696	0.080510	0.108841	0.441179	0.133177	0.286932
0.071310	0.320411	0.398985	0.386091	0.155110	0.078253	0.106285	0.447746	0.135848	0.292203
0.068661	0.324741	0.401029	0.390849	0.150582	0.076085	0.103783	0.453785	0.138748	0.297584
0.066074	0.329067	0.402619	0.395530	0.146114	0.074004	0.101342	0.459266	0.141868	0.303064
0.063553	0.333371	0.403727	0.400147	0.141709	0.072006	0.098969	0.464161	0.145195	0.308630
0.061099	0.337635	0.404328	0.404710	0.137368	0.070088	0.096667	0.468450	0.148721	0.314267
0.058716	0.341836	0.404405	0.409224	0.133095	0.068247	0.094442	0.472122	0.152433	0.319954
0.056406	0.345949	0.403955	0.413694	0.128892	0.066480	0.092298	0.475181	0.156325	0.325668
0.054173	0.349945	0.402982	0.418123	0.124767	0.064785	0.090235	0.477643	0.160387	0.331384
0.052017	0.353798	0.401505	0.422512	0.120727	0.063161	0.088254	0.479539	0.164613	0.337075
0.049942	0.357484	0.399546	0.426867	0.116780	0.061607	0.086356	0.480904	0.168995	0.342715
0.047947	0.360983	0.397129	0.431190	0.112933	0.060123	0.084540	0.481784	0.173523	0.348283
0.046036	0.364282	0.394280	0.435482	0.109191	0.058706	0.082806	0.482223	0.178187	0.353759
0.044207	0.367376	0.391021	0.439742	0.105558	0.057356	0.081155	0.482263	0.182975	0.359125
0.042463	0.370269	0.387381	0.443963	0.102038	0.056070	0.079587	0.481942	0.187874	0.364362
0.040802	0.372970	0.383395	0.448136	0.098632	0.054847	0.078105	0.481293	0.192873	0.369450
0.039226	0.375493	0.379105	0.452255	0.095341	0.053684	0.076711	0.480343	0.197959	0.374374
0.037731	0.377851	0.374559	0.456314	0.092167	0.052581	0.075410	0.479115	0.203121	0.379119
0.036319	0.380054	0.369811	0.460313	0.089107	0.051538	0.074206	0.477625	0.208350	0.383679
0.034986	0.382113	0.364911	0.464253	0.086162	0.050555	0.073104	0.475887	0.213634	0.388049
0.033732	0.384045	0.359910	0.468133	0.083332	0.049635	0.072111	0.473908	0.218958	0.392226
0.032554	0.385869	0.354853	0.471953	0.080615	0.048779	0.071232	0.471693	0.224307	0.396207
0.031452	0.387610	0.349783	0.475711	0.078013	0.047989	0.070474	0.469249	0.229661	0.399988
0.030425	0.389296	0.344742	0.479408	0.075526	0.047265	0.069842	0.466578	0.235001	0.403562
0.029469	0.390956	0.339771	0.483054	0.073156	0.046608	0.069340	0.463691	0.240307	0.406926
0.028585	0.392618	0.334914	0.486662	0.070903	0.046021	0.068972	0.460599	0.245563	0.410084
0.027771	0.394309	0.330211	0.490247	0.068769	0.045502	0.068743	0.457321	0.250753	0.413046
0.027024	0.396052	0.325705	0.493821	0.066755	0.045053	0.068655	0.453881	0.255863	0.415825
0.026344	0.397875	0.321433	0.497394	0.064861	0.044674	0.068710	0.450309	0.260878	0.418437
0.025727	0.399803	0.317428	0.500973	0.063091	0.044363	0.068909	0.446639	0.265789	0.420895
0.025173	0.401863	0.313719	0.504565	0.061445	0.044120	0.069255	0.442908	0.270584	0.423217
0.024681	0.404082	0.310329	0.508173	0.059924	0.043945	0.069746	0.439152	0.275254	0.425424
0.024248	0.406484	0.307279	0.511795	0.058531	0.043835	0.070385	0.435406	0.279788	0.427535
0.023874	0.409093	0.304585	0.515424	0.057265	0.043788	0.071170	0.431705	0.284182	0.429569
0.023558	0.411928	0.302260	0.519050	0.056127	0.043804	0.072103	0.428086	0.288434	0.431539
0.023297	0.415003	0.300313	0.522659	0.055116	0.043879	0.073181	0.424594	0.292552	0.433454
0.023090	0.418330	0.298746	0.526242	0.054231	0.044012	0.074402	0.421275	0.296541	0.435320
0.022936	0.421914	0.297562	0.529789	0.053474	0.044199	0.075765	0.418177	0.300409	0.437143
0.022833	0.425760	0.296757	0.533291	0.052843	0.044441	0.077267	0.415343	0.304158	0.438931
0.022780	0.429868	0.296328	0.536737	0.052338	0.044735	0.078906	0.412813	0.307787	0.440698
0.022777	0.434234	0.296268	0.540120	0.051960	0.045080	0.080678	0.410623	0.311298	0.442468
0.022824	0.438853	0.296570	0.543437	0.051708	0.045477	0.082581	0.408803	0.314690	0.444271
0.022919	0.443719	0.297224	0.546691	0.051582	0.045923	0.084613	0.407379	0.317961	0.446139
0.023063	0.448821	0.298216	0.549891	0.051584	0.046416	0.086769	0.406368	0.321112	0.448101
0.023255	0.454146	0.299532	0.553048	0.051715	0.046953	0.089046	0.405784	0.324138	0.450192
0.023495	0.459676	0.301151	0.556177	0.051974	0.047531	0.091439	0.405636	0.327037	0.452445
0.023781	0.465388	0.303052	0.559286	0.052365	0.048145	0.093942	0.405927	0.329810	0.454894
0.024112	0.471251	0.305213	0.562382	0.052889	0.048792	0.096550	0.406661	0.332463	0.457573
0.024488	0.477231	0.307610	0.565462	0.053546	0.049466	0.099258	0.407840	0.335003	0.460514
0.024907	0.483289	0.310218	0.568516	0.054337	0.050163	0.102064	0.409467	0.337439	0.463748
0.025367	0.489386	0.313008	0.571531	0.055263	0.050879	0.104968	0.411542	0.339779	0.467298
0.025868	0.495485	0.315949	0.574494	0.056323	0.051610	0.107970	0.414065	0.342035	0.471184
0.026406	0.501548	0.319014	0.577400	0.057514	0.052353	0.111071	0.417031	0.344220	0.475419
0.026979	0.507538	0.322179	0.580258	0.058835	0.053105	0.114276	0.420428	0.346353	0.480011
0.027585	0.513419	0.325429	0.583093	0.060284	0.053864	0.117585	0.424241	0.348450	0.484959
0.028222	0.519153	0.328756	0.585940	0.061857	0.054626	0.121000	0.428448	0.350528	0.490258
0.028885	0.524699	0.332162	0.588847	0.063552	0.055390	0.124520	0.433025	0.352604	0.495894
0.029572	0.530010	0.335647	0.591860	0.065366	0.056155	0.128144	0.437949	0.354689	0.501850
0.030277	0.535042	0.339214	0.595029	0.067295	0.056922	0.131869	0.443194	0.356792	0.508102
0.030998	0.539748	0.342861	0.598397	0.069336	0.057690	0.135692	0.448737	0.358921	0.514624
0.031731	0.544084	0.346588	0.601999	0.071484	0.058461	0.139608	0.454554	0.361081	0.521388
0.032471	0.548013	0.350397	0.605867	0.073733	0.059236	0.143613	0.460615	0.363275	0.528358
0.033213	0.551511	0.354295	0.610027	0.076076	0.060016	0.147704	0.466889	0.365505	0.535496
0.033954	0.554561	0.358300	0.614507	0.078506	0.060801	0.151877	0.473340	0.367774	0.542758
0.034690	0.557160	0.362433	0.619329	0.081015	0.061592	0.156130	0.479937	0.370090	0.550098
0.035418	0.559309	0.366721	0.624518	0.083592	0.062388	0.160457	0.486644	0.372461	0.557466
0.036134	0.561013	0.371188	0.630091	0.086227	0.063190	0.164855	0.493429	0.374894	0.564806
0.036838	0.562272	0.375857	0.636067	0.088909	0.063995	0.169319	0.500254	0.377395	0.572057
0.037528	0.563082	0.380748	0.642469	0.091623	0.064803	0.173843	0.507075	0.379964	0.579151
0.038203	0.563445	0.385875	0.649324	0.094357	0.065612	0.178424	0.513851	0.382597	0.586017
0.038863	0.563366	0.391253	0.656659	0.097094	0.066422	0.183057	0.520540	0.385287	0.592577
0.039509	0.562866	0.396891	0.664507	0.099817	0.067233	0.187736	0.527105	0.388023	0.598755
0.040140	0.561977	0.402795	0.672898	0.102511	0.068046	0.192453	0.533519	0.390791	0.604476
0.040758	0.560744	0.408968	0.681856	0.105159	0.068864	0.197198	0.539758	0.393573	0.609671
0.041363	0.559223	0.415412	0.691404	0.107746	0.069687	0.201959	0.545804	0.396347	0.614278
0.041955	0.557474	0.422128	0.701553	0.110259	0.070517	0.206722	0.551645	0.399087	0.618239
0.042532	0.555561	0.429114	0.712309	0.112687	0.071354	0.211468	0.557271	0.401764	0.621498
0.043095	0.553542	0.436368	0.723663	0.115020	0.072199	0.216179	0.562672	0.404346	0.624000
0.043640	0.551473	0.443884	0.735600	0.117252	0.073051	0.220831	0.567836	0.406796	0.625687
0.044168	0.549401	0.451655	0.748092	0.119379	0.073908	0.225399	0.572753	0.409078	0.626508
0.044675	0.547370	0.459668	0.761105	0.121396	0.074770	0.229857	0.577416	0.411160	0.626424
0.045159	0.545416	0.467905	0.774592	0.123300	0.075634	0.234177	0.581825	0.413011	0.625419
0.045618	0.543575	0.476345	0.788501	0.125089	0.076500	0.238331	0.585989	0.414607	0.623492
0.046047	0.541878	0.484959	0.802772	0.126760	0.077367	0.242292	0.589922	0.415920	0.620658
0.046446	0.540356	0.493716	0.817332	0.128306	0.078232	0.246033	0.593646	0.416927	0.616933
0.046811	0.539034	0.502574	0.832098	0.129721	0.079097	0.249529	0.597191	0.417605	0.612339
0.047140	0.537934	0.511488	0.846977	0.131001	0.079958	0.252758	0.600596	0.417940	0.606902
0.047432	0.537071	0.520406	0.861870	0.132139	0.080814	0.255703	0.603900	0.417925	0.600664
0.047687	0.536458	0.529268	0.876669	0.133129	0.081662	0.258352	0.607142	0.417568	0.593686
0.047904	0.536098	0.538006	0.891266	0.133967	0.082499	0.260695	0.610357	0.416880	0.586039
0.048084	0.535991	0.546548	0.905548	0.134647	0.083323	0.262725	0.613571	0.415879	0.577794
0.048227	0.536129	0.554812	0.919397	0.135167	0.084133	0.264435	0.616809	0.414583	0.569026
0.048335	0.536495	0.562713	0.932693	0.135523	0.084926	0.265822	0.620085	0.413011	0.559811
0.048408	0.537067	0.570164	0.945324	0.135715	0.085701	0.266886	0.623406	0.411187	0.550226
0.048448	0.537816	0.577080	0.957186	0.135743	0.086457	0.267635	0.626769	0.409139	0.540355
0.048457	0.538706	0.583385	0.968185	0.135610	0.087193	0.268086	0.630162	0.406895	0.530281
0.048436	0.539695	0.589014	0.978240	0.135319	0.087907	0.268261	0.633564	0.404484	0.520086
0.048386	0.540738	0.593917	0.987286	0.134876	0.088600	0.268186	0.636944	0.401929	0.509845
0.048307	0.541787	0.598061	0.995280	0.134286	0.089267	0.267890	0.640261	0.399249	0.499627
0.048202	0.542789	0.601425	1.002185	0.133555	0.089906	0.267402	0.643466	0.396459	0.489497
0.048068	0.543692	0.603998	1.007971	0.132689	0.090513	0.266749	0.646504	0.393568	0.479508
0.047907	0.544438	0.605776	1.012598	0.131694	0.091085	0.265954	0.649315	0.390585	0.469712
0.047717	0.544975	0.606751	1.016029	0.130575	0.091618	0.265038	0.651836	0.387511	0.460151
0.047496	0.545251	0.606913	1.018222	0.129336	0.092105	0.264020	0.654004	0.384345	0.450865
0.047245	0.545224	0.606253	1.019143	0.127981	0.092542	0.262914	0.655759	0.381084	0.441886
0.046963	0.544863	0.604768	1.018762	0.126512	0.092924	0.261731	0.657041	0.377724	0.433247
0.046650	0.544148	0.602463	1.017054	0.124934	0.093246	0.260479	0.657795	0.374264	0.424971
0.046308	0.543071	0.599351	1.014002	0.123253	0.093504	0.259164	0.657972	0.370706	0.417079
0.045941	0.541632	0.595456	1.009594	0.121475	0.093699	0.257788	0.657534	0.367056	0.409588
0.045551	0.539837	0.590812	1.003835	0.119609	0.093831	0.256355	0.656455	0.363318	0.402511
0.045142	0.537686	0.585458	0.996749	0.117666	0.093903	0.254869	0.654717	0.359500	0.395853
0.044719	0.535178	0.579444	0.988379	0.115655	0.093920	0.253338	0.652308	0.355606	0.389620
0.044286	0.532308	0.572829	0.978779	0.113589	0.093892	0.251767	0.649216	0.351647	0.383815
0.043847	0.529068	0.565673	0.968002	0.111477	0.093834	0.250166	0.645427	0.347641	0.378443
0.043406	0.525451	0.558037	0.956094	0.109330	0.093764	0.248543	0.640930	0.343615	0.373509
0.042968	0.521449	0.549980	0.943096	0.107158	0.093699	0.246906	0.635725	0.339601	0.369019
0.042534	0.517059	0.541557	0.929049	0.104969	0.093658	0.245264	0.629827	0.335631	0.364978
0.042108	0.512279	0.532814	0.914002	0.102768	0.093657	0.243625	0.623269	0.331736	0.361390
0.041693	0.507115	0.523790	0.898017	0.100562	0.093715	0.241995	0.616101	0.327944	0.358256
0.041291	0.501577	0.514519	0.881164	0.098354	0.093849	0.240380	0.608383	0.324282	0.355575
0.040905	0.495684	0.505030	0.863517	0.096149	0.094076	0.238782	0.600179	0.320771	0.353342
0.040536	0.489464	0.495351	0.845149	0.093948	0.094412	0.237202	0.591554	0.317431	0.351548
0.040187	0.482949	0.485514	0.826137	0.091758	0.094875	0.235640	0.582566	0.314280	0.350178
0.039858	0.476177	0.475555	0.806564	0.089579	0.095479	0.234096	0.573267	0.311336	0.349218
0.039550	0.469188	0.465515	0.786522	0.087416	0.096239	0.232571	0.563705	0.308618	0.348651
0.039265	0.462022	0.455439	0.766106	0.085272	0.097170	0.231065	0.553919	0.306144	0.348463
0.039000	0.454718	0.445373	0.745410	0.083146	0.098285	0.229579	0.543947	0.303936	0.348644
0.038755	0.447311	0.435361	0.724524	0.081041	0.099598	0.228114	0.533819	0.302010	0.349183
0.038530	0.439831	0.425444	0.703539	0.078958	0.101122	0.226673	0.523561	0.300383	0.350069
0.038322	0.432306	0.415662	0.682544	0.076899	0.102868	0.225260	0.513193	0.299067	0.351288
0.038130	0.424761	0.406050	0.661627	0.074865	0.104848	0.223879	0.502731	0.298073	0.352822
0.037953	0.417221	0.396639	0.640879	0.072858	0.107071	0.222533	0.492191	0.297408	0.354652
0.037788	0.409714	0.387458	0.620383	0.070882	0.109546	0.221226	0.481585	0.297075	0.356754
0.037634	0.402270	0.378535	0.600220	0.068939	0.112279	0.219957	0.470928	0.297081	0.359104
0.037490	0.394928	0.369897	0.580461	0.067032	0.115278	0.218726	0.460233	0.297428	0.361677
0.037352	0.387726	0.361572	0.561173	0.065164	0.118547	0.217529	0.449516	0.298123	0.364446
0.037218	0.380709	0.353587	0.542411	0.063340	0.122087	0.216358	0.438797	0.299171	0.367384
0.037086	0.373916	0.345965	0.524227	0.061563	0.125902	0.215209	0.428099	0.300574	0.370466
0.036953	0.367388	0.338727	0.506669	0.059836	0.129989	0.214074	0.417452	0.302334	0.373673
0.036816	0.361158	0.331888	0.489783	0.058164	0.134348	0.212949	0.406883	0.304449	0.376983
0.036673	0.355260	0.325461	0.473616	0.056549	0.138973	0.211830	0.396420	0.306913	0.380378
0.036521	0.349728	0.319457	0.458211	0.054993	0.143861	0.210720	0.386091	0.309719	0.383833
0.036358	0.344590	0.313886	0.443606	0.053499	0.149003	0.209624	0.375920	0.312856	0.387327
0.036181	0.339875	0.308757	0.429837	0.052066	0.154391	0.208550	0.365935	0.316312	0.390834
0.035990	0.335608	0.304077	0.416928	0.050696	0.160014	0.207509	0.356163	0.320072	0.394335
0.035782	0.331811	0.299856	0.404902	0.049389	0.165862	0.206508	0.346629	0.324119	0.397817
0.035554	0.328500	0.296101	0.393774	0.048145	0.171919	0.205556	0.337357	0.328430	0.401272
0.035304	0.325688	0.292820	0.383554	0.046965	0.178172	0.204658	0.328365	0.332983	0.404695
0.035029	0.323384	0.290018	0.374246	0.045850	0.184604	0.203819	0.319672	0.337748	0.408080
0.034726	0.321591	0.287698	0.365850	0.044798	0.191196	0.203047	0.311294	0.342695	0.411426
0.034393	0.320310	0.285862	0.358361	0.043810	0.197931	0.202347	0.303245	0.347789	0.414729
0.034027	0.319540	0.284507	0.351768	0.042885	0.204788	0.201728	0.295535	0.352993	0.417989
0.033628	0.319278	0.283625	0.346056	0.042022	0.211746	0.201193	0.288175	0.358276	0.421204
0.033197	0.319516	0.283206	0.341208	0.041221	0.218781	0.200750	0.281169	0.363613	0.424371
0.032736	0.320250	0.283239	0.337198	0.040478	0.225869	0.200400	0.274518	0.368982	0.427486
0.032246	0.321470	0.283708	0.334000	0.039794	0.232985	0.200149	0.268221	0.374371	0.430542
0.031732	0.323168	0.284598	0.331581	0.039165	0.240101	0.200000	0.262272	0.379772	0.433529
0.031196	0.325332	0.285892	0.329906	0.038590	0.247188	0.199956	0.256666	0.385189	0.436435
0.030642	0.327951	0.287572	0.328934	0.038067	0.254217	0.200021	0.251396	0.390636	0.439245
0.030071	0.331008	0.289621	0.328621	0.037593	0.261153	0.200196	0.246458	0.396124	0.441938
0.029487	0.334486	0.292021	0.328918	0.037165	0.267962	0.200481	0.241846	0.401666	0.444490
0.028891	0.338362	0.294755	0.329772	0.036780	0.274607	0.200875	0.237563	0.407271	0.446872
0.028286	0.342609	0.297805	0.331124	0.036434	0.281049	0.201379	0.233610	0.412945	0.449051
0.027675	0.347197	0.301153	0.332912	0.036123	0.287250	0.201994	0.229998	0.418695	0.451000
0.027058	0.352095	0.304781	0.335067	0.035845	0.293176	0.202721	0.226732	0.424528	0.452702
0.026439	0.357269	0.308670	0.337515	0.035596	0.298794	0.203561	0.223821	0.430444	0.454154
0.025817	0.362687	0.312802	0.340180	0.035371	0.304077	0.204514	0.221267	0.436443	0.455366
0.025196	0.368316	0.317155	0.342977	0.035170	0.309000	0.205579	0.219075	0.442518	0.456353
0.024577	0.374125	0.321708	0.345823	0.034988	0.313543	0.206752	0.217246	0.448657	0.457131
0.023961	0.380086	0.326434	0.348630	0.034824	0.317687	0.208026	0.215782	0.454842	0.457721
0.023351	0.386170	0.331307	0.351313	0.034675	0.321414	0.209393	0.214684	0.461049	0.458144
0.022747	0.392350	0.336296	0.353787	0.034538	0.324706	0.210841	0.213957	0.467248	0.458424
0.022154	0.398595	0.341366	0.355964	0.034409	0.327542	0.212360	0.213601	0.473405	0.458587
0.021571	0.404877	0.346478	0.357768	0.034287	0.329899	0.213937	0.213620	0.479484	0.458663
0.021001	0.411159	0.351587	0.359132	0.034170	0.331755	0.215564	0.214014	0.485449	0.458682
0.020445	0.417401	0.356647	0.360009	0.034057	0.333097	0.217232	0.214785	0.491275	0.458679
0.019905	0.423561	0.361606	0.360370	0.033948	0.333922	0.218937	0.215931	0.496945	0.458686
0.019382	0.429591	0.366412	0.360198	0.033842	0.334243	0.220680	0.217446	0.502444	0.458733
0.018878	0.435442	0.371016	0.359480	0.033740	0.334082	0.222459	0.219322	0.507758	0.458845
0.018392	0.441065	0.375366	0.358213	0.033640	0.333467	0.224279	0.221551	0.512872	0.459045
0.017927	0.446411	0.379417	0.356401	0.033543	0.332425	0.226138	0.224122	0.517766	0.459353
0.017483	0.451431	0.383126	0.354061	0.033448	0.330990	0.228039	0.227023	0.522419	0.459784
0.017059	0.456078	0.386455	0.351220	0.033354	0.329191	0.229977	0.230244	0.526805	0.460351
0.016657	0.460308	0.389372	0.347910	0.033260	0.327064	0.231951	0.233772	0.530902	0.461064
0.016277	0.464081	0.391849	0.344167	0.033167	0.324641	0.233956	0.237596	0.534687	0.461926
0.015919	0.467359	0.393866	0.340028	0.033074	0.321957	0.235989	0.241701	0.538140	0.462937
0.015584	0.470110	0.395405	0.335531	0.032983	0.319040	0.238048	0.246072	0.541242	0.464091
0.015272	0.472302	0.396450	0.330709	0.032895	0.315917	0.240130	0.250691	0.543975	0.465375
0.014983	0.473912	0.396985	0.325594	0.032810	0.312612	0.242231	0.255539	0.546329	0.466773
0.014719	0.474915	0.396992	0.320214	0.032731	0.309146	0.244351	0.260594	0.548296	0.468260
