time,pos_pelvis_tilt,pos_pelvis_list,pos_pelvis_rotation,pos_pelvis_tx,pos_pelvis_ty,pos_pelvis_tz,pos_hip_flexion_r,pos_hip_adduction_r,pos_hip_rotation_r,pos_knee_angle_r,pos_ankle_angle_r,pos_subtalar_angle_r,pos_mtp_angle_r,pos_hip_flexion_l,pos_hip_adduction_l,pos_hip_rotation_l,pos_knee_angle_l,pos_ankle_angle_l,pos_subtalar_angle_l,pos_mtp_angle_l,pos_lumbar_extension,pos_lumbar_bending,pos_lumbar_rotation,pos_arm_flex_r,pos_arm_add_r,pos_arm_rot_r,pos_elbow_flex_r,pos_arm_flex_l,pos_arm_add_l,pos_arm_rot_l,pos_elbow_flex_l,vel_pelvis_tilt,vel_pelvis_list,vel_pelvis_rotation,vel_pelvis_tx,vel_pelvis_ty,vel_pelvis_tz,vel_hip_flexion_r,vel_hip_adduction_r,vel_hip_rotation_r,vel_knee_angle_r,vel_ankle_angle_r,vel_subtalar_angle_r,vel_mtp_angle_r,vel_hip_flexion_l,vel_hip_adduction_l,vel_hip_rotation_l,vel_knee_angle_l,vel_ankle_angle_l,vel_subtalar_angle_l,vel_mtp_angle_l,vel_lumbar_extension,vel_lumbar_bending,vel_lumbar_rotation,vel_arm_flex_r,vel_arm_add_r,vel_arm_rot_r,vel_elbow_flex_r,vel_arm_flex_l,vel_arm_add_l,vel_arm_rot_l,vel_elbow_flex_l,tau_pelvis_tilt,tau_pelvis_list,tau_pelvis_rotation,tau_pelvis_tx,tau_pelvis_ty,tau_pelvis_tz,tau_hip_flexion_r,tau_hip_adduction_r,tau_hip_rotation_r,tau_knee_angle_r,tau_ankle_angle_r,tau_subtalar_angle_r,tau_mtp_angle_r,tau_hip_flexion_l,tau_hip_adduction_l,tau_hip_rotation_l,tau_knee_angle_l,tau_ankle_angle_l,tau_subtalar_angle_l,tau_mtp_angle_l,tau_lumbar_extension,tau_lumbar_bending,tau_lumbar_rotation,tau_arm_flex_r,tau_arm_add_r,tau_arm_rot_r,tau_elbow_flex_r,tau_arm_flex_l,tau_arm_add_l,tau_arm_rot_l,tau_elbow_flex_l,acc_pelvis_tilt,acc_pelvis_list,acc_pelvis_rotation,acc_pelvis_tx,acc_pelvis_ty,acc_pelvis_tz,acc_hip_flexion_r,acc_hip_adduction_r,acc_hip_rotation_r,acc_knee_angle_r,acc_ankle_angle_r,acc_subtalar_angle_r,acc_mtp_angle_r,acc_hip_flexion_l,acc_hip_adduction_l,acc_hip_rotation_l,acc_knee_angle_l,acc_ankle_angle_l,acc_subtalar_angle_l,acc_mtp_angle_l,acc_lumbar_extension,acc_lumbar_bending,acc_lumbar_rotation,acc_arm_flex_r,acc_arm_add_r,acc_arm_rot_r,acc_elbow_flex_r,acc_arm_flex_l,acc_arm_add_l,acc_arm_rot_l,acc_elbow_flex_l,missing_grf_data,missing_grf_reason,tibia_r_probably_contacting_ground,tibia_l_probably_contacting_ground,tibia_r_contact_cop_x,tibia_r_contact_cop_y,tibia_r_contact_cop_z,tibia_r_contact_moment_x,tibia_r_contact_moment_y,tibia_r_contact_moment_z,tibia_r_contact_force_x,tibia_r_contact_force_y,tibia_r_contact_force_z,tibia_l_contact_cop_x,tibia_l_contact_cop_y,tibia_l_contact_cop_z,tibia_l_contact_moment_x,tibia_l_contact_moment_y,tibia_l_contact_moment_z,tibia_l_contact_force_x,tibia_l_contact_force_y,tibia_l_contact_force_z,marker_error_rms,marker_error_max,residual_norm
8.395,-1.0562,-0.0703778,0.046589,0.624139,0.649059,1.22012,0.514648,-0.0455161,-0.0129399,1.22338,-0.218577,-0.165165,0.000455886,0.399766,-0.198711,-0.0504815,1.07861,-0.125998,0.0367145,0.00102848,0.487036,-0.0327962,-0.00636115,-0.702089,-0.968781,-1.54231,2.11868,-0.495966,-1.23357,-1.56905,2.30038,-0.0818275,-0.0288848,0.0188807,0.0335561,-0.0320748,-0.0141784,-0.00691877,0.00172917,-0.0182458,-0.098393,-0.00483779,-0.176961,5.93344e-05,0.0085376,0.00295333,0.0282839,-0.0745424,0.0622149,0.0366941,4.67781e-05,-0.04767,0.0132578,-0.0606715,0.0492888,0.204084,0.0177653,0.110743,-0.154292,0.00778811,0.0261412,0.19898,28.1238,-1.65654,1.43342,-0.685018,-0.193692,0.0401351,-30.7516,12.4012,4.42077,90.6853,-0.269258,0.168773,-0.00418147,-31.1049,22.0658,13.3701,93.2112,-0.256214,-0.0111562,0.0103917,51.6747,2.44852,2.55214,-0.694234,-1.12314,-1.58527,0.218655,0.588511,-1.77434,-1.77134,-0.0336922,-0.258296,0.675091,-2.2852,-0.0239085,0.0683467,0.29834,1.25899,0.404559,1.49258,1.7969,12.0415,21.6497,-5.91797e-06,-0.321937,-0.390976,-2.37038,-0.578022,-0.64275,-1.97739,-6.80622e-06,-0.0378391,0.141406,4.36688,-3.61615,4.09128,0.00131833,1.69036,7.75152,-0.247156,0.00218926,0.00679803,0,0,1,1,0.526774,4.44089e-17,1.26142,0.216068,3.34354,0.361525,23.4141,362.322,39.1765,0.591416,4.44089e-17,1.1446,0.735588,-10.329,1.30273,-20.4092,286.584,-36.1449,0.000402096,0.0740235,28.218
8.4,-1.05661,-0.0705053,0.0466262,0.624306,0.6489,1.22005,0.514645,-0.0454973,-0.0129938,1.22293,-0.218301,-0.165509,0.000456183,0.399801,-0.198706,-0.0503994,1.07822,-0.125703,0.0368485,0.00102871,0.486797,-0.0327264,-0.00655534,-0.701933,-0.967659,-1.54222,2.11927,-0.496543,-1.23354,-1.56892,2.30137,-0.083119,-0.0255093,0.0074547,0.0334365,-0.0317331,-0.0126867,-0.000623801,0.00375197,-0.0107828,-0.0894085,0.0553699,-0.0687128,5.93048e-05,0.00692791,0.000998451,0.016432,-0.0774325,0.0590011,0.0268071,4.67441e-05,-0.0478592,0.0139648,-0.0388371,0.031208,0.224541,0.0177719,0.119195,-0.115534,0.00655233,0.0261521,0.199014,28.2816,-0.855126,1.15065,-0.689437,-0.20813,0.0561616,-30.6633,12.5665,4.39595,90.7565,-0.270063,0.184616,-0.00433656,-31.3012,22.3057,13.622,93.6009,-0.264881,-0.00877378,0.0118017,51.8565,3.11443,2.17579,-0.713886,-1.12074,-1.58901,0.193924,0.595828,-1.76046,-1.77084,-0.022104,-0.162307,0.616723,-2.52388,-0.0324542,0.0792587,0.262425,1.23853,0.328661,1.27142,2.05634,13.1276,24.76,-5.56645e-06,-0.522647,-0.459481,-2.79732,-0.613839,-1.4855,-2.74592,-6.46919e-06,-0.146445,0.593399,4.1842,-4.00063,3.17304,0.00140147,1.07183,8.17607,0.664178,0.0023024,0.376724,0,0,1,1,0.527147,4.44089e-17,1.26141,0.212492,3.33147,0.36163,23.11,362.32,39.3298,0.592491,4.44089e-17,1.1438,0.743167,-10.3037,1.30216,-20.7141,287.193,-36.2947,0.000403111,0.0740436,28.3272
8.405,-1.05703,-0.0706174,0.0466004,0.624472,0.648743,1.22,0.514672,-0.0454703,-0.0130159,1.22253,-0.217695,-0.165233,0.000456479,0.399822,-0.198712,-0.0503871,1.07782,-0.125445,0.0369139,0.00102895,0.486554,-0.0326418,-0.00664492,-0.701877,-0.966457,-1.54213,2.11989,-0.496917,-1.23349,-1.56879,2.30238,-0.0839305,-0.0224257,-0.00516472,0.0332743,-0.0313368,-0.0113746,0.00556887,0.00539527,-0.00442573,-0.0791268,0.121008,0.0550873,5.9277e-05,0.00431468,-0.00129895,0.00244543,-0.0805017,0.0515736,0.0130775,4.67118e-05,-0.0485914,0.0169318,-0.0179161,0.0112049,0.240406,0.0177789,0.124554,-0.0746537,0.00987322,0.0261636,0.200898,29.88,-0.283054,1.08723,-0.67916,-0.196186,0.0808425,-29.649,12.644,4.51835,90.1368,-0.282208,0.177814,-0.00297575,-31.3551,22.6616,13.56,93.4281,-0.273191,-0.00276608,0.0130002,52.4348,3.80012,1.5082,-0.725512,-1.12585,-1.61561,0.157494,0.577421,-1.75599,-1.73734,-0.000519579,-0.134832,0.480685,-2.82309,-0.00454257,0.0549017,0.221481,1.07268,0.437948,1.31984,1.96119,11.57,22.6349,-5.52678e-06,-0.798364,-0.579106,-3.2135,-0.731572,-1.88983,-2.75691,-6.40501e-06,0.0263971,1.17959,3.7787,-4.08891,1.76053,0.00139419,0.0187744,7.31957,1.6816,0.00228435,1.00583,0,0,1,1,0.526134,4.44089e-17,1.26157,0.193981,3.1912,0.348818,22.0424,362.621,39.6367,0.591399,4.44089e-17,1.14339,0.737091,-10.4399,1.32634,-20.2553,286.888,-36.4478,0.000404082,0.0740675,29.9095
8.41,-1.05746,-0.0707176,0.046504,0.624638,0.648588,1.21995,0.514727,-0.0454324,-0.0130051,1.22219,-0.216801,-0.164392,0.000456775,0.399824,-0.198733,-0.0504552,1.07739,-0.125235,0.0369104,0.00102918,0.486312,-0.0325276,-0.00664003,-0.701923,-0.965211,-1.54204,2.12052,-0.497107,-1.2334,-1.56866,2.30341,-0.0846046,-0.0200223,-0.0192801,0.0332516,-0.0310623,-0.0102672,0.0109323,0.00758501,0.00217349,-0.0693209,0.178858,0.168262,5.92493e-05,0.000322858,-0.00419448,-0.0136221,-0.0841596,0.0421244,-0.00070703,4.66797e-05,-0.0484594,0.0228298,0.00097743,-0.00923969,0.249209,0.0177859,0.124648,-0.0380558,0.0182812,0.0261751,0.205927,29.4985,0.997864,1.35319,-0.650106,-0.16842,0.0826168,-30.2833,12.2851,4.57489,90.515,-0.303514,0.148609,-0.000225321,-31.5011,21.7973,13.0607,93.5835,-0.278997,0.00660848,0.0137027,52.9291,4.44197,0.69658,-0.723883,-1.1461,-1.65982,0.116051,0.537164,-1.75569,-1.67482,0.0146759,-0.127399,0.290508,-2.87824,0.0428199,0.0102963,0.181451,0.76449,0.588252,1.3845,1.55221,7.45708,15.4599,-5.48552e-06,-0.99155,-0.635687,-3.28087,-0.813133,-1.80598,-1.92651,-6.35192e-06,0.27005,1.65126,3.01086,-3.67357,0.154446,0.00138526,-1.22172,5.52512,2.61789,0.00226648,1.43561,0,0,1,1,0.52742,4.44089e-17,1.26117,0.198999,3.26795,0.356413,22.0444,362.012,39.4821,0.592579,4.44089e-17,1.14423,0.715578,-10.125,1.24461,-20.2538,286.58,-35.2276,0.000405258,0.0740956,29.5541
8.415,-1.05788,-0.0708104,0.0463357,0.624806,0.648433,1.2199,0.514801,-0.0453798,-0.0129596,1.22188,-0.21572,-0.163164,0.000457072,0.399801,-0.19877,-0.0506054,1.07695,-0.125069,0.0368587,0.00102941,0.486076,-0.0323722,-0.00655987,-0.702061,-0.963961,-1.54196,2.12111,-0.497159,-1.23324,-1.56852,2.30447,-0.0852416,-0.0185698,-0.0336714,0.0334657,-0.0310108,-0.00935993,0.0147547,0.0105263,0.009096,-0.0615598,0.216143,0.245561,5.92219e-05,-0.00463489,-0.00737292,-0.0300264,-0.0882252,0.0330946,-0.0103396,4.6648e-05,-0.0471092,0.0310861,0.0160317,-0.0276075,0.249981,0.0177928,0.118539,-0.0104302,0.0313706,0.0261864,0.213105,30.0085,0.291121,-0.106601,-0.572848,-0.131657,0.0881442,-30.4571,11.932,4.92083,90.3444,-0.333356,0.101449,0.00370338,-31.3634,22.506,13.4282,93.8142,-0.282037,0.0168461,0.0139561,53.3141,4.45626,-0.191731,-0.704722,-1.18214,-1.72602,0.0870393,0.4761,-1.74916,-1.58853,0.00437578,-0.0742292,0.0925642,-2.45327,0.066464,-0.0121832,0.116583,0.320183,0.655299,1.26697,0.911395,1.13291,3.86944,-5.52255e-06,-0.995071,-0.547472,-2.77744,-0.762296,-1.296,-0.334823,-6.35191e-06,0.369462,1.76277,1.7768,-2.43475,-1.39331,0.00138008,-2.36047,2.98184,3.30284,0.00224549,1.29987,0,0,1,1,0.528724,4.44089e-17,1.26087,0.185154,3.13312,0.343377,21.2852,360.181,39.4744,0.591474,4.44089e-17,1.14169,0.71257,-10.1358,1.23916,-20.2543,288.103,-35.2221,0.000406336,0.0741222,30.016
8.42,-1.05831,-0.0709009,0.046106,0.624975,0.648278,1.21986,0.514883,-0.0453108,-0.0128824,1.2216,-0.214611,-0.16184,0.000457367,0.399753,-0.198821,-0.0508249,1.07649,-0.124936,0.0367986,0.00102965,0.48585,-0.0321727,-0.00643529,-0.70226,-0.962746,-1.54187,2.12164,-0.497137,-1.233,-1.56839,2.30557,-0.0856128,-0.0181069,-0.0459377,0.033798,-0.0310717,-0.00877701,0.0163557,0.0138028,0.0154308,-0.0570029,0.221808,0.264908,5.91943e-05,-0.00961025,-0.0101103,-0.0439136,-0.0920367,0.0266146,-0.0120137,4.66162e-05,-0.0452619,0.0398999,0.0249157,-0.0397813,0.243014,0.0177997,0.106737,0.00447897,0.0478848,0.0261976,0.219605,29.3732,0.0940146,-0.751459,-0.481372,-0.0806319,0.0642444,-31.1384,11.3756,5.26478,90.5104,-0.366977,0.0410761,0.00831653,-31.3789,21.8553,13.2202,94.0235,-0.281496,0.0269512,0.0137004,53.3844,3.92929,-1.09338,-0.664284,-1.24408,-1.81139,0.0763152,0.393306,-1.73632,-1.47543,-0.032136,0.0239086,-0.0629421,-1.74006,0.0915372,-0.0332719,0.0727097,-0.20418,0.699431,1.10676,0.120753,-6.66657,-10.7916,-5.55772e-06,-0.892593,-0.409306,-1.98686,-0.609519,-0.482905,1.76545,-6.38031e-06,0.350755,1.5136,0.312145,-0.364474,-2.78284,0.00137285,-3.16937,-0.347426,3.63691,0.00222541,0.507616,0,0,1,1,0.529609,4.44089e-17,1.26098,0.18157,3.021,0.328054,21.5929,359.268,39.0133,0.593096,4.44089e-17,1.14263,0.706457,-9.8272,1.18059,-20.711,288.101,-34.611,0.00040698,0.0741549,29.387
8.425,-1.05874,-0.070993,0.0458328,0.625146,0.648122,1.21981,0.514959,-0.0452243,-0.0127776,1.22131,-0.213669,-0.160785,0.000457663,0.399682,-0.198882,-0.0510942,1.07602,-0.124815,0.0367827,0.00102988,0.485632,-0.0319353,-0.00630291,-0.702468,-0.9616,-1.54178,2.1221,-0.497123,-1.23267,-1.56826,2.30668,-0.0854932,-0.0184217,-0.054638,0.0342557,-0.0312381,-0.00841346,0.0153348,0.0172999,0.0209646,-0.0563991,0.188475,0.210951,5.91665e-05,-0.0140732,-0.0121568,-0.0538479,-0.0950843,0.0242001,-0.00318644,4.65843e-05,-0.0435081,0.0474679,0.0264764,-0.0416037,0.2291,0.0178066,0.0908901,0.00274184,0.0660694,0.0262088,0.222143,29.7933,-1.01052,-1.94051,-0.401753,-0.0364943,0.0561595,-31.1346,10.434,5.30853,90.039,-0.399534,-0.0217641,0.0129243,-30.865,21.3966,12.8754,93.3588,-0.278919,0.0348729,0.0133036,53.336,2.8642,-1.85766,-0.613551,-1.30574,-1.89208,0.0857662,0.304003,-1.7102,-1.35518,-0.0846693,0.0929826,-0.166865,-1.15011,0.104855,-0.0965624,0.0705649,-0.664164,0.890973,1.17024,-0.700204,-14.6743,-26.142,-5.6209e-06,-0.788444,-0.408563,-1.39231,-0.419657,0.427005,3.91094,-6.43913e-06,0.364241,1.11306,-0.877783,1.94497,-3.82338,0.00136786,-3.54268,-3.8709,3.53019,0.00220504,-0.718228,0,0,1,1,0.529533,4.44089e-17,1.26065,0.173339,2.8918,0.307908,21.4439,357.746,38.0915,0.594186,4.44089e-17,1.14321,0.72884,-9.70714,1.15437,-21.471,285.964,-34.0067,0.000407535,0.074169,29.8763
8.43,-1.05916,-0.0710893,0.0455308,0.62532,0.647963,1.21977,0.515019,-0.0451155,-0.0126435,1.22101,-0.213094,-0.160384,0.000457959,0.399592,-0.198953,-0.0513982,1.07553,-0.124683,0.0368645,0.00103011,0.485424,-0.0316702,-0.00619247,-0.702628,-0.96055,-1.54169,2.12246,-0.497206,-1.23225,-1.56813,2.30777,-0.0850283,-0.019256,-0.0603885,0.0347799,-0.0317209,-0.00806064,0.0120139,0.0217548,0.0268158,-0.0599001,0.115104,0.0802407,5.91384e-05,-0.0180154,-0.0141996,-0.0608094,-0.0971826,0.0263351,0.0163683,4.65521e-05,-0.0416869,0.0530332,0.0220875,-0.0318788,0.209983,0.0178134,0.0731767,-0.0166126,0.0837204,0.0262198,0.218552,29.5195,-2.38128,-3.23299,-0.364931,-0.00433432,0.0624183,-32.0933,10.1685,5.76339,90.6239,-0.42474,-0.0728215,0.0163873,-30.5508,21.5602,13.2422,93.2585,-0.277523,0.0392984,0.0129394,53.5582,1.77234,-2.29143,-0.574094,-1.37156,-1.96131,0.107993,0.23689,-1.70759,-1.27301,-0.132053,0.103638,-0.218608,-0.859202,0.135863,-0.110055,0.119815,-0.966789,1.21374,1.4605,-1.39346,-21.016,-38.6258,-5.68549e-06,-0.728839,-0.563434,-1.1776,-0.228147,1.14404,5.45164,-6.49692e-06,0.474475,0.71691,-1.49017,3.73461,-4.3426,0.00136369,-3.52073,-6.65884,2.99007,0.00218456,-1.91636,0,0,1,1,0.532215,4.44089e-17,1.26055,0.168208,2.81631,0.300859,21.294,356.526,38.0867,0.592197,4.44089e-17,1.14145,0.693707,-9.41229,1.10941,-21.166,287.183,-33.8498,0.000408155,0.074169,29.7937
8.435,-1.05959,-0.0711911,0.0452074,0.625497,0.647802,1.21974,0.515055,-0.0449764,-0.0124729,1.22068,-0.213043,-0.160948,0.000458255,0.399484,-0.199038,-0.0517317,1.07504,-0.124523,0.0370827,0.00103034,0.485227,-0.0313871,-0.00611929,-0.702694,-0.959609,-1.5416,2.12274,-0.497455,-1.23176,-1.568,2.30882,-0.0845101,-0.020349,-0.0646846,0.0354593,-0.0322712,-0.00746156,0.00717999,0.0278235,0.0341183,-0.0668674,0.0100234,-0.112888,5.911e-05,-0.0216596,-0.0170168,-0.0666974,-0.0983233,0.0320553,0.0436265,4.65196e-05,-0.0393145,0.0566178,0.0146367,-0.0132058,0.18827,0.0178202,0.055573,-0.0499068,0.0986707,0.0262307,0.20897,29.4741,-2.85265,-2.62782,-0.363604,0.00854747,0.0523917,-31.7115,9.99023,5.8163,90.4332,-0.431108,-0.0963236,0.0174824,-31.2364,20.917,12.7526,93.7404,-0.276563,0.0397172,0.0125768,53.8283,1.14015,-2.27392,-0.557703,-1.41913,-1.9906,0.131884,0.208184,-1.72312,-1.24417,-0.155034,0.0685494,-0.217916,-0.71499,0.174549,-0.121288,0.196228,-1.0663,1.43332,1.66716,-1.77508,-23.5391,-43.9793,-5.69149e-06,-0.657785,-0.708492,-1.14476,-0.0172826,1.48897,5.84061,-6.53108e-06,0.644456,0.347951,-1.57621,4.39136,-4.27575,0.00135585,-3.16142,-7.95398,2.12694,0.00216696,-2.70499,0,0,1,1,0.532201,4.44089e-17,1.26054,0.165903,2.83859,0.303245,20.8373,356.525,38.0873,0.59153,4.44089e-17,1.14073,0.640151,-9.37077,1.05359,-19.6392,287.486,-32.3231,0.000408798,0.0741755,29.7304
8.44,-1.06001,-0.0712983,0.0448661,0.625679,0.647637,1.2197,0.515064,-0.0448014,-0.0122607,1.2203,-0.213582,-0.162612,0.00045855,0.399359,-0.199141,-0.0520938,1.07455,-0.124326,0.0374468,0.00103058,0.485047,-0.0310953,-0.00608551,-0.70265,-0.958775,-1.54151,2.12294,-0.497904,-1.23121,-1.56787,2.3098,-0.0841674,-0.0214386,-0.0682595,0.036332,-0.0328776,-0.00648042,0.00184849,0.0349901,0.0424541,-0.0757428,-0.107672,-0.332785,5.90815e-05,-0.0249486,-0.0205593,-0.0724212,-0.0984097,0.0395002,0.0728296,4.6487e-05,-0.0360922,0.0583575,0.00675561,0.00875103,0.166891,0.017827,0.0397659,-0.0896767,0.109305,0.0262415,0.195445,30.4693,-3.71077,-2.77918,-0.385717,0.0075473,0.0365874,-31.8161,9.91866,5.87062,90.649,-0.403936,-0.0617729,0.0142392,-30.7826,21.1153,12.9292,93.3911,-0.277169,0.0314915,0.0125077,54.3344,0.742576,-1.81633,-0.576312,-1.42373,-1.96525,0.159078,0.223376,-1.74588,-1.27651,-0.153123,0.00781079,-0.144064,-0.541956,0.184514,-0.144125,0.225508,-0.873084,1.27103,1.40319,-1.55333,-18.6919,-35.054,-5.72118e-06,-0.53374,-0.666526,-1.17239,0.194582,1.01921,3.88679,-6.5703e-06,0.834611,-0.020029,-1.26554,3.48069,-3.66163,0.00134764,-2.51429,-7.47945,1.04145,0.00214689,-2.95553,0,0,1,1,0.534455,4.44089e-17,1.26019,0.150726,2.62515,0.280472,20.3827,355,37.9283,0.588514,4.44089e-17,1.13892,0.606467,-9.19163,1.02034,-19.0287,288.4,-32.0147,0.000409293,0.0741808,30.8224
8.445,-1.06043,-0.0714091,0.0445113,0.625865,0.647469,1.21968,0.515052,-0.0445947,-0.0120133,1.21988,-0.214587,-0.165152,0.000458845,0.399221,-0.19926,-0.0524852,1.07406,-0.124103,0.0379081,0.00103081,0.484887,-0.030804,-0.00608337,-0.702519,-0.958032,-1.54142,2.12308,-0.498539,-1.23064,-1.56774,2.3107,-0.0841283,-0.0221589,-0.0709693,0.0372546,-0.0335982,-0.00535288,-0.00251693,0.0413453,0.0494701,-0.0835095,-0.201132,-0.508055,5.90529e-05,-0.0276173,-0.0238919,-0.0782832,-0.0974368,0.0445962,0.0922635,4.64541e-05,-0.0319192,0.0582574,0.000427934,0.0261545,0.148583,0.0178337,0.0271944,-0.127074,0.114513,0.0262523,0.180667,32.4504,-3.17135,-2.00895,-0.430927,-0.00798677,-0.0113888,-31.1753,10.5031,5.59845,90.4984,-0.363766,-0.00207241,0.009141,-30.3186,21.1225,13.0138,93.4959,-0.279875,0.020762,0.0126312,54.9933,0.947444,-0.954834,-0.623915,-1.40409,-1.9034,0.183544,0.281551,-1.7866,-1.37007,-0.129185,-0.0651086,-0.0404618,-0.266598,0.168319,-0.112085,0.239042,-0.533134,0.853379,0.821566,-1.01507,-10.5391,-19.7597,-5.69364e-06,-0.334951,-0.483028,-1.06031,0.39068,0.242883,1.1494,-6.53511e-06,0.945162,-0.382935,-0.705335,1.43055,-2.54113,0.00133653,-1.6176,-5.24986,-0.16045,0.00212784,-2.82018,0,0,1,1,0.534397,4.44089e-17,1.26047,0.157235,2.78,0.299413,20.0784,354.997,38.2341,0.585932,4.44089e-17,1.13689,0.581162,-8.95381,0.961874,-18.8772,290.836,-31.2434,0.000409686,0.0741496,32.6697
8.45,-1.06085,-0.0715209,0.0441498,0.626056,0.647298,1.21966,0.515026,-0.0443667,-0.0117454,1.21944,-0.215857,-0.168187,0.00045914,0.399075,-0.199392,-0.0529032,1.07358,-0.123874,0.0383982,0.00103104,0.484751,-0.0305223,-0.00609887,-0.702352,-0.957352,-1.54133,2.12317,-0.499306,-1.23007,-1.56761,2.31153,-0.0844539,-0.0223612,-0.0723023,0.0380962,-0.0341587,-0.00415767,-0.0051826,0.0456122,0.0535779,-0.0885848,-0.253827,-0.606853,5.90244e-05,-0.029292,-0.026307,-0.0835848,-0.0954834,0.0458106,0.0980105,4.64214e-05,-0.0271934,0.0563427,-0.00309874,0.0333072,0.135878,0.0178404,0.0191064,-0.153323,0.11371,0.0262629,0.166566,32.1397,-2.50231,-0.809385,-0.479237,-0.0452098,-0.076177,-31.0074,10.896,5.1496,90.4251,-0.317274,0.0655376,0.00346897,-30.3591,20.8389,12.9677,93.1481,-0.280128,0.00817928,0.0127489,54.7749,1.29117,0.105073,-0.677276,-1.36426,-1.80201,0.206578,0.361308,-1.82182,-1.48111,-0.102829,-0.127441,0.0869764,0.101663,0.149197,-0.142834,0.217416,-0.150038,0.286339,0.0762454,-0.3364,-1.34163,-2.41523,-5.66899e-06,-0.105852,-0.204894,-0.825224,0.510796,-0.745929,-1.79881,-6.50956e-06,0.926726,-0.751504,-0.0466176,-1.13019,-1.11642,0.0013252,-0.59658,-1.89874,-1.34474,0.00210902,-2.5774,0,0,1,1,0.534717,4.44089e-17,1.26017,0.173085,2.98135,0.322166,20.5389,353.778,38.2295,0.585711,4.44089e-17,1.13718,0.562868,-8.85111,0.950292,-18.4176,289.617,-31.0944,0.000410248,0.0741315,32.2508
8.455,-1.06127,-0.0716305,0.0437908,0.62625,0.647124,1.21964,0.514996,-0.0441314,-0.0114756,1.21899,-0.217159,-0.171281,0.000459435,0.398925,-0.199528,-0.0533417,1.07312,-0.123663,0.0388433,0.00103127,0.484639,-0.0302594,-0.00611552,-0.702214,-0.956701,-1.54124,2.12325,-0.50012,-1.22954,-1.56747,2.3123,-0.0850911,-0.0219264,-0.071794,0.0388422,-0.0348728,-0.00307059,-0.00593279,0.0470439,0.0539591,-0.0902668,-0.260536,-0.618929,5.89961e-05,-0.0298213,-0.0273315,-0.0877109,-0.0929294,0.042081,0.0890165,4.63889e-05,-0.0225597,0.0525852,-0.00333183,0.0276562,0.130295,0.0178471,0.0161235,-0.162817,0.106987,0.0262735,0.153679,30.6653,-1.95978,0.335784,-0.516904,-0.093486,-0.1421,-31.1275,10.7679,4.6473,90.6963,-0.278429,0.124744,-0.0013666,-31.2633,20.2965,12.8812,93.9695,-0.280586,-0.00193902,0.0128745,54.4541,1.80706,1.07804,-0.726971,-1.33079,-1.71355,0.224012,0.437949,-1.85642,-1.58793,-0.0802614,-0.147089,0.241621,0.501392,0.129444,-0.12853,0.198487,0.149694,-0.316172,-0.640479,0.272217,6.74283,12.894,-5.65102e-06,0.0586186,0.116713,-0.490003,0.500491,-1.55329,-3.97802,-6.4957e-06,0.7869,-1.13139,0.508768,-3.37214,0.238005,0.00131455,0.334516,1.38556,-2.30191,0.00209051,-2.3965,0,0,1,1,0.535664,4.44089e-17,1.25924,0.18172,3.07868,0.330579,20.846,353.17,37.9223,0.586958,4.44089e-17,1.13628,0.529063,-8.77338,0.907622,-17.5015,290.224,-30.0242,0.000411119,0.0741492,30.7345
8.46,-1.0617,-0.0717341,0.0434443,0.626447,0.646946,1.21963,0.51497,-0.0439041,-0.0112219,1.21854,-0.218293,-0.174053,0.00045973,0.398778,-0.199662,-0.0537925,1.07267,-0.123492,0.0391889,0.0010315,0.484546,-0.0300247,-0.00611946,-0.70216,-0.956043,-1.54115,2.12334,-0.500899,-1.22906,-1.56734,2.31301,-0.0858265,-0.0207182,-0.069287,0.0394894,-0.0355155,-0.00207815,-0.00518432,0.045463,0.0507567,-0.0889057,-0.226821,-0.55446,5.89678e-05,-0.0295282,-0.0267479,-0.0901609,-0.090427,0.0343145,0.0691264,4.63564e-05,-0.0186252,0.0469282,-0.00078799,0.0107955,0.131485,0.0178536,0.0177961,-0.155889,0.0954771,0.0262839,0.141697,30.5485,-1.70522,1.22306,-0.541161,-0.129723,-0.201947,-30.7091,11.0051,4.70275,90.6533,-0.250483,0.169191,-0.00484504,-31.4434,20.1002,12.9912,94.0002,-0.280455,-0.00938106,0.0130756,54.1655,1.88039,1.65027,-0.756189,-1.29732,-1.65921,0.238963,0.481427,-1.8579,-1.64848,-0.0722132,-0.142218,0.397854,0.92988,0.0787048,-0.116841,0.161023,0.353972,-0.880626,-1.26881,0.703371,12.7826,24.3186,-5.63241e-06,0.191069,0.441714,-0.0417337,0.380249,-2.05144,-5.08653,-6.47225e-06,0.580446,-1.53069,0.707451,-4.54393,1.16829,0.00130484,0.98285,3.4576,-2.82053,0.002072,-2.35702,0,0,1,1,0.535836,4.44089e-17,1.25993,0.166466,2.84341,0.303843,20.6939,353.474,37.7717,0.589054,4.44089e-17,1.13739,0.550083,-8.78745,0.92592,-18.1104,289.31,-30.4841,0.000411979,0.0741637,30.6262
