Time	Left	Right	Total	Trigger
70.13	-0.099	0.02	-0.079	0
70.23	-0.106	0.031	-0.075	0
70.33	-0.115	0.028	-0.087	0
70.43	-0.12	0.026	-0.094	0
70.53	-0.116	0.045	-0.071	0
70.64	-0.108	0.055	-0.053	0
70.74	-0.105	0.045	-0.06	0
70.84	-0.105	0.033	-0.072	0
70.94	-0.108	0.026	-0.083	0
71.04	-0.11	0.021	-0.089	0
71.14	-0.116	0.027	-0.089	0
71.24	-0.118	0.03	-0.088	0
71.34	-0.1	0.03	-0.07	0
71.45	-0.097	0.041	-0.056	0
71.55	-0.114	0.045	-0.069	0
71.65	-0.115	0.054	-0.061	0
71.75	-0.101	0.063	-0.038	0
71.85	-0.112	0.056	-0.056	0
71.95	-0.108	0.054	-0.054	0
72.05	-0.105	0.051	-0.054	0
72.15	-0.113	0.046	-0.068	0
72.25	-0.113	0.047	-0.066	0
72.35	-0.103	0.051	-0.053	0
72.46	-0.106	0.047	-0.059	0
72.56	-0.117	0.03	-0.087	0
72.66	-0.121	0.029	-0.091	0
72.76	-0.112	0.036	-0.075	0
72.86	-0.104	0.03	-0.074	0
72.96	-0.109	0.026	-0.083	0
73.06	-0.119	0.029	-0.091	0
73.16	-0.117	0.027	-0.09	0
73.26	-0.113	0.03	-0.083	0
73.36	-0.121	0.039	-0.082	0
73.47	-0.121	0.037	-0.084	0
73.57	-0.125	0.033	-0.091	0
73.67	-0.127	0.03	-0.097	0
73.77	-0.115	0.031	-0.084	0
73.87	-0.1	0.043	-0.058	0
73.97	-0.089	0.049	-0.041	0
74.07	-0.1	0.042	-0.058	0
74.17	-0.12	0.028	-0.092	0
74.27	-0.125	0.031	-0.095	0
74.38	-0.113	0.043	-0.07	0
74.48	-0.098	0.035	-0.063	0
74.58	-0.113	0.022	-0.091	0
74.68	-0.117	0.028	-0.089	0
74.78	-0.106	0.04	-0.066	0
74.88	-0.096	0.05	-0.046	0
74.98	-0.098	0.048	-0.05	0
75.08	-0.108	0.04	-0.068	0
75.18	-0.112	0.029	-0.083	0
75.28	-0.107	0.016	-0.091	0
75.39	-0.106	0.022	-0.084	0
75.49	-0.111	0.034	-0.078	0
75.59	-0.109	0.042	-0.067	0
75.69	-0.107	0.046	-0.061	0
75.79	-0.106	0.037	-0.069	0
75.89	-0.11	0.014	-0.096	0
75.99	-0.106	0.011	-0.095	0
76.09	-0.105	0.026	-0.079	0
76.19	-0.113	0.03	-0.084	0
76.29	-0.117	0.027	-0.089	0
76.4	-0.11	0.039	-0.07	0
76.5	-0.107	0.046	-0.061	0
76.6	-0.11	0.041	-0.069	0
76.7	-0.11	0.043	-0.068	0
76.8	-0.105	0.045	-0.06	0
76.9	-0.106	0.048	-0.058	0
77	-0.116	0.043	-0.073	0
77.1	-0.119	0.039	-0.079	0
77.21	-0.119	0.038	-0.081	0
77.31	-0.111	0.035	-0.075	0
77.41	-0.114	0.03	-0.083	0
77.51	-0.113	0.019	-0.094	0
77.61	-0.11	0.019	-0.091	0
77.71	-0.108	0.029	-0.079	0
77.81	-0.109	0.031	-0.078	0
77.91	-0.112	0.032	-0.079	0
78.01	-0.114	0.038	-0.076	0
78.11	-0.118	0.037	-0.082	0
78.21	-0.117	0.032	-0.085	0
78.32	-0.114	0.032	-0.082	0
78.42	-0.109	0.029	-0.08	0
78.52	-0.102	0.03	-0.072	0
78.62	-0.088	0.04	-0.048	0
78.72	-0.093	0.051	-0.041	0
78.82	-0.099	0.048	-0.051	0
78.92	-0.114	0.034	-0.08	0
